x, y, Adm
1, 1, 3.0623405298732624e-13
2, 1, 2.825998181473203e-13
3, 1, 2.0208496900816795e-13
4, 1, 2.1818974033386093e-13
5, 1, 2.665041636544219e-13
6, 1, 3.2315738245212947e-13
7, 1, 2.6650416365394493e-13
8, 1, 2.1818974033382205e-13
9, 1, 2.0208496900827796e-13
10, 1, 2.8259981814731665e-13

1, 2, 2.8259981814727207e-13
2, 2, 2.961986389816153e-13
3, 2, 1.6907305332039643e-13
4, 2, 2.2898310573053535e-13
5, 2, 2.4122937017794276e-13
6, 2, 3.4500782756316404e-13
7, 2, 2.4122937017874227e-13
8, 2, 2.289831057306783e-13
9, 2, 1.6907305332012193e-13
10, 2, 2.96198638981477e-13

1, 3, 2.0208496900819372e-13
2, 3, 1.6907305332038754e-13
3, 3, 9.772682970784316e-14
4, 3, 1.0403159671635239e-13
5, 3, 1.618939268933042e-13
6, 3, 2.0852743820668316e-13
7, 3, 1.6189392689270094e-13
8, 3, 1.0403159671633594e-13
9, 3, 9.772682970790859e-14
10, 3, 1.6907305332034218e-13

1, 4, 2.1818974033372658e-13
2, 4, 2.2898310573071155e-13
3, 4, 1.0403159671642361e-13
4, 4, 1.6712309478299308e-13
5, 4, 1.7912174548687122e-13
6, 4, 3.0157828173408906e-13
7, 4, 1.791217454901238e-13
8, 4, 1.6712309478318614e-13
9, 4, 1.0403159671569598e-13
10, 4, 2.2898310573065187e-13

1, 5, 2.6650416365414506e-13
2, 5, 2.4122937017840214e-13
3, 5, 1.6189392689304948e-13
4, 5, 1.7912174548860207e-13
5, 5, 2.2815328204101e-13
6, 5, 2.8863266513301896e-13
7, 5, 2.2815328204251503e-13
8, 5, 1.7912174548856724e-13
9, 5, 1.6189392689276748e-13
10, 5, 2.412293701784138e-13

1, 6, 3.231573824518384e-13
2, 6, 3.4500782756340497e-13
3, 6, 2.0852743820722267e-13
4, 6, 3.0157828173603064e-13
5, 6, 2.8863266512395753e-13
6, 6, 2.517828683632823e-13
7, 6, 2.8863266514224805e-13
8, 6, 3.0157828173389756e-13
9, 6, 2.0852743820416158e-13
10, 6, 3.4500782756383946e-13

1, 7, 2.66504163654043e-13
2, 7, 2.4122937017862277e-13
3, 7, 1.6189392689293503e-13
4, 7, 1.7912174548946048e-13
5, 7, 2.2815328204140855e-13
6, 7, 2.886326651376154e-13
7, 7, 2.2815328204291347e-13
8, 7, 1.7912174548942405e-13
9, 7, 1.6189392689265187e-13
10, 7, 2.412293701786323e-13

1, 8, 2.1818974033372305e-13
2, 8, 2.2898310573074714e-13
3, 8, 1.0403159671642439e-13
4, 8, 1.6712309478301436e-13
5, 8, 1.7912174548685527e-13
6, 8, 3.015782817331007e-13
7, 8, 1.7912174549010972e-13
8, 8, 1.6712309478320747e-13
9, 8, 1.0403159671569859e-13
10, 8, 2.28983105730685e-13

1, 9, 2.0208496900821921e-13
2, 9, 1.6907305332030598e-13
3, 9, 9.772682970785485e-14
4, 9, 1.0403159671614145e-13
5, 9, 1.618939268932234e-13
6, 9, 2.0852743820586545e-13
7, 9, 1.6189392689262107e-13
8, 9, 1.0403159671612359e-13
9, 9, 9.772682970792022e-14
10, 9, 1.6907305332025956e-13

1, 10, 2.825998181472679e-13
2, 10, 2.961986389815774e-13
3, 10, 1.6907305332038222e-13
4, 10, 2.289831057305217e-13
5, 10, 2.412293701779451e-13
6, 10, 3.45007827563273e-13
7, 10, 2.412293701787463e-13
8, 10, 2.2898310573066707e-13
9, 10, 1.690730533201091e-13
10, 10, 2.961986389814392e-13

