x, y, Adm
1, 1, 4.120117909201198e-6
2, 1, 3.8030577672682366e-6
3, 1, 2.7227306267623882e-6
4, 1, 2.9453812053217837e-6
5, 1, 3.600830979610025e-6
6, 1, 4.365888616579514e-6
7, 1, 3.600830979610022e-6
8, 1, 2.9453812053217837e-6
9, 1, 2.722730626762389e-6
10, 1, 3.803057767268237e-6

1, 2, 3.8030577672682336e-6
2, 2, 3.732252310148009e-6
3, 2, 2.2772663515885064e-6
4, 2, 2.83073374183422e-6
5, 2, 3.258746698458824e-6
6, 2, 4.39743079823978e-6
7, 2, 3.2587466984588124e-6
8, 2, 2.830733741834205e-6
9, 2, 2.277266351588493e-6
10, 2, 3.7322523101480087e-6

1, 3, 2.7227306267623882e-6
2, 3, 2.2772663515884946e-6
3, 3, 1.3159407812500693e-6
4, 3, 1.4037647720768298e-6
5, 3, 2.187447823082031e-6
6, 3, 2.8168540897482976e-6
7, 3, 2.187447823082012e-6
8, 3, 1.4037647720768476e-6
9, 3, 1.31594078125007e-6
10, 3, 2.2772663515885077e-6

1, 4, 2.945381205321781e-6
2, 4, 2.830733741834205e-6
3, 4, 1.4037647720768476e-6
4, 4, 1.9856225812766996e-6
5, 4, 2.4225678188097917e-6
6, 4, 3.772525821020576e-6
7, 4, 2.4225678188097875e-6
8, 4, 1.9856225812766983e-6
9, 4, 1.4037647720768273e-6
10, 4, 2.830733741834221e-6

1, 5, 3.600830979610023e-6
2, 5, 3.258746698458812e-6
3, 5, 2.1874478230820135e-6
4, 5, 2.4225678188097832e-6
5, 5, 3.0922574058422468e-6
6, 5, 3.907758013063012e-6
7, 5, 3.0922574058422544e-6
8, 5, 2.422567818809801e-6
9, 5, 2.1874478230820296e-6
10, 5, 3.258746698458828e-6

1, 6, 4.36588861657951e-6
2, 6, 4.397430798239783e-6
3, 6, 2.8168540897482984e-6
4, 6, 3.7725258210205874e-6
5, 6, 3.907758013062971e-6
6, 6, 3.413974063293369e-6
7, 6, 3.9077580130630465e-6
8, 6, 3.7725258210205755e-6
9, 6, 2.8168540897482866e-6
10, 6, 4.3974307982397854e-6

1, 7, 3.6008309796100223e-6
2, 7, 3.258746698458828e-6
3, 7, 2.1874478230820283e-6
4, 7, 2.4225678188098044e-6
5, 7, 3.0922574058422485e-6
6, 7, 3.907758013063032e-6
7, 7, 3.0922574058422552e-6
8, 7, 2.4225678188097866e-6
9, 7, 2.1874478230820114e-6
10, 7, 3.258746698458813e-6

1, 8, 2.945381205321781e-6
2, 8, 2.83073374183422e-6
3, 8, 1.4037647720768302e-6
4, 8, 1.985622581276698e-6
5, 8, 2.4225678188097748e-6
6, 8, 3.7725258210205696e-6
7, 8, 2.422567818809805e-6
8, 8, 1.9856225812766966e-6
9, 8, 1.4037647720768444e-6
10, 8, 2.830733741834204e-6

1, 9, 2.7227306267623882e-6
2, 9, 2.2772663515885073e-6
3, 9, 1.3159407812500697e-6
4, 9, 1.4037647720768468e-6
5, 9, 2.187447823082014e-6
6, 9, 2.816854089748294e-6
7, 9, 2.1874478230820283e-6
8, 9, 1.4037647720768296e-6
9, 9, 1.31594078125007e-6
10, 9, 2.2772663515884937e-6

1, 10, 3.8030577672682336e-6
2, 10, 3.732252310148009e-6
3, 10, 2.2772663515884946e-6
4, 10, 2.8307337418342052e-6
5, 10, 3.2587466984588102e-6
6, 10, 4.397430798239782e-6
7, 10, 3.258746698458827e-6
8, 10, 2.8307337418342217e-6
9, 10, 2.2772663515885056e-6
10, 10, 3.732252310148009e-6

