x, y, Adm
1, 1, 7.288989071635814e-11
2, 1, 6.72600502801396e-11
3, 1, 4.809939066927785e-11
4, 1, 5.192916203144279e-11
5, 1, 6.343367301705516e-11
6, 1, 7.691019848622021e-11
7, 1, 6.343367301704756e-11
8, 1, 5.192916203144221e-11
9, 1, 4.80993906692796e-11
10, 1, 6.726005028013952e-11

1, 2, 6.726005028013875e-11
2, 2, 6.892212722989084e-11
3, 2, 4.02427832710254e-11
4, 2, 5.2891083639470167e-11
5, 2, 5.740371993120818e-11
6, 2, 8.046671675891696e-11
7, 2, 5.740371993122098e-11
8, 2, 5.289108363947234e-11
9, 2, 4.024278327102078e-11
10, 2, 6.892212722988863e-11

1, 3, 4.809939066927823e-11
2, 3, 4.024278327102519e-11
3, 3, 2.3259907714589715e-11
4, 3, 2.47647940222804e-11
5, 3, 3.8535463756115356e-11
6, 3, 4.963042571510445e-11
7, 3, 3.853546375610583e-11
8, 3, 2.4764794022280412e-11
9, 3, 2.325990771459075e-11
10, 3, 4.0242783271024596e-11

1, 4, 5.1929162031440485e-11
2, 4, 5.289108363947287e-11
3, 4, 2.4764794022281663e-11
4, 4, 3.807366461578454e-11
5, 4, 4.260630539636276e-11
6, 4, 6.982103238152064e-11
7, 4, 4.2606305396415305e-11
8, 4, 3.807366461578751e-11
9, 4, 2.476479402226961e-11
10, 4, 5.289108363947209e-11

1, 5, 6.343367301705066e-11
2, 5, 5.740371993121556e-11
3, 5, 3.853546375611128e-11
4, 5, 4.260630539639083e-11
5, 5, 5.429692022777961e-11
6, 5, 6.864148126322913e-11
7, 5, 5.4296920227804024e-11
8, 5, 4.260630539639054e-11
9, 5, 3.853546375610666e-11
10, 5, 5.7403719931215944e-11

1, 6, 7.691019848621516e-11
2, 6, 8.046671675892102e-11
3, 6, 4.9630425715112484e-11
4, 6, 6.982103238155313e-11
5, 6, 6.864148126308185e-11
6, 6, 5.98968607995597e-11
7, 6, 6.864148126337708e-11
8, 6, 6.982103238151692e-11
9, 6, 4.963042571506336e-11
10, 6, 8.046671675892813e-11

1, 7, 6.3433673017049e-11
2, 7, 5.74037199312194e-11
3, 7, 3.8535463756109424e-11
4, 7, 4.260630539640526e-11
5, 7, 5.429692022778618e-11
6, 7, 6.864148126330475e-11
7, 7, 5.4296920227810577e-11
8, 7, 4.260630539640442e-11
9, 7, 3.853546375610481e-11
10, 7, 5.7403719931219356e-11

1, 8, 5.192916203144044e-11
2, 8, 5.2891083639473605e-11
3, 8, 2.476479402228152e-11
4, 8, 3.8073664615784835e-11
5, 8, 4.260630539636227e-11
6, 8, 6.982103238150412e-11
7, 8, 4.2606305396415285e-11
8, 8, 3.8073664615787776e-11
9, 8, 2.4764794022269807e-11
10, 8, 5.289108363947248e-11

1, 9, 4.809939066927865e-11
2, 9, 4.024278327102399e-11
3, 9, 2.3259907714589925e-11
4, 9, 2.476479402227714e-11
5, 9, 3.8535463756114025e-11
6, 9, 4.9630425715091094e-11
7, 9, 3.85354637561045e-11
8, 9, 2.476479402227666e-11
9, 9, 2.325990771459094e-11
10, 9, 4.024278327102307e-11

1, 10, 6.726005028013867e-11
2, 10, 6.892212722989024e-11
3, 10, 4.0242783271025087e-11
4, 10, 5.289108363946984e-11
5, 10, 5.7403719931208034e-11
6, 10, 8.046671675891882e-11
7, 10, 5.740371993122124e-11
8, 10, 5.2891083639472286e-11
9, 10, 4.024278327102068e-11
10, 10, 6.892212722988799e-11

