flowtime, d1, d2, d3
11.7, 1.0000000000000082 + 1.8431436932253575e-18im, 0.9999999999999736 - 9.75781955236954e-18im, 1.0000000000000109 + 7.216449660063518e-16im
11.8, 1.00000000000001 + 2.3852447794681098e-18im, 0.99999999999997 - 1.0842021724855044e-17im, 1.0000000000000102 + 6.106226635438361e-16im
11.9, 1.0000000000000102 + 2.927345865710862e-18im, 0.9999999999999691 - 1.0191500421363742e-17im, 1.0000000000000102 + 4.996003610813204e-16im
12.0, 1.0000000000000084 + 3.144186300207963e-18im, 0.9999999999999696 - 9.75781955236954e-18im, 1.0000000000000102 + 1.6653345369377348e-16im
12.1, 1.0000000000000095 + 2.8189256484623115e-18im, 0.9999999999999662 - 9.75781955236954e-18im, 1.0000000000000098 + 4.440892098500626e-16im
12.2, 1.0000000000000087 + 3.0357660829594124e-18im, 0.9999999999999654 - 9.540979117872439e-18im, 1.0000000000000102 - 5.551115123125783e-17im
12.3, 1.0000000000000067 + 2.3852447794681098e-18im, 0.9999999999999648 - 9.974659986866641e-18im, 1.00000000000001 + 1.6653345369377348e-16im
12.4, 1.0000000000000058 + 2.168404344971009e-18im, 0.9999999999999633 - 1.0842021724855044e-17im, 1.0000000000000082 + 4.440892098500626e-16im
12.5, 1.000000000000007 + 1.734723475976807e-18im, 0.9999999999999614 - 1.0625181290357943e-17im, 1.0000000000000098 + 4.440892098500626e-16im
12.6, 1.0000000000000078 + 1.5178830414797062e-18im, 0.999999999999961 - 1.0191500421363742e-17im, 1.000000000000011 + 3.885780586188048e-16im
12.7, 1.000000000000009 + 1.4094628242311558e-18im, 0.9999999999999615 - 1.0191500421363742e-17im, 1.0000000000000107 + 4.996003610813204e-16im
12.8, 1.0000000000000102 + 2.0599841277224584e-18im, 0.9999999999999605 - 1.0191500421363742e-17im, 1.00000000000001 + 7.771561172376096e-16im
12.9, 1.0000000000000107 + 2.927345865710862e-18im, 0.9999999999999597 - 1.0191500421363742e-17im, 1.0000000000000089 + 1.27675647831893e-15im
13.0, 1.0000000000000089 + 3.7947076036992655e-18im, 0.9999999999999585 - 9.75781955236954e-18im, 1.0000000000000089 + 1.2212453270876722e-15im
13.1, 1.0000000000000073 + 3.577867169202165e-18im, 0.9999999999999583 - 9.75781955236954e-18im, 1.0000000000000104 + 1.27675647831893e-15im
13.2, 1.0000000000000042 + 3.577867169202165e-18im, 0.9999999999999586 - 1.0625181290357943e-17im, 1.0000000000000102 + 1.609823385706477e-15im
13.3, 1.0000000000000024 + 3.7947076036992655e-18im, 0.999999999999958 - 1.0191500421363742e-17im, 1.0000000000000102 + 1.7763568394002505e-15im
13.4, 1.0000000000000018 + 4.119968255444917e-18im, 0.9999999999999564 - 1.0408340855860843e-17im, 1.0000000000000084 + 1.887379141862766e-15im
13.5, 1.0000000000000004 + 4.0115480381963664e-18im, 0.9999999999999559 - 1.0625181290357943e-17im, 1.0000000000000078 + 1.887379141862766e-15im
13.6, 0.999999999999998 + 4.87890977618477e-18im, 0.9999999999999524 - 1.0842021724855044e-17im, 1.0000000000000089 + 2.1649348980190553e-15im
13.7, 0.9999999999999956 + 5.421010862427522e-18im, 0.9999999999999518 - 1.0408340855860843e-17im, 1.0000000000000084 + 2.220446049250313e-15im
13.8, 0.9999999999999929 + 5.5294310796760726e-18im, 0.9999999999999533 - 1.0191500421363742e-17im, 1.0000000000000078 + 2.0539125955565396e-15im
13.9, 0.9999999999999889 + 5.5294310796760726e-18im, 0.9999999999999521 - 1.0842021724855044e-17im, 1.0000000000000075 + 2.1649348980190553e-15im
14.0, 0.9999999999999875 + 5.312590645178972e-18im, 0.9999999999999517 - 1.1058862159352145e-17im, 1.000000000000008 + 2.220446049250313e-15im
14.1, 0.999999999999987 + 4.87890977618477e-18im, 0.9999999999999502 - 1.1275702593849246e-17im, 1.0000000000000107 + 1.942890293094024e-15im
14.2, 0.999999999999987 + 4.9873299934333204e-18im, 0.999999999999951 - 1.1492543028346347e-17im, 1.0000000000000089 + 2.275957200481571e-15im
14.3, 0.9999999999999862 + 5.095750210681871e-18im, 0.9999999999999489 - 1.1058862159352145e-17im, 1.0000000000000089 + 1.9984014443252818e-15im
14.4, 0.9999999999999863 + 4.7704895589362195e-18im, 0.9999999999999499 - 1.0842021724855044e-17im, 1.0000000000000115 + 2.1649348980190553e-15im
14.5, 0.9999999999999849 + 4.662069341687669e-18im, 0.9999999999999508 - 1.1492543028346347e-17im, 1.0000000000000107 + 1.9984014443252818e-15im
14.6, 0.9999999999999823 + 4.553649124439119e-18im, 0.9999999999999488 - 1.1275702593849246e-17im, 1.0000000000000107 + 2.220446049250313e-15im
14.7, 0.9999999999999786 + 4.445228907190568e-18im, 0.9999999999999478 - 1.0408340855860843e-17im, 1.0000000000000093 + 2.220446049250313e-15im
14.8, 0.9999999999999748 + 4.228388472693467e-18im, 0.9999999999999462 - 9.974659986866641e-18im, 1.0000000000000107 + 2.1094237467877974e-15im
14.9, 0.9999999999999735 + 3.903127820947816e-18im, 0.9999999999999435 - 8.239936510889834e-18im, 1.0000000000000115 + 2.0539125955565396e-15im
15.0, 0.9999999999999735 + 2.8189256484623115e-18im, 0.9999999999999426 - 6.071532165918825e-18im, 1.0000000000000115 + 2.0539125955565396e-15im
15.1, 0.9999999999999738 + 1.951563910473908e-18im, 0.999999999999942 - 6.071532165918825e-18im, 1.0000000000000107 + 2.220446049250313e-15im
15.2, 0.9999999999999746 + 1.4094628242311558e-18im, 0.9999999999999434 - 5.204170427930421e-18im, 1.0000000000000095 + 2.0539125955565396e-15im
15.3, 0.9999999999999744 + 7.589415207398531e-19im, 0.9999999999999447 - 3.903127820947816e-18im, 1.0000000000000082 + 2.3869795029440866e-15im
15.4, 0.9999999999999738 + 1.0842021724855044e-19im, 0.999999999999946 - 3.469446951953614e-18im, 1.000000000000008 + 2.3869795029440866e-15im
15.5, 0.9999999999999738 - 4.336808689942018e-19im, 0.9999999999999439 - 4.336808689942018e-18im, 1.000000000000007 + 2.275957200481571e-15im
15.6, 0.9999999999999757 - 1.4094628242311558e-18im, 0.9999999999999434 - 4.7704895589362195e-18im, 1.000000000000007 + 2.3314683517128287e-15im
15.7, 0.9999999999999766 - 2.2768245622195593e-18im, 0.9999999999999419 - 3.903127820947816e-18im, 1.0000000000000078 + 2.3314683517128287e-15im
15.8, 0.999999999999979 - 3.2526065174565133e-18im, 0.9999999999999426 - 4.336808689942018e-18im, 1.0000000000000075 + 2.220446049250313e-15im
15.9, 0.9999999999999809 - 3.903127820947816e-18im, 0.9999999999999456 - 4.336808689942018e-18im, 1.000000000000006 + 1.9984014443252818e-15im
16.0, 0.999999999999984 - 4.336808689942018e-18im, 0.9999999999999449 - 3.903127820947816e-18im, 1.0000000000000047 + 1.3322676295501878e-15im
16.1, 0.9999999999999861 - 4.7704895589362195e-18im, 0.9999999999999462 - 3.903127820947816e-18im, 1.000000000000005 + 1.27675647831893e-15im
16.2, 0.9999999999999879 - 5.312590645178972e-18im, 0.9999999999999488 - 3.903127820947816e-18im, 1.000000000000004 + 1.5543122344752192e-15im
16.3, 0.9999999999999895 - 5.637851296924623e-18im, 0.9999999999999465 - 3.469446951953614e-18im, 1.0000000000000036 + 9.992007221626409e-16im
16.4, 0.9999999999999907 - 6.179952383167375e-18im, 0.9999999999999467 - 5.637851296924623e-18im, 1.0000000000000018 + 1.0547118733938987e-15im
16.5, 0.9999999999999925 - 6.5052130349130266e-18im, 0.9999999999999475 - 6.071532165918825e-18im, 0.9999999999999998 + 8.326672684688674e-16im
16.6, 0.9999999999999954 - 6.613633252161577e-18im, 0.9999999999999476 - 6.071532165918825e-18im, 0.9999999999999998 + 8.881784197001252e-16im
16.7, 0.9999999999999978 - 6.396792817664476e-18im, 0.9999999999999485 - 5.637851296924623e-18im, 0.9999999999999971 + 8.326672684688674e-16im
16.8, 0.9999999999999999 - 6.613633252161577e-18im, 0.9999999999999462 - 5.637851296924623e-18im, 0.9999999999999967 + 6.106226635438361e-16im
16.9, 1.0000000000000016 - 6.613633252161577e-18im, 0.9999999999999467 - 5.204170427930421e-18im, 0.9999999999999947 + 7.216449660063518e-16im
17.0, 1.000000000000004 - 6.613633252161577e-18im, 0.9999999999999487 - 4.7704895589362195e-18im, 0.999999999999996 + 7.216449660063518e-16im
17.1, 1.0000000000000047 - 6.613633252161577e-18im, 0.9999999999999523 - 6.071532165918825e-18im, 0.999999999999996 + 6.661338147750939e-16im
17.2, 1.0000000000000058 - 6.5052130349130266e-18im, 0.9999999999999502 - 4.7704895589362195e-18im, 0.999999999999996 + 3.885780586188048e-16im
17.3, 1.0000000000000073 - 6.5052130349130266e-18im, 0.9999999999999494 - 5.204170427930421e-18im, 0.9999999999999938 + 3.885780586188048e-16im
17.4, 1.0000000000000095 - 6.613633252161577e-18im, 0.9999999999999496 - 6.938893903907228e-18im, 0.9999999999999933 + 0.0im
17.5, 1.000000000000011 - 6.613633252161577e-18im, 0.999999999999946 - 6.938893903907228e-18im, 0.9999999999999936 - 5.551115123125783e-17im
17.6, 1.0000000000000118 - 6.613633252161577e-18im, 0.9999999999999435 - 6.5052130349130266e-18im, 0.9999999999999956 + 1.6653345369377348e-16im
17.7, 1.0000000000000129 - 6.5052130349130266e-18im, 0.9999999999999414 - 6.938893903907228e-18im, 0.9999999999999958 + 1.6653345369377348e-16im
17.8, 1.0000000000000135 - 6.5052130349130266e-18im, 0.9999999999999419 - 7.806255641895632e-18im, 0.9999999999999938 + 2.7755575615628914e-16im
17.9, 1.000000000000015 - 6.613633252161577e-18im, 0.9999999999999416 - 6.938893903907228e-18im, 0.9999999999999933 + 5.551115123125783e-17im
18.0, 1.0000000000000162 - 6.613633252161577e-18im, 0.9999999999999466 - 6.938893903907228e-18im, 0.999999999999994 + 2.220446049250313e-16im
18.1, 1.0000000000000167 - 6.396792817664476e-18im, 0.9999999999999492 - 6.938893903907228e-18im, 0.9999999999999925 - 5.551115123125783e-17im
