flowtime, s1, s2, s3
50.6, 1.3145521793063144e-6, 1.2739711450465683e-5, 0.060612199987322604
50.7, 1.2896846733896346e-6, 1.2499185445057678e-5, 0.060446736395964894
50.8, 1.2652875907348048e-6, 1.2263201471019127e-5, 0.06028154039594325
50.9, 1.2413520321693546e-6, 1.203167372502768e-5, 0.06011660587380921
51.0, 1.2178692668730639e-6, 1.1804518025874652e-5, 0.05995192669396263
51.1, 1.1948307291929907e-6, 1.1581651783755282e-5, 0.05978749675545894
51.2, 1.172228015518754e-6, 1.1362993970140257e-5, 0.05962331004545604
51.3, 1.1500528812170065e-6, 1.1148465088220451e-5, 0.059459360687895584
51.4, 1.1282972376237677e-6, 1.0937987143912282e-5, 0.05929564298627555
51.5, 1.1069531490937413e-6, 1.0731483617413207e-5, 0.05913215145971615
51.6, 1.0860128301055465e-6, 1.0528879435297048e-5, 0.05896888087190185
51.7, 1.065468642421514e-6, 1.0330100943139394e-5, 0.05880582625297191
51.8, 1.0453130923013993e-6, 1.013507587866188e-5, 0.058642982914943416
51.9, 1.025538827768722e-6, 9.94373334538604e-6, 0.05848034646172803
52.0, 1.006138635928853e-6, 9.756003786787217e-6, 0.05831791279529266
52.1, 9.871054403378076e-7, 9.571818960938678e-6, 0.05815567811984141
52.2, 9.68432298420884e-7, 9.391111915636628e-6, 0.05799363894613195
52.3, 9.501123989400598e-7, 9.213816963996866e-6, 0.05783179209803288
52.4, 9.321390595093911e-7, 9.039869660514508e-6, 0.057670134723243845
52.5, 9.145057241573499e-7, 8.86920677757762e-6, 0.05750866430964284
52.6, 8.972059609352722e-7, 8.701766282425759e-6, 0.057347378708080425
52.7, 8.802334595711636e-7, 8.537487314546282e-6, 0.05718627616160727
52.8, 8.635820291676944e-7, 8.376310163497918e-6, 0.05702535534016393
52.9, 8.472455959440031e-7, 8.218176247156133e-6, 0.056864615378797514
53.0, 8.312182010199592e-7, 8.06302809036944e-6, 0.056704055916550415
53.1, 8.154939982425438e-7, 7.91080930402174e-6, 0.05654367713245007
53.2, 8.000672520532643e-7, 7.761464564489878e-6, 0.05638347977452965
53.3, 7.849323353959162e-7, 7.614939593491751e-6, 0.05622346517766837
53.4, 7.700837276639705e-7, 7.471181138315856e-6, 0.056063635266302814
53.5, 7.555160126867221e-7, 7.330136952425271e-6, 0.05590399253864041
53.6, 7.412238767536361e-7, 7.191755776429224e-6, 0.055744540030044955
53.7, 7.272021066759661e-7, 7.055987319415373e-6, 0.05558528125450577
53.8, 7.13445587885129e-7, 6.922782240635503e-6, 0.05542622012462887
53.9, 6.999493025670148e-7, 6.792092131538351e-6, 0.0552673608521384
54.0, 6.867083278315876e-7, 6.663869498142282e-6, 0.05510870783238238
54.1, 6.737178339171627e-7, 6.5380677437424825e-6, 0.05495026551767261
54.2, 6.609730824285495e-7, 6.4146411519453695e-6, 0.054792038285273494
54.3, 6.484694246086866e-7, 6.293544870024005e-6, 0.05463403030646343
54.4, 6.362022996428396e-7, 6.174734892589425e-6, 0.05447624542322721
54.5, 6.241672329949297e-7, 6.05816804557016e-6, 0.05431868703878486
54.6, 6.123598347753305e-7, 5.94380197049634e-6, 0.05416135802739207
54.7, 6.00775798139583e-7, 5.831595109080123e-6, 0.05400426066767898
54.8, 5.894108977173225e-7, 5.721506688088858e-6, 0.05384739660234044
54.9, 5.782609880710238e-7, 5.61349670450449e-6, 0.05369076682540141
55.0, 5.673220021838021e-7, 5.507525910963481e-6, 0.0535343716966068
55.1, 5.565899499759294e-7, 5.403555801473122e-6, 0.053378210980930985
55.2, 5.460609168493188e-7, 5.30154859739726e-6, 0.05322228390975073
55.3, 5.357310622596265e-7, 5.201467233708164e-6, 0.05306658925913382
55.4, 5.255966183152933e-7, 5.103275345497978e-6, 0.0529111254398144
55.5, 5.156538884031497e-7, 5.006937254745899e-6, 0.05275589059297386
55.6, 5.058992458399924e-7, 4.912417957335381e-6, 0.05260088268587872
55.7, 4.963291325496904e-7, 4.819683110317301e-6, 0.05244609960166446
55.8, 4.869400577652496e-7, 4.728699019414097e-6, 0.052291539218231646
55.9, 4.777285967555652e-7, 4.639432626760137e-6, 0.05213719947214984
56.0, 4.6869138957612307e-7, 4.551851498874664e-6, 0.051983078404665685
56.1, 4.598251398434203e-7, 4.4659238148613335e-6, 0.05182917418828278
56.2, 4.5112661353254675e-7, 4.381618354831877e-6, 0.051675485133826554
56.3, 4.425926377974933e-7, 4.298904488548431e-6, 0.05152200967934217
56.4, 4.34220099813834e-7, 4.217752164280665e-6, 0.05136874636344288
56.5, 4.2600594564322543e-7, 4.138131897873812e-6, 0.051215693786831225
56.6, 4.17947179119463e-7, 4.060014762023507e-6, 0.051062850566454814
56.7, 4.100408607555521e-7, 3.9833723757534495e-6, 0.05091021528717632
56.8, 4.0228410667149653e-7, 3.90817689409215e-6, 0.05075778645587671
56.9, 3.946740875423399e-7, 3.834400997944775e-6, 0.05060556246254559
57.0, 3.87208027566125e-7, 3.762017884156775e-6, 0.050453541552304026
57.1, 3.798832034513895e-7, 3.6910012557654055e-6, 0.05030172181134896
57.2, 3.726969434237867e-7, 3.62132531243539e-6, 0.05015010116875828
57.3, 3.6564662625150477e-7, 3.552964741075725e-6, 0.04999867741495359
57.4, 3.5872968028915337e-7, 3.4858947066337437e-6, 0.04984744823645174
57.5, 3.51943582539701e-7, 3.420090843063446e-6, 0.049696411265491444
57.6, 3.45285857734175e-7, 3.355529244464521e-6, 0.04954556414219168
57.7, 3.387540774287761e-7, 3.292186456388741e-6, 0.04939490458614273
57.8, 3.3234585911906027e-7, 3.230039467311178e-6, 0.04924443047378007
57.9, 3.2605886537088503e-7, 3.169065700262182e-6, 0.049094139917532933
58.0, 3.198908029678128e-7, 3.1092430046179295e-6, 0.04894403134261551
58.1, 3.1383942207460574e-7, 3.0505496480461226e-6, 0.04879410355736932
58.2, 3.079025154165737e-7, 2.9929643086038046e-6, 0.04864435581335587
58.3, 3.0207791747445595e-7, 2.9364660669847314e-6, 0.048494787851833136
58.4, 2.9636350369449543e-7, 2.8810343989132515e-6, 0.04834539993389843
58.5, 2.9075718971349557e-7, 2.826649167681992e-6, 0.048196192852349454
58.6, 2.852569305985146e-7, 2.773290616830541e-6, 0.04804716792424518
58.7, 2.7986072010095334e-7, 2.7209393629626846e-6, 0.047898326964097515
