flowtime, s1, s2, s3
0.0, 0.11843326278734241, 0.4876175055372245, 0.8860315061846491
0.1, 0.10312456253403096, 0.45794481246271435, 0.8589114871311648
0.2, 0.09093539201744741, 0.43292874637808004, 0.837317564804612
0.3, 0.08102890227285121, 0.4112637420161492, 0.819880022515123
0.4, 0.07281706514422705, 0.39195612617092734, 0.8055447268707678
0.5, 0.06588530932329043, 0.37425467224666986, 0.7935079697552071
0.6, 0.05993918762022171, 0.3576046880454927, 0.7831598429261032
0.7, 0.05476732240176554, 0.34162381556702426, 0.7740383922198415
0.8, 0.05021592813269663, 0.32608765644125426, 0.7657939631573413
0.9, 0.04617137823054102, 0.31090683446718353, 0.7581620411036654
1.0, 0.04254828414497316, 0.29608492717503476, 0.750942698232581
1.1, 0.03928132283129689, 0.28166611298099997, 0.7439850000969854
1.2, 0.03631960518586348, 0.2676926943668352, 0.7371751087180121
1.3, 0.03362276736593893, 0.25418497822815184, 0.7304271952547523
1.4, 0.031158233680606398, 0.2411404686213794, 0.7236765873953059
1.5, 0.028899280152928673, 0.22854237176711706, 0.7168747922169231
1.6, 0.02682364895510863, 0.2163714865710474, 0.709986104285957
1.7, 0.024912544918860347, 0.2046202947178786, 0.7029854322102324
1.8, 0.023149899473184278, 0.19330542769615006, 0.6958568779908979
1.9, 0.021521823629677226, 0.1824683115452829, 0.6885926362523503
2.0, 0.02001619601902484, 0.17215722833971803, 0.6811919628881915
2.1, 0.018622348463403673, 0.16240182492796482, 0.6736601622113001
2.2, 0.017330822782262577, 0.1532007672727691, 0.666007623231721
2.3, 0.016133180214408738, 0.14452838242045576, 0.6582488865777717
2.4, 0.015021850149942772, 0.13634882423966072, 0.6504016419591724
2.5, 0.013990008566703595, 0.1286265964006032, 0.6424855507122825
2.6, 0.013031479168165454, 0.12133091141321418, 0.6345208894041905
2.7, 0.012140652065914196, 0.1144361264563318, 0.6265271535100597
2.8, 0.011312416171485876, 0.10792069257695051, 0.6185218422081725
2.9, 0.010542102417080625, 0.10176591424864641, 0.6105196121717258
3.0, 0.009825435620544564, 0.09595496506005383, 0.6025318735838183
3.1, 0.009158493321748179, 0.09047221999944978, 0.5945667877888787
3.2, 0.00853767029713076, 0.08530284344637139, 0.586629571397031
3.3, 0.007959647743272213, 0.08043255435211617, 0.5787230155866439
3.4, 0.007421366334779368, 0.07584750222670161, 0.5708481540657683
3.5, 0.006920002524978984, 0.07153420427502893, 0.5630050255576391
3.6, 0.0064529475831775025, 0.06747950945456302, 0.5551934691160365
3.7, 0.006017788959175592, 0.06367056895541184, 0.5474138745836377
3.8, 0.005612293641342364, 0.06009480467440274, 0.5396678014453405
3.9, 0.005234393234004307, 0.05673987692170863, 0.5319583870013205
4.0, 0.004882170527013431, 0.05359365864632904, 0.5242904912739949
4.1, 0.0045538473679712045, 0.05064422507725163, 0.516670566032127
4.2, 0.004247773677838438, 0.04787986515458905, 0.50910627769836
