flowtime, s1, s2, s3
0.0, 5.161499499358815, 25.1121464050828, 40.05468526801728
0.1, 2952.092994692642, 2939.8260481115885, 2863.397530771774
0.2, 2949.7072319190333, 2968.3416421662037, 2983.3475809031634
0.3, 3038.398003644282, 3011.196487142315, 2907.8970288550404
0.4, 2963.484816493133, 2931.8973406466675, 2941.562527379197
0.5, 2953.1021087089753, 2986.8119672935186, 2959.962906385226
0.6, 2876.1328768564044, 2951.8780992961315, 3036.3918813301775
0.7, 2954.1509776993407, 2912.7012669171804, 3066.919005506599
0.8, 2964.06484372132, 2920.6755586820527, 2936.361417188082
0.9, 2955.858178282242, 2986.4926929298917, 3063.3106683606275
1.0, 2904.074586315056, 2975.7851669022184, 2880.9614160557794
1.1, 2999.7134698028067, 2952.1518738319924, 2984.486679891832
1.2, 2937.473505708894, 3070.850957344588, 2884.779400131154
1.3, 2951.536455540622, 2959.0709061322573, 2907.5825004477056
1.4, 2953.5610890173207, 3006.8752995170935, 2902.437591578702
1.5, 2936.807432931777, 2991.166343504811, 2938.4935516348264
1.6, 2950.9875551998143, 2952.379580666405, 2976.3636835745624
1.7, 2880.6625779508777, 2895.7219988647794, 3027.2190800794037
1.8, 2983.367692271778, 2976.4433343790847, 2949.993661669262
1.9, 2988.0937225931166, 2906.3171673693346, 3014.3512150810875
2.0, 3076.3762770672456, 2961.1644412242063, 3003.6106803643856
2.1, 2949.890093656052, 2914.644971768026, 3026.1181555922767
2.2, 3045.623687082705, 2987.33478240348, 2936.59906399333
2.3, 2944.695376258365, 2914.3551219660153, 2939.026797136177
2.4, 3060.9111992403596, 2949.6003798676275, 2952.991436899368
2.5, 2985.729472095986, 2951.104848127772, 2977.173593185137
2.6, 2940.811815867001, 2966.071534442069, 2834.8538991049
2.7, 3008.7024927351536, 2964.48947066354, 2976.5447750197177
2.8, 2961.250956042616, 2966.2302369281606, 2911.598817311241
2.9, 2966.29557172979, 2939.7558256903685, 2862.3571371543267
3.0, 2927.962721807963, 2986.369326520505, 2959.8919237033315
3.1, 2951.4559142082835, 3018.1957085454915, 2892.753848963927
3.2, 2939.0474381065364, 2949.424213674128, 2831.5387031685955
3.3, 2943.720859841166, 2953.6974804285956, 2976.592193422908
3.4, 2954.0892860621216, 2979.055948778686, 2928.8451464226146
3.5, 2934.2392982522306, 2933.4564039906218, 2919.5678366811153
3.6, 2909.9871343922614, 2965.206928362676, 2909.4329940605658
3.7, 2949.4260549054998, 2924.837250732102, 2914.7760541127313
3.8, 2973.4823477829373, 2896.838131428818, 3021.5849443140482
3.9, 2969.888411218354, 2957.1350862771815, 2958.0257295678844
4.0, 2987.463383166557, 2955.2332142712876, 2881.9040014368225
4.1, 2893.224724821371, 2943.0784489474167, 3016.792459551913
4.2, 2974.6675628956846, 2921.9473400924867, 3006.598127957887
4.3, 3015.936550632473, 2905.0439476204315, 2914.2075626600526
4.4, 2907.0547698423206, 2980.648951447227, 2984.708407365348
4.5, 2939.805344765188, 2965.945987294982, 2866.2286627321987
4.6, 2855.338923345887, 2932.682785803802, 2961.711630404254
4.7, 2932.1583440406466, 2911.1881629772197, 2873.2573559070966
4.8, 2980.9245548487133, 3006.836484132685, 2994.4471193892828
4.9, 2864.1331234695995, 2941.146057279844, 2914.0504948127505
5.0, 2922.6268330594926, 3007.624350314382, 2890.2138165443325
5.1, 3000.255945837653, 2905.474560842194, 2956.8270050790375
5.2, 3038.636447840441, 2908.764805047447, 3025.019381670272
5.3, 3034.8921152541902, 2900.5949312183257, 2872.9840601535384
5.4, 3007.250655915671, 2885.096437224786, 2969.5360966719113
5.5, 2919.391464130802, 2893.550438222299, 2881.775575561745
5.6, 2994.3732162908796, 2908.7165746936103, 3025.2546947751375
5.7, 2987.383731312545, 2931.739644902663, 2926.668556687323
5.8, 2899.9607798785055, 2990.9394523280807, 2960.0003252503107
5.9, 2966.367599074888, 2961.108824978487, 2981.977364954463
6.0, 2936.39298571005, 2920.2455901729413, 2968.8235265724475
6.1, 2957.4617649747765, 2978.5039933694516, 2884.031343951001
6.2, 2995.3824820445375, 2932.072257166288, 2931.5683650816864
6.3, 2944.4714435133933, 2972.1230327503436, 2961.693170787853
6.4, 3043.250898009808, 2916.8507289804434, 2985.2319435781474
6.5, 3009.866972632373, 2956.5190616569357, 2920.776949218745
6.6, 3021.585346586802, 3063.326231550452, 2978.767374092293
6.7, 2937.166000125234, 2974.983221506687, 2974.7304693144224
6.8, 2955.481926020466, 2908.567607401222, 2976.1378369815534
6.9, 2966.528058020693, 3003.9233446481385, 2906.435429038704
7.0, 2964.9953990428426, 2905.2497313831736, 2971.9435321405417
7.1, 2890.3131609441593, 2922.633743272352, 3001.640973990112
7.2, 2960.2091722076016, 3003.8943505401685, 2943.905951494233
7.3, 2976.0469278109063, 2942.4342105139376, 2930.597734023282
7.4, 2933.462445136589, 2974.9492960785815, 2915.869293857093
7.5, 2976.866041079176, 3012.400826954407, 2963.707642614938
7.6, 2921.7931046859035, 2905.235344368272, 2970.6948004227993
