flowtime, d1, d2, d3
5.3, 1.0000000000000164 + 9.75781955236954e-19im, 0.9999999999999845 - 2.927345865710862e-18im, 0.9999999999999943 - 4.0115480381963664e-18im
5.4, 1.0000000000000178 + 9.75781955236954e-19im, 0.9999999999999838 - 2.6020852139652106e-18im, 0.9999999999999948 - 3.686287386450715e-18im
5.5, 1.0000000000000195 + 1.0842021724855044e-18im, 0.9999999999999842 - 2.927345865710862e-18im, 0.9999999999999908 - 3.903127820947816e-18im
5.6, 1.000000000000023 + 1.0842021724855044e-18im, 0.9999999999999822 - 2.8189256484623115e-18im, 0.9999999999999901 - 3.686287386450715e-18im
5.7, 1.0000000000000278 + 1.0299920638612292e-18im, 0.9999999999999812 - 2.710505431213761e-18im, 0.9999999999999892 - 3.686287386450715e-18im
5.8, 1.0000000000000315 + 1.1384122811097797e-18im, 0.9999999999999796 - 2.4936649967166602e-18im, 0.9999999999999888 - 4.0115480381963664e-18im
5.9, 1.0000000000000355 + 1.2468324983583301e-18im, 0.9999999999999822 - 2.6020852139652106e-18im, 0.9999999999999891 - 4.228388472693467e-18im
6.0, 1.0000000000000389 + 1.3010426069826053e-18im, 0.9999999999999856 - 2.6020852139652106e-18im, 0.9999999999999889 - 4.336808689942018e-18im
6.1, 1.0000000000000417 + 1.0842021724855044e-18im, 0.9999999999999851 - 2.6020852139652106e-18im, 0.9999999999999872 - 4.228388472693467e-18im
6.2, 1.0000000000000442 + 1.0842021724855044e-18im, 0.999999999999986 - 2.3852447794681098e-18im, 0.9999999999999885 - 4.119968255444917e-18im
6.3, 1.0000000000000462 + 9.75781955236954e-19im, 0.999999999999987 - 2.168404344971009e-18im, 0.9999999999999869 - 4.228388472693467e-18im
6.4, 1.0000000000000475 + 8.673617379884035e-19im, 0.9999999999999898 - 2.0599841277224584e-18im, 0.999999999999987 - 4.119968255444917e-18im
6.5, 1.0000000000000455 + 8.673617379884035e-19im, 0.9999999999999934 - 2.2768245622195593e-18im, 0.9999999999999867 - 3.686287386450715e-18im
6.6, 1.0000000000000444 + 9.215718466126788e-19im, 0.9999999999999948 - 2.0599841277224584e-18im, 0.999999999999986 - 3.686287386450715e-18im
6.7, 1.0000000000000449 + 9.75781955236954e-19im, 0.999999999999996 - 2.2768245622195593e-18im, 0.9999999999999838 - 3.2526065174565133e-18im
6.8, 1.0000000000000446 + 8.131516293641283e-19im, 0.9999999999999952 - 2.168404344971009e-18im, 0.9999999999999837 - 3.7947076036992655e-18im
6.9, 1.000000000000045 + 8.673617379884035e-19im, 0.9999999999999915 - 2.168404344971009e-18im, 0.9999999999999842 - 4.119968255444917e-18im
7.0, 1.0000000000000442 + 9.215718466126788e-19im, 0.9999999999999915 - 2.6020852139652106e-18im, 0.999999999999985 - 4.228388472693467e-18im
7.1, 1.0000000000000397 + 8.131516293641283e-19im, 0.999999999999988 - 2.3852447794681098e-18im, 0.9999999999999852 - 4.336808689942018e-18im
7.2, 1.0000000000000353 + 9.75781955236954e-19im, 0.9999999999999852 - 2.4936649967166602e-18im, 0.9999999999999871 - 4.445228907190568e-18im
7.3, 1.0000000000000338 + 9.75781955236954e-19im, 0.9999999999999875 - 2.8189256484623115e-18im, 0.9999999999999881 - 4.336808689942018e-18im
7.4, 1.000000000000033 + 8.131516293641283e-19im, 0.9999999999999866 - 3.0357660829594124e-18im, 0.9999999999999862 - 4.228388472693467e-18im
7.5, 1.000000000000032 + 7.589415207398531e-19im, 0.9999999999999843 - 3.144186300207963e-18im, 0.9999999999999862 - 4.445228907190568e-18im
7.6, 1.000000000000032 + 5.963111948670274e-19im, 0.9999999999999829 - 3.144186300207963e-18im, 0.9999999999999846 - 4.662069341687669e-18im
7.7, 1.0000000000000306 + 5.421010862427522e-19im, 0.9999999999999833 - 2.8189256484623115e-18im, 0.9999999999999847 - 4.445228907190568e-18im
7.8, 1.0000000000000302 + 5.421010862427522e-19im, 0.9999999999999825 - 2.4936649967166602e-18im, 0.9999999999999816 - 4.662069341687669e-18im
7.9, 1.0000000000000275 + 5.963111948670274e-19im, 0.9999999999999817 - 2.4936649967166602e-18im, 0.99999999999998 - 4.87890977618477e-18im
8.0, 1.0000000000000233 + 5.963111948670274e-19im, 0.9999999999999829 - 2.3852447794681098e-18im, 0.999999999999978 - 5.312590645178972e-18im
8.1, 1.0000000000000178 + 4.336808689942018e-19im, 0.9999999999999845 - 2.4936649967166602e-18im, 0.9999999999999785 - 4.87890977618477e-18im
8.2, 1.000000000000015 + 5.421010862427522e-19im, 0.999999999999985 - 2.927345865710862e-18im, 0.9999999999999817 - 4.9873299934333204e-18im
8.3, 1.000000000000013 + 5.421010862427522e-19im, 0.9999999999999821 - 2.710505431213761e-18im, 0.9999999999999822 - 4.9873299934333204e-18im
8.4, 1.0000000000000078 + 5.963111948670274e-19im, 0.9999999999999791 - 2.4936649967166602e-18im, 0.9999999999999818 - 5.312590645178972e-18im
8.5, 1.0000000000000022 + 7.589415207398531e-19im, 0.9999999999999819 - 2.4936649967166602e-18im, 0.9999999999999833 - 5.312590645178972e-18im
8.6, 0.9999999999999987 + 7.589415207398531e-19im, 0.9999999999999812 - 2.3852447794681098e-18im, 0.9999999999999871 - 5.5294310796760726e-18im
8.7, 0.999999999999998 + 8.131516293641283e-19im, 0.99999999999998 - 2.4936649967166602e-18im, 0.9999999999999875 - 5.312590645178972e-18im
8.8, 0.9999999999999966 + 6.505213034913027e-19im, 0.9999999999999822 - 2.927345865710862e-18im, 0.999999999999986 - 5.5294310796760726e-18im
8.9, 0.9999999999999966 + 4.336808689942018e-19im, 0.9999999999999828 - 2.8731357570865868e-18im, 0.9999999999999849 - 5.7462715141731735e-18im
9.0, 0.9999999999999978 + 5.421010862427522e-19im, 0.9999999999999835 - 3.0357660829594124e-18im, 0.9999999999999818 - 5.421010862427522e-18im
9.1, 0.9999999999999978 + 5.421010862427522e-19im, 0.9999999999999809 - 2.927345865710862e-18im, 0.9999999999999812 - 5.312590645178972e-18im
9.2, 0.9999999999999987 + 7.047314121155779e-19im, 0.999999999999982 - 2.9815559743351372e-18im, 0.999999999999981 - 5.312590645178972e-18im
9.3, 0.9999999999999981 + 7.589415207398531e-19im, 0.9999999999999793 - 3.0357660829594124e-18im, 0.999999999999983 - 5.637851296924623e-18im
9.4, 1.0000000000000004 + 5.421010862427522e-19im, 0.9999999999999739 - 2.8731357570865868e-18im, 0.9999999999999835 - 5.5294310796760726e-18im
9.5, 1.0000000000000044 + 5.963111948670274e-19im, 0.9999999999999698 - 2.7647155398380363e-18im, 0.999999999999982 - 4.9873299934333204e-18im
9.6, 1.0000000000000056 + 6.505213034913027e-19im, 0.9999999999999709 - 2.7647155398380363e-18im, 0.9999999999999816 - 5.095750210681871e-18im
9.7, 1.0000000000000109 + 7.589415207398531e-19im, 0.9999999999999718 - 2.8189256484623115e-18im, 0.9999999999999807 - 5.5294310796760726e-18im
9.8, 1.0000000000000155 + 5.421010862427522e-19im, 0.9999999999999722 - 2.710505431213761e-18im, 0.9999999999999826 - 5.312590645178972e-18im
9.9, 1.0000000000000246 + 8.673617379884035e-19im, 0.9999999999999739 - 2.7647155398380363e-18im, 0.9999999999999825 - 5.312590645178972e-18im
10.0, 1.000000000000029 + 8.131516293641283e-19im, 0.9999999999999793 - 2.8189256484623115e-18im, 0.9999999999999795 - 5.9631119486702744e-18im
10.1, 1.000000000000029 + 7.589415207398531e-19im, 0.9999999999999878 - 2.7647155398380363e-18im, 0.9999999999999755 - 6.071532165918825e-18im
10.2, 1.0000000000000309 + 8.673617379884035e-19im, 0.9999999999999957 - 2.8731357570865868e-18im, 0.999999999999976 - 5.421010862427522e-18im
10.3, 1.000000000000033 + 8.131516293641283e-19im, 0.9999999999999971 - 2.710505431213761e-18im, 0.9999999999999769 - 5.421010862427522e-18im
10.4, 1.0000000000000309 + 8.673617379884035e-19im, 0.999999999999999 - 2.6020852139652106e-18im, 0.9999999999999785 - 5.637851296924623e-18im
10.5, 1.0000000000000289 + 8.131516293641283e-19im, 0.9999999999999994 - 2.6020852139652106e-18im, 0.999999999999976 - 5.5294310796760726e-18im
10.6, 1.0000000000000295 + 9.75781955236954e-19im, 1.0000000000000056 - 3.0899761915836876e-18im, 0.9999999999999751 - 5.204170427930421e-18im
10.7, 1.0000000000000322 + 9.215718466126788e-19im, 1.0000000000000047 - 3.144186300207963e-18im, 0.9999999999999741 - 4.7704895589362195e-18im
10.8, 1.000000000000036 + 9.75781955236954e-19im, 1.000000000000003 - 3.144186300207963e-18im, 0.9999999999999736 - 4.87890977618477e-18im
10.9, 1.00000000000004 + 1.1926223897340549e-18im, 0.9999999999999986 - 3.3610267347050637e-18im, 0.9999999999999756 - 5.312590645178972e-18im
11.0, 1.0000000000000424 + 1.1384122811097797e-18im, 0.9999999999999987 - 3.198396408832238e-18im, 0.9999999999999774 - 5.421010862427522e-18im
11.1, 1.0000000000000466 + 7.047314121155779e-19im, 1.0000000000000013 - 3.198396408832238e-18im, 0.9999999999999802 - 5.312590645178972e-18im
11.2, 1.0000000000000493 + 7.589415207398531e-19im, 1.0000000000000049 - 3.7947076036992655e-18im, 0.9999999999999823 - 5.854691731421724e-18im
11.3, 1.0000000000000493 + 8.673617379884035e-19im, 1.0000000000000073 - 3.415236843329339e-18im, 0.9999999999999806 - 6.179952383167375e-18im
11.4, 1.0000000000000502 + 1.463672932855431e-18im, 1.0000000000000127 - 3.3068166260807885e-18im, 0.99999999999998 - 6.179952383167375e-18im
11.5, 1.0000000000000535 + 1.8431436932253575e-18im, 1.0000000000000169 - 3.198396408832238e-18im, 0.9999999999999818 - 6.288372600415926e-18im
11.6, 1.0000000000000564 + 2.168404344971009e-18im, 1.0000000000000173 - 3.577867169202165e-18im, 0.9999999999999808 - 6.5052130349130266e-18im
11.7, 1.0000000000000584 + 2.439454888092385e-18im, 1.000000000000017 - 3.5236570605778894e-18im, 0.9999999999999807 - 6.613633252161577e-18im
11.8, 1.0000000000000608 + 2.6020852139652106e-18im, 1.000000000000015 - 3.198396408832238e-18im, 0.9999999999999823 - 7.047314121155779e-18im
11.9, 1.000000000000063 + 2.439454888092385e-18im, 1.0000000000000138 - 3.0899761915836876e-18im, 0.9999999999999812 - 7.37257477290143e-18im
12.0, 1.000000000000067 + 2.5478751053409354e-18im, 1.0000000000000127 - 3.577867169202165e-18im, 0.9999999999999833 - 7.48099499014998e-18im
12.1, 1.0000000000000706 + 2.3310346708438345e-18im, 1.0000000000000135 - 3.686287386450715e-18im, 0.999999999999983 - 7.914675859144182e-18im
12.2, 1.0000000000000724 + 2.439454888092385e-18im, 1.000000000000012 - 3.74049749507499e-18im, 0.9999999999999842 - 7.697835424647081e-18im
12.3, 1.0000000000000726 + 2.2768245622195593e-18im, 1.00000000000001 - 3.74049749507499e-18im, 0.9999999999999871 - 8.239936510889834e-18im
12.4, 1.00000000000007 + 2.222614453595284e-18im, 1.0000000000000073 - 4.0115480381963664e-18im, 0.9999999999999893 - 8.565197162635485e-18im
12.5, 1.0000000000000673 + 2.168404344971009e-18im, 1.0000000000000062 - 3.957337929572091e-18im, 0.9999999999999917 - 8.023096076392733e-18im
12.6, 1.0000000000000666 + 1.951563910473908e-18im, 1.0000000000000067 - 3.848917712323541e-18im, 0.9999999999999937 - 7.589415207398531e-18im
12.7, 1.000000000000065 + 1.6805133673525319e-18im, 1.0000000000000078 - 3.63207727782644e-18im, 0.9999999999999928 - 7.48099499014998e-18im
12.8, 1.0000000000000626 + 1.5720931501039814e-18im, 1.0000000000000093 - 3.7947076036992655e-18im, 0.9999999999999888 - 7.914675859144182e-18im
12.9, 1.000000000000059 + 2.1141942363467336e-18im, 1.0000000000000102 - 3.848917712323541e-18im, 0.9999999999999908 - 8.131516293641283e-18im
13.0, 1.0000000000000553 + 2.2768245622195593e-18im, 1.000000000000011 - 3.577867169202165e-18im, 0.9999999999999951 - 8.456776945386935e-18im
13.1, 1.0000000000000508 + 2.0057740190981832e-18im, 1.0000000000000153 - 3.848917712323541e-18im, 0.9999999999999976 - 8.023096076392733e-18im
13.2, 1.0000000000000497 + 1.951563910473908e-18im, 1.0000000000000178 - 3.903127820947816e-18im, 1.000000000000002 - 8.239936510889834e-18im
13.3, 1.000000000000047 + 1.6805133673525319e-18im, 1.000000000000019 - 3.848917712323541e-18im, 1.0000000000000062 - 8.131516293641283e-18im
13.4, 1.0000000000000429 + 8.673617379884035e-19im, 1.0000000000000209 - 4.119968255444917e-18im, 1.0000000000000078 - 8.456776945386935e-18im
13.5, 1.0000000000000415 + 4.336808689942018e-19im, 1.0000000000000198 - 4.0115480381963664e-18im, 1.0000000000000087 - 8.348356728138384e-18im
13.6, 1.0000000000000402 + 2.168404344971009e-19im, 1.000000000000021 - 3.903127820947816e-18im, 1.0000000000000098 - 8.456776945386935e-18im
13.7, 1.00000000000004 - 1.0842021724855044e-19im, 1.0000000000000238 - 3.848917712323541e-18im, 1.0000000000000102 - 8.565197162635485e-18im
13.8, 1.0000000000000389 + 5.421010862427522e-20im, 1.0000000000000224 - 3.7947076036992655e-18im, 1.0000000000000107 - 8.673617379884035e-18im
13.9, 1.0000000000000364 + 5.421010862427522e-20im, 1.0000000000000195 - 3.7947076036992655e-18im, 1.0000000000000129 - 8.890457814381136e-18im
14.0, 1.000000000000033 - 4.336808689942018e-19im, 1.0000000000000178 - 4.445228907190568e-18im, 1.0000000000000138 - 9.215718466126788e-18im
14.1, 1.0000000000000309 - 1.0842021724855044e-18im, 1.0000000000000164 - 4.662069341687669e-18im, 1.0000000000000142 - 9.75781955236954e-18im
14.2, 1.0000000000000333 - 1.4094628242311558e-18im, 1.0000000000000189 - 4.445228907190568e-18im, 1.0000000000000122 - 9.107298248878237e-18im
14.3, 1.0000000000000322 - 1.2468324983583301e-18im, 1.0000000000000222 - 3.957337929572091e-18im, 1.0000000000000115 - 9.215718466126788e-18im
14.4, 1.000000000000031 - 1.0299920638612292e-18im, 1.000000000000027 - 3.686287386450715e-18im, 1.0000000000000095 - 8.782037597132586e-18im
14.5, 1.0000000000000253 - 5.963111948670274e-19im, 1.000000000000032 - 3.848917712323541e-18im, 1.0000000000000075 - 8.456776945386935e-18im
14.6, 1.0000000000000262 - 8.131516293641283e-19im, 1.000000000000037 - 4.336808689942018e-18im, 1.00000000000001 - 8.673617379884035e-18im
14.7, 1.0000000000000255 - 1.2468324983583301e-18im, 1.0000000000000404 - 4.119968255444917e-18im, 1.000000000000009 - 8.673617379884035e-18im
14.8, 1.0000000000000262 - 1.6263032587282567e-18im, 1.0000000000000429 - 3.7947076036992655e-18im, 1.0000000000000089 - 8.456776945386935e-18im
14.9, 1.0000000000000282 - 2.168404344971009e-18im, 1.000000000000045 - 4.2825985813177425e-18im, 1.0000000000000089 - 8.023096076392733e-18im
15.0, 1.0000000000000284 - 2.439454888092385e-18im, 1.0000000000000453 - 4.2825985813177425e-18im, 1.000000000000005 - 8.023096076392733e-18im
15.1, 1.0000000000000302 - 2.927345865710862e-18im, 1.0000000000000457 - 4.824699667560495e-18im, 1.0000000000000078 - 7.37257477290143e-18im
15.2, 1.0000000000000298 - 2.8731357570865868e-18im, 1.0000000000000462 - 5.149960319306146e-18im, 1.0000000000000089 - 7.48099499014998e-18im
15.3, 1.0000000000000293 - 2.6020852139652106e-18im, 1.000000000000049 - 4.824699667560495e-18im, 1.000000000000011 - 7.697835424647081e-18im
15.4, 1.0000000000000295 - 2.222614453595284e-18im, 1.0000000000000513 - 4.662069341687669e-18im, 1.0000000000000109 - 7.48099499014998e-18im
15.5, 1.0000000000000286 - 2.2768245622195593e-18im, 1.000000000000053 - 4.824699667560495e-18im, 1.0000000000000122 - 7.589415207398531e-18im
15.6, 1.0000000000000284 - 2.222614453595284e-18im, 1.0000000000000544 - 4.445228907190568e-18im, 1.0000000000000153 - 7.48099499014998e-18im
15.7, 1.0000000000000293 - 2.5478751053409354e-18im, 1.0000000000000582 - 4.87890977618477e-18im, 1.000000000000017 - 7.697835424647081e-18im
15.8, 1.00000000000003 - 2.6020852139652106e-18im, 1.0000000000000628 - 4.9873299934333204e-18im, 1.0000000000000187 - 7.48099499014998e-18im
15.9, 1.0000000000000286 - 2.1141942363467336e-18im, 1.000000000000067 - 4.391018798566293e-18im, 1.000000000000017 - 7.589415207398531e-18im
16.0, 1.0000000000000249 - 1.8973538018496328e-18im, 1.000000000000072 - 4.0115480381963664e-18im, 1.0000000000000178 - 7.37257477290143e-18im
16.1, 1.0000000000000209 - 1.8431436932253575e-18im, 1.000000000000076 - 4.0115480381963664e-18im, 1.000000000000019 - 7.15573433840433e-18im
16.2, 1.0000000000000167 - 1.3552527156068805e-18im, 1.0000000000000804 - 4.228388472693467e-18im, 1.000000000000018 - 6.938893903907228e-18im
16.3, 1.0000000000000115 - 1.2468324983583301e-18im, 1.0000000000000813 - 4.716279450311944e-18im, 1.0000000000000209 - 6.830473686658678e-18im
16.4, 1.0000000000000069 - 1.5178830414797062e-18im, 1.000000000000081 - 4.933119884809045e-18im, 1.0000000000000226 - 6.938893903907228e-18im
16.5, 1.0000000000000007 - 2.0599841277224584e-18im, 1.0000000000000797 - 4.607859233063394e-18im, 1.0000000000000233 - 6.938893903907228e-18im
16.6, 0.9999999999999932 - 2.710505431213761e-18im, 1.0000000000000804 - 4.2825985813177425e-18im, 1.0000000000000242 - 6.938893903907228e-18im
16.7, 0.9999999999999868 - 2.927345865710862e-18im, 1.000000000000082 - 4.228388472693467e-18im, 1.000000000000024 - 7.047314121155779e-18im
16.8, 0.9999999999999803 - 2.927345865710862e-18im, 1.000000000000084 - 4.391018798566293e-18im, 1.0000000000000266 - 7.37257477290143e-18im
16.9, 0.9999999999999745 - 3.0357660829594124e-18im, 1.0000000000000857 - 4.445228907190568e-18im, 1.0000000000000264 - 8.239936510889834e-18im
17.0, 0.9999999999999667 - 2.9815559743351372e-18im, 1.0000000000000873 - 4.824699667560495e-18im, 1.0000000000000273 - 8.239936510889834e-18im
17.1, 0.9999999999999599 - 2.927345865710862e-18im, 1.0000000000000886 - 4.445228907190568e-18im, 1.0000000000000298 - 8.023096076392733e-18im
17.2, 0.999999999999958 - 3.198396408832238e-18im, 1.0000000000000906 - 4.228388472693467e-18im, 1.0000000000000315 - 8.456776945386935e-18im
17.3, 0.9999999999999573 - 3.144186300207963e-18im, 1.0000000000000924 - 4.445228907190568e-18im, 1.0000000000000306 - 8.673617379884035e-18im
17.4, 0.9999999999999518 - 2.927345865710862e-18im, 1.0000000000000908 - 4.553649124439119e-18im, 1.0000000000000289 - 8.239936510889834e-18im
17.5, 0.9999999999999454 - 2.656295322589486e-18im, 1.0000000000000913 - 4.87890977618477e-18im, 1.0000000000000304 - 7.806255641895632e-18im
17.6, 0.9999999999999408 - 2.439454888092385e-18im, 1.0000000000000906 - 5.1228552649940085e-18im, 1.0000000000000309 - 7.589415207398531e-18im
17.7, 0.9999999999999397 - 2.2768245622195593e-18im, 1.0000000000000902 - 5.1228552649940085e-18im, 1.0000000000000333 - 7.589415207398531e-18im
17.8, 0.9999999999999396 - 1.734723475976807e-18im, 1.0000000000000902 - 5.149960319306146e-18im, 1.000000000000034 - 8.023096076392733e-18im
17.9, 0.99999999999994 - 1.3552527156068805e-18im, 1.0000000000000902 - 5.204170427930421e-18im, 1.0000000000000364 - 8.239936510889834e-18im
18.0, 0.9999999999999416 - 9.75781955236954e-19im, 1.0000000000000917 - 5.149960319306146e-18im, 1.0000000000000373 - 9.540979117872439e-18im
18.1, 0.9999999999999427 - 4.336808689942018e-19im, 1.0000000000000933 - 5.177065373618284e-18im, 1.0000000000000393 - 9.324138683375338e-18im
18.2, 0.9999999999999449 - 4.336808689942018e-19im, 1.0000000000000935 - 5.231275482242559e-18im, 1.0000000000000429 - 9.107298248878237e-18im
