flowtime, w1, w2, w3
0.0, 0.0022487946914186963, 0.8799289653491785, -1.758058994081826
0.1, 0.0017767367991385868, 0.896606505850797, -1.7942139855587782
0.2, 0.00142161632885158, 0.9098565238183474, -1.8224346176025525
0.3, 0.0011544087730931834, 0.9203630149840625, -1.8444496016935896
0.4, 0.0009522687511647734, 0.9286961040234688, -1.8616666038264462
0.5, 0.000797959376203176, 0.9353185610043399, -1.8751955466233174
0.6, 0.0006787840300625884, 0.9405989868100352, -1.8858943029800337
0.7, 0.0005855074045812955, 0.944827245530717, -1.8944182773589153
0.8, 0.0005114463549571887, 0.9482294556216343, -1.9012652718486718
0.9, 0.000451765649278057, 0.9509812266229598, -1.9068126962079504
1.0, 0.00040295624285416126, 0.9532187065243448, -1.9113469693663303
1.1, 0.0003624580451093957, 0.9550474817130257, -1.9150861008846776
1.2, 0.0003283905584904416, 0.9565495861225521, -1.9181967479748905
1.3, 0.0002993615676947334, 0.9577889418111618, -1.920806980763518
1.4, 0.00027433137939440635, 0.9588155442651598, -1.9230157936785888
1.5, 0.00025251629519139546, 0.9596686655829858, -1.924900184515794
1.6, 0.0002333197285369478, 0.9603793001532467, -1.926520429308876
1.7, 0.00021628281802983277, 0.9609720312000866, -1.927924023589716
1.8, 0.00020104883094436348, 0.9614664568112018, -1.9291486384944634
1.9, 0.0001873373604261669, 0.9618782817047771, -1.9302243481265726
2.0, 0.0001749255105173226, 0.96222015549953, -1.9311753163657466
2.1, 0.00016363409184972646, 0.9625023185758874, -1.9320210812177272
2.2, 0.00015331742870369918, 0.9627331016221521, -1.9327775382050105
2.3, 0.00014385578248042027, 0.9629193136223672, -1.9334576976068631
2.4, 0.00013514968079986247, 0.9630665445135321, -1.9340722708900833
2.5, 0.0001271156420445681, 0.9631794023354449, -1.9346301274407391
2.6, 0.00011968292745074992, 0.9632616998917048, -1.9351386522815381
2.7, 0.00011279105421081947, 0.963316602334323, -1.9356040277889464
2.8, 0.00010638787558475719, 0.9633467443716329, -1.9360314567581747
2.9, 0.00010042808613689758, 0.9633543237572891, -1.936425339962776
3.0, 9.487204782366843e-5, 0.9633411761728002, -1.9367894182221932
3.1, 8.968485990459583e-5, 0.9633088354472145, -1.9371268866431128
3.2, 8.483561547564687e-5, 0.9632585821663532, -1.9374404869354898
3.3, 8.029680190761917e-5, 0.9631914830452426, -1.937732582365524
3.4, 7.60438131029766e-5, 0.9631084229166598, -1.938005218894255
3.5, 7.205454932145091e-5, 0.963010130787404, -1.9382601752710213
3.6, 6.830908612969005e-5, 0.9628972011052376, -1.9384990042578967
3.7, 6.478939835364481e-5, 0.9627701111386923, -1.938723066698608
3.8, 6.147912814581395e-5, 0.9626292351848192, -1.938933559791302
3.9, 5.836338871658811e-5, 0.9624748561744547, -1.939131540644787
4.0, 5.5428597119746964e-5, 0.9623071751276454, -1.939317945982463
4.1, 5.26623308891124e-5, 0.9621263188237202, -1.939493608686306
4.2, 5.005320439510693e-5, 0.9619323459757259, -1.9396592717391612
4.3, 4.759076162357078e-5, 0.9617252521438472, -1.9398156000172229
4.4, 4.526538271988316e-5, 0.9615049735750454, -1.939963190299008
4.5, 4.3068202147379024e-5, 0.9612713901200466, -1.9401025797894234
4.6, 4.099103670230081e-5, 0.9610243273483439, -1.9402342534041623
4.7, 3.90263219428303e-5, 0.9607635579584594, -1.9403586500143273
4.8, 3.716705583883628e-5, 0.9604888025593237, -1.940476167816873
4.9, 3.5406748648963026e-5, 0.9601997298842401, -1.9405871689680836
5.0, 3.373937819443868e-5, 0.9598959564832495, -1.940691983592265
5.1, 3.215934982956786e-5, 0.9595770459297515, -1.9407909132611958
5.2, 3.066146051704499e-5, 0.9592425075669873, -1.9408842340220718
5.3, 2.9240866504343753e-5, 0.9588917948119087, -1.9409721990404774
5.4, 2.7893054170258996e-5, 0.9585243030262908, -1.9410550409132024
5.5, 2.661381367259591e-5, 0.9581393669601302, -1.9411329736980667
5.6, 2.5399215077272e-5, 0.957736257765054, -1.9412061946991825
5.7, 2.4245586693320447e-5, 0.9573141795719458, -1.941274886042107
5.8, 2.3149495373420318e-5, 0.9568722656218702, -1.9413392160661362
5.9, 2.210772857066417e-5, 0.956409573935791, -1.9413993405583598
6.0, 2.111727796834297e-5, 0.9559250825041007, -1.9414554038502498
6.1, 2.0175324521571432e-5, 0.9554176839745054, -1.941507539793517
6.2, 1.927922476896115e-5, 0.9548861798128574, -1.941555872631104
