flowtime, w1, w2, w3
0.0, 0.0024693749560417513, 0.7490244080133515, -1.513161250962397
0.1, 0.0003701626105480883, 0.7705528618326635, -1.5870667279626196
0.2, 0.0001078209811998967, 0.7638773669793567, -1.60518723142377
0.3, 4.014591608080906e-5, 0.7495503000353744, -1.6110015378553464
0.4, 1.681912953379372e-5, 0.7291676806817752, -1.61293840554324
0.5, 7.480841570319735e-6, 0.7007836808306993, -1.613474743538688
0.6, 3.4291783009151524e-6, 0.6606301248562352, -1.613489551771896
0.7, 1.5961732376080588e-6, 0.6036499834546384, -1.613321261440585
0.8, 7.489981919020355e-7, 0.5244314733819972, -1.613102634709608
0.9, 3.530727234375893e-7, 0.41834583203193343, -1.612883982559954
1.0, 1.6690432312221976e-7, 0.2823550814331878, -1.612682086265942
1.1, 7.904791110538537e-8, 0.1395190395135121, -1.6125002791120326
1.2, 3.748916523899988e-8, 0.05832816612770388, -1.6123367651365825
1.3, 1.7798086117619037e-8, 0.027025197561434105, -1.6121880354202913
1.4, 8.456645707877903e-9, 0.013783613462422252, -1.6120502273914366
1.5, 4.0207896379572926e-9, 0.007510932613717463, -1.6119196238043803
1.6, 1.9127588273620043e-9, 0.00429638739894327, -1.6117927969544619
1.7, 9.103386661717498e-10, 0.0025482917128457263, -1.6116666113780826
1.8, 4.3341702676652725e-10, 0.0015542331654496587, -1.6115381742043668
1.9, 2.0641516608211436e-10, 0.0009695000150297444, -1.611404769647029
2.0, 9.833026861202624e-11, 0.0006162957023733815, -1.611263791834284
2.1, 4.6851565762948465e-11, 0.00039825282957739016, -1.611112680826532
2.2, 2.232732809467066e-11, 0.0002611257524338566, -1.6109488628270636
2.3, 1.0641731795435777e-11, 0.00017346676082266035, -1.6107696940743306
2.4, 5.072710934106032e-12, 0.0001166042657225815, -1.6105724073602525
2.5, 2.4183063915617787e-12, 7.922615582302968e-5, -1.6103540599671136
2.6, 1.1529715505053619e-12, 5.435675961605119e-5, -1.6101114818120454
2.7, 5.49738050556593e-13, 3.762568492198807e-5, -1.6098412226275045
2.8, 2.621307092668493e-13, 2.6254888859107e-5, -1.6095394970457517
2.9, 1.2499732468604555e-13, 1.8454821868474447e-5, -1.6092021264794896
3.0, 5.960746939237596e-14, 1.305838685125788e-5, -1.608824476691877
3.1, 2.842595103855512e-14, 9.295659435171646e-6, -1.6084013899248724
3.2, 1.3556304568197354e-14, 6.653282183147447e-6, -1.6079271104057544
3.3, 6.465137176981596e-15, 4.78555411702038e-6, -1.6073952019755124
3.4, 3.0833471572683983e-15, 3.4575179658652274e-6, -1.6067984564815503
3.5, 1.470530975938296e-15, 2.508108982498147e-6, -1.6061287914454119
3.6, 7.013449445800523e-16, 1.8260344973850907e-6, -1.6053771353578485
3.7, 3.3449967139349017e-16, 1.3338247104566616e-6, -1.6045332987599596
3.8, 1.5953784326294285e-16, 9.771849701466498e-7, -1.6035858290435747
3.9, 7.609102495788847e-17, 7.17822879977852e-7, -1.6025218466388729
4.0, 3.629189639669977e-17, 5.285750445176884e-7, -1.6013268599492783
4.1, 1.7309638682709535e-17, 3.9006968390581636e-7, -1.5999845560429522
4.2, 8.256160805170563e-18, 2.884239192818521e-7, -1.598476563706566
4.3, 3.938024058354583e-18, 2.1364380314977507e-7, -1.5967821850132762
4.4, 1.8782744313309643e-18, 1.5850534445475945e-7, -1.5948780910480544
4.5, 8.958708764973477e-19, 1.1776714965084371e-7, -1.5927379768715155
4.6, 4.2733653730743945e-19, 8.761325786552156e-8, -1.5903321701942394
4.7, 2.0385975111604468e-19, 6.525679341925265e-8, -1.5876271875901675
4.8, 9.725777303412195e-20, 4.865664316017374e-8, -1.5845852314243112
4.9, 4.6405896184504356e-20, 3.631401507343775e-8, -1.5811636200493027
5.0, 2.2144259042968706e-20, 2.7125748858426718e-8, -1.5773141433065134
5.1, 1.0568033036116013e-20, 2.0278142153297558e-8, -1.5729823350582892
5.2, 5.058848008471646e-21, 1.5169831615195707e-8, -1.5681066545455977
5.3, 2.425058457662551e-21, 1.1355597011250409e-8, -1.5626175690590873
5.4, 1.1672084745172852e-21, 8.505290541425644e-9, -1.5564365321022517
5.5, 5.65870370669413e-22, 6.3737390951310305e-9, -1.5494748544511905
5.6, 2.8148682789506035e-22, 4.778633152782497e-9, -1.541632471051047
5.7, 1.379134858941167e-22, 3.584246277141176e-9, -1.5327966156264374
5.8, 6.878126383592582e-23, 2.6894229554792416e-9, -1.5228404287358064
5.9, 3.510498904574498e-23, 2.018699060233754e-9, -1.5116215458066906
6.0, 1.853072509015609e-23, 1.5157267314834504e-9, -1.498980742105754
6.1, 9.838616133871079e-24, 1.1383980411180017e-9, -1.4847407548884877
6.2, 6.425285513222208e-24, 8.552234000196013e-10, -1.468705462785594
6.3, 4.256023217766672e-24, 6.426383761986677e-10, -1.4506596821344244
6.4, 2.8882028328567368e-24, 4.829985730860293e-10, -1.4303699408020631
6.5, 1.9328893136688025e-24, 3.630851905050004e-10, -1.4075867081978322
6.6, 1.5090876170996519e-24, 2.729901255103758e-10, -1.3820486808168502
6.7, 1.1584567812359515e-24, 2.0528349162140942e-10, -1.3534898112540152
6.8, 9.357521817062762e-25, 1.5439152076802442e-10, -1.3216497601766604
6.9, 6.943865572987008e-25, 1.1613134427425379e-10, -1.2862882427882536
7.0, 5.2574163729469645e-25, 8.736286326553696e-11, -1.2472032057542928
7.1, 4.06245600795863e-25, 6.572808359638975e-11, -1.2042518112531535
7.2, 3.089299929896212e-25, 4.945583523182772e-11, -1.1573718885155646
7.3, 2.3602513373528153e-25, 3.721540360495123e-11, -1.1066002551342686
7.4, 1.7441510532809188e-25, 2.8006773237366253e-11, -1.0520839632175683
7.5, 1.2875493316248453e-25, 2.107829237889352e-11, -0.9940820443587333
7.6, 9.956638931563762e-26, 1.5864885363936473e-11, -0.932958716147135
7.7, 7.701765092150843e-26, 1.194166940603258e-11, -0.8691718883947706
7.8, 6.320603711385217e-26, 8.989124843975424e-12, -0.8032581749090403
7.9, 4.878057380363339e-26, 6.76693389325316e-12, -0.7358033101250623
8.0, 3.5674886923924003e-26, 5.094325604144391e-12, -0.6673692746261609
8.1, 2.664362611747321e-26, 3.835305640832221e-12, -0.5983452587886108
8.2, 1.9060027054565648e-26, 2.8875546062695625e-12, -0.5287228853580356
8.3, 1.4972812450003663e-26, 2.1740821956219463e-12, -0.4578740474825376
8.4, 1.2287220876292723e-26, 1.6369520298083867e-12, -0.3845229943942811
8.5, 9.248665838608344e-27, 1.2325626944452357e-12, -0.30726201256302993
8.6, 6.824599730051636e-27, 9.280985619461459e-13, -0.22612533492510942
8.7, 5.1243644932665424e-27, 6.98860082720205e-13, -0.14536191483249084
8.8, 3.8650138731656624e-27, 5.262553870726405e-13, -0.07510276659666627
8.9, 2.9730138147545282e-27, 3.9628922768495645e-13, -0.026493761703109023
9.0, 2.3251148475967638e-27, 2.9842599809680416e-13, -0.0019183656594143734
9.1, 1.7381212607713724e-27, 2.2473414735786263e-13, 0.006110649233460717
9.2, 1.2609491865138036e-27, 1.6924229629035176e-13, 0.006601774762765145
9.3, 9.90551677767848e-28, 1.274546382461536e-13, 0.0049252815316951255
9.4, 7.394168942976165e-28, 9.598619656331031e-14, 0.003192594179309266
9.5, 5.685701089164517e-28, 7.228827798149846e-14, 0.0019308474999277982
9.6, 4.179851528190882e-28, 5.444180649167082e-14, 0.001124544513478031
9.7, 3.1999303170689737e-28, 4.100174672885274e-14, 0.0006410702038449514
9.8, 2.425225069206078e-28, 3.08799818221184e-14, 0.0003609699409715593
9.9, 1.9054911642044293e-28, 2.3257137089945874e-14, 0.00020181652338913252
10.0, 1.4958585208928648e-28, 1.7516193298942177e-14, 0.00011238737497045313
10.1, 1.1116031193864557e-28, 1.3192503236845813e-14, 6.245464239286064e-5
10.2, 8.298557891087453e-29, 9.936157339997087e-15, 3.467236156545366e-5
10.3, 6.330822547179828e-29, 7.483646543368982e-15, 1.924244154704293e-5
