flowtime, wM1R1, wM1R2, wM1R3, wM1R4, wM1R5, wM1R6, wM1R7, wM1R8, wM1R9, wM1R10, wM1R11, wM1R12, wM1R13, wM1R14, wM1R15, wM1R16, wM1R17, wM1R18, wM1R19, wM1R20
0.0, 0.005576753757789985, 0.0022018254050019137, 0.0009485791128538094, 0.0010580858163040823, 0.0028582457937319943, 0.004292625411248376, 0.0012345762469825698, 0.0015849844820298034, 0.0027836403871340457, 0.0018854813763304733, 0.0026080517448385638, 0.005889283137765776, 0.002349333815920065, 0.002670080691447783, 0.001468186000625819, 0.0010417056511976227, 0.0017256787629763364, 0.005738605250316604, 0.00380727370982251, 0.003923363424789746
0.1, 0.004791960117857291, 0.0017977774865402894, 0.0014431618130550793, 0.0009131487714900846, 0.002234437144592936, 0.0033051824114043475, 0.0010394791896780687, 0.0013103088248309358, 0.0023872994148782137, 0.0016766511958898561, 0.0023803067366688843, 0.0048483603212541755, 0.0018556483054396839, 0.0020715366722738582, 0.0015725193792397905, 0.0009003209518305413, 0.0013829638291800353, 0.004352333457759982, 0.00355645070566191, 0.002960935961879535
0.2, 0.00403045712987144, 0.0014728285805093774, 0.001630156530210383, 0.0007907680054304929, 0.0017690147165527856, 0.0025751365560913652, 0.0008810371119006775, 0.001090342086122064, 0.0020430397866082984, 0.0014506344692560074, 0.0020877058328392746, 0.003969026313403237, 0.0014931228197765242, 0.00161385955413924, 0.0015464591715916899, 0.0007807321876773733, 0.001122820996247766, 0.0033379989332891482, 0.0032526637720244845, 0.002274057550371097
0.3, 0.0033475335502184756, 0.0012123505656372272, 0.0016381689652543157, 0.0006870068541288219, 0.0014178156793735095, 0.0020317873067731773, 0.0007513755238049257, 0.000913562327720583, 0.001739827274731332, 0.001236109849061065, 0.0017888201019226255, 0.003240946090551355, 0.0012193465102174627, 0.0012674558691741307, 0.0014444316408610434, 0.0006791495559699315, 0.0009231013553777363, 0.002590459951377424, 0.0029196842467061348, 0.0017765831102599103
0.4, 0.002761876493022325, 0.001003754022329401, 0.0015492928066177642, 0.0005986818358773305, 0.0011497107691726027, 0.0016235443026903762, 0.0006444564993255687, 0.0007707509914498716, 0.0014743664529022376, 0.0010451630504100483, 0.001512510647422459, 0.0026455067736005926, 0.0010078532366046354, 0.0010061285465190221, 0.001305337935301691, 0.0005925170031536353, 0.0007677904168976692, 0.0020344597967317446, 0.0025822012436224236, 0.0014099669499772352
0.5, 0.002272762048157753, 0.0008364523424357704, 0.0014143290277049748, 0.0005232094680776182, 0.0009426120414179473, 0.0013133069809605285, 0.0005556382098760779, 0.0006546462946735747, 0.0012449586498631355, 0.0008811081477790028, 0.0012703052929174397, 0.0021623426290733514, 0.000841474438931723, 0.0008085568202448072, 0.0011545559764998517, 0.0005183566223275447, 0.0006453748825415195, 0.0016166620527810049, 0.0022584483642209166, 0.0011348405568437513
0.6, 0.0018705604838127083, 0.0007017792587501497, 0.0012635476636267138, 0.00045848473644397687, 0.0007807413055420822, 0.0010745907095549997, 0.000481335952991196, 0.0005595844413952873, 0.0010493785899393564, 0.0007429606175166221, 0.0010643912149060923, 0.0017721728810108366, 0.000708639645089548, 0.000658231983403496, 0.001007195123822877, 0.00045464841570108764, 0.0005475790291329185, 0.0012993414681059688, 0.0019594243764209833, 0.0009247164480455594
0.7, 0.0015426289988752285, 0.0005927958351772997, 0.0011140426161594095, 0.0004027851406814063, 0.00065274732975134, 0.0008885284732703979, 0.0004187652822481515, 0.00048117205002010344, 0.0008845415452822814, 0.0006279002274438678, 0.0008924088925750893, 0.0014579029184052495, 0.0006012774499436556, 0.0005427609136338479, 0.0008712608145173944, 0.00039973708116967466, 0.00046843133663351035, 0.0010557256437556855, 0.0016904149694292098, 0.000761620512732732
0.8, 0.0012763005457174686, 0.0005040337582158095, 0.0009746710631558872, 0.00035469502549384166, 0.0005504002401881752, 0.0007416509304725527, 0.0003657489024688969, 0.00041600772938491437, 0.0007467989276441631, 0.0005325625920148559, 0.0007501545425672363, 0.0012049348896279073, 0.000513590084477403, 0.0004530161984952413, 0.0007502016621040785, 0.0003522594141547599, 0.00040359321906311416, 0.0008666891349458073, 0.0014528497472988083, 0.0006331841193475488
0.9, 0.0010601958639860996, 0.0004312272561957731, 0.0008493150832117736, 0.000313045846517916, 0.0004676824092948249, 0.0006242881846864317, 0.00032057198448221945, 0.00036145578553458763, 0.00063233847908776, 0.00045366920832179896, 0.0006330056385213643, 0.0010011128998381586, 0.0004413123641498554, 0.00038234903979312976, 0.000644750471012271, 0.00031108746054485094, 0.00034988355684679843, 0.0007184557592920831, 0.0012458155440099239, 0.0005307482415672519
