flowtime, whM3R1, whM3R2, whM3R3, whM3R4, whM3R5, whM3R6, whM3R7, whM3R8, whM3R9, whM3R10, whM3R11, whM3R12, whM3R13, whM3R14, whM3R15, whM3R16, whM3R17, whM3R18, whM3R19, whM3R20
0.0, -1.6079879740527558, -1.973593365515695, -1.7977803467767919, -1.7279340963388963, -1.5727524203427499, -1.9684477151343218, -1.44580066990673, -1.3500122703407262, -1.407744147194243, -1.897880581516207, -1.7374040302426759, -1.9477134991760945, -1.7063994256203023, -1.3599117896483401, -1.9083229581082335, -1.9859479729656326, -1.6803477706779077, -1.6703159284095568, -1.9349919934174074, -1.829594785698248
0.1, -1.6743182006639412, -1.977187320690152, -1.83341437337055, -1.768790650366517, -1.6366076875826896, -1.9729251652343018, -1.530933592493375, -1.4424985148553668, -1.4992720717964856, -1.9141989095800835, -1.780088583161161, -1.9558105398466639, -1.7429032660589159, -1.437642578431063, -1.9238702920471191, -1.9871178784791304, -1.7344861992184857, -1.7219228585327802, -1.945544483600103, -1.8564354720807472
0.2, -1.7270887439038103, -1.9799696101755413, -1.861326373751423, -1.8026486672371742, -1.689970225526171, -1.9763977830323225, -1.6003899163033657, -1.5200027984830689, -1.573958518103907, -1.9272357176483947, -1.8145611487398754, -1.9621576727483665, -1.775364686947822, -1.5059035106542191, -1.9359989267479674, -1.9880574232481756, -1.7777168960299685, -1.7647960841608508, -1.953776933333159, -1.8782423869660025
0.3, -1.7690446366352368, -1.9821497917031, -1.8832228690017025, -1.8304834134239008, -1.7341322906245573, -1.9791202861406227, -1.6570347207025138, -1.5846485606211842, -1.6346360338566759, -1.9376563539264517, -1.8423779975661636, -1.9671674973734943, -1.803547386492743, -1.5646603750109185, -1.9455159626461975, -1.988823807390279, -1.8122713550813574, -1.8000181968378344, -1.9602400104847184, -1.8958982797750745
0.4, -1.8025059637820524, -1.983879282800465, -1.9004659147048575, -1.853261033622537, -1.7704954290353905, -1.9812787257292084, -1.7032701180656074, -1.6383968940694398, -1.683921016845355, -1.9460096941421516, -1.8648522692205405, -1.9711523633784502, -1.8276378829955526, -1.6146154541626103, -1.9530359961982153, -1.9894582819064983, -1.839962952708352, -1.8287675578829397, -1.9653508836723927, -1.9101851017417528
0.5, -1.829338192138679, -1.9852681393506284, -1.9141182632211868, -1.8718633301162504, -1.8003868913712644, -1.9830094476120705, -1.7410787192050972, -1.683017854331739, -1.7240522210599967, -1.9527355548493774, -1.8830608589490536, -1.974347997523772, -1.8480324178299337, -1.6567888322283135, -1.9590237793586334, -1.9899908892686353, -1.8622402369439865, -1.8521674291551968, -1.969424201819385, -1.921763652302202
0.6, -1.8510000702156624, -1.9863969062788034, -1.9249980785108205, -1.8870555148508703, -1.8249765813239232, -1.9844128662910188, -1.7720802643837645, -1.7200648587468903, -1.7568651098109684, -1.9581805087420865, -1.8978707873548295, -1.9769323282472315, -1.865203073641057, -1.6922728247978993, -1.963829923762144, -1.9904437361117169, -1.8802467046137397, -1.871211920025529, -1.972697068674507, -1.9311762085049091
0.7, -1.8686159865315062, -1.9873249803947577, -1.9337306657346067, -1.8994804118935897, -1.8452530967295704, -1.9855633893925395, -1.7975877740284092, -1.7508665443065627, -1.7838291493334524, -1.962615160108916, -1.909972166933501, -1.9790399759649617, -1.8796220503269374, -1.7221031275384304, -1.9677191430724792, -1.990833265091521, -1.8948783304265622, -1.8867417773995618, -1.9753484257802363, -1.9388596294942813
0.8, -1.8830476260507165, -1.988096520564902, -1.940792485338381, -1.9096667064407296, -1.8620306492008338, -1.9865165417495472, -1.8186589968213778, -1.776536114231722, -1.806106468370556, -1.9662499004414855, -1.9199107145791754, -1.9807731911625825, -1.8917237586229259, -1.7472014174902095, -1.970891888715996, -1.991171841900654, -1.9068343882869685, -1.899447938567039, -1.9775137616227376, -1.9451618548939946
0.9, -1.8949552717631875, -1.9887446375656728, -1.9465465679828293, -1.9180432817209485, -1.8759695671413812, -1.9873140758937635, -1.83614195730822, -1.7979923336027563, -1.8246115310958293, -1.9692481507474269, -1.9281166166015091, -1.9822100222233827, -1.901889476229495, -1.7683583141921322, -1.9735006228220449, -1.9914688714975286, -1.9166599896053873, -1.9098880531495097, -1.9792961274280632, -1.9503581855441652
1.0, -1.9048466622926397, -1.989294377163916, -1.951270100791159, -1.924955081751394, -1.8876007575043978, -1.98798764364534, -1.8507143163853796, -1.8159858708730172, -1.8400635719859506, -1.9717370137568215, -1.9349287409098457, -1.983410381898878, -1.9104444515238523, -1.7862371793288456, -1.9756619353855611, -1.9917315889483356, -1.9247804514618563, -1.9185072819723907, -1.9807743269559157, -1.9546657568104662
1.1, -1.9131144849846078, -1.9897648549978806, -1.9551755009771805, -1.9306781655403344, -1.8973493246825812, -1.9885614421162914, -1.8629166578233085, -1.8311263507936821, -1.8530295978626405, -1.9738156289009865, -1.9406142811055431, -1.9844205447906251, -1.9176612530245665, -1.8013872914078601, -1.9774655247304427, -1.9919656240272394, -1.9315284263968675, -1.9256588394742573, -1.9820089849775633, -1.9582557025812557
1.2, -1.920064575571688, -1.9901707933137358, -1.9584263291785087, -1.9354329440089224, -1.9055553212547758, -1.9890541287544583, -1.8731800945708075, -1.843907412617454, -1.8639584066117083, -1.9755616295584149, -1.9453843757938156, -1.985276483462352, -1.9237657878045888, -1.8142600817414376, -1.9789808456377185, -1.9921754074957776, -1.937165002460931, -1.9316222576606927, -1.9830470412202834, -1.961263042871831
1.3, -1.9259369303212717, -1.9905236340904608, -1.9611492292877393, -1.9393953177924106, -1.9124910740429417, -1.9894802144867543, -1.8818487851436094, -1.854728546835282, -1.8732069961362587, -1.9770360925044237, -1.9494063765888396, -1.9860063484851638, -1.9289440464805356, -1.8252252178972606, -1.9802620370310473, -1.9923644658389021, -1.9418959673693326, -1.9366187284965777, -1.9839250827919903, -1.9637945561050159
1.4, -1.9309213236887823, -1.990832350662084, -1.9634428611644084, -1.9427057970419563, -1.9183752296642012, -1.9898510830635945, -1.8891980521486291, -1.8639134126526284, -1.8810608817722174, -1.9782873162984969, -1.9528134149557022, -1.9866323182242835, -1.9333485977622165, -1.8345850920313758, -1.9813515849867596, -1.992535636857381, -1.945884285699499, -1.9408235662781566, -1.9846718220800708, -1.9659349659451386
1.5, -1.9351689396407268, -1.991104043565279, -1.9653845810535615, -1.945476840332025, -1.9233839447276952, -1.990175741575067, -1.895448811738065, -1.8717248354006168, -1.8877496799083684, -1.979353702243981, -1.955711834138003, -1.9871719842388644, -1.9371044005967601, -1.8425872283555322, -1.982283056536961, -1.9926912286987233, -1.9492596541538936, -1.944376124092752, -1.9853099461737702, -1.96775176520649
1.6, -1.9388010765568953, -1.9913443810545295, -1.9670354448112009, -1.9477986953927249, -1.9276597141276526, -1.990461376689133, -1.9007789795077425, -1.8783768999160346, -1.8934590690690887, -1.9802659528083704, -1.9581869536880399, -1.9876393937594106, -1.940313795316585, -1.8494346035082858, -1.983083149678661, -1.9928331381626134, -1.9521258219343485, -1.9473875857093212, -1.985857503415299, -1.9692989604608053
1.7, -1.941915705414586, -1.9915579271073571, -1.9684439654817634, -1.9497440157786667, -1.9313183020159017, -1.9907137697249515, -1.9053324416411626, -1.8840446131196367, -1.898339998372167, -1.9810487528794123, -1.9603075409175106, -1.9880458381278119, -1.9430606833519422, -1.8552940855956064, -1.9837732386959241, -1.9929629394643096, -1.9545662095017398, -1.9499470433902266, -1.9863289481476456, -1.9706199731620306
1.8, -1.9445924483264216, -1.9917483874174293, -1.9696489460826645, -1.9513714958206392, -1.934454174553113, -1.990937608554662, -1.9092260908346042, -1.8888715859551382, -1.9025158084001583, -1.9817220596051506, -1.9621292834602055, -1.9884004523138539, -1.945413972258836, -1.8603032678331388, -1.9843705455286376, -1.9930819514032534, -1.956648233888606, -1.9521262210933994, -1.9867359321661522, -1.9717498869571521
1.9, -1.9468963881903663, -1.9919187952180126, -1.9706816249244001, -1.9527287275445455, -1.9371447609672696, -1.9911367236373565, -1.912555338272323, -1.8929761281560364, -1.9060877667022593, -1.9823020957812068, -1.963697491555076, -1.9887106733140971, -1.947430386591587, -1.8645759735410066, -1.98488903279139, -1.9931912886265237, -1.9584266504505128, -1.9539831406418782, -1.9870879076736838, -1.972717190604967
2.0, -1.9488810072340983, -1.9920716526711273, -1.9715673085972785, -1.9538544455867486, -1.9394538026892392, -1.9913142679088687, -1.9153984330271383, -1.8964560839032734, -1.909139395142269, -1.9828021182561393, -1.965049206478705, -1.9889825926401397, -1.9491567468918596, -1.8682066805596802, -1.9853400885697912, -1.9932919010865855, -1.9599461453535798, -1.9555649692176424, -1.9873925893024773, -1.9735451326736189
2.1, -1.9505904712195015, -1.992209039223532, -1.9723266218150974, -1.9547802928370583, -1.9414339938722052, -1.9914728548531815, -1.917819851810345, -1.8993926742802638, -1.9117398721450538, -1.983233015090687, -1.9662148507582453, -1.9892212289208642, -1.9506318105938847, -1.8712740754405799, -1.9857330546321725, -1.993384604669545, -1.9612433556926896, -1.9569102352788597, -1.9876563102344582, -1.9742527775901189
2.2, -1.9520614180836497, -1.9923326952431222, -1.972976469530555, -1.955532211596143, -1.9431290709538362, -1.9916146652219697, -1.9198729654374573, -1.9018535583325662, -1.9139467226531297, -1.9836037718998678, -1.9672195242353474, -1.9894307399363045, -1.9518877563068924, -1.873843910553121, -1.9860756362483565, -1.9934701051682788, -1.9623484508576459, -1.958050557945345, -1.9878842983219867, -1.9748558317661837
2.3, -1.953324368193007, -1.9924440870335514, -1.9735307819539871, -1.9561315423165972, -1.94457547296454, -1.991741530092854, -1.9216021428061982, -1.9038952796625221, -1.915807956425328, -1.9839218378524814, -1.9680840257949337, -1.9896145884849759, -1.9529513799669798, -1.8759713042943613, -1.9863742219979326, -1.9935490172017885, -1.963286376254769, -1.9590120014595913, -1.9880808914468, -1.9753672923916954
2.4, -1.9544048433966095, -1.9925444577268132, -1.9740010949290123, -1.9565958938868153, -1.945803666394214, -1.991854995954134, -1.9230444170878627, -1.9055652293064296, -1.9173637765532856, -1.98419341436224, -1.9688256620062332, -1.9897756728732365, -1.953845059282822, -1.8777025968648404, -1.98663413476516, -1.9936218792668887, -1.964077836096046, -1.9598161402565053, -1.9882497064724725, -1.9757979591085266
2.5, -1.9553242602961247, -1.9926348673968741, -1.9743970047688058, -1.9569398351754315, -1.946839206974921, -1.9919563760456098, -1.9242308105898656, -1.9069032269803023, -1.9186479512118075, -1.9844236839412313, -1.9694588897357033, -1.9899164301471726, -1.9545875323449111, -1.8790768513530973, -1.986859829834291, -1.993689165808054, -1.9647400736511187, -1.9604809000882155, -1.9883937725551248, -1.9761568393262283
2.6, -1.9561006472260232, -1.9927162248907253, -1.9747265268326315, -1.9571754464394986, -1.947703594301889, -1.9920467911222786, -1.9251873928213554, -1.9079428003220915, -1.9196889200729301, -1.9846169925165187, -1.9699958289606847, -1.9900389182102953, -1.9551945273632938, -1.8801270715242542, -1.9870550520948727, -1.9937512969711766, -1.965287493579244, -1.9610212252851609, -1.9885156369259736, -1.9764514707446343
2.7, -1.9567492226879435, -1.9927893132545, -1.9749963798704278, -1.957312760578435, -1.9484149626427107, -1.9921272020258878, -1.9259361293656168, -1.908712224280284, -1.9205106905767422, -1.9847769953788803, -1.9704466737394588, -1.99014488149672, -1.9556792731547914, -1.8808811930092906, -1.9872229614663193, -1.993808646544835, -1.9657321605684597, -1.9614496105308206, -1.9886174492935924, -1.976688179175867
2.8, -1.9572828642433153, -1.992854810174456, -1.9752122127912672, -1.9573601175422664, -1.948988641656128, -1.9921984358704798, -1.9264955661303689, -1.9092353692438477, -1.9211335669592675, -1.9849067745729227, -1.970820022969588, -1.9902358037688177, -1.9560529140337084, -1.8813628928865702, -1.9873662334903137, -1.9938615484729296, -1.9660842006470456, -1.9617765266250817, -1.9887010295485736, -1.9768722855936278
2.9, -1.9577124903082006, -1.992913304512964, -1.9753787865160055, -1.9573244500484488, -1.9494376133564395, -1.992261207220112, -1.9268813835330372, -1.9095323960140462, -1.9215747455724483, -1.9850089337506378, -1.971123147722407, -1.9903129507796828, -1.956324847958949, -1.8815922533605156, -1.9874871404156969, -1.9939103022334483, -1.966352125563672, -1.9620107629424028, -1.9887679223551569, -1.9770082731675247
3.0, -1.958047372333172, -1.9929653097672386, -1.9755001205888534, -1.9572115147782132, -1.9497728859747863, -1.992316135314435, -1.9271068474815634, -1.9096203275940211, -1.9218488028473075, -1.9850856751566595, -1.9713622082259517, -1.990377404916366, -1.9565030029534918, -1.8815863078936423, -1.9875876168799582, -1.9939551773103206, -1.9665430960835604, -1.9621597041353322, -1.9888194413902955, -1.9770999226200392
3.1, -1.958295391069656, -1.9930112750867859, -1.9755796119817894, -1.957026080143859, -1.9500038009796228, -1.9923637581572151, -1.9271831780945197, -1.9095135214723122, -1.9219680967073598, -1.9851388623773931, -1.9715424307093399, -1.9904300934645265, -1.9565940637577295, -1.8813594923460069, -1.9876693133648022, -1.9939964169356275, -1.9666631365664446, -1.9622295547016284, -1.9888567053649662, -1.9771504223924634
3.2, -1.9584632477204558, -1.993051594343418, -1.9756201318347335, -1.9567720793339909, -1.9501382861153895, -1.9924045440998983, -1.9271198525483224, -1.9092240611806863, -1.9219430979371084, -1.985170071695979, -1.9716682521178197, -1.9904718117741744, -1.9566036582538684, -1.8809240190972676, -1.987733639899434, -1.994034241240389, -1.9667173105174407, -1.9622255220236344, -1.9888806674890813, -1.9771624586868959
3.3, -1.9585566385290007, -1.9930866136381524, -1.975624104593525, -1.956452735493372, -1.9501830646708036, -1.9924389014132988, -1.9269248549234514, -1.9087620820922573, -1.921782664651357, -1.9851806342841927, -1.971743439001052, -1.9905032423290345, -1.9565365112764006, -1.8802901885136467, -1.9877818019459108, -1.9940688499226655, -1.966709864738271, -1.9621519661789903, -1.9888921396777244, -1.9771382893577318
3.4, -1.9585803996174433, -1.993116637545433, -1.9755935730286185, -1.956070664455335, -1.9501438291173787, -1.9924671862346752, -1.9266048832022222, -1.9081360434384385, -1.9214942703787374, -1.9851716709930445, -1.971771185554688, -1.9905249705085297, -1.9563965719002405, -1.8794666492696408, -1.987814829987349, -1.9941004245195586, -1.9666443481076887, -1.9620125230426244, -1.9888918125198687, -1.977079804782818
3.5, -1.9585386275193863, -1.993141934332798, -1.9755302518716291, -1.9556279593219412, -1.9500253856349468, -1.9924897091953304, -1.9261655214603293, -1.9073529561794278, -1.9210841941978514, -1.9851441211378014, -1.9717541947641632, -1.990537497666601, -1.9561871190903264, -1.8784606167774158, -1.9878336040192435, -1.994129130352084, -1.9665237097763326, -1.961810205824338, -1.9888802718136946, -1.9769885781891592
3.6, -1.9584347797812083, -1.9931627403431476, -1.9754355722279346, -1.9551262603098611, -1.9498317747612246, -1.9925067409708406, -1.9256113836519193, -1.906418574509821, -1.9205576797242088, -1.9850987663880344, -1.971694745794672, -1.9905412520235974, -1.9559108496372761, -1.877278057189169, -1.9878388738968307, -1.9941551181978214, -1.9663503805889337, -1.9615474891185065, -1.9888580123085022, -1.9768659073995851
3.7, -1.9582717591585619, -1.9931792636897387, -1.975310718478133, -1.9545668125910236, -1.9495663723889136, -1.9925185169472028, -1.9249462341038215, -1.9053375573142963, -1.9199190684434662, -1.9850362506515253, -1.9715947501408544, -1.9905365977672498, -1.9555699515429341, -1.8759238430162006, -1.9878312762970822, -1.99417852573611, -1.9661263407865623, -1.961226378710178, -1.9888254491621749, -1.9767128495686603
3.8, -1.9580519842628619, -1.9931916873834612, -1.9751566590344543, -1.9539505143150737, -1.9492319745312416, -1.9925252411569907, -1.924173088827968, -1.9041136047186986, -1.9191719118481902, -1.9849570966642738, -1.9714557985512908, -1.9905238426798104, -1.9551661654115, -1.874401885276336, -1.9878113489037936, -1.9941994788021806, -1.9658531764394733, -1.9608484697305528, -1.9887829275213291, -1.9765302501640982
3.9, -1.9577774489767708, -1.9932001719891943, -1.974974172044943, -1.953277956572934, -1.9488308686344804, -1.9925270896108116, -1.923294300968832, -1.9027495739460345, -1.9183190660060219, -1.9848617198612066, -1.971279200352897, -1.990503244547772, -1.9547008359192957, -1.8727152461752739, -1.9877795423030955, -1.9942180924792503, -1.9655321265883883, -1.9604149952433245, -1.9887307305534625, -1.9763187672039886
4.0, -1.9574497725293907, -1.9932048578888473, -1.974763866926155, -1.9525494567211974, -1.9483648937035556, -1.9925242131239445, -1.9223116330732837, -1.901247577935759, -1.9173627715214512, -1.9847504399922935, -1.9710660164871616, -1.9904750165604992, -1.9541749550476073, -1.8708662356015924, -1.98773622998481, -1.9942344720534182, -1.9651641226947414, -1.959926866939193, -1.9886690861943142, -1.9760788915662961
4.1, -1.9570702417778572, -1.993205867214919, -1.9745262024358825, -1.9517650862182208, -1.947835491094955, -1.9925167397208858, -1.9212263183752374, -1.899609069577318, -1.9163047213176596, -1.9846234908611255, -1.9708170873244752, -1.99043933186565, -1.9535891984541423, -1.868856494129518, -1.987681716768614, -1.994248713850953, -1.9647498217003825, -1.9593847092967163, -1.98859817282657, -1.9758109640322306
4.2, -1.9566398469640942, -1.9932033055060911, -1.974261501863134, -1.950924693907049, -1.947243747499395, -1.9925047766836295, -1.9200391128868322, -1.8978349139174089, -1.9151461182333966, -1.9844810284937922, -1.970533056123987, -1.9903963274187262, -1.9529439561074922, -1.8666870647514278, -1.9876162459153663, -1.994260905974767, -1.9642896337576157, -1.9587888883126527, -1.9885181240637317, -1.9755151896024379
4.3, -1.956159311992173, -1.9931972631271633, -1.9739699658066134, -1.9500279255094453, -1.9465904313677087, -1.992488412299633, -1.9187503397714294, -1.8959254503011609, -1.9138877240797405, -1.9843231379889998, -1.9702143888492223, -1.9903461072380937, -1.952239358108832, -1.864358455177875, -1.9875400051361047, -1.9942711289538304, -1.9637837454978033, -1.9581395357028724, -1.9884290327829564, -1.9751916495263646
4.4, -1.9556291200886584, -1.9931878164889767, -1.9736516829268524, -1.9490742399558916, -1.945876023816656, -1.9924677173532492, -1.9173599272172934, -1.8938805460805146, -1.9125299015182422, -1.9841498392559545, -1.9698613909208398, -1.9902887451579587, -1.9514752964623607, -1.8618706922313502, -1.9874531316727087, -1.9942794563170458, -1.9632321395514902, -1.9574365693109814, -1.9883309545234975, -1.9748403114062572
4.5, -1.955049535561173, -1.9931750290964743, -1.9733066389888319, -1.9480629230668085, -1.9451007448733018, -1.9924427463989944, -1.915867440822569, -1.891699643256346, -1.911072649891082, -1.9839610918100268, -1.9694742213866172, -1.990224287154959, -1.9506514434235074, -1.8592233696034943, -1.9873557165937106, -1.9942859551014962, -1.9626346109077821, -1.9566797103323164, -1.988223910347354, -1.9744610376733018
4.6, -1.9544206222485228, -1.9931589524495328, -1.9729347244559687, -1.9469930990090254, -1.9442645757728452, -1.9924135388469464, -1.9142721113358574, -1.8893817992007644, -1.9095156359454164, -1.9837567987661322, -1.9690529049043417, -1.990152753310784, -1.9497672669472734, -1.8564156900367879, -1.9872478084237333, -1.9942906863032226, -1.9619907805988253, -1.9558684978543985, -1.9881078892422246, -1.974053592681923
4.7, -1.9537422591580902, -1.9931396268162092, -1.9725357408518678, -1.9458637398804457, -1.9433672779059425, -1.9923801198859596, -1.9125728584588657, -1.8869257224265223, -1.9078582202404462, -1.9835368101457538, -1.96859734186577, -1.9900741394632286, -1.9488220436717738, -1.8534465028171274, -1.9871294162040676, -1.9942937052773497, -1.9613001071127973, -1.9550023011303976, -1.9879828501321863, -1.973617648626065
4.8, -1.9530141537030166, -1.99311708189549, -1.9721094060688311, -1.9446736737154693, -1.9424084089147737, -1.9923425012663538, -1.9107683113065863, -1.8843298042188497, -1.9060994798988948, -1.9833009255945462, -1.968107316935183, -1.9899884185885008, -1.9478148697999587, -1.850314337322251, -1.98700051206622, -1.9942950620938538, -1.960561895870996, -1.954080329931293, -1.9878487235517062, -1.9731527904478683
4.9, -1.952235852886988, -1.9930913373833603, -1.9716553587732157, -1.9434215911564785, -1.9413873363566794, -1.9923006819602775, -1.9088568260287613, -1.8815921468232264, -1.9042382282619554, -1.9830488965905344, -1.96758250622965, -1.9898955419510291, -1.9467446701851567, -1.8470174332492855, -1.9868610333862362, -1.9942948018535143, -1.95977530704977, -1.9531016432681647, -1.9877054130276235, -1.9726585198801971
