flowtime, wM3R1, wM3R2, wM3R3, wM3R4, wM3R5, wM3R6, wM3R7, wM3R8, wM3R9, wM3R10, wM3R11, wM3R12, wM3R13, wM3R14, wM3R15, wM3R16, wM3R17, wM3R18, wM3R19, wM3R20
0.0, -1.508117978942058, -1.3329649452791956, -1.4597988316930977, -1.4589843278182124, -1.4470326967079163, -1.4064348208123303, -1.2435288931998087, -1.0904234205530132, -1.080804886258903, -1.5119450171539932, -1.1463851350695864, -1.2250083872065993, -1.179964792601077, -1.4337296450264971, -1.0453868788003589, -1.0810312872007288, -1.3611844764051773, -1.4826286342268298, -1.5131450041371826, -1.4615666299299837
0.1, -1.5173628941976203, -1.3706033661026868, -1.4787511806000753, -1.4778951805191973, -1.4691909427643277, -1.4353949439703602, -1.292166104363433, -1.1501502467267746, -1.1404919015767732, -1.5203229036693648, -1.2013649271917508, -1.277547476124139, -1.231190075152787, -1.4574889071371708, -1.1066160872586832, -1.142337990112306, -1.396048566204245, -1.4969151236351268, -1.521246012337024, -1.47862756820137
0.2, -1.5246458112625525, -1.3973029008809825, -1.4920947258530177, -1.4914936957667655, -1.4845309417708121, -1.4556398558840287, -1.3256387227697892, -1.1907748954714232, -1.1799050061033456, -1.527095467184906, -1.2393933374939652, -1.3123211813882083, -1.2663574954863517, -1.4742589016265002, -1.1477018085635924, -1.1844555118756628, -1.4201642427559051, -1.5073792603703327, -1.5278475200100927, -1.4909880751345044
0.3, -1.5303845746930458, -1.416083012864233, -1.5014765568527904, -1.5013945412881815, -1.4951247405110486, -1.4696910969283563, -1.3479012778548025, -1.2161620565137419, -1.2039230111553993, -1.532546190376882, -1.264080146507969, -1.3340303031087761, -1.2887971149436244, -1.486152939248443, -1.1732252244112742, -1.211628591244576, -1.43657549833478, -1.5150564307432917, -1.5331963127261499, -1.4999485946932203
0.4, -1.5348815956213122, -1.4290239161345346, -1.5079468181516023, -1.508624347450981, -1.5022820231953828, -1.4792065356773239, -1.3617569726779453, -1.2297340514713964, -1.216305432612376, -1.5369002749153893, -1.278453359511045, -1.3461104070407617, -1.3011684085092035, -1.4945110072636387, -1.186805836472541, -1.2271791879218257, -1.4473454917313646, -1.5206206839198078, -1.5374957711083548, -1.5063516496943339
0.5, -1.5383609388137058, -1.4375189835257487, -1.5121767948713973, -1.5138485264723482, -1.5068284274638701, -1.4852608333210038, -1.3690965103528656, -1.2340941033195147, -1.2197277869132155, -1.5403378914666404, -1.284744105662622, -1.3509007478013493, -1.3053985819598435, -1.5001873044837368, -1.1910981561856668, -1.2335414748358535, -1.4538304710566488, -1.5245150092839375, -1.5409130613252462, -1.5107481270430922
0.6, -1.5409916296435, -1.442487405867023, -1.5145943840429705, -1.5175076793609088, -1.5092814512008856, -1.4885430668615505, -1.371162583074447, -1.2311162126006123, -1.2160376398709347, -1.543004085200247, -1.2845004986508612, -1.3499562377888235, -1.3028218033904226, -1.5037287875039786, -1.187996770881355, -1.2324591549863457, -1.4569063533268813, -1.5270305738985714, -1.543585594718947, -1.513500199153348
0.7, -1.5429026205781844, -1.4445262977143984, -1.5154665946627763, -1.5198988933451003, -1.5099580709860168, -1.4894873581190984, -1.36876125224805, -1.2221454046830493, -1.2065206768940533, -1.5450162284358515, -1.278776468922788, -1.3443125690041566, -1.2943564501724851, -1.505483291753563, -1.178853848847083, -1.2251780327466737, -1.457127530267589, -1.5283546543345214, -1.5456265111436391, -1.5148442421928614
0.8, -1.5441925910449623, -1.4440128467543651, -1.5149496700509062, -1.521224421059572, -1.5090400453189499, -1.4883574812628877, -1.3624144379442549, -1.2081779765579248, -1.1921098136060797, -1.5464696580145434, -1.2683028377958, -1.33467318543315, -1.2806593382084113, -1.5056651320561918, -1.1646545366417256, -1.2125986480467348, -1.454831604445293, -1.5285995760551867, -1.5471291919060584, -1.5149294038308736
0.9, -1.5449364456450296, -1.441171498961285, -1.5131198348597035, -1.521621142618242, -1.5066138875075303, -1.4853019616035303, -1.352466588729161, -1.1899909850489423, -1.1735287179219078, -1.5474419565939845, -1.2536182145955497, -1.3215323944146604, -1.2622422934091815, -1.504395690743202, -1.146145194491405, -1.1953918434625328, -1.4502074933936875, -1.527820097592234, -1.5481709106204724, -1.5138415546500519
1.0, -1.545189620654148, -1.436118360210327, -1.5099926549665241, -1.5211785968382094, -1.5026960877418583, -1.4803907368313625, -1.3391590960600213, -1.1682238274984806, -1.1513795409418386, -1.5479962105854104, -1.2351600386544128, -1.305255076412739, -1.2395517933384361, -1.5017295163423454, -1.123922431241052, -1.1740860416214443, -1.4433404912956325, -1.5260237424809961, -1.5488157597596381, -1.5116185432547768
1.1, -1.5449908684131444, -1.4288913453680303, -1.5055359653654332, -1.519950083458357, -1.4972501535912464, -1.4736402321108908, -1.3226822085666106, -1.1434237033764696, -1.1261888410235303, -1.5481834864787782, -1.213320855022002, -1.2861290686189712, -1.2130165147766436, -1.497672232212245, -1.0984922104164816, -1.1491323891297116, -1.4342435536275147, -1.523176903907133, -1.5491169869402137, -1.5082603802005006
1.2, -1.5443639279753447, -1.419471720444788, -1.4996795417216244, -1.5179594575753033, -1.4901996176148156, -1.4650309206551795, -1.3032104625058132, -1.1160678064575205, -1.0984260478740662, -1.5480447009149034, -1.1884755456594356, -1.2644004358371013, -1.183069411280486, -1.4921940442708692, -1.070306725466522, -1.120950748783104, -1.4228808138651543, -1.5192086381815286, -1.5491188581798072, -1.5037366286013358
1.3, -1.5433183330245295, -1.4078007114976248, -1.4923236201152048, -1.5152051683163903, -1.4814396321772454, -1.454519873075052, -1.2809248608040902, -1.086573502418443, -1.0685076142717476, -1.5476120107150826, -1.1609865296507482, -1.2402970955398507, -1.1501522922367555, -1.4852410656615853, -1.0397850317172797, -1.08995794587512, -1.409187101076985, -1.5140136110466988, -1.548858145233904, -1.497992475628771
1.4, -1.5418495136868045, -1.3937935953435912, -1.483347642397146, -1.5116624887512686, -1.4708486473751854, -1.4420501322560808, -1.2560233148143214, -1.055304835261454, -1.0367969840401339, -1.5469098121179612, -1.1311959142043724, -1.2140433123817902, -1.1147108489625448, -1.4767455635081141, -1.007322240087757, -1.0565796942775274, -1.3930856466330417, -1.5074554555991917, -1.5483653149840586, -1.4909544363611387
1.5, -1.5399382961869552, -1.377352901919681, -1.4726199977799452, -1.5072845476176762, -1.4583006635767306, -1.4275585930239725, -1.2287204857566476, -1.022580087500772, -1.0036062277766284, -1.5459554101500717, -1.0994143531592981, -1.185866327118412, -1.0771862630020994, -1.4666353258375655, -0.973291386949407, -1.0212485990504447, -1.3745049432552088, -1.4993716749938129, -1.5476654823121598, -1.4825362344026591
1.6, -1.5375498838603379, -1.358381820174691, -1.4600089388099784, -1.5020025978313734, -1.4436775897538594, -1.410983947333328, -1.1992392498055193, -0.9886816134828595, -0.9692012958190013, -1.5447593968569242, -1.065914602358435, -1.1559963230951162, -1.0380069344806488, -1.454841584693355, -0.9380416136489581, -0.9843920547886915, -1.3533946773775805, -1.4895810193849197, -1.5467791742817885, -1.47264502131965
1.7, -1.5346324127899909, -1.3367983952136497, -1.4453942634217034, -1.4957258833721527, -1.4268804566385382, -1.3922757700010207, -1.1677977740169172, -0.9538666757764676, -0.9338104865952371, -1.5433257592951541, -1.0309337799321496, -1.1246614335088587, -0.9975816431759854, -1.4413044356373768, -0.9018956923401921, -0.9464153864745927, -1.3297397668805035, -1.4778938432316784, -1.5457229425232897, -1.4611877200975787
1.8, -1.5311152178654983, -1.312550454145375, -1.428678817644883, -1.4883414627144276, -1.407837898419389, -1.3714048194093693, -1.1345970816708844, -0.9183770394758443, -0.8976348176530174, -1.5416517236083556, -0.9946836392184123, -1.0920800331438691, -0.9562939837157652, -1.4259747173308106, -0.8651490160571947, -0.9076863203412098, -1.303570910024562, -1.4641252368817423, -1.544509852056431, -1.448076962873793
1.9, -1.5269070244892313, -1.285630309454259, -1.4097984236593402, -1.4797143931580221, -1.38651064448195, -1.3483733096620638, -1.0998130012981986, -0.8824454539541594, -0.8608587699141582, -1.5397273296429157, -0.9573643557190158, -1.058452792192462, -0.9144972178753549, -1.4088120731744391, -0.8280709605773938, -0.8685255658787997, -1.274969901638875, -1.448109817087197, -1.5431498679252516, -1.4332359545726998
2.0, -1.5218943983129414, -1.2560872298760537, -1.3887285232893363, -1.4696887572035178, -1.362891705678284, -1.3232227463781603, -1.0635940448647312, -0.8462982527512356, -0.8236598990187642, -1.5375347215223136, -0.91917573678033, -1.0239567256666138, -0.8725089213250514, -1.389780311667351, -0.7909082884837774, -0.8292050115321049, -1.2440685154999105, -1.4297162560790753, -1.5416501555478397, -1.4166017409099032
2.1, -1.5159409297054345, -1.2240347705072332, -1.36548583600423, -1.458090092550292, -1.337003127278947, -1.2960364933241235, -1.0260645237135844, -0.8101544862848988, -0.7862160684591488, -1.5350471343292875, -0.8803212480528563, -0.9887427656758684, -0.8306059008110116, -1.3688426332803367, -0.7538893734771154, -0.7899518353578753, -1.2110410197630228, -1.4088593373634648, -1.540015306241297, -1.3981267938580744
2.2, -1.5088877679641635, -1.1896500019202922, -1.3401240528048683, -1.4447298283839332, -1.308891093880816, -1.2669350339989045, -0.9873311839177678, -0.7742228730205479, -0.74870959531068, -1.5322275576059106, -0.8410043700822787, -0.9529374070180433, -0.7890210092959428, -1.3459599572394345, -0.7172277542359661, -0.7509557021582223, -1.1760920478475314, -1.3855077914986471, -1.5382474956753538, -1.377779370748102
2.3, -1.5005561867528685, -1.1531632709164976, -1.3127242904301755, -1.4294122693625253, -1.278621407144517, -1.2360639671759894, -0.9474918373950931, -0.7386982073174732, -0.7113282182228363, -1.5290270663549934, -0.8014211016904237, -0.9166480046871588, -0.747943603766204, -1.3210949027897554, -0.6811238860557469, -0.7123771043978481, -1.1394428955700893, -1.35968721186346, -1.5363465797932763, -1.3555434384075862
2.4, -1.4907527610783393, -1.11484034296505, -1.2833832442474744, -1.411944428764946, -1.2462767943869344, -1.2035774500521905, -0.9066451334243226, -0.7037585671556879, -0.6742632265911231, -1.5253828351833674, -0.7617539211304677, -0.8799705648788236, -0.707524226898247, -1.2942220633664097, -0.6457646441066255, -0.6743561984851854, -1.1013196467849533, -1.3314784578325976, -1.534310129818133, -1.331418817660699
2.5, -1.4792773750438646, -1.0749619193577735, -1.2522033625025324, -1.3921485296483795, -1.2119563554682502, -1.1696217792986956, -0.8649010041598226, -0.6695638007838468, -0.6377052723948372, -1.521215899038164, -0.7221704825038423, -0.8429984835493922, -0.6678825211781796, -1.2653427125189167, -0.6113207659314533, -0.6370218145785863, -1.061945605762775, -1.301012658060946, -1.5321334051721145, -1.3054216067467963
2.6, -1.4659336443714461, -1.0338061885111993, -1.2192886346684033, -1.3698762643392122, -1.1757762443435549, -1.134323928285188, -0.8223911648584793, -0.6362548113409285, -0.601838523512661, -1.5164288045508094, -0.6828268794631803, -0.8058306670081655, -0.6291164501056339, -1.2344998369863887, -0.577942877641274, -0.6004995308889107, -1.0215387744131696, -1.2684641403749823, -1.5298092603468696, -1.277584233144369
2.7, -1.450540579821148, -0.9916376753809084, -1.1847467867564285, -1.3450230441939384, -1.137870082864358, -1.0977880239614097, -0.7792785842174557, -0.6039527455539138, -0.5668340838564282, -1.5109034195054467, -0.6438729826668307, -0.7685777801340531, -0.5913109276733487, -1.2017882453952966, -0.5457571696185931, -0.5649167149891515, -0.9803133934191898, -1.2340425123738212, -1.5273279788756375, -1.2479541601699626
2.8, -1.432943771118378, -0.9487022347521179, -1.1486954275876549, -1.3175397506562592, -1.0983880277088154, -1.060099979967026, -0.7357644949133062, -0.572757568559971, -0.5328438716116302, -1.504499340244756, -0.6054570067758308, -0.7313659128172084, -0.5545445816951692, -1.1673552016666122, -0.5148621598172847, -0.5304024570659884, -0.9384835821892519, -1.1979848367532506, -1.5246770245237182, -1.2165906497991998
2.9, -1.4130244064113948, -0.9052260350570125, -1.1112680928276075, -1.2874392902149574, -1.0574945957886106, -1.0213381612181416, -0.6920916271093974, -0.5427462691151771, -0.4999960896787662, -1.4970535501987439, -0.5677274566722694, -0.6943375515411381, -0.518894103991662, -1.1313898481766524, -0.4853278987309746, -0.49708194137087325, -0.8962670824797477, -1.160548411546476, -1.521840696647682, -1.1835599336037506
3.0, -1.3907051876162115, -0.8614164034743407, -1.0726172370232867, -1.254795898972258, -1.0153664056112133, -0.9815868230766269, -0.6485429429321484, -0.5139714624368141, -0.46839292760630913, -1.4883822010549408, -0.5308319972049033, -0.6576501668391431, -0.48443619627646556, -1.094103787650115, -0.45719811757469275, -0.46506730509702804, -0.8538877161147295, -1.1220041206745277, -1.5187996735018747, -1.1489301456494025
3.1, -1.3659533379473372, -0.8174634293783675, -1.0329141067716399, -1.2197367338190142, -0.9721910249266518, -0.9409491301513466, -0.6054358524376092, -0.48646117008192696, -0.43811047093444166, -1.478285529180759, -0.4949139567630316, -0.621472863687, -0.45124745903784585, -1.0557086434114802, -0.4304945829004758, -0.43444871294947235, -0.811575811441021, -1.082629796094325, -1.5155304243926533, -1.1127678216054804
3.2, -1.3387817512078974, -0.7735421147961017, -0.9923476979667188, -1.1824275067640158, -0.9281670554434467, -0.8995573611483381, -0.5631121762347768, -0.4602202235846611, -0.4092003445496838, -1.4665568460929193, -0.46010780980234356, -0.5859815006641627, -0.41940274589433574, -1.0163973075805024, -0.4052221215140936, -0.4052889931257568, -0.7695661025591025, -1.042702723068025, -1.5120044695699064, -1.0751373761364265
3.3, -1.3092492763810424, -0.72981519407326, -0.9511247787175355, -1.143056002973953, -0.8835043761393075, -0.8575789551404338, -0.5219238889791523, -0.4352333228432797, -0.38169252478951976, -1.452996082161292, -0.4265350047273413, -0.5513526906040196, -0.38897256802457564, -0.9763335489105855, -0.3813728712086326, -0.37762313200708064, -0.7280925592938771, -1.0024905603555723, -1.508187466591377, -1.0361039301182005
3.4, -1.2774600818185902, -0.6864366516098283, -0.9094706804358277, -1.1018182840355473, -0.838423256128246, -0.815217985640343, -0.48221458555018326, -0.411469408406578, -0.35559887031405235, -1.437427395626589, -0.3943010285468482, -0.5177572241023768, -0.36002009845423283, -0.9356511361008527, -0.358929039126788, -0.3514617341306624, -0.6873798442416056, -0.962240705243421, -1.504038105191419, -0.9957386965966325
3.5, -1.2435607313578398, -0.6435556999726605, -0.8676285052849678, -1.0589114928429735, -0.7931519988584297, -0.7727122484928982, -0.4442975544294155, -0.38888673168473137, -0.3309170023536077, -1.4197189569372624, -0.3634939266346121, -0.48535354393618885, -0.3325982070837694, -0.8944606214345181, -0.33786422133328187, -0.32679642598686565, -0.6476320953064953, -0.9221693389215555, -1.499506801843341, -0.954125383620946
3.6, -1.2077332593444103, -0.6013207133803988, -0.825854439773762, -1.0145345429790538, -0.7479238392122181, -0.7303263996487445, -0.40843339934959166, -0.3674378951690761, -0.30763409313459733, -1.3998015813097042, -0.33418398184072995, -0.4542817805226257, -0.3067468047854685, -0.852860508605611, -0.31814374689559527, -0.3036052765185861, -0.6090212196586473, -0.8824524078077408, -1.4945342036477773, -0.9113660182083604
3.7, -1.1701839077255867, -0.5598824530478264, -0.7844088874860567, -0.968894700614832, -0.7029739066541615, -0.6883416793315964, -0.3748120157609092, -0.34707422160303975, -0.285729994750202, -1.3776820961915581, -0.3064241170382409, -0.4246586076233278, -0.28249066847870075, -0.810949582507182, -0.2997245396107855, -0.28185708174743057, -0.5716778444194901, -0.8432208909722587, -1.4890495433714606, -0.8675851944338511
3.8, -1.1311296518110159, -0.5193959456763646, -0.7435454633794698, -0.9222157693101111, -0.6585363104494741, -0.6470429982476934, -0.34354355679599224, -0.3277490419886072, -0.265179197063845, -1.3534478285011489, -0.2802507566046676, -0.396573012175278, -0.25983790274156393, -0.7688380147664841, -0.2825548800855196, -0.2615142005320277, -0.5356876276699276, -0.8045616491060826, -1.4829689385113742, -0.8229326838658436
3.9, -1.090786412072137, -0.48002057860508307, -0.7035008770333333, -0.8747434300205622, -0.6148408067755092, -0.6067046574558728, -0.3146602922928553, -0.3094197546604135, -0.24595147703447098, -1.3272604765790514, -0.2556850915411437, -0.37008312425273615, -0.23877922127011725, -0.7266558489962435, -0.2665744064336694, -0.2425341801389316, -0.501093921646038, -0.7665235012257736, -1.4761938016573735, -0.7775851538554279
4.0, -1.0493624793979495, -0.4419182521114551, -0.6644879562224753, -0.8267452184387155, -0.5721086698701826, -0.5675765153416444, -0.2881276025228189, -0.2920487087108759, -0.22801159921550593, -1.2993402602362565, -0.23273469293597648, -0.3452144873314921, -0.21928820126768658, -0.6845582742070078, -0.25171469911852473, -0.22487060707098908, -0.4679058138400753, -0.7291268424535844, -1.46860962830631, -0.731747972010546
4.1, -1.007058325298276, -0.40524967361582204, -0.6266923431667618, -0.7785054178405756, -0.5305479835086998, -0.5298725948723241, -0.2638600208789226, -0.27560307476179563, -0.2113186577986805, -1.2699436041181478, -0.2113951980193224, -0.32196038966697893, -0.2013225199715463, -0.6427276012091535, -0.2379007036012778, -0.20847356574400602, -0.4361093375646005, -0.6923746604226949, -1.460085544667421, -0.6856575219528154
