flowtime, wM3R1, wM3R2, wM3R3, wM3R4, wM3R5, wM3R6, wM3R7, wM3R8, wM3R9, wM3R10, wM3R11, wM3R12, wM3R13, wM3R14, wM3R15
1.2, 2.6084892565324815e-5, -0.0005921365867751675, -0.00010542727478915835, -0.0002254801841211203, -0.0002924322953821616, -0.0004743172725255375, -0.0036963498195868496, -0.00011729852159820113, -3.537520828203929e-7, -5.221946468894703e-8, -0.012208783031203931, -7.570617218846354e-5, -7.95572584135928e-8, -3.0123988827163156e-5, -0.00658122486801519
1.3, 2.1574803428868553e-5, -0.00033733136998746933, -4.552675378406894e-5, -9.072704007015909e-5, -7.450741956356629e-5, -0.000458936796933262, -0.003051756573883805, -2.5187593836082966e-5, -8.48286842695507e-8, -7.107834850035819e-9, -0.011720382592296017, -2.9209166938525762e-5, -1.5215217281596597e-8, -7.800540025989668e-6, -0.008588011103944986
1.4, 1.4587748902455765e-5, -0.0001735634816341939, -1.7615786731339997e-5, -2.8503665169507726e-5, 8.106471312647634e-5, -0.0003689832369426068, -0.0023532076740493514, -5.719366147838309e-6, -2.1046967464041848e-8, -6.938635615368672e-10, -0.011185355468125043, -9.74433741481757e-6, -2.922474917178664e-9, -1.925788743934056e-6, -0.010123440528423271
1.5, 8.484125386843482e-6, -8.048230072218433e-5, -6.114151915992449e-6, -5.827553599709844e-6, 0.00019661673243383704, -0.00025773715580339846, -0.0016485526945993218, -1.499828854775039e-6, -5.362709319739554e-9, 1.2624425502852227e-11, -0.01058024002204793, -2.7951502823770976e-6, -5.540867932104112e-10, -4.604451782742697e-7, -0.009216878860306671
1.6, 4.137338235068964e-6, -3.3932748609408654e-5, -1.9229613187353577e-6, 5.557042400347496e-8, 0.00027904688409014866, -0.00015904503831050222, -0.00103080433923585, -4.2872433905304343e-7, -1.3878052029131602e-9, 3.249702714087122e-11, -0.009923201914710486, -7.013736505274346e-7, -1.0349760768713097e-10, -1.0797818241916925e-7, -0.006157869337458416
1.7, 1.4220299825370795e-6, -1.315818087768832e-5, -5.569383892586114e-7, 8.981056086953493e-7, 0.000328370107144006, -8.76205517493691e-5, -0.0005890859637379632, -1.239085061300381e-7, -3.6067388534317686e-10, 1.2153900998895227e-11, -0.009243337212446075, -1.5849406233346168e-7, -1.913484112309434e-11, -2.5045450215575333e-8, -0.004258458524935138
1.8, -6.722363165467324e-8, -4.747723897781907e-6, -1.5115426103551442e-7, 7.142745354554661e-7, 0.0003437532685735124, -4.3635661105133424e-5, -0.00032159977114936436, -3.504062205837001e-8, -9.328320397440582e-11, 3.44831884014345e-12, -0.008567607138637244, -3.3307886973624363e-8, -3.528057568625358e-12, -5.7747061072662095e-9, -0.0030242233010390994
1.9, -7.389192141674122e-7, -1.6123058075565627e-6, -3.903112123668801e-8, 4.5172391946969253e-7, 0.0003277076699353956, -1.992704717853569e-5, -0.0001696366101461837, -9.657801777142764e-9, -2.3866526203145198e-11, 8.6408686786545e-13, -0.007916339879804292, -6.71494896603925e-9, -6.545452098517853e-13, -1.3274088551878102e-9, -0.0020527014432160638
2.0, -9.196242169762245e-7, -5.21251911374631e-7, -9.702822216068765e-9, 2.648307797061993e-7, 0.00028798828776346923, -8.445847892663573e-6, -8.512904445668988e-5, -2.612767775957097e-9, -6.0208922664273395e-12, 2.0114741595000163e-13, -0.0073026243970471675, -1.335067842486926e-9, -1.2329513169484746e-13, -3.0471019000846133e-10, -0.0013031397280638761
2.1, -8.420610720946194e-7, -1.6229280445881518e-7, -2.343206852530047e-9, 1.5021224780686563e-7, 0.00023623551236831702, -3.3422380734301834e-6, -4.028128574336947e-5, -7.004168095996254e-10, -1.495791965534522e-12, 4.4529134085895857e-14, -0.006733253021144659, -2.676729765837654e-10, -2.3739322271930963e-14, -6.991262480462568e-11, -0.0007853215346302812
2.2, -6.581071117044215e-7, -4.92050501576535e-8, -5.538697315858601e-10, 8.382935717759089e-8, 0.00018377227799685125, -1.2336297843429014e-6, -1.803131268395207e-5, -1.875725467985689e-10, -3.659391444769876e-13, 9.491505301510136e-15, -0.006210099355097746, -5.4933454718293104e-11, -4.672019010824688e-15, -1.603668431761873e-11, -0.00045797409616087775
2.3, -4.5766409120859033e-7, -1.4661782456227803e-8, -1.290127897152028e-10, 4.6391126667069014e-8, 0.0001376920341949554, -4.219134691392291e-7, -7.69545496401049e-6, -5.042171600430116e-11, -8.821575270478804e-14, 1.9574092238576424e-15, -0.005731450430557018, -1.161123147384453e-11, -9.181165642239613e-16, -3.676626046625589e-12, -0.000262191938957562
2.4, -2.8635005117650435e-7, -4.318332441433642e-9, -2.9800358937346824e-11, 2.5559376744726936e-8, 0.00010015278963335867, -1.323658246716116e-7, -3.153209514230238e-6, -1.3609317809534816e-11, -2.097508900802277e-14, 3.8021768645956693e-16, -0.005293125560827681, -2.5223804911925955e-12, -1.707568401247055e-16, -8.419515125475291e-13, -0.00014812890199432317
2.5, -1.6032971143250592e-7, -1.258629941258444e-9, -6.865154249540271e-12, 1.4051159726377403e-8, 7.033872712988296e-5, -3.770050511001115e-8, -1.2462813694718985e-6, -3.671155957223847e-12, -4.92442098061525e-15, 6.127626285214822e-17, -0.004889367365313516, -5.589216501246794e-13, -1.5914134478818666e-17, -1.9241224166980622e-13, -8.172169787082566e-5
2.6, -7.843388180398213e-8, -3.618482589927739e-10, -1.5850685212075344e-12, 7.71849953037922e-9, 4.6645988941251614e-5, -9.729973798946624e-9, -4.7645977563340314e-7, -9.801407368088994e-13, -1.1418714813898428e-15, -5.041810550074282e-18, -0.004513565541261226, -1.251720282565291e-13, 7.513680717021158e-18, -4.383738441292216e-14, -4.2851606733407216e-5
2.7, -3.153434343863462e-8, -1.0195914878748742e-10, -3.68253855584834e-13, 4.240741868191153e-9, 2.7723673616229164e-5, -2.342793909699257e-9, -1.7649312561735744e-7, -2.550505818910319e-13, -2.627064782890492e-16, -1.684527023092346e-17, -0.0041589077004566795, -2.811843589089499e-14, 2.59878687643055e-17, -9.947248168553426e-15, -2.060917532410502e-5
2.8, -8.687541036286947e-9, -2.7930530751946584e-11, -8.635622795389576e-14, 2.332166795992523e-9, 1.2601988370314408e-5, -5.801446608669418e-10, -6.34343148985061e-8, -6.313227253341347e-14, -5.931503538885715e-17, -1.986644458862338e-17, -0.0038190538100583036, -6.3249039337576766e-15, 3.110587446260001e-17, -2.241427619984317e-15, -8.947000225322076e-6
2.9, -1.450574384008659e-10, -7.371806210962066e-12, -2.049076189939587e-14, 1.2844869310851869e-9, 5.722075297213661e-7, -1.7146958969509997e-10, -2.2154367811761786e-8, -1.4233255998233296e-14, -1.444395364693867e-17, -2.1423123937127233e-17, -0.003488889038253864, -1.4556814854172786e-15, 3.937776906425164e-17, -4.924756869605368e-16, -4.024862992087716e-6
3.0, 1.5366838096923173e-9, -1.855540684623305e-12, -4.929389039991439e-15, 7.088176226780933e-10, -8.873985619330398e-6, -6.297938699190274e-11, -7.53142044739429e-9, -2.596696879804384e-15, -2.2528573182373733e-18, -1.8469029901434388e-17, -0.003165300623623102, -3.7130764743500476e-16, 1.993421277061546e-17, -1.0903863889643315e-16, -3.0815998019409667e-6
3.1, 1.0426764479210623e-9, -4.395376151289055e-13, -1.2080499556967452e-15, 3.920180756364595e-10, -1.607005512729667e-5, -2.5747417836969135e-11, -2.4969143655577453e-9, -2.0357892620583317e-16, -3.743657781033572e-19, -2.0625952130117217e-17, -0.0028477591354581916, -1.2199582504601026e-16, 4.7824155340424305e-17, -2.783579337139397e-17, -4.130524866478354e-6
3.2, 4.3677720353085033e-10, -9.593126714070143e-14, -3.0553455852477343e-16, 2.1733768876486264e-10, -2.124224422061704e-5, -1.0603827121322335e-11, -8.089055310733872e-10, 1.339982593275822e-16, 5.889276395230885e-19, -2.030401752242495e-17, -0.002538373264713266, -7.926861369296879e-17, 6.372491346171706e-17, -5.434973238820749e-18, -5.878817434133082e-6
3.3, 1.398870966062266e-10, -1.849607070573778e-14, -8.622207156582614e-17, 1.2080324853430067e-10, -2.4604301914623432e-5, -4.236886316754888e-12, -2.5656114139441186e-10, 9.816432573793036e-17, -7.157911880540974e-19, -2.116726322253496e-17, -0.002241209405594556, -5.491682759957465e-17, 5.0120313628080907e-17, -3.826481946820384e-19, -7.604179935978708e-6
3.4, 3.809972804995049e-11, -2.8177381414820155e-15, -2.7915020717205436e-17, 6.732369906169139e-11, -2.6415574198162366e-5, -1.6319623594848402e-12, -7.98065593274447e-11, 6.055077926001254e-17, 6.717247967149564e-20, -1.968506295090363e-17, -0.001961053270848774, -4.624233046022844e-17, 4.5881176128698433e-17, 3.043702513267758e-18, -8.979596181138879e-6
3.5, 9.511225011029811e-12, -1.8452539753037827e-16, -1.4426793821280916e-17, 3.7619630479990894e-11, -2.6978959192938613e-5, -6.07476079327154e-13, -2.4383020578124507e-11, 4.0513656369906795e-17, 4.0294773697694812e-19, -1.9524981524798055e-17, -0.0017021455810340466, -4.589936645863741e-17, 5.5302547739094684e-17, 2.412990130020158e-18, -9.910555110697328e-6
3.6, 2.3057848365498517e-12, 7.44700768666136e-17, -1.0537436473446052e-17, 2.1077312385792022e-11, -2.6605040852730843e-5, -2.1928640071561656e-13, -7.325877337897277e-12, 4.6753286743580076e-17, -1.661024581986121e-19, -1.7476272331823316e-17, -0.0014673902724398182, -4.085110192536366e-17, 4.620302534281532e-17, 2.786205951500878e-19, -1.0419320862740972e-5
3.7, 5.767174130752269e-13, 2.883854294956308e-17, -9.30780199984646e-18, 1.1840140999303535e-11, -2.557618967324335e-5, -7.695671244875957e-14, -2.1664693543707963e-12, 2.342058443075957e-17, 3.797320193249546e-19, -1.666004337537958e-17, -0.0012581543375755001, -4.025585532480691e-17, 4.2535570135079925e-17, -2.847701018016153e-18, -1.0575637511600921e-5
3.8, 1.6129620274265443e-13, -1.1102524095939963e-17, -6.881784995906948e-18, 6.668366950975475e-12, -2.4126459924344255e-5, -2.6312514612645562e-14, -6.310355832154812e-13, 3.836054448039982e-17, 2.9843117238307814e-19, -1.7041574386710996e-17, -0.0010744452421879787, -3.6907800544888155e-17, 4.393684511259785e-17, -1.3005837955474157e-18, -1.0460243188526635e-5
3.9, 5.426793718180017e-14, -3.1986660748417874e-17, -7.327671672987504e-18, 3.765120807172037e-12, -2.2437242958712196e-5, -8.790102247541856e-15, -1.8112060470824306e-13, 4.3150119908078605e-17, 4.228246756085513e-19, -1.6631413354374065e-17, -0.0009152101194845395, -3.5754918666916514e-17, 3.886240411713878e-17, -1.1046819442185132e-18, -1.0148034498185265e-5
4.0, 2.1917125055787606e-14, -3.0896654827423407e-17, -7.688108179759547e-18, 2.1311239636033573e-12, -2.0642685529382338e-5, -2.8863681511633923e-15, -5.123746876472611e-14, 3.480131870386788e-17, -6.43112785352722e-19, -1.636416230572849e-17, -0.0007786377242685653, -3.68402893412386e-17, 4.2135709376024793e-17, -2.4085966004623332e-18, -9.70181643683845e-6
4.1, 9.887244234727845e-15, -3.2076029336811886e-17, -7.99610624104165e-18, 1.2091537467134724e-12, -1.8839147188386506e-5, -9.608154354735224e-16, -1.429229179791624e-14, 3.4098261760355394e-17, 2.831385792149042e-19, -1.4977556249784898e-17, -0.0006624455449834647, -3.720742047268391e-17, 4.3614836359277135e-17, -2.5515154671568517e-18, -9.171247918658653e-6
4.2, 4.646704458812608e-15, -3.057387886469717e-17, -7.050079476069437e-18, 6.876541981699978e-13, -1.7095057140006605e-5, -3.3646397976109473e-16, -3.932349219034568e-15, 2.6760104912443862e-17, 1.8787117437097997e-19, -1.5108487320056044e-17, -0.0005641441069438245, -3.244930288668145e-17, 4.697366187947085e-17, -2.51199230320673e-18, -8.59404592812024e-6
4.3, 2.190949275652718e-15, -3.045875534859317e-17, -6.965080650089418e-18, 3.919656974623029e-13, -1.5459352394002527e-5, -1.5290948005403239e-16, -1.0647704077657427e-15, 3.967877624948572e-17, 1.0614664135603054e-19, -1.4536738971931955e-17, -0.0004812543074260514, -3.9073352321443337e-17, 5.151680699138761e-17, -8.71982720340837e-19, -7.997956310643462e-6
4.4, 1.0216567959982874e-15, -2.9795059281151456e-17, -7.211392620891347e-18, 2.2391801988245833e-13, -1.3967773181000698e-5, -9.783538274718145e-17, -2.8394628629289105e-16, 3.181332669393983e-17, -1.9586492262048324e-19, -1.3112204048797744e-17, -0.00041145821837908214, -3.419974718661129e-17, 4.709917494749335e-17, -8.013183074080793e-19, -7.402791227569512e-6
4.5, 4.687805742956251e-16, -2.6317345992733583e-17, -7.71367420242766e-18, 1.2819450782809126e-13, -1.2646833623429374e-5, -8.02206319765461e-17, -7.244546086054084e-17, 2.702375126626104e-17, 2.952374559633101e-19, -1.3706397499464593e-17, -0.00035268269981238485, -3.559165122570043e-17, 4.963178914273599e-17, 6.383449505072245e-19, -6.822244057613249e-6
4.6, 2.1227653177262013e-16, -2.481828022338892e-17, -7.373605500027532e-18, 7.354707199002835e-14, -1.1515577202803016e-5, -7.737677486165807e-17, -1.9520772536023368e-17, 1.9773476536288566e-17, 1.105368534039837e-18, -1.612277910513362e-17, -0.0003031298315628963, -3.2982521445326025e-17, 5.018776350609537e-17, -3.0991309016667767e-19, -6.265393686038668e-6
4.7, 9.514156289299716e-17, -2.3425552658212142e-17, -8.222269473452133e-18, 4.2282013487488115e-14, -1.0585501155539437e-5, -7.42500731712964e-17, -2.801242509307547e-18, 3.0582977042792985e-17, 1.0155561864186182e-18, -1.458782552478813e-17, -0.00026127254345361767, -3.379740622913724e-17, 4.797743130003028e-17, 3.2238285829690195e-19, -5.737901147351899e-6
4.8, 4.2011132345642795e-17, -2.3190746228213223e-17, -7.143149947639743e-18, 2.4356790955521217e-14, -9.859373018538563e-6, -7.057317169361747e-17, 3.499901055804036e-18, 3.2252737283635126e-17, 2.1560527220799764e-19, -1.494709053210153e-17, -0.0002258312803499645, -3.1416343244683215e-17, 4.473273024297234e-17, 4.604037349121912e-19, -5.242937239410671e-6
4.9, 1.787495756767676e-17, -2.1992035534138127e-17, -6.910737846611156e-18, 1.4058460505819796e-14, -9.329960253071782e-6, -7.448024082513163e-17, 4.88151265311064e-18, 4.3150119908078605e-17, 5.961533916438116e-20, -1.315762441271015e-17, -0.00019574273748070053, -3.271103539721625e-17, 5.1061826416198105e-17, 6.086326343749507e-19, -4.781889031528345e-6
5.0, 8.376965617202773e-18, -2.0916860332365583e-17, -6.962421881806206e-18, 8.12988165761623e-15, -8.979720402912319e-6, -7.38443688902369e-17, 4.255416929580435e-18, 4.003030472124197e-17, -9.921237499310572e-20, -1.3306248055245454e-17, -0.0001701273019894747, -3.0646938560695266e-17, 5.1418655116177297e-17, 5.652241926551969e-20, -4.354890989118654e-6
5.1, 3.686138666646222e-18, -2.001063239586734e-17, -6.48849362195467e-18, 4.710337806404509e-15, -8.782094874703303e-6, -7.369599254694351e-17, 3.473628679481678e-18, 5.264138864549712e-17, 3.4836260105288154e-19, -1.2648139452443603e-17, -0.00014825867436677934, -2.86966600214115e-17, 5.054906832148017e-17, -4.713478301088022e-19, -3.961220014030586e-6
5.2, 1.4601441821787044e-18, -1.9026296077436436e-17, -5.860062806207002e-18, 2.7341109111227727e-15, -8.704329455094299e-6, -7.216425068868003e-17, 1.28957782169635e-18, 5.154286217125886e-17, 1.4427000953123836e-20, -1.2490967724152098e-17, -0.0001295371606857272, -2.6598323585486318e-17, 5.466018613792342e-17, -9.981483033941151e-19, -3.5995864224900296e-6
5.3, 1.1617519312788545e-18, -1.7593115789444878e-17, -5.879150045636445e-18, 1.5900035913396922e-15, -8.71109063894356e-6, -7.574233073174818e-17, 2.2277129940172588e-18, 4.5391113915524643e-17, -1.49552774349485e-19, -1.1301707186353985e-17, -0.00011346700498819856, -2.663042773506259e-17, 5.535260395968219e-17, -7.076850427095704e-19, -3.2683461642287534e-6
5.4, 4.0762883430816155e-19, -1.7356128211714587e-17, -5.501063165326058e-18, 9.26249089888266e-16, -8.767923035363604e-6, -7.455277503712799e-17, 1.5988709543014583e-18, 4.424864638231686e-17, 1.1281202651232148e-19, -1.092592770588722e-17, -9.963756155125879e-5, -2.3663322348959842e-17, 5.942392195994932e-17, -1.305041262959594e-18, -2.9656539026782495e-6
5.5, 3.5981200934160135e-19, -1.7061066288353218e-17, -5.7865253957050624e-18, 5.405033437041681e-16, -8.843850185372967e-6, -7.269743164139817e-17, 1.4711028848856614e-18, 4.987310193041672e-17, 8.171546803343791e-20, -1.1569357105381427e-17, -8.770786201194784e-5, -1.9955683694640123e-17, 6.311719143035207e-17, -1.473444070239236e-18, -2.68957198224022e-6
5.6, 5.668056544147779e-19, -1.7196716198477372e-17, -5.1503728399066266e-18, 3.158144133270173e-16, -8.91289629239091e-6, -6.982625329324287e-17, 5.048394272575975e-19, 5.65521428937853e-17, -3.6804978655924517e-19, -1.0511864171708357e-17, -7.73940651263845e-5, -2.2225903224227042e-17, 5.927964161958818e-17, -1.2978433958032057e-18, -2.43814669219412e-6
5.7, 2.4933372334180073e-19, -1.539410685127022e-17, -5.5373010049049015e-18, 1.8493994557959732e-16, -8.954686841270647e-6, -6.972794974009906e-17, 3.2394944968620503e-18, 5.413538465046114e-17, 4.40419295977106e-20, -1.0822853988596409e-17, -6.845929877822105e-5, -1.9561173400832176e-17, 6.115897829791741e-17, -1.2628294103772025e-18, -2.2094604357011242e-6
5.8, -4.3078684010610262e-19, -1.5049221353412288e-17, -4.596219664378793e-18, 1.0857178597434628e-16, -8.954433676228717e-6, -6.679513045625177e-17, 3.389898219213811e-18, 6.16493057342508e-17, 1.92912359351343e-20, -1.0339547655845405e-17, -6.0705464954878895e-5, -1.6809414408456546e-17, 5.906274296546248e-17, -1.750460665929892e-18, -2.0016662656637864e-6
5.9, 2.373542736611093e-19, -1.409126947174029e-17, -4.051055019253332e-18, 6.377025815373695e-17, -8.902572986896139e-6, -6.916793918297355e-17, 3.1206358633530394e-18, 5.984772231650006e-17, 7.458718526377347e-20, -1.0573536282324356e-17, -5.39666531092874e-5, -1.8936133147488156e-17, 5.715273545956905e-17, -5.266946121617865e-19, -1.813009616028274e-6
6.0, 2.1313884105968195e-19, -1.4072568804297823e-17, -4.008586022687796e-18, 3.741510557937354e-17, -8.794219664090793e-6, -7.00193034658798e-17, 4.420946846548172e-18, 6.147354149837268e-17, -2.5465316828684917e-19, -9.224141034569295e-18, -4.810388472087136e-5, -1.7816371990536305e-17, 5.84911505468022e-17, -3.113690048002639e-20, -1.6418408216210757e-6
6.1, 1.0621833785080224e-19, -1.3260049526048315e-17, -3.969165028873115e-18, 2.210518594740201e-17, -8.628514726308086e-6, -6.690908955844326e-17, 4.562736147427147e-18, 5.989166337546959e-17, -7.851098118874284e-20, -9.544516860831394e-18, -4.300099064280385e-5, -1.6638285073530765e-17, 5.467495016436543e-17, 5.326194399256784e-19, -1.4866210889420268e-6
6.2, 3.2457417803075857e-20, -1.3331976818674993e-17, -3.174214379535939e-18, 1.3073385313514005e-17, -8.407902177197797e-6, -6.928859238931919e-17, 6.115863772762278e-18, 6.046289714207349e-17, -2.363573597954485e-20, -1.0873367100538064e-17, -3.8561509003993054e-5, -1.8863214691221794e-17, 5.533697274720445e-17, -1.285111073311953e-19, -1.3459238820918719e-6
6.3, 9.248947603437168e-20, -1.3350426650514009e-17, -3.691970677840005e-18, 7.683243252327619e-18, -8.137367072917029e-6, -6.755475276357821e-17, 4.130234259386234e-18, 6.459335668520932e-17, -1.6412617681263628e-19, -8.989528835333311e-18, -3.470659632204115e-5, -1.5779977125917433e-17, 5.683424082622792e-17, -6.712812014720747e-19, -1.2184331658632271e-6
6.4, 1.2810203376395537e-19, -1.1936971102485666e-17, -3.543156614212455e-18, 4.5510566192247526e-18, -7.823675440236236e-6, -6.820824926534318e-17, 5.55453712724197e-18, 6.76252897541069e-17, 1.2197435503225062e-19, -9.406536932947737e-18, -3.1374065216904354e-5, -1.4165539169544197e-17, 5.4348014251209646e-17, -6.066645848202597e-19, -1.1029395588209564e-6
6.5, 3.6253887653118564e-20, -1.1892774153066645e-17, -3.511740021210468e-18, 2.7518011531963966e-18, -7.4746619553170825e-6, -6.702068681948127e-17, 5.10805691892828e-18, 6.446153350830073e-17, -5.737024304772338e-20, -9.422264779042003e-18, -2.8518618368857103e-5, -1.3779291321469834e-17, 6.105909366213818e-17, -2.1104953898876274e-18, -9.983351600365403e-7
6.6, 1.4421646634895553e-19, -1.1663416276133836e-17, -3.2989096109056248e-18, 1.637426761675127e-18, -7.098606269427329e-6, -6.819762362909415e-17, 3.8924740811778126e-18, 6.98223427025834e-17, -4.396422106214055e-19, -9.757288925366525e-18, -2.6111472661224777e-5, -1.3330091155504495e-17, 6.095678849218086e-17, -1.980023289904171e-18, -9.036075988343401e-7
6.7, -3.3156386629508833e-19, -1.1178709670750577e-17, -4.035242867882411e-18, 9.277178470312523e-19, -6.703725085309349e-6, -6.844870120111366e-17, 3.999301489678442e-18, 6.797681822586314e-17, 1.1503291980264947e-19, -8.888327983699617e-18, -2.4119108134291246e-5, -1.2095544178902557e-17, 6.020284199050606e-17, -3.2591848712206527e-18, -8.178336987026744e-7
6.8, -1.4706939038265553e-19, -1.0904226474780392e-17, -3.3144587025764866e-18, 6.100908087531862e-19, -6.29778986598852e-6, -7.128877609621802e-17, 4.8452526972226974e-18, 6.613129374914287e-17, -4.956945952219905e-19, -7.866323488217485e-18, -2.2253151986375222e-5, -9.493034361091085e-18, 6.54857199072677e-17, -4.205328334034195e-18, -7.401730300190459e-7
6.9, 1.4440284960309351e-19, -1.0943212444968408e-17, -3.856987606500538e-18, 2.4946054651958174e-19, -5.887864670427874e-6, -6.865368196844575e-17, 3.57963004756711e-18, 6.771317187204595e-17, 3.3846521110695217e-19, -8.147513190413787e-18, -1.785371309331565e-5, -9.516825841895483e-18, 6.763921103524694e-17, -3.750180446483519e-18, -6.698615407740554e-7
7.0, -9.6491704005424e-20, -1.0347674888259487e-17, -3.3547486020862018e-18, 2.50492012080046e-19, -5.480148221616301e-6, -6.659340735863779e-17, 3.656280161418988e-18, 6.512064939284368e-17, -4.0979736764632647e-19, -8.024365267438475e-18, -1.0458655886071612e-5, -8.088484554086604e-18, 6.834578930743337e-17, -3.850992909937664e-18, -6.062053921173597e-7
7.1, -1.940901983349426e-19, -9.934145696950575e-18, -3.7412508833905736e-18, 8.555987387120134e-20, -5.0798996078538035e-6, -6.751146095089501e-17, 4.263720244922822e-18, 5.804613889874933e-17, -6.706899570500616e-19, -8.686168745546464e-18, -5.973566911048463e-6, -7.357781604722547e-18, 6.700934325817606e-17, -4.881838194643486e-18, -5.485750801833938e-7
7.2, -1.712393834504373e-19, -1.0130139133985733e-17, -3.2310801337899604e-18, 1.852369413980034e-20, -4.6914268987285776e-6, -6.678537819055164e-17, 3.3517126236566718e-18, 5.962801702165242e-17, 7.012276137363288e-19, -7.42059808522327e-18, -3.934930131686023e-6, -7.397382657022927e-18, 6.926427234829506e-17, -5.26203770573087e-18, -4.963998929646665e-7
7.3, -1.0528725448411104e-19, -1.0241385177874916e-17, -2.947509583288144e-18, 1.7208500316813411e-19, -4.318120575864197e-6, -6.718086267283004e-17, 3.0659348233907264e-18, 6.263797956106523e-17, -2.688965417338615e-19, -8.247941495660408e-18, -2.899296768968124e-6, -4.5448604000836115e-18, 7.261036949704457e-17, -5.457503343611326e-18, -4.4916272759934286e-7
7.4, -6.835592136912102e-20, -1.0258304677665859e-17, -2.369826955705125e-18, 1.107495619204307e-19, -3.962517296932782e-6, -6.660475850424146e-17, 3.794531971039368e-18, 5.659608395275483e-17, -1.19838015696298e-19, -7.468028522718075e-18, -2.2644890921140592e-6, -7.334889844934682e-18, 7.187035618210895e-17, -5.0510035862336875e-18, -4.0639527693048925e-7
