flowtime, wM3R1, wM3R2, wM3R3, wM3R4, wM3R5, wM3R6, wM3R7, wM3R8, wM3R9, wM3R10, wM3R11, wM3R12, wM3R13, wM3R14, wM3R15
0.0, -0.9482971780596784, -0.7836530642578647, -0.849755337176436, -0.7733783351354229, -0.9662392586150054, -0.8807342152445282, -0.6892195348739348, -0.7747566358850875, -0.7579674534348075, -0.851987567022044, -0.9448824709075669, -0.826542248931348, -0.9526104543047675, -0.8029507394544185, -0.8777481683831337
0.1, -1.0455633574609702, -0.9611854969111046, -1.0080343262907974, -0.9589182007287756, -1.0567915919141169, -1.013306711745324, -0.9118768875949601, -0.9620831875857484, -0.9620492909781826, -1.0001107051609854, -1.0490044840083155, -0.9940333127974327, -1.0531173190428285, -0.9790960970405429, -1.0178976497723344
0.2, -1.072920395519475, -1.0053776776331387, -1.0448297021421367, -1.0046179944578677, -1.082039296529962, -1.0451595596206396, -0.9670417667899217, -1.0099588688557746, -1.0142515044554907, -1.038497733145374, -1.0763081501505818, -1.030551528902736, -1.080142171353868, -1.0194340582370003, -1.051402625258486
0.3, -1.0809865304901116, -1.016994536766838, -1.0540743475585483, -1.0162359031240207, -1.0894615847036282, -1.05313163670674, -0.9807630246450268, -1.0226891455658098, -1.029815701677446, -1.0487662096650887, -1.0845709655427782, -1.0386740399403311, -1.0886941264592038, -1.0300989167059609, -1.060939908277555
0.4, -1.082277072527435, -1.0169437515316817, -1.0544468058193261, -1.0162788711642698, -1.090631788109199, -1.0529729936625736, -0.9798783081079545, -1.0232713123865262, -1.0328825840764082, -1.049244721587741, -1.0862980030203113, -1.037538612157016, -1.0908750736438002, -1.0310964168865326, -1.062521354694341
0.5, -1.0805581810203118, -1.0115365786335535, -1.051050081263054, -1.0111531435627092, -1.089009548965062, -1.049272087418853, -0.9724268358861066, -1.0184901203592398, -1.030496604091422, -1.0454243417301645, -1.0851231964783308, -1.0323953331407578, -1.090244145696016, -1.0278482819068235, -1.0606857254182116
0.6, -1.0771187441167858, -1.0030797357579824, -1.0456018371638998, -1.00304093971049, -1.0857545802276531, -1.0436213226311075, -0.9613309402554704, -1.0106967040702233, -1.0251168991158848, -1.0392595253444703, -1.0822699221431171, -1.0249712890853035, -1.0880075054118212, -1.0221597452701379, -1.0569759260824791
0.7, -1.0724190886508045, -0.9924989160888658, -1.0387393548509818, -0.9927454326353207, -1.0812591730135477, -1.0366090959317114, -0.9477807831042817, -1.0007688945566968, -1.0176737959055886, -1.0315092898658866, -1.0781659315136567, -1.0158653531241666, -1.0845879101384721, -1.0146849214164122, -1.0519591223068219
0.8, -1.0666093099103509, -0.9801694705196671, -1.030696716715876, -0.9805498653696585, -1.0756307467425326, -1.0284333685627536, -0.9322968520369768, -0.9890286425428447, -1.0085095302043654, -1.022471191288508, -1.0729430585687778, -1.0052584431135558, -1.080114353658801, -1.005644863652407, -1.0458395867462909
0.9, -1.0597134018010883, -0.966222108354089, -1.0215396286982432, -0.9665216676520275, -1.06886333544229, -1.019120754192258, -0.9151158726614081, -0.9755686258732651, -0.9977134506697432, -1.0122461030732623, -1.066613691601206, -0.9931589987530904, -1.074596187029166, -0.9950772197057528, -1.0386741812670865
1.0, -1.0517001922960039, -0.9506680587820614, -1.011255560327339, -0.9506335836446764, -1.060904097632284, -1.0086125003648132, -0.8963452395245394, -0.9603811536233733, -0.9852549189984325, -1.0008428572004282, -1.0591385818663228, -0.979497194395478, -1.0679908374091938, -0.9829354830411632, -1.030456119191069
1.1, -1.0425124233532455, -0.9334557821070596, -0.9997910094796656, -0.9328176370995609, -1.051681263147391, -0.9968005546458244, -0.8760301395785572, -0.9434144681746092, -0.9710419411177338, -0.9882225664085104, -1.0504543707087803, -0.9641648423514885, -1.060232191880011, -0.9691339976702373, -1.0211499589330637
1.2, -1.0320794493023138, -0.9145003000889251, -0.9870682379172065, -0.912992822021753, -1.0411170635196336, -0.9835438697772413, -0.8541860974303989, -0.9246010158684355, -0.954951264862222, -0.9743189748453576, -1.0404850596891633, -0.9470349393520537, -1.051243509111679, -0.95357162432052, -1.0107067777962746
1.3, -1.0203232527171182, -0.8937012732075048, -0.9729938739715742, -0.8910821793828224, -1.0291344952060244, -0.9686771118703686, -0.8308175715697832, -0.9038747994051776, -0.9368476289717284, -0.9590492762944429, -1.0291466641459277, -0.9279738489143708, -1.0409439610862294, -0.9361460447670579, -0.9990705713602799
1.4, -1.0071616402274257, -0.8709563473464442, -0.9574644116684573, -0.8670254804545011, -1.0156613409617035, -0.9520173510195795, -0.8059308070156592, -0.881184617325615, -0.9165991803336141, -0.9423215398594097, -1.016348845783508, -0.9068514561051509, -1.0292524658876447, -0.9167632198701183, -0.9861806390684773
1.5, -0.9925102335772658, -0.8461724897035172, -0.9403707475174268, -0.8407898909987342, -1.0006327878580057, -0.9333718467749972, -0.7795440810463796, -0.8565057309745857, -0.8940914882896577, -0.9240414533777092, -1.0019952965409562, -0.8835515782765127, -1.016090360775772, -0.8953439760213647, -0.9719724258169612
1.6, -0.9762839971303774, -0.819276647358275, -0.9216027131718084, -0.812379308139517, -0.9839931782455006, -0.9125490567931039, -0.7516963384045928, -0.8298504648071974, -0.869240379247607, -0.9041194898731053, -0.9859839229327443, -0.8579834797954217, -1.0013836060579293, -0.8718290137908565, -0.9563783182543203
1.7, -0.9583987148210905, -0.790226635201629, -0.9010540373090743, -0.7818422964123197, -0.9656971487065278, -0.8893742575607505, -0.7224542455744263, -0.8012771020265799, -0.8420028636397399, -0.8824787056268739, -0.9682076508504287, -0.8300944039032436, -0.9850648357212213, -0.8461834485619232, -0.9393292963247084
1.8, -0.9387727251971976, -0.7590229044679732, -0.8786278829192353, -0.749278230500253, -0.9457103467821184, -0.8637098776636394, -0.6919172248801404, -0.7708958290102237, -0.8123854246948101, -0.8590628140408306, -0.9485565928955825, -0.7998822238981078, -0.9670753893713492, -0.8184017118708317, -0.9207578609571687
1.9, -0.9173292095578317, -0.725721297946024, -0.8542428997014359, -0.7148411977177692, -0.9240099326885942, -0.8354784642723915, -0.6602198782165815, -0.7388704500097228, -0.7804496035822218, -0.8338438810041253, -0.9269222253545307, -0.7674066379482067, -0.9473673673975676, -0.7885131926660719, -0.9006022927183694
2.0, -0.8939993402691728, -0.6904458686612438, -0.8278395825777981, -0.6787413266274964, -0.900585108200201, -0.804683746980199, -0.6275313862359353, -0.7054151807235546, -0.7463156010526779, -0.8068289818635285, -0.9032040183796118, -0.7327970033410878, -0.9259057155881107, -0.7565885515209265, -0.8788120653351943
2.1, -0.8687265917739022, -0.6533994721140588, -0.7993866786867158, -0.6412433820261209, -0.8754379326895857, -0.7714242399104964, -0.5940519391035068, -0.6707868144861269, -0.7101648941672634, -0.7780654089391381, -0.8773186109985562, -0.6962551456713905, -0.902670356054811, -0.7227462969619075, -0.8553541133524131
2.2, -0.8414724603114272, -0.6148687790133011, -0.7688874726296256, -0.6026625794553085, -0.8485846689676644, -0.7358957281423716, -0.5600068205542578, -0.635273483166085, -0.6722423438077287, -0.7476443323888907, -0.8492111374466805, -0.6580522848412783, -0.877658424171627, -0.6871588917843784, -0.8302195712697511
2.3, -0.812223697321984, -0.5752205930551744, -0.736385961252557, -0.563357569062022, -0.8200578419146799, -0.6983830273703886, -0.5256391379021869, -0.5991817201566157, -0.6328571926535409, -0.715702916503482, -0.8188677701552869, -0.6185202863820407, -0.8508867192296166, -0.650057251335898, -0.8034305084903607
2.4, -0.7810009082228933, -0.534888401564324, -0.7019730594927996, -0.5237205074455734, -0.7899090912908986, -0.6592446313124394, -0.49120219681210153, -0.5628235082059935, -0.5923813355304638, -0.6824246098977301, -0.786328074983032, -0.5780383493835246, -0.8223944920571327, -0.6117320797838077, -0.7750460653017383
2.5, -0.7478679930133365, -0.4943509874901206, -0.665792871985771, -0.48416426273099633, -0.7582127618576906, -0.6188942233466068, -0.4569522304585128, -0.5265046521668337, -0.5512428793489643, -0.6480367942190915, -0.751695512371942, -0.5370167612624894, -0.7922466393629521, -0.5725303738610599, -0.745167276951881
2.6, -0.7129414425146289, -0.4541067567847464, -0.6280486238175731, -0.4451071881682647, -0.7250700078431777, -0.5777814019134156, -0.4231418258057063, -0.49051536110956295, -0.5099135670603858, -0.6128046146285692, -0.7151444537332776, -0.4958795694512246, -0.7605372326891405, -0.5328459598377816, -0.713939810658904
2.7, -0.6763980592407399, -0.4146472248112104, -0.5890071655916765, -0.40695643877869936, -0.6906130074837599, -0.5363724780302679, -0.3900141294922012, -0.4551234452634608, -0.46888995532383765, -0.577020087126968, -0.6769224214478977, -0.4550480921308794, -0.7273930915955329, -0.4931041655738316, -0.6815538955820317
2.8, -0.6384794161240286, -0.37643187566767966, -0.5490003451441063, -0.3700912302909431, -0.6550087056742329, -0.49513179938508817, -0.3577978089070835, -0.42057006971551575, -0.42866981787730557, -0.5409866542367084, -0.6373468262450087, -0.4149270707368597, -0.6929768640233334, -0.45374220431454976, -0.6482409426585632
2.9, -0.5994914738567674, -0.33986593402042287, -0.5084213332748749, -0.3348475600981634, -0.6184613572632803, -0.454504311575364, -0.32670271635333187, -0.3870676348559345, -0.38972652161071225, -0.5050009797150946, -0.5967961397901884, -0.37589473404941864, -0.6574888766704136, -0.4151878501634433, -0.6142667335704198
3.0, -0.5597983239883979, -0.30528275549506223, -0.4677144407985398, -0.30150573757593935, -0.5812130707732315, -0.4149002950972335, -0.2969161573742019, -0.35479916563442765, -0.35248468176725306, -0.4693354239975675, -0.5556960771293951, -0.3382969322104316, -0.6211669451961604, -0.3778391180896001, -0.5799215527461437
3.1, -0.5198099191977561, -0.27293262220494, -0.4273580239971669, -0.270281731014529, -0.5435416010403555, -0.37668312861346737, -0.26859958640118425, -0.3239186138413615, -0.31730013905959714, -0.43422589443678256, -0.5145018969505614, -0.30244397112761306, -0.5842834468780208, -0.3420470969661333, -0.5455081349437334
3.2, -0.47996466507432645, -0.24297899480812973, -0.3878414317844834, -0.24132292100936434, -0.5057548527636756, -0.3401605895668857, -0.24188555005717233, -0.2945516380715822, -0.2844463918179582, -0.39987020695788345, -0.47367833123315933, -0.2686075121220445, -0.5471392693778652, -0.3081032696332158, -0.5113286699938807
3.3, -0.4407086148231201, -0.2155019355207906, -0.3496382206910597, -0.21470838021644356, -0.4681819498628676, -0.30557978962885074, -0.2168748847509626, -0.266796607821224, -0.2541083993577199, -0.366440537660526, -0.433678900910718, -0.2370149434040443, -0.5100547119601336, -0.2762318941131835, -0.4776722383140702
3.4, -0.40247352934833325, -0.19050719026772056, -0.3131787966223861, -0.19045330493581905, -0.43116125930828514, -0.2731255017039094, -0.19363450511238592, -0.24072570030971935, -0.22638349641179092, -0.3341076453472009, -0.39492639939114793, -0.2078405705461394, -0.4733579304131094, -0.24658739384589717, -0.44480391204943
3.5, -0.3656561524631858, -0.16793879766383135, -0.27882607611476334, -0.16851678088271518, -0.39502633046502206, -0.2429214386229469, -0.17219636895067147, -0.21638601695260795, -0.20128826580068673, -0.30306416792312535, -0.3577960903904922, -0.18119591672205648, -0.43737195898955405, -0.21925621999799724, -0.4129564006732399
3.6, -0.33060073331314077, -0.14769311504398813, -0.24685751252767676, -0.14881176898081352, -0.36009117467893204, -0.21503397886002218, -0.15255816351308676, -0.1938006895877558, -0.1787697064815034, -0.2735280254109231, -0.3226027242131292, -0.15712322440615975, -0.4024016022507894, -0.1942623301229853, -0.3823246588082338
3.7, -0.29758622603598267, -0.1296325794811948, -0.21745577739013033, -0.1312161057060166, -0.32663652177630503, -0.18947782602936544, -0.13468592712314217, -0.1729700150378975, -0.15871888807547707, -0.24571772463193584, -0.2895919660419675, -0.1355954635234033, -0.3687215101465351, -0.17157528112038223, -0.35306342828711496
3.8, -0.26681887414876726, -0.11359808737615391, -0.1907087023455983, -0.11558341987336782, -0.294898572279367, -0.16622305982577143, -0.11851838788375893, -0.1538727395580403, -0.14098541830647285, -0.21981412840879386, -0.2589363820357553, -0.11652350953509101, -0.33656654274019193, -0.15111991961765964, -0.32528734319770386
3.9, -0.23843019489120754, -0.09941940205242601, -0.16661731815933745, -0.1017531140534802, -0.2650613423516375, -0.14520297539015126, -0.10397247026103781, -0.13646766139024943, -0.1253913648341912, -0.1959326238273083, -0.2307357898346682, -0.09976864438498091, -0.3061251635318992, -0.1327867147530923, -0.2990730248304302
4.0, -0.21247981644757583, -0.08692340461290628, -0.14510958885429978, -0.08955886415877982, -0.23725309483640622, -0.12632207523754926, -0.09094928655696746, -0.120695689420038, -0.11174367156328528, -0.17411649952850258, -0.20502151663076112, -0.08515744480124493, -0.2775361636899057, -0.11644189008006378, -0.2744625312531842
4.1, -0.18896223199194573, -0.07594027388558305, -0.12605703481390096, -0.07883538528929528, -0.21154673054267376, -0.10946363891638115, -0.07933997823720558, -0.10648239595480695, -0.09984451209767543, -0.15434597416592996, -0.18176387514165143, -0.07249639761221546, -0.25088860028195437, -0.10193667393590494, -0.2514675762017861
4.2, -0.16781632296818744, -0.066307834641489, -0.10929175442683724, -0.06942345106999717, -0.18796352344489362, -0.09449645943355786, -0.06903093111137441, -0.09374097951255145, -0.08949937281913753, -0.13655286207856973, -0.16088196353293752, -0.061584503485844974, -0.22622449472093734, -0.08911519970617846, -0.23007405336456288
4.3, -0.1489364538325209, -0.0578743794968275, -0.09462204885146144, -0.06117331921984431, -0.16647929858922342, -0.08128054895554379, -0.05990808340244126, -0.08237546060703564, -0.08052292394949977, -0.12063472268177554, -0.14225476306305818, -0.052223083596053925, -0.2035436208791541, -0.07782082423078526, -0.21024654965102937
