flowtime, wM3R1, wM3R2, wM3R3, wM3R4, wM3R5, wM3R6, wM3R7, wM3R8, wM3R9, wM3R10, wM3R11, wM3R12, wM3R13, wM3R14, wM3R15
2.2, -1.845931750875636, -1.8459251090136484, -1.8437284663040678, -1.8395697800248614, -1.842253913589435, -1.8415253269887895, -1.8464801475709631, -1.8432634561030314, -1.8456105130595164, -1.8431206043222925, -1.8457867185992423, -1.8457117610021265, -1.8364209341317064, -1.8446240648121277, -1.834734948590114
2.3, -1.8449791020418682, -1.844978305300714, -1.842771768969065, -1.838679486884084, -1.8413139370489364, -1.8405991351830666, -1.8455586965332595, -1.842328693493694, -1.8446598341890057, -1.8421426379685324, -1.8448367068392222, -1.844748928407873, -1.8354583360400711, -1.8436745511865464, -1.8338502842645397
2.4, -1.844004601953396, -1.8440099994443357, -1.8417915848636603, -1.8377543089654234, -1.8403458435938727, -1.8396447023399336, -1.8446154212683932, -1.841368526863355, -1.8436880046702715, -1.841140342422947, -1.8438659056169902, -1.8437642111460069, -1.834460512978969, -1.8427024743866247, -1.8329274848988575
2.5, -1.8430082305777913, -1.8430201925209966, -1.8407881184644244, -1.8367955727953995, -1.839350264096255, -1.8386627003989673, -1.843650398854186, -1.8403833176540838, -1.8426950390102046, -1.8401138523241827, -1.8428742683209471, -1.8427575689593971, -1.8334287546092294, -1.841707953653437, -1.8319684278319353
2.6, -1.8419899233041233, -1.8420088430986112, -1.8397614972762757, -1.8358043318588455, -1.8383276783233111, -1.8376536456547472, -1.8426636497328988, -1.8393733276749868, -1.8416809099751272, -1.8390632318498414, -1.8418617141159754, -1.841728920385445, -1.8323640849243186, -1.840691047731335, -1.8309746534775047
2.7, -1.8409495778609934, -1.8409758734906294, -1.8387117853928447, -1.834781419685324, -1.8372784426826856, -1.8366179281245483, -1.8416551468600326, -1.8383387363422465, -1.8406455546609106, -1.8379884866608716, -1.840828132695176, -1.8406781489142128, -1.8312673142791636, -1.8396517648166069, -1.8299474283422066
2.8, -1.8398870599710244, -1.8399211749190172, -1.8376389942873832, -1.8337274911142079, -1.8362028121681313, -1.8355558345176914, -1.840624823092052, -1.837279654406556, -1.8395888795531994, -1.836889573461406, -1.8397733882712182, -1.8396051080659597, -1.8301390800583912, -1.8385900705683524, -1.8288877945649349
2.9, -1.8388022080308914, -1.838844611830963, -1.8365430915015282, -1.8326430547234211, -1.8351009579036428, -1.8344675664153047, -1.8395725772294447, -1.8361961350245213, -1.8385107647917114, -1.8357664077518812, -1.8386973229682249, -1.8385096256283768, -1.8289798787931844, -1.8375058946478868, -1.8277966092749462
3.0, -1.8376948370299628, -1.837746025548517, -1.8354240077204345, -1.8315284985833922, -1.8339729813123269, -1.8333532548243043, -1.8384982790196762, -1.835088182796144, -1.837411067798753, -1.8346188701960584, -1.8375997597324962, -1.837391507233, -1.8277900917763488, -1.836399136125011, -1.8266745761728391
3.1, -1.8365647418677806, -1.8366252373872338, -1.8342816425960486, -1.8303841109205015, -1.8328189256714809, -1.832212971958208, -1.837401773345961, -1.833955761227985, -1.8362896263943784, -1.8334468119136926, -1.836480504854276, -1.836250539405425, -1.8265700056883936, -1.8352696680019445, -1.8255222711096262
3.2, -1.8354117001922154, -1.8354820513462544, -1.8331158695901666, -1.8292100968613625, -1.8316387856271223, -1.8310467408753943, -1.836282883771151, -1.8327987989639976, -1.835146261493004, -1.8322500589312005, -1.8353393501701631, -1.8350864921926693, -1.8253198293625519, -1.8341173410411922, -1.824340162989005
3.3, -1.8342354748521688, -1.8343162564499613, -1.8319265400427545, -1.8280065921349526, -1.830432515101933, -1.8298545434475326, -1.835141415566544, -1.8316171950427116, -1.833980779455833, -1.8310284159666004, -1.834176075001764, -1.8338991214477471, -1.8240397075382127, -1.8329419870400603, -1.8231286309938408
3.4, -1.8330358160375295, -1.8331276288033687, -1.830713486622869, -1.8267736743930072, -1.8292000339299965, -1.8286363270144521, -1.8339771583249123, -1.8304108233782832, -1.832792974158018, -1.8297816696838751, -1.832990447874645, -1.8326881708341314, -1.8227297322475406, -1.831743421659779, -1.8218879788992512
3.5, -1.831812463164377, -1.8319159334108384, -1.8294765262843016, -1.8255113726513663, -1.8279412334757337, -1.827392009998513, -1.8327898882354596, -1.8291795366174521, -1.8315826288179786, -1.8285095915205736, -1.831782228053262, -1.8314533736002578, -1.8213899523295043, -1.8305214468944206, -1.8206184470596558
3.6, -1.830565146551131, -1.8306809257977814, -1.8282154628206562, -1.8242196752387163, -1.8266559814372323, -1.826121486687617, -1.8315793700822667, -1.8279231694921154, -1.8303495176275124, -1.8272119401703817, -1.8305511669204582, -1.8301944541637936, -1.8200203814525975, -1.8292758532457247, -1.8193202225252652
3.7, -1.829293588922398, -1.8294223534676652, -1.826930089094735, -1.8228985365506216, -1.8253441259924357, -1.8248246313504017, -1.8303453590150394, -1.8266415417602866, -1.8290934072141924, -1.8258884637851471, -1.8292970092258907, -1.8289111295382077, -1.8186210049426483, -1.828006421656714, -1.817993447644539
3.8, -1.8279975067706562, -1.8281399572204862, -1.8256201890017585, -1.821547882841387, -1.824005499412109, -1.8235013018111819, -1.8290876021311044, -1.8253344608107427, -1.8278140579620936, -1.824538901947552, -1.8280194942228958, -1.8276031106283965, -1.8171917856474489, -1.8267129252461811, -1.816638227433848
3.9, -1.8266766116001276, -1.8268334723547295, -1.8242855392141613, -1.8201676172363812, -1.8226399212396545, -1.822151342585541, -1.8278058399013948, -1.8240017239906983, -1.8265112252125775, -1.8231629874555375, -1.826718356710849, -1.8262701034169342, -1.8157326690212285, -1.8253951308787726, -1.8152546359371915
4.0, -1.8253306110730867, -1.825502629770818, -1.8229259107459141, -1.8187576241085228, -1.8212472011169734, -1.8207745876568393, -1.8264998074657806, -1.822643120704729, -1.8251846603633741, -1.821760447952317, -1.8253933279965278, -1.82491181005948, -1.8142435875729777, -1.8240528005976968, -1.8138427217545314
4.1, -1.823959210075547, -1.824147156991447, -1.8215410703680626, -1.8173177729336707, -1.8198271413208182, -1.8193708629580108, -1.8251692358198022, -1.8212584343249918, -1.8238341118812516, -1.820331007428961, -1.8240441367870648, -1.8235279299045204, -1.8127244647941787, -1.822685692944221, -1.812402512882012
4.2, -1.8225621117160518, -1.8227667791113795, -1.820130781900647, -1.8158479217162504, -1.8183795390613569, -1.8179399886103655, -1.8238138529107155, -1.819847443944065, -1.8224593262415512, -1.8188743876221833, -1.8226705100244287, -1.822118160450098, -1.8111752186574321, -1.8212935641817183, -1.8109340209798679
4.3, -1.8211390182697182, -1.8213612196879578, -1.8186948074022207, -1.8143479200586643, -1.8169041885856987, -1.816481780961856, -1.8224333846576162, -1.8184099259979047, -1.8210600488052224, -1.817390309326072, -1.8212721736700965, -1.82068219824903, -1.8095957647599996, -1.819876169441182, -1.8094372451619551
4.4, -1.8196896320774647, -1.8199302015817556, -1.8172329082741348, -1.8128176119338693, -1.8154008831203339, -1.8149960544583126, -1.8210275559086586, -1.8169456557806818, -1.8196360246435257, -1.8158784936330108, -1.8198488534479158, -1.8192197397712715, -1.8079860191714512, -1.8184332638007057, -1.8079121753839433
4.5, -1.8182136564089015, -1.8184734477550204, -1.815744846294233, -1.8112568382089345, -1.8138694166811205, -1.8134826233763939, -1.8195960913457534, -1.8154544088697604, -1.8181869993179725, -1.8143386631170784, -1.8184002755514568, -1.8177304822321665, -1.8063459010331548, -1.8169646033105298, -1.8063587954926488
4.6, -1.816710796296184, -1.816990682035265, -1.814230384592058, -1.8096654389588351, -1.8123095857741032, -1.8119413034409046, -1.8181387163458074, -1.813935962476596, -1.8167127196232036, -1.8127705429706733, -1.8169261673215915, -1.816214124392881, -1.8046753349483786, -1.8154699459727628, -1.804777085988452
4.7, -1.8151807593451301, -1.8154816298500114, -1.812689288575524, -1.8080432556019792, -1.8107211910056433, -1.8103719133455654, -1.8166551578066106, -1.8123900967359652, -1.8152129342982897, -1.8111738621034583, -1.815426257899787, -1.8146703673394158, -1.8029742531936952, -1.8139490526840287, -1.8031670265427386
4.8, -1.8136232565290284, -1.8139460189378207, -1.8111213268179098, -1.8063901328836622, -1.8091040386180488, -1.8087742761925998, -1.8151451449436795, -1.8108165959447393, -1.8136873947125691, -1.8095483542115827, -1.8139002788608314, -1.8130989152455428, -1.8012425977772706, -1.812401688147252, -1.801528598305928
4.9, -1.8120380029696064, -1.812383580040377, -1.8095262719122474, -1.8047059207279095, -1.8074579419629604, -1.8071482208642138, -1.8136084100636203, -1.8092152497590381, -1.8121358555301141, -1.8078937588235158, -1.8123479648297598, -1.8114994761237737, -1.7994803223632672, -1.8108276217589965, -1.7998617860344313
5.0, -1.8104247187096656, -1.8107940475797264, -1.8079039012991889, -1.8029904759754583, -1.8057827229231884, -1.805493583336433, -1.8120446893195836, -1.8075858543571122, -1.8105580753570156, -1.80620982232815, -1.8107690540857335, -1.809871762568917, -1.7976873940791842, -1.8092266284764236, -1.7981665800605948
5.1, -1.808783129480185, -1.8091771603242477, -1.8062539980739096, -1.8012436640211364, -1.804078213290718, -1.8038102079438476, -1.8104537234522773, -1.805928213574526, -1.808953817375543, -1.8044962989895914, -1.8091632891564027, -1.8082154924974834, -1.7958637952177352, -1.8075984896681616, -1.796442978124959
5.2, -1.807112967465589, -1.8075326620465908, -1.8045763517758875, -1.7994653603620214, -1.8023442561082414, -1.8020979486021822, -1.808835258520775, -1.8042421400164208, -1.8073228499678797, -1.8027529519527332, -1.8075304174056117, -1.8065303898862406, -1.794009524843677, -1.8059429939527465, -1.7946909870870382
5.3, -1.8054139720693527, -1.8058603021765642, -1.8028707591661488, -1.7976554520648864, -1.800580706978496, -1.8003566699945963, -1.807189046625838, -1.8025274561513276, -1.805664947332383, -1.8009795542423226, -1.8058701916165285, -1.8048161855125933, -1.792124600312548, -1.804259938026754, -1.7929106245273092
5.4, -1.8036858906825617, -1.804159836451283, -1.8011370249941294, -1.795813839160245, -1.7987874353457534, -1.7985862487254978, -1.8055148466288893, -1.8007839953893265, -1.8039798900951478, -1.7991758897587886, -1.8041823705730797, -1.803072617699241, -1.7902090587068353, -1.8025491274852428, -1.7911019202512135
5.5, -1.8019284794569808, -1.8024310275652986, -1.7993749627579845, -1.7939404359678754, -1.7969643257515178, -1.7967865744459177, -1.8038124248687306, -1.7990116031474703, -1.8022674659186506, -1.7973417542718089, -1.802466719641119, -1.8012994330656151, -1.7882629581929412, -1.800810377636548, -1.7892649177033932
5.6, -1.8001415040846742, -1.8006736458224646, -1.7975843954595545, -1.7920351723579173, -1.7951112790667627, -1.7949575509521205, -1.8020815558780114, -1.797210137903796, -1.8005274701099037, -1.7954769564142523, -1.800723011351956, -1.7994963872874372, -1.786286379301918, -1.7990435143116459, -1.7873996752987136
5.7, -1.7983247405852036, -1.7988874697915251, -1.795765156356485, -1.7900979949503333, -1.7932282137006772, -1.7930990972596972, -1.8003220231012822, -1.7953794722413954, -1.798759706229694, -1.7935813186765883, -1.7989510259892914, -1.7976632458669015, -1.7842794261343002, -1.7972483746706012, -1.7855062676750832
5.8, -1.7964779761018834, -1.797072286967363, -1.793917089712722, -1.7881288682546221, -1.7913150667862354, -1.791211148653474, -1.798533619616126, -1.793519493882848, -1.796963986704352, -1.7916546784029905, -1.7971505521816429, -1.7957997849140406, -1.782242227489664, -1.795424808005078, -1.7835847868719228
5.9, -1.7946010097076541, -1.7952278944391125, -1.7920400515488213, -1.7861277757506335, -1.7893717953416328, -1.7892936577139056, -1.796716148858165, -1.7916301067149216, -1.7951401334417012, -1.7896968887889662, -1.7953213875016842, -1.7939057919414982, -1.7801749379202723, -1.793572676538356, -1.78163534343658
6.0, -1.7926936532214146, -1.7933540995667334, -1.790133910392333, -1.784094720911153, -1.787398377406159, -1.7873465953192569, -1.794869425351508, -1.7897112318030615, -1.7932879784523015, -1.7877078198806164, -1.7934633390735892, -1.7919810666730154, -1.7780777387073865, -1.7916918562220856, -1.77965806746057
6.1, -1.790755732035188, -1.7914507206673502, -1.7881985480297282, -1.7820297281658017, -1.7853948131481785, -1.7853699516227806, -1.7929932754446964, -1.787762808394533, -1.7914073644771564, -1.7856873595747693, -1.7915762241899558, -1.7900254218670264, -1.7759508387583645, -1.7897822375295984, -1.7776531095462977
6.2, -1.788787085952345, -1.7895175877122766, -1.786233860259423, -1.7799328438060082, -1.7833611259427489, -1.783363737003692, -1.791087538053447, -1.785784794908723, -1.7894981456225942, -1.783635414619195, -1.7896598709395186, -1.7880386841556928, -1.7737944754224895, -1.7878437262450602, -1.7756206417045215
6.3, -1.7867875700370037, -1.787554543035891, -1.7842397576464375, -1.7778041368298871, -1.7812973634157256, -1.7813279829897628, -1.7891520654097088, -1.7837771699125782, -1.7875601880034138, -1.781551911611652, -1.7877141188462613, -1.786020694900159, -1.7716089152230108, -1.7858762442476535, -1.7735608581820037
6.4, -1.784757055473944, -1.7855614420570534, -1.7822161662783313, -1.7756436997261185, -1.7792035984504866, -1.7792627431495935, -1.787186723817774, -1.7817399330787922, -1.785593370394829, -1.7794367979960932, -1.78573881952148, -1.7839713110619402, -1.7693944545027924, -1.7838797302894767, -1.7714739762185683
6.5, -1.7826954304390932, -1.7835381540138573, -1.780163028522186, -1.7734516491954648, -1.7770799301536297, -1.7771680939520478, -1.785191394417207, -1.779673106123901, -1.7835975848935741, -1.7772900430540848, -1.7837338373292757, -1.7818904060910077, -1.767151419980605, -1.7818541407657114, -1.769360236732269
6.6, -1.780602600979487, -1.7814845627121436, -1.778080303781667, -1.7712281268089096, -1.7749264847749773, -1.775044135589535, -1.78316597395215, -1.7775767337233968, -1.781572737588832, -1.7751116388892838, -1.7816990500662495, -1.7797778708296486, -1.7648801692156313, -1.779799450475414, -1.7672199049311927
6.7, -1.7784784919020473, -1.7794005672881588, -1.7759679692537207, -1.7689732996004932, -1.7727434165772828, -1.7728909927623673, -1.7811103755469444, -1.7754508843997654, -1.7795187492427833, -1.7729016014023382, -1.7796343496562133, -1.777633614432391, -1.7625810909772295, -1.7777156533711647, -1.7650532708501558
6.8, -1.7763230476694452, -1.7772860829857051, -1.7738260206834575, -1.7666873605945013, -1.770530908651124, -1.7707088154205897, -1.7790245294870088, -1.7732956513804596, -1.777435555981328, -1.770659971253135, -1.7775396428601717, -1.7754575653007516, -1.7602546055180368, -1.7756027632953015, -1.762860649810487
6.9, -1.774136233302407, -1.7751410419474016, -1.7716544731162218, -1.7643705292652605, -1.7682891736691444, -1.7684977794594583, -1.776908384004248, -1.7711111534209698, -1.7753231099942124, -1.7683868148075337, -1.7754148520019568, -1.7732496720322481, -1.7579011647473355, -1.7734608147005375, -1.7606423828010522
7.0, -1.7719180352857637, -1.7729653940202963, -1.769453361644943, -1.7620230519289972, -1.7660184545752917, -1.766258087364992, -1.7747619060663296, -1.7688975355890546, -1.7731813802449325, -1.7660822250645762, -1.773259915709757, -1.7710099043820056, -1.7555212523035935, -1.7712898633525378, -1.7583988367785528
7.1, -1.7696684624769596, -1.7707591075750053, -1.7672227421513242, -1.7596452020669298, -1.7637190252031678, -1.7639899688054304, -1.772585082167718, -1.7666549700054424, -1.7710103531891825, -1.7637463225608365, -1.771074789673469, -1.7687382542354848, -1.7531153835240845, -1.769089987011727, -1.7561304048855162
7.2, -1.7673875470142566, -1.7685221703378804, -1.7649626920387755, -1.7572372805796637, -1.7613911908184385, -1.761693681164547, -1.770377919121911, -1.7643836565362752, -1.7688100335017305, -1.7613792562474608, -1.7688594474175074, -1.7664347365907775, -1.7506841053107953, -1.7668612860916844, -1.7538375065841592
7.3, -1.7650753452222692, -1.7662545902351696, -1.7626733109546633, -1.7547996159722379, -1.7590352885801654, -1.759369510012603, -1.7681404448524694, -1.7620838234325338, -1.766580444810442, -1.758981204335861, -1.76661388108882, -1.7640993905473987, -1.7482279958916864, -1.7646038842910734, -1.7515205877048345
7.4, -1.7627319385117242, -1.7639563962481584, -1.7603547215000714, -1.7523325644705445, -1.7566516879158642, -1.7570177695110707, -1.765872709181012, -1.7597557279110132, -1.7643216304362033, -1.7565523751071919, -1.7643381022592, -1.761732280299802, -1.745747664477114, -1.7623179291962956, -1.7491801204076296
7.5, -1.760357434270307, -1.761627639277218, -1.758007069923537, -1.7498365100698365, -1.7542407908053506, -1.7546388027467568, -1.7635747846104748, -1.7573996566728258, -1.762033654137682, -1.75409300768097, -1.7620321427410892, -1.75933349613197, -1.743243750811978, -1.7600035928515454, -1.7468166030564218
7.6, -1.7579519667411594, -1.759268393013478, -1.7556305267970647, -1.747311864515914, -1.7518030319690512, -1.7522329819911837, -1.7612467671003948, -1.7550159263531253, -1.7597166008584528, -1.7516033727380524, -1.7596960554153904, -1.7569031554098913, -1.740716924624263, -1.7576610722933659, -1.744430560004731
7.7, -1.7555156978849518, -1.7568787548156546, -1.7532252876703833, -1.744759067220876, -1.749338878955979, -1.7498007088819203, -1.758888776832347, -1.752604883898399, -1.757370577475794, -1.7490837731923103, -1.757329915069956, -1.7544414035682263, -1.738167884971653, -1.7552905900463291, -1.7420225412928507
7.8, -1.7530488182217079, -1.7544588465893087, -1.7507915737010347, -1.742178585114787, -1.7468488321281634, -1.7473424145215892, -1.7565009589620217, -1.7501669068657664, -1.7549957135472525, -1.7465345448064982, -1.7549338192465245, -1.7519484150865894, -1.7355973594875842, -1.7528923945766388, -1.7395931222566365
7.9, -1.750551547647703, -1.7520088156659266, -1.7483296322566175, -1.7395709124354521, -1.744333424537415, -1.7448585594913542, -1.7540834843552437, -1.7477024036398874, -1.7525921620539684, -1.743956056746411, -1.75250788909408, -1.7494243944513213, -1.7330061035302324, -1.7504667607007713, -1.7371429030485077
8.0, -1.7480241362230138, -1.7495288356781937, -1.7458397374858234, -1.7369365704587878, -1.7417932216921692, -1.7423496337757782, -1.7516365503042626, -1.7452118135633552, -1.750160100136638, -1.741348712068352, -1.7500522702258705, -1.7468695770971578, -1.7303948992366642, -1.7480139899455809, -1.7346725080712697
8.1, -1.7454668649244915, -1.747019107427889, -1.7433221908547285, -1.7342761071723003, -1.7392288212116216, -1.7398161565964279, -1.749160381220998, -1.7426956069762143, -1.7476997298221506, -1.7387129481344028, -1.7475671335768952, -1.7442842303238595, -1.727764554486147, -1.7455344108571669, -1.7321825853263295
8.2, -1.7428800463594554, -1.7444798597423283, -1.7407773216447116, -1.731590096894454, -1.7366408523657764, -1.7372586761513569, -1.7466552293032318, -1.74015428516133, -1.745211278736159, -1.7360492369503844, -1.7450526762588459, -1.7416686541817459, -1.7251159017767683, -1.7430283792554015, -1.729673805678192
8.3, -1.74026402543406, -1.7419113503146402, -1.7382054874080137, -1.7288791398432712, -1.7340299755004396, -1.7346777692591917, -1.744121375169811, -1.7375883801919667, -1.742695000798981, -1.7333580854215282, -1.742509122408083, -1.7390231823199873, -1.7224497970197081, -1.7404962784312936, -1.7271468620371595
8.4, -1.7376191799716274, -1.7393138665232195, -1.7356070743776253, -1.7261438616572127, -1.7313968813466478, -1.7320740409058288, -1.7415591284608067, -1.7349984546795385, -1.7401511769000553, -1.7306400355206337, -1.7399367240227759, -1.736348182791198, -1.7197671182560477, -1.7379385192846464, -1.724602468463269
8.5, -1.7349459212746254, -1.736687726224686, -1.7329824978271209, -1.7233849128714451, -1.7287422902154266, -1.7294481236934032, -1.7389688283982392, -1.7323851014184857, -1.7375801155469384, -1.727895664364237, -1.7373357617844196, -1.733644058805615, -1.7170687643019078, -1.7353555403995455, -1.7220413591942343
8.6, -1.7322446946249346, -1.734033278515287, -1.7303322023771215, -1.7206029683532431, -1.7260669510788267, -1.7268006771908244, -1.736350844302941, -1.729748942927706, -1.7349821534840855, -1.7251255841926132, -1.7347065458585924, -1.7309112494277865, -1.7143556533270778, -1.7327478080551733, -1.7194642876011441
8.7, -1.7295159797164597, -1.7313509044541158, -1.7276566622444824, -1.717798726699275, -1.7233716405396293, -1.7241323871865502, -1.733705576062978, -1.7270906308868068, -1.7323576562768614, -1.722330442249144, -1.7320494166695848, -1.7281502302082448, -1.7116287213732164, -1.7301158161703225, -1.7168720250755258
8.8, -1.7267602910143574, -1.7286410177421603, -1.7249563814303541, -1.7149729095983, -1.720657161692453, -1.7214439648444497, -1.731033454549077, -1.7244108454677889, -1.729707018855414, -1.7195109205559795, -1.7293647456428018, -1.72536151374341, -1.7088889208180431, -1.7274600861798084, -1.7142653598526092
8.9, -1.7239781780352383, -1.7259040653507236, -1.7222318938436558, -1.7121262611622006, -1.7179243428800381, -1.7187361457644261, -1.7283349419724638, -1.721710294561889, -1.7270306660134063, -1.716667735582552, -1.726652935909157, -1.7225456501555323, -1.7061372187914, -1.7247811668411712, -1.7116450957746367
9.0, -1.7211702255426438, -1.7231405280920316, -1.7194837633567188, -1.709259547227954, -1.7151740363491723, -1.7160096889504577, -1.725610532180388, -1.7189897129034328, -1.7243290528561408, -1.7138016378046066, -1.7239144229646646, -1.7197032274856106, -1.7033745955499722, -1.722079633970645, -1.7090120509999904
