flowtime, wM3R1, wM3R2, wM3R3, wM3R4, wM3R5, wM3R6, wM3R7, wM3R8, wM3R9, wM3R10, wM3R11, wM3R12, wM3R13, wM3R14, wM3R15
4.2, 0.007867088704592308, -0.0009508916152089366, 0.010067471771952488, 0.0020042682663593695, 0.000778473150034856, -0.0026076395958484775, 0.00865933747118651, 0.005617674524194692, -0.004822636361297964, 0.006017477393755589, 0.00018068561066914522, 0.004057779870024317, 0.009432228413812265, -0.0034971768601170486, 0.0013277790918045697
4.3, 0.005801992838311743, -0.0009888600597727224, 0.009423346515676697, 0.0016341505087490375, 0.0006282786837072858, -0.002578100794054574, 0.007934066884504848, 0.005017172920563287, -0.0051528584595696425, 0.005714703434084848, 1.4897095326669836e-5, 0.003587009369213438, 0.008560948441903185, -0.003855781881783149, 0.0009079691341313045
4.4, 0.00400607450711575, -0.0009932664363446501, 0.008827918728434999, 0.0013434598312808343, 0.0005022488336621144, -0.002495521521022342, 0.007255492953931861, 0.004474762443931079, -0.005424907632372672, 0.00543281443948752, -9.063275122851772e-5, 0.0031605847196709397, 0.007745632120075267, -0.004116660969885797, 0.0005449519866899885
4.5, 0.002480925015153269, -0.0009738666570041804, 0.008274239462973515, 0.00112012701248662, 0.00039261140739869563, -0.0023781397468094806, 0.006625301816888904, 0.0039811678668402305, -0.005640878814226117, 0.005166849705178225, -0.0001487163319839847, 0.002772380146760411, 0.006982193135322413, -0.004292811921573421, 0.00022961574344154055
4.6, 0.0012151033481954323, -0.0009387216545256309, 0.00775621057698046, 0.0009526437696806375, 0.0002933363597541272, -0.0022396707605515293, 0.006044259287281252, 0.003526464675397451, -0.005803112529393386, 0.00491268578382012, -0.0001698806982419198, 0.0024176134307359134, 0.006268034499473707, -0.004395177677371565, -4.554211293666543e-5
4.7, 0.00018843950698921452, -0.0008942026182689506, 0.007269009028845357, 0.0008301837663440316, 0.00019996785653082227, -0.0020892004750061033, 0.005511864317347718, 0.0031012869060916617, -0.005914600270205052, 0.004666953856770707, -0.00016269984073504534, 0.0020927910291632765, 0.0056013177088648485, -0.004433217380862109, -0.0002865609905214679
4.8, -0.0006243806291501609, -0.0008451097308756211, 0.006809299902936544, 0.0007427706757800699, 0.0001094216634862223, -0.0019317562535215564, 0.005026358932713396, 0.00269849586649005, -0.005979057492548799, 0.004426970161709993, -0.00013410789839846403, 0.001795552152097037, 0.004980411490258892, -0.004415306249220235, -0.0004981942879161496
4.9, -0.0012509418287504023, -0.0007948693348735201, 0.006375201670874524, 0.0006814447822934274, 1.9800364240689642e-5, -0.0017696992887302981, 0.004584956350500092, 0.0023143153379083107, -0.0060007804314450896, 0.0041906727665643245, -8.968134438936912e-5, 0.001524458278328742, 0.004403596915546243, -0.0043490156803449205, -0.0006841169840117044
5.0, -0.0017189155800639321, -0.0007457693556635207, 0.005966022625125532, 0.0006383883167574996, -6.9775432818108e-5, -0.0016044092703882522, 0.004184166793993323, 0.001948252889485425, -0.005984412317173668, 0.003956560497786818, -3.3884773127474485e-5, 0.001278764635529782, 0.003868992185882312, -0.0042413189182384375, -0.0008471459188083689
5.1, -0.002054518590319235, -0.0006991989868685608, 0.005581851849745014, 0.0006069901737088707, -0.00015937516553308402, -0.001437496394758539, 0.003820134813827847, 0.0016020137512893096, -0.005934709196760414, 0.003723631694187025, 2.97201315466509e-5, 0.0010581931665459238, 0.003374606002480168, -0.004098749982849109, -0.000989450346472999
5.2, -0.002281537697784523, -0.0006558696209398959, 0.0052231236665355755, 0.0005818516860489028, -0.00024853620697833323, -0.0012711837388816327, 0.003488937180554353, 0.0012781336986263496, -0.005856349790530465, 0.0034913218126200263, 9.829998037409235e-5, 0.0008627102732403565, 0.002918431020423564, -0.003927523713621472, -0.0011127358632263306
5.3, -0.002420822585755473, -0.0006160049233249362, 0.004890258132218344, 0.0005587481675820003, -0.0003365694263615921, -0.0011080541191600109, 0.0031868182901625517, 0.0009789167022194263, -0.005753799783838037, 0.003259439914390999, 0.00016960565220280907, 0.0006923044427034697, 0.0024985196537493973, -0.0037336085767626617, -0.001218394112453249
5.4, -0.0024901374423443316, -0.0005794963074431381, 0.004583427058454746, 0.0005345634087919217, -0.00042281314684168266, -0.0009505762804851667, 0.002910358247151331, 0.0007058670490422754, -0.0056312238232833255, 0.003028104819751812, 0.00024185469874066196, 0.0005467627078647992, 0.0021130184195841655, -0.003522736932117252, -0.001307618476507
5.5, -0.00250426547258046, -0.0005460252792433461, 0.004302441379986273, 0.0005072087423709629, -0.0005067813368493545, -0.0008007199363016665, 0.0026565785948707782, 0.00045953181522576255, -0.005492433730369139, 0.002797682269800248, 0.0003136360384430393, 0.0004254592051497714, 0.0017601620053857314, -0.0033003449812492058, -0.0013814901056383138
5.6, -0.0024752728393930765, -0.0005151566722908069, 0.004046726324134347, 0.0004755295012638269, -0.0005882022711084992, -0.0006597725118639515, 0.0024229945751000205, 0.00023958746776074275, -0.005340862674540324, 0.002568724758152026, 0.00038383301438175234, 0.00032718627252927343, 0.001438241793967333, -0.0030714563929995324, -0.0014410395279411555
5.7, -0.002412856706454607, -0.0004864075531293729, 0.003815347063560734, 0.0004391944927519063, -0.0006669795243538722, -0.0005283361588999252, 0.002207623314717192, 4.5030422593865996e-5, -0.0051795578179090985, 0.0023419157473455686, 0.0004515612716954657, 0.00025006777875294763, 0.00114556742003991, -0.0028405485883526097, -0.0014872882596158926
5.8, -0.002324721485122349, -0.00045929636051441974, 0.003607057424575587, 0.0003985619537795754, -0.0007431167535055466, -0.0004064349983652146, 0.0020089563869461436, -0.00012561471269882757, -0.0050111862627441744, 0.0021180197543943244, 0.0005161184613953876, 0.00019158734290315003, 0.0008804370175941004, -0.0026114508034474735, -0.0015212737051382328
5.9, -0.002216945280103231, -0.00043337624127471296, 0.0034203562053516877, 0.0003545194697438875, -0.0008166399423425508, -0.0002936665042487301, 0.0018259040535182171, -0.0002741108150135346, -0.004838050592797807, 0.0018978393239690084, 0.0005769434683161195, 0.00014874011521229745, 0.0006411252650784244, -0.002387307922038653, -0.0015440599560645838
6.0, -0.00209431335209407, -0.00040825589934301315, 0.003253544151257551, 0.00030830381470689137, -0.0008875372990002707, -0.000189353563728915, 0.0016577178676145058, -0.0004023618688707201, -0.004662111136189902, 0.001682179314426765, 0.0006335836059934957, 0.00011828385222534955, 0.00042589102722495766, -0.002170612358542775, -0.0015567369803137373
6.1, -0.001960606706077287, -0.000383610725436502, 0.003104778976824658, 0.00026131557435207645, -0.0009557248576560442, -9.267613547797947e-5, 0.0015038984432771952, -0.0005123046336799349, -0.004485012607578467, 0.0014718183395387044, 0.0006856689025910801, 9.703608924652752e-5, 0.00023300056403582296, -0.0019632790785310177, -0.0015604108962097006
6.2, -0.001818841888465066, -0.0003591865445008351, 0.0029721274315693646, 0.00021494835136838048, -0.0010210374474196198, -2.7769198338222135e-6, 0.0013640959224400096, -0.0006058328440955433, -0.004308113209304337, 0.0012674867608249102, 0.0007328931072841341, 8.21512670448092e-5, 6.0759120589628404e-5, -0.0017667311033956101, -0.0015561882299951258
6.3, -0.0016714632873053468, -0.00033479797355442654, 0.0028536138192391345, 0.0001704509797204514, -0.0010832399844865456, 8.115629316271953e-5, 0.0012380115389589391, -0.0006847470940466804, -0.004132514662153849, 0.00106985038178218, 0.0007750012985099007, 7.132021554837672e-5, -9.245671422305496e-5, -0.0015819731178687165, -0.0015451570455050842
6.4, -0.0015204923185344957, -0.00031032308205266397, 0.002747264526669061, 0.000128834341257609, -0.001142052130078588, 0.00015982606500626235, 0.0011253090756369506, -0.000750724060104886, -0.0039590920061610526, 0.0008794989557878003, 0.0008117839465817727, 6.286049992520502e-5, -0.0002281719456969482, -0.001409647129731457, -0.0015283675438571786
6.5, -0.0013676394364952969, -0.00028569576205316323, 0.0026511483175371605, 9.082523783177726e-5, -0.0011971792925614, 0.0002337734772777543, 0.0010255443798837711, -0.0008052998235318383, -0.0037885223482548138, 0.0006969387250454576, 0.0008430769964002771, 5.5698284028201655e-5, -0.00034779501627339217, -0.0012500757156354496, -0.001506814211716126
6.6, -0.0012143854066975596, -0.0002608969370724628, 0.0025634123675168105, 5.6861728598395324e-5, -0.0012483439662482284, 0.00030333623319640926, 0.0009381191746785547, -0.0008498631998870459, -0.0036213120239164845, 0.0005225883721496579, 0.000868767059894333, 4.9268067114591875e-5, -0.000452609708901727, -0.0011033016062755037, -0.001481420959852581
6.7, -0.0010620380861679824, -0.00023594547169701927, 0.002482314143754076, 2.7119434058348776e-5, -0.0012953129217972105, 0.0003686170034755074, 0.0008622623182826354, -0.0008856559805628459, -0.003457821876862198, 0.00035677791077112287, 0.0008888002498440629, 4.336893875468319e-5, -0.0005437763709914889, -0.0009691295397092215, -0.001453030054988437
6.8, -0.0009117703417179188, -0.00021088940007018463, 0.002406249210435349, 1.55683913506161e-6, -0.0013379174060381403, 0.0004294656967608834, 0.0007970379609891949, -0.0009137777903210495, -0.0032982905411224023, 0.0001997501232608544, 0.0009031926836718591, 3.801505348182473e-5, -0.0006223405690642069, -0.0008471716306668533, -0.0014223950948295172
6.9, -0.0007646439030527625, -0.00018579788086468783, 0.0023337749110910293, -2.0031254446524335e-5, -0.0013760650374147363, 0.00048548241242857314, 0.0007413764651749939, -0.0009351938868305187, -0.003142855734090149, 5.166416608885164e-5, 0.0009120403841472309, 3.330833606962435e-5, -0.0006892468153242865, -0.0007368940076215919, -0.0013901778565588794
7.0, -0.0006216230534171964, -0.00016075411519920842, 0.002263629714676238, -3.796047746176358e-5, -0.0014097433743492126, 0.0005360496005141676, 0.000694121215827833, -0.0009507447057338971, -0.0029915736405880023, -8.739906626291022e-5, 0.0009155263256584136, 2.9348298788448282e-5, -0.0007453550368463735, -0.0006376611860532183, -0.0013569485743019764
7.1, -0.00048358122430571746, -0.00013584933276247278, 0.002194747874308836, -5.260933813505193e-5, -0.00143901613199369, 0.0005804005824196247, 0.0006540830447840719, -0.0009611563194621911, -0.002844436493665893, -0.0002174302663860857, 0.0009139227746189545, 2.6181538353268386e-5, -0.0007914577830152581, -0.0005487751485498235, -0.0013231890566826787
7.2, -0.0003513028612700891, -0.00011117785665443925, 0.0021262689530747773, -6.438028691755466e-5, -0.0014640137030856558, 0.0006177249256032621, 0.0006200940818747259, -0.0009670512546541574, -0.0027013884481004976, -0.0003384841913687979, 0.0009075878067409157, 2.3784639720121068e-5, -0.0008282966174991915, -0.0004695074395004627, -0.0012892980130297172
7.3, -0.0002254823985998109, -8.683319340526439e-5, 0.0020575417219402168, -7.367033932816194e-5, -0.0014849199917848846, 0.0006472987755821802, 0.0005910542539191446, -0.0009689593195753082, -0.0025623398104872084, -0.00045067173470431164, 0.00089695580996303, 2.206986017556408e-5, -0.0008565765988531444, -0.0003991239434368318, -0.0012555979833099393
7.4, -0.00010672180926277157, -6.290505496745775e-5, 0.0019881219492605055, -8.08508494329074e-5, -0.0015019576064593768, 0.0006686141988247488, 0.0005659659454935931, -0.0009673282419966971, -0.002427179649356946, -0.0005541519771019924, 0.0008825226996874493, 2.090266817480676e-5, -0.0008769781499377983, -0.00033690297668474646, -0.001222343332040085
7.5, 4.47206744351779e-6, -3.947719831554329e-5, 0.0019177637258590123, -8.625524524558966e-5, -0.0015153732206451226, 0.0006814745468764058, 0.0005439549509135737, -0.000962534018669422, -0.002295786772552428, -0.0006491245177838817, 0.0008648272911694247, 2.0122577150114777e-5, -0.0008901659224151573, -0.000282147798663983, -0.0011897288457378685
7.6, 0.00010768944480485573, -1.6625960638072152e-5, 0.0018464042532644641, -9.017319044609416e-5, -0.0015254244776674638, 0.0006860303151456715, 0.0005242782352842942, -0.0009548909369713745, -0.002168039036532189, -0.0007358222955362306, 0.000844430670995779, 1.9562074560890956e-5, -0.0008967944811220943, -0.0002341947486825355, -0.0011578985496822564
7.7, 0.0002026180324576286, 5.580630079927886e-6, 0.0017741424762338005, -9.284958798461787e-5, -0.0015323692845226643, 0.0006827503268074409, 0.0005063207750159375, -0.0009446612540829067, -0.0020438209483453307, -0.0008145050212952595, 0.0008218954630222463, 1.906145595071402e-5, -0.0008975107887007302, -0.00019241809583163627, -0.0011269544230787267
7.8, 0.00028904159768004047, 2.708328122298269e-5, 0.0017012125089008877, -9.448697205164168e-5, -0.001536457818282651, 0.0006723449557413606, 0.0004895846751970028, -0.000932064516186882, -0.0019230295364098516, -0.0008854532712408998, 0.0007977666578340611, 1.8479334596240567e-5, -0.000892953601571513, -0.0001562324870184042, -0.0010969647393037683
7.9, 0.00036683659723568354, 4.783149881178088e-5, 0.0016279533713112115, -9.525005456821296e-5, -0.0015379271373234056, 0.0006556696366232795, 0.00047367389892066694, -0.0009172864777340123, -0.001805578498230843, -0.0009489632358840631, 0.0007725552785808645, 1.769944968371229e-5, -0.0008837500349313059, -0.00012509367336504504, -0.0010679717927640562
8.0, 0.00043596717956257677, 6.778337467039292e-5, 0.0015547769817444354, -9.527143776770033e-5, -0.0015369979983035312, 0.0006336348649747701, 0.0004582774941344065, -0.0009004875478795045, -0.0016914006771425237, -0.0010053420866729186, 0.0007467257003263551, 1.6634484022041282e-5, -0.0008705097455788089, -9.8498024593629e-5, -0.0010399988033051185
8.1, 0.0004964791086409888, 8.690517044888718e-5, 0.0014821365294785196, -9.465773692013717e-5, -0.0015338733365585987, 0.0006071385545820544, 0.0004431534389329439, -0.0008818106573583626, -0.0015804489707206156, -0.0010549039045186265, 0.0007206870050250883, 1.5227377047550639e-5, -0.000853817416478182, -7.59812118219331e-5, -0.0010130558221234066
8.2, 0.0005484932502906373, 0.0001051707583680687, 0.00141049723707148, -9.349555738475592e-5, -0.0015287378484992195, 0.0005770252944929458, 0.00042811439799839325, -0.000861388413211202, -0.0014726958255344327, -0.0010979661102749044, 0.0006947883806773671, 1.3450416112716312e-5, -0.0008342244643869446, -5.7116344894655905e-5, -0.0009871445077409048
8.3, 0.000592199171181842, 0.00012256096689894458, 0.001340311141023539, -9.185693271859425e-5, -0.001521758177816241, 0.000544069108880553, 0.0004130159661129148, -0.0008393493976666175, -0.0013681315216928563, -0.001134846341318193, 0.0006693182708318086, 1.130234646832037e-5, -0.0008122410534151239, -4.151178091104334e-5, -0.0009622617008036951
8.4, 0.000627849175852056, 0.00013906286972872745, 0.0012719969636012238, -8.980395974358031e-5, -0.0015130833089494781, 0.000508972641583639, 0.0003977474535206203, -0.0008158234745141868, -0.0012667614918628375, -0.0011658597271802737, 0.0006445067441042962, 8.803835623660624e-6, -0.0007883294975516258, -2.880876741144365e-5, -0.0009384018005185783
