flowtime, whM1R1, whM1R2, whM1R3, whM1R4, whM1R5, whM1R6, whM1R7, whM1R8, whM1R9, whM1R10, whM1R11, whM1R12, whM1R13, whM1R14, whM1R15, whM1R16, whM1R17, whM1R18, whM1R19, whM1R20
0.0, 0.0018622858406189687, 0.0016684105295955982, 0.0021587612770665003, 0.0038419010522180628, 0.0067336420384844714, 0.0069181766546844705, 0.003600273173067767, 0.01700764020035116, 0.004919836293485929, 0.00422005148884385, 0.0019222297707869648, 0.002122341081135873, 0.003091183435214011, 0.0024936431573898427, 0.002102606592627332, 0.005761173926038007, 0.00520802129322834, 0.002379751977140838, 0.005753121642286211, 0.0044798202020645194
0.1, 0.00024748751702728786, 0.00035909010233031263, 0.000283198371865905, 0.00034101057013651427, 0.00030218238088699156, 0.00040301927470556777, 0.00024904333171918896, 0.00035555075683050424, 0.0002626828056790011, 0.00027657623656564403, 0.00028043497598242116, 0.0002722901018920667, 0.00031960679521525357, 0.00025040562729890074, 0.0002799557919566902, 0.00027939278204440406, 0.0003103698438601097, 0.0002616960528622891, 0.00027342493282071735, 0.0003019073464120055
0.2, 0.00014395506556416597, 0.0002049503514404479, 0.00016491158821559663, 0.00018650281598390128, 0.00017930578496018135, 0.00021975391210263379, 0.00014575062780431983, 0.00018317467101079424, 0.00014676668276944585, 0.00016641714035067184, 0.0001666591802258458, 0.00014802093973842218, 0.00018090156175877347, 0.0001450826261938825, 0.0001611268563782268, 0.00016043974299572106, 0.0001687589120614841, 0.00015421102448559562, 0.000147865429413, 0.00016361229666972578
0.3, 0.00011608192697868476, 0.00016363264751852362, 0.00013275645138415674, 0.00014727403697959137, 0.00014641188185442948, 0.00017224549381845562, 0.00011757560188095547, 0.00014217898377526228, 0.00011601142893214848, 0.0001367847458344178, 0.00013572715707699056, 0.00011586746656698025, 0.00014470058744150017, 0.00011669818067483215, 0.0001294838637838793, 0.0001285540294883751, 0.00013151753782800373, 0.00012505928991798655, 0.00011564141416290068, 0.00012853461904645738
0.4, 0.00010517904693530223, 0.00014799231280599235, 0.00012017311332778206, 0.00013259609672131096, 0.00013350705748798447, 0.00015429322395868947, 0.00010640293841673203, 0.00012729693960022756, 0.00010430399973757496, 0.00012483358527035773, 0.00012367945672355082, 0.0001038849266728864, 0.0001308349117121645, 0.0001055651991086665, 0.00011705134579765108, 0.00011661075771602454, 0.00011754525510446014, 0.00011362535636893246, 0.00010367354607009319, 0.00011557133066630384
0.5, 9.915709465677519e-5, 0.00013972708256096197, 0.00011322862521473439, 0.00012485903712712346, 0.00012636358758885222, 0.00014478201181576523, 0.0001001395213782898, 0.00011971111178417817, 9.809650066926523e-5, 0.00011798572717079847, 0.00011706146972203045, 9.764858812910803e-5, 0.00012330706821124635, 9.93865690197439e-5, 0.00011012891305618094, 0.0001104396755560145, 0.00011022072665205684, 0.00010729616656381853, 9.746858671808747e-5, 0.00010888061934453379
0.6, 9.472225415629416e-5, 0.00013384662243601751, 0.00010812097382193444, 0.00011934900551441322, 0.00012110415044786421, 0.00013799895133517369, 9.548160070568302e-5, 0.00011444493376405276, 9.366552692450918e-5, 0.00011282256681567262, 0.00011221047746509044, 9.32558935908454e-5, 0.0001178318356672757, 9.481832052881872e-5, 0.00010500784940285546, 0.00010612368027074439, 0.00010503128685393522, 0.00010262861159486939, 9.311056811235536e-5, 0.00010419724364442125
0.7, 9.089399308620053e-5, 0.0001288627839296718, 0.0001037169596593068, 0.00011467051352170447, 0.00011657216977090683, 0.00013224351374191347, 9.144438200504691e-5, 0.00011002830181287285, 8.989904896727777e-5, 0.00010832379754306733, 0.00010803502741332448, 8.954604332748162e-5, 0.00011313736686992819, 9.086698696950605e-5, 0.00010058452297894979, 0.0001024902554575925, 0.00010063545630657953, 9.859733955135191e-5, 8.943594901805888e-5, 0.00010025427685167079
0.8, 8.736758453419373e-5, 0.00012431195973337347, 9.96638049095088e-5, 0.00011039102283203752, 0.00011240665367199244, 0.00012698597177221668, 8.772118476998554e-5, 0.00010600623355985978, 8.645154239043933e-5, 0.00010417011978157999, 0.00010419509533680441, 8.615861791854439e-5, 0.00010882763729603386, 8.722426302020008e-5, 9.651474641770971e-5, 9.917489579733131e-5, 9.661725978850488e-5, 9.488357720154003e-5, 8.60837397759592e-5, 9.665862225093552e-5
0.9, 8.404317922951317e-5, 0.00012004210334072935, 9.584561720700175e-5, 0.00010636952946237622, 0.00010848831086754055, 0.00012205246426381346, 8.421104387540683e-5, 0.00010223124536687815, 8.321038117837516e-5, 0.00010025528904040451, 0.00010057888969562078, 8.297637325500645e-5, 0.00010477250834497597, 8.378916660848557e-5, 9.268478977053243e-5, 9.605920938778742e-5, 9.284141316844008e-5, 9.138275369569125e-5, 8.293654895812887e-5, 9.328254534467374e-5
