flowtime, wM1R1, wM1R2, wM1R3, wM1R4, wM1R5, wM1R6, wM1R7, wM1R8, wM1R9, wM1R10, wM1R11, wM1R12, wM1R13, wM1R14, wM1R15, wM1R16, wM1R17, wM1R18, wM1R19, wM1R20
0.0, 0.005856720735776062, 0.0037249258701088335, 0.002963428546845273, 0.002779914656260743, 0.006113610823853681, 0.006806780012889518, 0.0024888336749618965, 0.0027708087788765696, 0.003800977397086542, 0.0026347282474575035, 0.0049584014881927894, 0.003537563982461839, 0.0028516430194109863, 0.0028086977387317444, 0.002581257343365334, 0.004397893254898714, 0.002387017611122076, 0.002602525568927098, 0.006709357419081699, 0.002282256867150873
0.1, 0.002585397247283222, 0.0017271959402908618, 0.001603285763108889, 0.0017011443067137559, 0.001884794299976796, 0.002742667476880788, 0.0016259564064848302, 0.0016617376977852033, 0.002112452452456102, 0.0016790909971956933, 0.002068385304836799, 0.0019961923392944926, 0.0015472079162862555, 0.0015116776646896227, 0.0018564809275618452, 0.0018780338138734154, 0.001513183035244222, 0.0014233054571288354, 0.0026082199312685277, 0.001396857540676697
0.2, 0.0016880772167626589, 0.0012237593876600194, 0.0011738756069889478, 0.0012628329590404302, 0.0013077036430043222, 0.0016413206781627397, 0.001223275336722351, 0.001224249219710398, 0.0015077376382121048, 0.0012529583597344798, 0.0014258637337833825, 0.001393069777926095, 0.0010948275286697604, 0.001136845653039452, 0.0013037340134002843, 0.0013043285506454333, 0.0011763654738114915, 0.0010568997391058445, 0.0016846854123371477, 0.0010854759183162456
0.3, 0.001272197065586254, 0.000974737543249557, 0.0009408018222801889, 0.0010099842993085283, 0.001054334737064312, 0.0012023221736796133, 0.0009836820462801224, 0.0009773849651300518, 0.0011820893577676656, 0.0010045521766701643, 0.0011175848301295524, 0.0010821936194310457, 0.0008736421691809823, 0.0009265501683510313, 0.001033788388018269, 0.001026009040982158, 0.0009594422519268239, 0.0008543868971704171, 0.0012633894336098153, 0.0008890920001592424
0.4, 0.0010231236103568852, 0.0008143637906082244, 0.0007846884198614648, 0.0008391813694367658, 0.0008872376742676505, 0.0009623136510166476, 0.0008200255799658556, 0.0008129850037647695, 0.0009684147130418281, 0.0008361493724886684, 0.0009191702533988416, 0.0008848701855947988, 0.000729932717560441, 0.0007788721233091579, 0.0008624046810963708, 0.0008446240452199317, 0.0008029211312350664, 0.0007170513890666666, 0.001007062623429821, 0.0007488686014091741
0.5, 0.0008523889915313047, 0.0006979425834967511, 0.0006696931226603, 0.0007138044946131855, 0.0007626653402302187, 0.0008051095502400037, 0.0006991326259851921, 0.0006930124350371286, 0.0008141872117989912, 0.000712207515410434, 0.0007762239892664163, 0.0007449222876148003, 0.0006250294184619114, 0.0006674475548305929, 0.0007385785918266252, 0.0007139054148368444, 0.0006842803945576598, 0.0006148034903229886, 0.0008311518175376277, 0.000642634104956567
0.6, 0.0007262979838572138, 0.0006082181123313893, 0.0005808349434142251, 0.000617397162302322, 0.0006648708163071272, 0.0006912216237927044, 0.0006057674249470814, 0.0006008382672452829, 0.0006970889402283882, 0.0006167143089274372, 0.0006674821777404167, 0.0006395318794288529, 0.0005441900115570965, 0.0005805562056382976, 0.0006432029279589688, 0.0006149239314441323, 0.0005917546713839362, 0.0005350618994102167, 0.000702463377126149, 0.0005592604909328165
0.7, 0.0006290902088920706, 0.0005367773926436782, 0.000510265107601394, 0.0005411544414466862, 0.0005860477178799317, 0.0006039303703064626, 0.0005316923015292193, 0.0005278371469739637, 0.0006054821388628232, 0.0005410821984528566, 0.0005821497126036073, 0.0005573468496210512, 0.0004800011344648741, 0.0005113736092386181, 0.000567173883951262, 0.0005376571616832486, 0.0005181769936634639, 0.0004712421000392998, 0.0006045434446163973, 0.0004923487075429034
0.8, 0.0005521122484817923, 0.00047874607157689453, 0.0004531937616076688, 0.0004797071343033137, 0.0005215060586604706, 0.0005347657727024185, 0.00047184334306639474, 0.00046886792791579177, 0.0005323648606237355, 0.0004800555818670046, 0.0005138044584612037, 0.0004917895537956439, 0.00042803491035758715, 0.00045541589971645935, 0.00050530472594722, 0.0004760306526524397, 0.00045878190764406945, 0.00041930513614675736, 0.0005280048802331552, 0.0004378108390615781
0.9, 0.0004900110461906578, 0.00043094072488340085, 0.0004064043864039655, 0.00042947431965745654, 0.00046806715955946743, 0.00047876997862543566, 0.0004228200937253993, 0.00042054312393944584, 0.00047311524829683267, 0.00043011745627696417, 0.00045822767798517724, 0.0004386263361947474, 0.00038535486864728845, 0.00040955657481514524, 0.000454243366997118, 0.00042605231111563413, 0.0004102305347494156, 0.0003765112811848686, 0.0004669670312066971, 0.0003928286145955261
1.0, 0.000439194246802283, 0.0003911192881143467, 0.00036760879400024295, 0.00038792623783226644, 0.00042342069463589517, 0.00043272079271871965, 0.0003822067289158698, 0.0003804797177104702, 0.0004245017829139411, 0.0003887769809918299, 0.00041247198985077315, 0.00039494109144463485, 0.00034988698048616637, 0.00037153790278175264, 0.0004116406329433266, 0.00038495761027939436, 0.0003701039945423047, 0.00034088810369077365, 0.00041750305502086417, 0.00035535873993762464
1.1, 0.0003971192868137763, 0.0003576291279879564, 0.00033512017070844884, 0.00035320852013779426, 0.00038582068791907125, 0.00039437386222890156, 0.000348224302256286, 0.00034693052733665407, 0.00038418073916612514, 0.00035420512016484657, 0.00037439614983127405, 0.0003586362494418186, 0.00032010822140594533, 0.0003396895827445609, 0.0003757665690967636, 0.00035076178761981155, 0.0003366083572474019, 0.0003109642993198932, 0.00037687178325548584, 0.0003238710180582929
1.2, 0.0003619221580273632, 0.00032921732401805905, 0.00030766525942992393, 0.00032392765351930817, 0.0003539175282878102, 0.00036209494669404936, 0.00031953099685770993, 0.000318579634238908, 0.0003504091412453466, 0.00032502564224911066, 0.00034240315551137225, 0.00032815866264952694, 0.000294871226070583, 0.00031275267808079916, 0.00034530752730756105, 0.0003220016471457232, 0.00030838907973682354, 0.00028561726922190914, 0.0003430974946387454, 0.00029719453968097664
