flowtime, wM3R1, wM3R2, wM3R3, wM3R4, wM3R5, wM3R6, wM3R7, wM3R8, wM3R9, wM3R10, wM3R11, wM3R12, wM3R13, wM3R14, wM3R15, wM3R16, wM3R17, wM3R18, wM3R19, wM3R20
0.0, -1.7153539511804947, -1.809968419693173, -1.4125608594066774, -1.7956433591476781, -1.7919510303990622, -1.859688149200895, -1.8541575000257502, -1.389615620201329, -1.545098713960325, -1.8555570953460967, -1.4330795944684662, -1.7517988529717963, -1.5740310475225172, -1.3723546412751984, -1.7383817813346858, -1.4926355481111708, -1.4931793660016939, -1.8455921033048803, -1.8166115827503002, -1.8335486255812985
0.1, -1.7641990153970097, -1.8296483842604943, -1.5391862998535444, -1.8204036649914654, -1.8186207549115536, -1.8620336243733582, -1.8584741073887594, -1.5156777703384283, -1.6434467109762307, -1.8593371204978832, -1.5598873622135974, -1.7922073307808917, -1.6669362915714594, -1.5029294235225072, -1.7808683330997197, -1.603358528401762, -1.601249475293188, -1.852895208310822, -1.8339198938926577, -1.8452053830460193
0.2, -1.7954483886367723, -1.8420098661986102, -1.6289461778720025, -1.8357327398961023, -1.8350063968655785, -1.8640192603072772, -1.8616209858844655, -1.6085327959777698, -1.7098950656532148, -1.8621694282363157, -1.6482140369314935, -1.817086716102322, -1.727294976577027, -1.5982831843904692, -1.8078447218258087, -1.6793115274679546, -1.675964304535619, -1.8577938710193909, -1.8448671495269595, -1.8527031420613487
0.3, -1.8158306501300636, -1.8501357963841445, -1.6914918935246042, -1.8456523830731435, -1.8455024902750377, -1.8657477877262651, -1.8640605018192542, -1.674554236280641, -1.7545195539566938, -1.8644171365720894, -1.7083740370718195, -1.8328703490913176, -1.7666737619022324, -1.6662640326573381, -1.8253996909784616, -1.7308044619711536, -1.727147654556636, -1.8613023609890313, -1.8521211962861144, -1.8578064331553121
0.4, -1.829507152610228, -1.8557430451740926, -1.735028074519551, -1.8523849962924324, -1.8525432132200634, -1.867280414617701, -1.8660449007731255, -1.720945198531025, -1.7847677559255188, -1.8662804116852936, -1.749291209753467, -1.8432696607246242, -1.792859214220183, -1.7143933003596197, -1.8371988113357838, -1.7659046131556178, -1.7624005628777633, -1.8639647296336588, -1.8571718653722316, -1.8614765926487495
0.5, -1.8389870325491027, -1.8598005925316765, -1.7656177036973026, -1.8571752450563763, -1.8574903078880765, -1.8686561984889143, -1.8677179467660858, -1.7536571990235041, -1.8056438384046045, -1.8678746129428347, -1.7774458489979201, -1.8504074408234608, -1.8107428952059499, -1.7486424500477145, -1.8454171890869568, -1.7902039067051503, -1.7870345213509649, -1.866083603614499, -1.8608621382303667, -1.864251523173802
0.6, -1.8457814845262042, -1.8628680224285468, -1.7874507521080836, -1.8607366879444278, -1.8611220879998858, -1.8699017725766607, -1.8691655385754948, -1.7770200887242396, -1.8203805202259942, -1.8692695311421126, -1.797190808938234, -1.855510639586077, -1.8233258184556151, -1.7733237550662104, -1.8513516189545123, -1.807381700021674, -1.8045874601056129, -1.8678342129066299, -1.8636797441876924, -1.8664417954329275
0.7, -1.8508114177747355, -1.8652776847621635, -1.8033348216291811, -1.863490236370217, -1.8638957283090276, -1.8710364080894302, -1.870441577563973, -1.7940061552873467, -1.8310415637338295, -1.8705095894016477, -1.811355690626277, -1.8593028755547167, -1.8324490729033458, -1.7914102009052584, -1.8557871379902673, -1.8198125543313712, -1.817372234678497, -1.8693223864503232, -1.8659147408340342, -1.8682328911825103
0.8, -1.8546485241637045, -1.867233103511501, -1.8151308814222114, -1.8656919682651245, -1.8660879727382431, -1.8720747572387921, -1.87158158257584, -1.806606273854474, -1.8389480332560926, -1.871624539288319, -1.82176347964396, -1.8622216928186268, -1.839256225205906, -1.8049122333577408, -1.8592090464115028, -1.8290258532253145, -1.8268971251327315, -1.870614827536631, -1.8677449552833523, -1.86973952614533
0.9, -1.8576555875468186, -1.868862919031583, -1.8240735384186626, -1.8675026903922785, -1.8678716301662779, -1.8730284065957625, -1.8726100859336992, -1.8161457494594013, -1.8449545739558724, -1.872635298310702, -1.8295935339696148, -1.8645389064298437, -1.8444710246761957, -1.8151842222261951, -1.8619245927538954, -1.8360142007063436, -1.8341523628688803, -1.8717553864317011, -1.869282937360126, -1.8710351967165832
1.0, -1.8600682945776512, -1.8702510594497823, -1.8309884439313253, -1.8690266089452932, -1.8693580026502237, -1.8739067991065055, -1.873544785562153, -1.8235108314206867, -1.849622357829399, -1.8735572392667084, -1.8356176283155623, -1.8664281108741283, -1.84856158778274, -1.823143248403353, -1.8641332392782415, -1.8414303783002917, -1.8397958800802154, -1.8727740801124113, -1.8706022576951906, -1.8721686666470994
1.1, -1.862043461250779, -1.8714540108936273, -1.836434590611778, -1.8703333519799619, -1.8706209753588023, -1.8747178085551008, -1.8743989556496992, -1.829300624620912, -1.853326198385333, -1.8744021065882988, -1.8403486896032506, -1.868003257519508, -1.85183768098269, -1.8294166829606153, -1.8659677901610938, -1.8457107480843937, -1.8442713853237929, -1.8736922512708298, -1.8717525668721646, -1.8731734122925447
1.2, -1.86368791447097, -1.872510948127676, -1.8407960619231454, -1.8714708324645073, -1.8717110392689258, -1.8754681150734642, -1.8751828944088869, -1.8339259993820947, -1.8563210026406158, -1.8751791718362227, -1.8441336323851787, -1.8693411756, -1.8545090226227643, -1.8344393602097737, -1.8675188927361144, -1.8491522831466216, -1.8478830898424814, -1.8745256130744739, -1.872768426404036, -1.8740731791470948
1.3, -1.8650761080806568, -1.8734498271787394, -1.8443410184548614, -1.8724729554712845, -1.8726636629018318, -1.8761634620110692, -1.875904823330746, -1.837673332075185, -1.858783340080963, -1.8758959552264134, -1.847211431231909, -1.8704950190624572, -1.856720790078959, -1.8385170838758538, -1.8688499239229932, -1.851960885168241, -1.8508431828956697, -1.8752861024169982, -1.8736746158726862, -1.8748853376478463
1.4, -1.8662610788729743, -1.8742911414321888, -1.8472597871558223, -1.8733643534549187, -1.8735044170207722, -1.876808839038153, -1.876571464566517, -1.840745611879641, -1.8608377592542902, -1.8765586922213924, -1.8497497658919821, -1.8715024799558397, -1.8585756451065798, -1.8418681997660575, -1.8700062231491599, -1.854281991824106, -1.8533022555984544, -1.8759830422941066, -1.874489401819779, -1.8756229628442391
1.5, -1.8672813968403117, -1.87505029411419, -1.8496896758162018, -1.8741633672944105, -1.8742521889601278, -1.87740861744462, -1.877188423788836, -1.8432891460812006, -1.862573683174644, -1.877172645805739, -1.8518684340386566, -1.8723909187824075, -1.8601476621438813, -1.8446509984522397, -1.8710209390164385, -1.8562202152357132, -1.8553690225682016, -1.8766238922660858, -1.8752266007287293, -1.8762961561391334
1.6, -1.8681656616485711, -1.8757391324391184, -1.8517313277434562, -1.874883967429274, -1.8749212464569094, -1.8779666532047177, -1.8777604520440871, -1.845411105768589, -1.8640564205194041, -1.8777423224918075, -1.853654526878868, -1.8731806395060675, -1.8614913087091214, -1.8469819579949782, -1.8719188082464842, -1.857852126341943, -1.857123275422746, -1.8772147465964237, -1.8758969122232463, -1.876912906211018
1.7, -1.868935467793415, -1.8763669622913204, -1.8534596433382213, -1.875537019957766, -1.875522592693182, -1.8784863674913748, -1.878291630163938, -1.847191209587611, -1.8653344535425422, -1.8782716264360966, -1.85517241804239, -1.8738870243641865, -1.86264734701552, -1.8489480310801685, -1.8727186472398671, -1.8592347061119037, -1.8586245116657893, -1.8777606737438879, -1.8765088006669397, -1.877479663292439
1.8, -1.8696073962919262, -1.876941233963049, -1.8549311755338347, -1.876131139011569, -1.8760648750219528, -1.878970810885662, -1.8787855022357383, -1.8486896175143117, -1.866444336667646, -1.878763972576397, -1.8564704424031921, -1.8745219535482798, -1.8636467845898899, -1.8506150256494307, -1.8734350265467747, -1.8604110205454603, -1.8599177668979185, -1.8782659535832564, -1.8770690911695642, -1.8780017311495085
1.9, -1.8701943762703612, -1.8774680152042773, -1.856189208748436, -1.8766732723281165, -1.876555006719893, -1.8794227154513574, -1.8792451746620098, -1.849952343418689, -1.8674140393549525, -1.879222371848713, -1.8575854318065226, -1.8750947674656002, -1.8645135661423504, -1.8520333957256898, -1.8740794169488275, -1.8614140914678865, -1.8610376147455228, -1.8787342471037012, -1.877583381144592, -1.8784835406030742
2.0, -1.8707066315262768, -1.8779523239813098, -1.8572672960796364, -1.8771691113217694, -1.8769986005206696, -1.8798445375525592, -1.8796733913772548, -1.851015020864758, -1.868265261112309, -1.8796494968555708, -1.8585458425759962, -1.8756129308746086, -1.8652664389918392, -1.8532422952307046, -1.8746609876268538, -1.8622695775182065, -1.8620109499639341, -1.8791687205023246, -1.8780563303054103, -1.87892884445783
2.1, -1.8711523491226842, -1.8783983669232935, -1.8581917565724713, -1.8776233835137115, -1.8774002763539324, -1.8802384934616878, -1.880072592143351, -1.8519055604417032, -1.8690150575605793, -1.880047733493317, -1.8593739439145645, -1.8760824992049372, -1.865920266663039, -1.854272452540309, -1.875187171257874, -1.8629976588967037, -1.8628589522689412, -1.8795721378033554, -1.8784918689744454, -1.879340859231866
