flowtime, whM1R1, whM1R2, whM1R3, whM1R4, whM1R5, whM1R6, whM1R7, whM1R8, whM1R9, whM1R10, whM1R11, whM1R12, whM1R13, whM1R14, whM1R15, whM1R16, whM1R17, whM1R18, whM1R19, whM1R20
0.0, 0.00040837892948212537, 0.004227846609040204, 0.0012118038375865039, 0.006645330664275067, 0.0032845876607975064, 0.003571143518790501, 0.0005862195185178849, -0.000988745302370941, 0.01166241637002448, 0.0002632371968172531, 0.006702973157788062, 0.0026736178376467355, 0.0038329929366914092, 0.000799504049312195, 0.0013511018425327, -0.008671335735880305, 0.00035473499711395206, 0.0004645280274398381, 0.003137410567801954, 0.0019693495833897714
0.1, 0.0005491091636407051, 0.0030772634086379583, 0.0007937628608136127, 0.0042276486782623635, 0.0022545087569422694, 0.0026069080641865946, 0.0003438211528504732, 0.00029810234679605705, 0.005056250875212038, 0.000207092073632099, 0.00490491613846514, 0.0024178282483401045, 0.002371086539651877, 0.000514869023791171, 0.0011502675336921126, -0.0030467293904139414, 0.00025559138052921263, 0.00032104929215931183, 0.00196122985722129, 0.001391167011018143
0.2, 0.00045478835859439005, 0.0021203472584869864, 0.0005378563691266769, 0.0026878783609765077, 0.0014711738414931808, 0.001744887257838804, 0.00023458820424364786, 0.0004997355834246424, 0.0023288012349973286, 0.0001653411350165518, 0.0033777007815117594, 0.0018067372644148083, 0.0014787136697652014, 0.0003522043806881449, 0.0009228021189900027, -0.0008463082801468657, 0.00019255749132924467, 0.00023291411049423968, 0.0012611754127415473, 0.0009463613950690151
0.3, 0.00033857830730752965, 0.0014639832753767157, 0.00037646352287576293, 0.001751620618970722, 0.0009668563425385541, 0.0011421732361983773, 0.00017557875713338566, 0.00042378661582298196, 0.0011943815915337922, 0.00013366037057624484, 0.002256070565787942, 0.0012663601081583735, 0.0009344227788043268, 0.0002528258183197675, 0.0007205758935478513, -2.9730428288852986e-5, 0.00014976269525985677, 0.000175642430730779, 0.0008290390866130925, 0.0006463211898732363
0.4, 0.0002471378158896301, 0.0010306021047121789, 0.0002721105212385625, 0.0011769463192057507, 0.0006531852523436213, 0.0007553677212430252, 0.00013782532678499354, 0.00031294056149674504, 0.0006988006052679726, 0.00010921243784478823, 0.0015000895255454358, 0.0008720764014930701, 0.0006019672192313229, 0.00018847229782016997, 0.0005553641476934365, 0.00023346890752079825, 0.00011920395121417228, 0.00013648704374378707, 0.0005554020361414155, 0.0004504528184101415
0.5, 0.0001825070882739155, 0.0007422433358372, 0.00020280562744143916, 0.0008149176757579528, 0.0004555292621663154, 0.0005130100450355915, 0.00011083140158411421, 0.0002238954452528567, 0.00046161619968732324, 9.007344435946595e-5, 0.0010102410020689536, 0.0006026247068611077, 0.0003970657737389083, 0.00014470420260060635, 0.00042636020535409167, 0.0002832420519373607, 9.654162825443205e-5, 0.00010854085195822077, 0.00037910790404861543, 0.00032234095883888514
0.6, 0.00013791086195069063, 0.000546448926837441, 0.000155416473283468, 0.0005801569432740777, 0.00032719600235044084, 0.00036015231127048533, 9.036523261863989e-5, 0.0001612370948838311, 0.00033337802753240057, 7.490293449410777e-5, 0.0006960058826320923, 0.00042220889896393756, 0.00026878720109325494, 0.00011370592025979436, 0.00032818470770899685, 0.0002585647528245355, 7.925148256875152e-5, 8.788436323859773e-5, 0.00026395418743149334, 0.0002371612964005727
0.7, 0.00010687438045623072, 0.00041059632005980813, 0.00012202086407497483, 0.00042366710508183843, 0.00024107347893146424, 0.00026152801669246086, 7.439187203199051e-5, 0.00011860116444470254, 0.00025478968966614917, 6.274559739639338e-5, 0.000492779376855563, 0.00030142460455992584, 0.00018684209911975808, 9.10120490972747e-5, 0.0002544179809837677, 0.0002145468899449927, 6.57702586788718e-5, 7.218165785828088e-5, 0.00018771074086207043, 0.00017922602103223565
0.8, 8.478157575474442e-5, 0.0003144209171295774, 9.778066309248405e-5, 0.000316669391539668, 0.00018149159227428904, 0.00019593002427215026, 6.172731520118735e-5, 8.947756169201618e-5, 0.0002014561514767144, 5.2907483418144294e-5, 0.0003588279673313564, 0.00021974936788447398, 0.00013329114887400558, 7.394218561154227e-5, 0.00019919442455046196, 0.00017136843898316907, 5.5077443142240305e-5, 5.997285453432972e-5, 0.00013646576151601122, 0.00013881502530387218
0.9, 6.861622242226745e-5, 0.00024506355763227316, 7.969316131244398e-5, 0.0002417797099185686, 0.0001391757778052204, 0.00015084564034105702, 5.158017180756843e-5, 6.918387583895017e-5, 0.000162642049991358, 4.487615461816611e-5, 0.000268324094628076, 0.0001636710487814865, 9.74524790488689e-5, 6.081465209905825e-5, 0.00015774221656822857, 0.00013508218770590685, 4.64777639316728e-5, 5.030550273818378e-5, 0.00010143110160017392, 0.00010989310354965919
1.0, 5.645684032788649e-5, 0.00019416466215163694, 6.585762027521654e-5, 0.00018821020456110017, 0.0001084471211536694, 0.00011885779677313352, 4.338031227634709e-5, 5.467123229176196e-5, 0.00013313407092858115, 3.826772795795918e-5, 0.00020550246336690107, 0.00012447089137502867, 7.288960557547945e-5, 5.053231917559173e-5, 0.00012641001749734028, 0.00010639966435292807, 3.9481108865890495e-5, 4.253461332084393e-5, 7.702229178640485e-5, 8.866846462073036e-5
1.1, 4.7077061575119396e-5, 0.00015617577071201476, 5.504330305387129e-5, 0.00014910164541127093, 8.570461903969139e-5, 9.549040306078631e-5, 3.6702503398560374e-5, 4.401103321302076e-5, 0.00011008767084833124, 3.2790922383278395e-5, 0.00016071004058801748, 9.653898614379138e-5, 5.566137611415452e-5, 4.23544987090376e-5, 0.00010249646857733072, 8.42937959496783e-5, 3.373243250197455e-5, 3.620933689936016e-5, 5.9669714320050065e-5, 7.271938847280146e-5
1.2, 3.9681599781585686e-5, 0.00012735217794768516, 4.6433400674820146e-5, 0.00011999701051180192, 6.859137118292368e-5, 7.797330085109503e-5, 3.122436679916169e-5, 3.598204557355267e-5, 9.176874704527868e-5, 2.8222158471028257e-5, 0.00012795675145271394, 7.62444091064244e-5, 4.330944697216032e-5, 3.5766029913952205e-5, 8.403806604670283e-5, 6.739137817185911e-5, 2.8968776738347403e-5, 3.100593214148188e-5, 4.707458686539056e-5, 6.047006906198737e-5
1.3, 3.374252640327503e-5, 0.00010513120659315599, 3.9471691069489064e-5, 9.794284187003686e-5, 5.552244805329516e-5, 6.454265899889088e-5, 2.6699172024359773e-5, 2.979871004456655e-5, 7.702409280141883e-5, 2.4388013031220587e-5, 0.00010345214966284181, 6.121233054306102e-5, 3.426975830301611e-5, 3.039924802736555e-5, 6.961841921631552e-5, 5.445062120242641e-5, 2.4991786512009985e-5, 2.668652193302261e-5, 3.774221789735986e-5, 5.087469616530613e-5
1.4, 2.889986855105925e-5, 8.77370913379792e-5, 3.3769503178907044e-5, 8.094640207750976e-5, 4.540763139728455e-5, 5.4042420572433e-5, 2.2936669464556652e-5, 2.4944095461237172e-5, 6.503981341382283e-5, 2.1152667525561343e-5, 8.474214338611332e-5, 4.986922961377294e-5, 2.752691524762891e-5, 2.598583573361629e-5, 5.821674468552164e-5, 4.4479475737193684e-5, 2.1649506483380188e-5, 2.3072818934782728e-5, 3.068914496600011e-5, 4.322502910406896e-5
1.5, 2.4901308307993736e-5, 7.392438585358516e-5, 2.9048375556364524e-5, 6.764025791346195e-5, 3.7482574045411864e-5, 4.569355354890977e-5, 1.9789109951005125e-5, 2.1069296053456528e-5, 5.521915171749934e-5, 1.8408806815536175e-5, 7.019893875394522e-5, 4.115751635484616e-5, 2.2408383551755138e-5, 2.232616173932551e-5, 4.909471004199339e-5, 3.672627782380443e-5, 1.8823968139076193e-5, 2.0028874844165154e-5, 2.5259213593725094e-5, 3.703159490969149e-5
1.6, 2.156521703851366e-5, 6.280878201387255e-5, 2.5104075485971053e-5, 5.7070870558851685e-5, 3.120255819233943e-5, 3.895743515046037e-5, 1.714091722258362e-5, 1.7932742324271677e-5, 4.711364236833887e-5, 1.607093867685231e-5, 5.871653363227599e-5, 3.435561721119684e-5, 1.845996032326759e-5, 1.9269188800713827e-5, 4.171468210993869e-5, 3.063466822931614e-5, 1.6422517083120153e-5, 1.744945310700035e-5, 2.100775680667143e-5, 3.194923952529231e-5
1.7, 1.8757600144300006e-5, 5.375433187124116e-5, 2.1783571632145398e-5, 4.8562970634756096e-5, 2.6173747365309205e-5, 3.345288101436258e-5, 1.4901017306106697e-5, 1.5363090482449145e-5, 4.038051065951702e-5, 1.4070435155810398e-5, 4.952598736135621e-5, 2.8963584674601032e-5, 1.5369115425255313e-5, 1.6698963479974685e-5, 3.5681707747130785e-5, 2.5796324071730573e-5, 1.4371627945333462e-5, 1.5252008506031656e-5, 1.7628300687904552e-5, 2.7729741680345847e-5
1.8, 1.6377407440377558e-5, 4.629760453625774e-5, 1.8969983192097026e-5, 4.163115016072723e-5, 2.210765350662033e-5, 2.8904407690789968e-5, 1.299711812457479e-5, 1.3236075745633561e-5, 3.475442335953252e-5, 1.235181389552022e-5, 4.208114709975963e-5, 2.4629603688485524e-5, 1.291695780695329e-5, 1.452531851409129e-5, 3.070268624702528e-5, 2.1911639648577677e-5, 1.2612415200394987e-5, 1.3371038949516285e-5, 1.4905852494839205e-5, 2.4191169367105856e-5
1.9, 1.4346950246814787e-5, 4.009627233392717e-5, 1.6572525362655848e-5, 3.5921379850208745e-5, 1.879039273456112e-5, 2.5109129916243944e-5, 1.1371423957024726e-5, 1.1459744839559298e-5, 3.0027866924363214e-5, 1.0869922578341607e-5, 3.598643564002436e-5, 2.1102228895818517e-5, 1.0947598459854571e-5, 1.2677340154602867e-5, 2.6557709326935737e-5, 1.8759792758256204e-5, 1.109732473864152e-5, 1.17540324773506e-5, 1.2686859471084753e-5, 2.1197743143939876e-5
2.0, 1.2605495138115127e-5, 3.48939761609195e-5, 1.45196428781885e-5, 3.117178668325052e-5, 1.6061587345387445e-5, 2.1915062407378713e-5, 9.977407356097994e-6, 9.96481268149084e-6, 2.6037099665467206e-5, 9.587788048047894e-6, 3.095020936357494e-5, 1.8198969638377905e-5, 9.348264489734995e-6, 1.1098692430991774e-5, 2.3079908533166096e-5, 1.617685955290568e-5, 9.787662556024718e-6, 1.0358508765576433e-5, 1.0859678978177519e-5, 1.864638890368032e-5
2.1, 1.1104876206557687e-5, 3.0496109702716892e-5, 1.2754218039370408e-5, 2.7186003229150956e-5, 1.3799683877538757e-5, 1.9206577790487925e-5, 8.777362602594327e-6, 8.698221318510741e-6, 2.265188721967252e-5, 8.474959395178257e-6, 2.675397639425588e-5, 1.5785372249185526e-5, 8.036170203792989e-6, 9.744214736379811e-6, 2.0141219850195512e-5, 1.4040104504763236e-5, 8.651726411985658e-6, 9.14982558735325e-6, 9.341725131940585e-6, 1.645761192618419e-5
