flowtime, wM2R1, wM2R2, wM2R3, wM2R4, wM2R5, wM2R6, wM2R7, wM2R8, wM2R9, wM2R10, wM2R11, wM2R12, wM2R13, wM2R14, wM2R15, wM2R16, wM2R17, wM2R18, wM2R19, wM2R20
0.0, 0.6528004136779905, 0.6888318399466202, 0.7125766178202381, 0.6574939005178985, 0.7352855311736052, 0.7488647250424258, 0.7419180907025427, 0.5956948090236839, 0.7481513196658701, 0.5002388847118098, 0.7245270123362536, 0.6629043366688094, 0.5995072219258574, 0.5062815677422307, 0.49755216401483576, 0.6460053887030582, 0.7470253558993385, 0.5169591326742505, 0.5447995146659833, 0.5962812616622789
0.1, 0.6693657619469892, 0.6990512006198834, 0.7205373760553108, 0.6709650076981302, 0.7375163814922414, 0.7491795058937258, 0.7434922960630336, 0.6178783823639595, 0.7489063670884277, 0.5280566004721697, 0.7299878533173265, 0.6791977188256294, 0.6215739447760327, 0.5260713529137616, 0.5420953593133464, 0.6628957340725895, 0.7474989001938634, 0.541508074978143, 0.5692775555301121, 0.6183746938208853
0.2, 0.6770231071593902, 0.7020135715528034, 0.7231192039310276, 0.676845538113745, 0.73622779429069, 0.7470489056446358, 0.7420330869785334, 0.6281035818206184, 0.7470866394322511, 0.5404091964801842, 0.7312035869669969, 0.6867924569506566, 0.6323346657417531, 0.5323606256079301, 0.5697858662997909, 0.6707842994786507, 0.7454012662989592, 0.5518065515245398, 0.579801806087401, 0.6286775403762507
0.3, 0.6770984387248538, 0.6989295640896528, 0.7212009891735018, 0.676315401696572, 0.731723524729009, 0.742576744522938, 0.737770930200311, 0.6282769845686854, 0.7428400613571446, 0.538794751356694, 0.7287513810486805, 0.6871415291679663, 0.6332912205297594, 0.5262546765127921, 0.5845100547291437, 0.6713902678634021, 0.7408530033390359, 0.5495867976068124, 0.5781197426047952, 0.629230360041862
0.4, 0.6702059419825782, 0.6902980770428089, 0.7151410524842778, 0.6699693138629412, 0.7240247865375609, 0.7357594652545388, 0.7307364082163829, 0.6196441731631056, 0.736185505258713, 0.5248958814268616, 0.7228606399862088, 0.6809460600485243, 0.6252436119855905, 0.5092824874209777, 0.5888588145475101, 0.6656375310232014, 0.7338481729922657, 0.5362233474045813, 0.5658649742512709, 0.6211576836774632
0.5, 0.6564177110191514, 0.6760295247243653, 0.7048517964729872, 0.6578611481981426, 0.712880043721283, 0.7264877172451637, 0.7207583246778498, 0.6030219809036101, 0.7270167473254417, 0.5008108177455566, 0.7134479870892436, 0.6682542849760512, 0.6083558233028671, 0.48331286896395154, 0.5842640692504409, 0.6538012671276484, 0.7242539668504038, 0.5129830765647029, 0.5447103043380559, 0.6049045002810306
0.6, 0.6355223161941858, 0.6555308597096469, 0.6898285037653578, 0.6395756369179039, 0.6977283995166449, 0.7145463942451191, 0.7074247712848555, 0.5791316450847365, 0.7150969811930553, 0.4692307735309991, 0.700105863846641, 0.64859682747643, 0.5825975800935848, 0.4506560687281378, 0.571358301518836, 0.6356281279711947, 0.7118017631716177, 0.48154419875682225, 0.5165829384692557, 0.5806851185326221
0.7, 0.6073464001098919, 0.6278361014559134, 0.6691645743233615, 0.6143644594872397, 0.6776213372608094, 0.699614925966783, 0.6899899732301741, 0.548882329193787, 0.7000411931337178, 0.43306913570008965, 0.6820558762718643, 0.6212408157666355, 0.5485455226932168, 0.41401456864170505, 0.5504198203379248, 0.6104621715948833, 0.6960659590209577, 0.44437990433308644, 0.48355279541229923, 0.5490383117506756
0.8, 0.5720686079075608, 0.5919722161455546, 0.6416554939022777, 0.5814641480267151, 0.6511506772435031, 0.6812698022138137, 0.6672097448652757, 0.5134814407546882, 0.6812778336523228, 0.3948608282431462, 0.6581311301494424, 0.585708037623782, 0.5080532272192718, 0.3760547698657798, 0.5218416812636076, 0.5774927566391564, 0.6764212615178369, 0.4045314631366616, 0.4475154126025761, 0.5112317404652111
0.9, 0.5304174725151863, 0.5477556122097046, 0.6061976550259762, 0.5406812721305592, 0.6165806316880715, 0.6589897793071674, 0.6371638214986313, 0.4743396966379758, 0.6579712731983997, 0.3564949821744149, 0.6269836343667033, 0.5425418941459287, 0.46391243901516394, 0.33882724222946903, 0.48647485796522716, 0.5363113254848787, 0.6519606546595127, 0.3647908503300527, 0.4100208821770982, 0.4692216291060889
