flowtime, whM1R1, whM1R2, whM1R3, whM1R4, whM1R5, whM1R6, whM1R7, whM1R8, whM1R9, whM1R10, whM1R11, whM1R12, whM1R13, whM1R14, whM1R15, whM1R16, whM1R17, whM1R18, whM1R19, whM1R20
0.0, 0.00634843443021288, 0.004106710151316461, 0.002845065180131752, 0.002209795504887069, 0.008899758883587072, 0.007583220225321872, 0.0018106385283038651, 0.0022781482244715635, 0.002972452437720065, 0.001898137792019946, 0.005749970039106825, 0.0028078230267187232, 0.0026439356433715904, 0.0022916817764807433, 0.00021257762177282513, 0.004397498443676702, 0.001977741650690594, 0.002123685366192876, 0.008668541935641254, 0.0016102479471714478
0.1, 0.00205235832979578, 0.0012589476983123986, 0.0010843103466740705, 0.0010956193054346096, 0.0013896243587281658, 0.00238775446614858, 0.0010162551962038296, 0.0010882400589741982, 0.0014182084962418467, 0.0010574143942250602, 0.0015639264415967691, 0.00140799518677725, 0.0012239423315598926, 0.0010129268556682274, 0.0014103665399376587, 0.001335730787747285, 0.0009206783808403378, 0.0008894494238864185, 0.002131815637111531, 0.0008296845522312005
0.2, 0.0011149707265820233, 0.0007710999138700076, 0.0006961479841448675, 0.0007322652357940054, 0.0007632734760481568, 0.0011483291088782936, 0.0006983420276090566, 0.0007141905993213268, 0.0009029075291292569, 0.0007187351576922595, 0.0008932293033548165, 0.0008559434872447114, 0.0007111917398470565, 0.0006702818569855366, 0.0008271543445042372, 0.0007832428834745165, 0.0006628336075695599, 0.0005972724888756089, 0.0011418574120300238, 0.0005992200795172193
0.3, 0.0007552912423878654, 0.0005661034291057163, 0.0005209205921129781, 0.0005496792409586161, 0.00057120396644027, 0.0007346937738310607, 0.0005301315099655728, 0.0005326431236156945, 0.0006607018491156161, 0.0005431866864585064, 0.0006413557444229842, 0.0006126611981276649, 0.0005144682095608766, 0.0005127734417229419, 0.0005861494670058011, 0.0005703589708705282, 0.0005165953009827289, 0.00045566958891151457, 0.0007780965032203894, 0.0004682188120391858
0.4, 0.0005688254901692462, 0.00044946450884351393, 0.00041654639512223463, 0.0004377076142209401, 0.0004619395278959944, 0.0005428592215482266, 0.0004248747431736275, 0.0004239739308984363, 0.0005167599363848671, 0.00043437356129827364, 0.000500652779655026, 0.00047591796888002094, 0.0004067907430338089, 0.00041393986504199864, 0.0004593592721648557, 0.0004466662609621119, 0.00041789472825572155, 0.00036831399408973235, 0.0005820933082948483, 0.00038121174982744667
0.5, 0.0004536427297548118, 0.00037183962655656217, 0.0003451535828895036, 0.0003609049435612223, 0.0003864960449742301, 0.000432247828118985, 0.00035183880922097467, 0.0003503260465709179, 0.00041985279480712573, 0.00035922772002063306, 0.00040781165050821853, 0.00038668614563305647, 0.00033609573090206875, 0.00034412196839301776, 0.00037879128618626285, 0.00036392566509728077, 0.00034653353665924216, 0.00030719539869319306, 0.0004584791300599059, 0.0003188008226520584
0.6, 0.0003745337072339642, 0.00031550460125964573, 0.0002926641272089194, 0.00030465924260807456, 0.00032999447035494104, 0.00035893609586127266, 0.00029793537110981696, 0.00029658044665805474, 0.00034991681928718137, 0.000303932662377895, 0.00034125208550532033, 0.00032323450478498794, 0.00028513100442247925, 0.0002920848361835824, 0.0003215790335119392, 0.0003046532373318612, 0.0002929177409441878, 0.00026154587091035123, 0.00037370201081770053, 0.00027179094919887266
0.7, 0.0003166072302375747, 0.00027255709189364936, 0.0002524611686176379, 0.00026178900873901825, 0.00028590272899950414, 0.00030603748812616394, 0.0002566216260013604, 0.00025557888842678457, 0.00029730967710935415, 0.00026164350582083925, 0.0002912265804314983, 0.00027577099614585964, 0.0002464416034291067, 0.0002520782975635603, 0.00027830861047726976, 0.00026035922257358396, 0.00025158607713175843, 0.00022618575131502287, 0.0003124044090740887, 0.00023523790905119146
0.8, 0.0002724617006097235, 0.00023881648729680752, 0.0002208556740112148, 0.00022823998905546538, 0.00025067540969394333, 0.00026586038076906047, 0.00022415553608016845, 0.0002234039638668869, 0.00025663793762134975, 0.00022846463135658125, 0.000252478708464655, 0.00023910730224259945, 0.00021613388558251414, 0.0002206430376507384, 0.00024435253259010725, 0.00022625951384604276, 0.00021909808856743993, 0.00019815967403036386, 0.00026643180143718953, 0.00020619144166021338
0.9, 0.00023790432438566307, 0.00021176242271747842, 0.00019553879264029727, 0.0002014769455059837, 0.00022208988606474547, 0.0002343403900281933, 0.00019817169263328707, 0.0001976527490340014, 0.00022455208247238416, 0.00020194255038953122, 0.0002218170001281334, 0.0002101410561951003, 0.0001918791505902245, 0.0001955121764344885, 0.00021707193956700693, 0.00019940391407468342, 0.00019314982376330002, 0.00017557652019914473, 0.0002310031400640941, 0.00018273588158975322
1.0, 0.00021031606813130363, 0.00018973197144914877, 0.00017495499536342325, 0.00017979967919848068, 0.00019861884299227482, 0.00020905407606761924, 0.0001770699386675999, 0.00017672750256284448, 0.0001988254386093642, 0.00018042298193803746, 0.0001971455798639706, 0.00018685609218672684, 0.00017215128228224378, 0.00017512461270197726, 0.0001947855639430757, 0.00017785978955380492, 0.0001721363930460974, 0.00015713702396196824, 0.00020310917884173334, 0.0001635488617457888
1.1, 0.00018794547219440325, 0.00017156201394983504, 0.00015800613024038527, 0.00016201366726107403, 0.0001791542841978799, 0.00018842307435923707, 0.00015971828368340892, 0.00015950744812570026, 0.0001779104475359865, 0.00016273918331478643, 0.0001770151211735046, 0.00016786766960160402, 0.0001558891262835021, 0.00015836959636986368, 0.00017633905775812854, 0.0001603050746139775, 0.0001549083221778646, 0.00014190866782035498, 0.00018075509521925072, 0.00014767872760601054
1.2, 0.00016956547641856434, 0.00015640779958043047, 0.00014389240991182653, 0.00014725257401142897, 0.0001628664032772638, 0.00017135569611902943, 0.00014529122277823266, 0.00014517803049868364, 0.00016069794448469966, 0.00014804258428271667, 0.00016038766169088503, 0.00015218853583007195, 0.0001423258610318562, 0.00014443761865619957, 0.000160900598804791, 0.00014580529518607281, 0.0001406244665879143, 0.00012920291250369056, 0.00016256635463122887, 0.00013442088638075143
1.3, 0.00015428804410656444, 0.00014363993365892726, 0.0001320181613450668, 0.00013487348240835638, 0.00014912122881446003, 0.00015706577297878454, 0.00013317338025913933, 0.00013313254841408414, 0.00014637450263536988, 0.00013570205767907985, 0.00014650088658525056, 0.00013909583739250708, 0.00013089263182553123, 0.0001327273344115066, 0.00014785144444686422, 0.0001336826330265924, 0.00012865833617231825, 0.00011850108056094847, 0.00014756714267267473, 0.0001232429961009371
1.4, 0.00014145501794219517, 0.0001327806570350976, 0.0001219319860133992, 0.00012439074595672862, 0.0001374276691078391, 0.0001449711284474956, 0.00012289815839161322, 0.00012291084159965984, 0.00013433253020235256, 0.0001252399644841699, 0.0001347840085099059, 0.00012804948526164823, 0.0001211592950985124, 0.00012278482818283887, 0.00013672111752681575, 0.000123434915948672, 0.00011853619961359035, 0.00010940639905404478, 0.0001350479629404107, 0.00011373662081802043
1.5, 0.00013056954245831384, 0.0001234619916995173, 0.00011328693912321729, 0.00011543218621574499, 0.0001274012558701749, 0.0001346317644334549, 0.00011410682352765538, 0.00011415886588253389, 0.00012411114990142238, 0.00011628964182529286, 0.0001248029098254677, 0.00011863932118479428, 0.00011279570659189318, 0.00011426271251427135, 0.00012714601319253695, 0.0001146834344042593, 0.00010989505987878347, 0.00010161151204579734, 0.00012448266314201204, 0.00010558448332887353
1.6, 0.00012125088244048704, 0.00011539709452098943, 0.00010581314010553917, 0.00010770908333682097, 0.00011873834086807824, 0.0001257098438946535, 0.00010652030993377076, 0.0001066009752989097, 0.00011535610628431109, 0.00010856620161690785, 0.00011622304154393958, 0.00011054958701244942, 0.0001055453447202581, 0.00010689190122648931, 0.0001188415141559884, 0.00010713822725248813, 0.00010245349465871209, 9.487577399038844e-5, 0.00011547446540654708, 9.853753779660598e-5
1.7, 0.00011320360003899292, 0.00010836007285685821, 9.9298462952922e-5, 0.00010099508755343091, 0.00011119727406259936, 0.00011794261589889097, 9.99193059492097e-5, 0.00010002037645374773, 0.00010779192211772147, 0.00010184597014254633, 0.00010878364064779324, 0.00010353433921367649, 9.920679521199545e-5, 0.00010046173220351689, 0.00011158248903340679, 0.00010057436592432006, 9.599104570374162e-5, 8.90090135457395e-5, 0.00010771980048220997, 9.239852832346662e-5
1.8, 0.00010619596239665438, 0.00010217144884403832, 9.35746524512625e-5, 9.511109906196503e-5, 0.00010458443887533466, 0.00011112350199323065, 9.412991362573715e-5, 9.424505034605255e-5, 0.00010120217805763988, 9.595172258584857e-5, 0.00010227942524096782, 9.740005166043512e-5, 9.362046220934548e-5, 9.480572248373102e-5, 0.00010518927837631137, 9.481538054197656e-5, 9.03334097614826e-5, 8.385971410884611e-5, 0.00010098346815317251, 8.700997946476337e-5
