flowtime, wh1, wh2, wh3
0.0, 0.00024931246711556635, 0.9950237390633161, -1.990364763776259
0.1, 0.00021824755763106548, 0.9951295313070602, -1.990596760166494
0.2, 0.00019782605369007727, 0.9951618947437606, -1.990678207744699
0.3, 0.00018252229807479581, 0.9951568210352449, -1.9906831711019664
0.4, 0.00017011733718113833, 0.9951294725037965, -1.990643537284137
0.5, 0.00015956575234054945, 0.9950871395778943, -1.9905748160555135
0.6, 0.0001503111765361001, 0.9950336898672748, -1.9904853106164038
0.7, 0.00014202742744714997, 0.9949713298460209, -1.990379812517897
0.8, 0.00013450756614649898, 0.9949013862594708, -1.9902612567255038
0.9, 0.00012761145199442764, 0.9948246857241854, -1.9901315309558065
1.0, 0.00012123893416277969, 0.9947417528804721, -1.9899919004703874
1.1, 0.00011531524072425553, 0.994652919789424, -1.9898432438421902
1.2, 0.00010978256453591782, 0.9945583890243735, -1.9896861896881624
1.3, 0.00010459496971838102, 0.9944582713353363, -1.9895211988439099
1.4, 9.971516015977482e-5, 0.9943526087717085, -1.9893486152800668
1.5, 9.511233616269387e-5, 0.9942413892049108, -1.989168698557861
1.6, 9.076071281704835e-5, 0.9941245556140239, -1.9889816451033775
1.7, 8.663845707351542e-5, 0.9940020120943331, -1.9887876025635858
1.8, 8.272690043931113e-5, 0.9938736277610565, -1.9885866797926552
1.9, 7.900994021770076e-5, 0.9937392392655419, -1.9883789540206138
2.0, 7.547357443129115e-5, 0.9935986523752787, -1.9881644761655313
2.1, 7.21055346105181e-5, 0.9934516429098879, -1.9879432748929944
2.2, 6.889499219299295e-5, 0.9932979572313874, -1.9877153598082142
2.3, 6.583232154040966e-5, 0.993137312428254, -1.9874807240320915
2.4, 6.290890727153729e-5, 0.9929693963002096, -1.9872393463248195
2.5, 6.0116986758984315e-5, 0.9927938672297513, -1.9869911928734836
2.6, 5.7449520819347886e-5, 0.9926103540157648, -1.986736218816965
2.7, 5.4900087183578424e-5, 0.9924184557389172, -1.9864743695660316
2.8, 5.2462792481668525e-5, 0.9922177417271246, -1.9862055819587647
2.9, 5.013219934077697e-5, 0.992007751689053, -1.9859297852797848
3.0, 4.790326586094572e-5, 0.9917879960860864, -1.9856469021693324
3.1, 4.577129525393791e-5, 0.9915579568147749, -1.985356849437411
3.2, 4.373189384006463e-5, 0.9913170882746514, -1.9850595388003829
3.3, 4.1780935930614676e-5, 0.9910648188973544, -1.98475487754905
3.4, 3.9914534389450135e-5, 0.9908005532139655, -1.9844427691619448
3.5, 3.812901587984657e-5, 0.9905236745378484, -1.984123113868042
3.6, 3.642089998320866e-5, 0.9902335483342444, -1.9837958091687313
3.7, 3.478688151772363e-5, 0.9899295263468892, -1.98346075032439
3.8, 3.322381550269142e-5, 0.9896109515393712, -1.9831178308099637
3.9, 3.1728704312636016e-5, 0.9892771638995811, -1.9827669427449528
4.0, 3.029868664509539e-5, 0.988927507138731, -1.9824079773008219
4.1, 2.8931027990598925e-5, 0.9885613362968478, -1.9820408250895585
4.2, 2.7623112349369523e-5, 0.988178026242095, -1.981665376535889
4.3, 2.6372434982175087e-5, 0.9877769810237376, -1.9812815222363542
4.4, 2.5176596022532948e-5, 0.9873576440063387, -1.9808891533056923
4.5, 2.403329480433782e-5, 0.9869195086769356, -1.9804881617140513
4.6, 2.2940324788280154e-5, 0.9864621299817221, -1.9800784406152394
4.7, 2.189556898776417e-5, 0.9859851360099312, -1.9796598846686777
4.8, 2.089699581489713e-5, 0.9854882398061735, -1.979232390353819
4.9, 1.99426552797888e-5, 0.9849712510579635, -1.978795856280301
5.0, 1.9030675488439637e-5, 0.984434087379197, -1.9783501834933686
5.1, 1.815925939508825e-5, 0.9838767848838521, -1.9778952757747286
5.2, 1.732668177125631e-5, 0.9832995077376766, -1.9774310399403647
5.3, 1.6531286361648964e-5, 0.9827025563684191, -1.9769573861341967
5.4, 1.5771483202226063e-5, 0.982086374031965, -1.9764742281192627
5.5, 1.5045746079504096e-5, 0.9814515514515407, -1.9759814835658667
5.6, 1.4352610114553372e-5, 0.9807988292876162, -1.9754790743354764
5.7, 1.3690669457603035e-5, 0.9801290982478988, -1.9749669267634746
5.8, 1.3058575082630531e-5, 0.9794433967040491, -1.9744449719369779
5.9, 1.2455032671437348e-5, 0.9787429057575893, -1.973913145970109
6.0, 1.1878800580523131e-5, 0.9780289417705218, -1.973371390276095
6.1, 1.1328687883725898e-5, 0.9773029464541363, -1.972819651834699
6.2, 1.0803552485517428e-5, 0.976566474688372, -1.9722578834569517
6.3, 1.030229930059385e-5, 0.9758211803128519, -1.9716860440448567
6.4, 9.823878495892099e-6, 0.9750688001938257, -1.9711040988468431
6.5, 9.367283792052933e-6, 0.9743111369204854, -1.9705120197091546
6.6, 8.931550821315874e-6, 0.9735500405208622, -1.9699097853222578
6.7, 8.515755539918317e-6, 0.972787389606198, -1.9692973814613646
6.8, 8.119012692772243e-6, 0.9720250723582862, -1.968674801222953
6.9, 7.740474328489831e-6, 0.971264967762771, -1.968042045255348
7.0, 7.3793283633796405e-6, 0.9705089274649681, -1.9673991219830735
7.1, 7.0347971929542546e-6, 0.9697587585910471, -1.9667460478268826
7.2, 6.7061363492273645e-6, 0.9690162078271747, -1.9660828474161218
7.3, 6.392633203243216e-6, 0.9682829469994532, -1.9654095537970726
7.4, 6.093605710704876e-6, 0.9675605603403693, -1.9647262086328938
7.5, 5.808401200470887e-6, 0.966850533568191, -1.9640328623995627
7.6, 5.5363952043337835e-6, 0.9661542448528196, -1.9633295745740262
7.7, 5.276990327015432e-6, 0.9654729576876948, -1.9626164138161155
7.8, 5.02961515556499e-6, 0.9648078156399341, -1.9618934581445013
7.9, 4.793723206924107e-6, 0.9641598389116953, -1.9611607951051142
8.0, 4.568791912893693e-6, 0.9635299226102924, -1.9604185219330283
8.1, 4.354321641231219e-6, 0.9629188366002764, -1.9596667457072783
8.2, 4.149834752214891e-6, 0.9623272267887608, -1.958905583497997
8.3, 3.95487468932528e-6, 0.9617556176845716, -1.9581351625056838
8.4, 3.769005103580667e-6, 0.9612044160648219, -1.9573556201922848
8.5, 3.591809010108703e-6, 0.9606739155799938, -1.9565671044036552
8.6, 3.4228879763656674e-6, 0.9601643021338438, -1.9557697734818573
8.7, 3.2618613408229954e-6, 0.9596756598797904, -1.9549637963682402
8.8, 3.1083654614407313e-6, 0.9592079776843371, -1.9541493526944733
8.9, 2.9620529928069057e-6, 0.958761155922515, -1.953326632862046
9.0, 2.8225921912604385e-6, 0.9583350134797237, -1.9524958381077047
9.1, 2.6896662469766163e-6, 0.9579292948500732, -1.9516571805556344
9.2, 2.5629726422220327e-6, 0.9575436772345306, -1.9508108832519808
9.3, 2.442222534772067e-6, 0.957177777555682, -1.9499571801828786
9.4, 2.327140166091898e-6, 0.9568311593184667, -1.9490963162725594
9.5, 2.2174622928467724e-6, 0.9565033392590266, -1.948228547360821
9.6, 2.112937641483749e-6, 0.9561937937354171, -1.9473541401569137
