flowtime, wh1, wh2, wh3
0.0, 0.0017503791976756285, 0.9459472570601131, -1.8977790921974667
0.1, 0.0002760679607862057, 0.9717563824930524, -1.9531537570486148
0.2, 0.0001581331513956758, 0.9760363546252471, -1.961471771473997
0.3, 0.00012622831144836968, 0.9782316755501105, -1.9641896969236872
0.4, 0.00011379328468906056, 0.9796891567047672, -1.9653157066335474
0.5, 0.00010694743730289129, 0.9807408664146646, -1.9658883152724835
0.6, 0.00010191611174550863, 0.9815239297859727, -1.966243319244758
0.7, 9.75776651604971e-5, 0.9821172830814704, -1.9665027028123323
0.8, 9.358394801358239e-5, 0.9825728960581496, -1.9667140821094962
0.9, 8.982095057988899e-5, 0.9829266637516165, -1.9668971652191052
1.0, 8.624676242366995e-5, 0.9832040095189014, -1.9670606908044812
1.1, 8.284207340192444e-5, 0.983423296237423, -1.9672089346231696
1.2, 7.959493972988187e-5, 0.983598014759517, -1.9673442914072072
1.3, 7.649606375605086e-5, 0.9837382226833603, -1.9674683235576402
1.4, 7.353731158145844e-5, 0.9838515108566633, -1.9675821960960358
1.5, 7.071123089980215e-5, 0.9839436670107783, -1.967686861578401
1.6, 6.801087945629541e-5, 0.9840191412125393, -1.9677831416371956
1.7, 6.542975122912911e-5, 0.9840813787426048, -1.9678717651406152
1.8, 6.296173444579907e-5, 0.9841330623031826, -1.967953387793595
1.9, 6.0601080933965094e-5, 0.9841762908991235, -1.9680286035664472
2.0, 5.834238033955775e-5, 0.9842127136351628, -1.9680979523534592
2.1, 5.618053709477929e-5, 0.9842436308630376, -1.9681619257550618
2.2, 5.411074937431734e-5, 0.9842700713252186, -1.9682209718210988
2.3, 5.212848970838525e-5, 0.9842928514217562, -1.968275499138264
2.4, 5.0229487062645414e-5, 0.9843126210150046, -1.968325880448739
2.5, 4.840971024759766e-5, 0.9843298990015346, -1.9683724558992834
2.6, 4.666535254212177e-5, 0.9843451010459896, -1.9684155359793511
2.7, 4.499281743149093e-5, 0.9843585612726045, -1.9684554041882427
2.8, 4.3388705368748726e-5, 0.9843705492745819, -1.9684923194600543
2.9, 4.184980147743414e-5, 0.9843812834802609, -1.9685265183703844
3.0, 4.037306412053506e-5, 0.9843909416745094, -1.968558217144969
3.1, 3.895561426797294e-5, 0.984399669293505, -1.9685876134874793
