flowtime, whM2R1, whM2R2, whM2R3, whM2R4, whM2R5, whM2R6, whM2R7, whM2R8, whM2R9, whM2R10, whM2R11, whM2R12, whM2R13, whM2R14, whM2R15, whM2R16, whM2R17, whM2R18, whM2R19, whM2R20
0.0, 0.9942917024288506, 0.6598872946555288, 0.9448844924500993, 0.9947715049842563, 0.6763949474085366, 0.8088953530583495, 0.9943168340523548, 0.9082536537848125, 0.8957063411371174, 0.9920341501128793, 0.7027848497494822, 0.7017472194318958, 0.7648867410385168, 0.9563079784234769, 0.7239803070969996, 0.8226285899934846, 0.8883575670711998, 0.8308996125328928, 0.9905348877414458, 0.7629064750641092
0.1, 0.9946055390731465, 0.7051891299170416, 0.9530296873390779, 0.9949914240809775, 0.703869666162815, 0.8378335119825585, 0.994624900589488, 0.923055598700808, 0.9129241407509967, 0.9927632949274431, 0.739791916153139, 0.7366437646280085, 0.8019233819719821, 0.9633191875732012, 0.7541265725924426, 0.8477129185378915, 0.9075957623860103, 0.8528188938435222, 0.9916133735365089, 0.7944475672949813
0.2, 0.9948609940667389, 0.7428119205681931, 0.9596972525522448, 0.9951753406675479, 0.7294620080655445, 0.8616594539904813, 0.9948758380060139, 0.9348992043021762, 0.926584730559645, 0.9933356742931486, 0.7720116144906939, 0.7676555455546705, 0.8318709044210296, 0.9688407329227815, 0.7811644731434858, 0.8692606673827379, 0.9227366760179501, 0.8718212748152617, 0.9924413536951802, 0.8218165753043659
0.3, 0.9950688803127202, 0.7736760309299607, 0.9650872848890985, 0.9953282920040859, 0.753009364127264, 0.8810926118041005, 0.9950802208872829, 0.9443444686212669, 0.9374125175760759, 0.9937874845038484, 0.7996742913830713, 0.7943447227756799, 0.8560572104671138, 0.9732024849410212, 0.8049312158584875, 0.8874027094639898, 0.9346320541264503, 0.8880737836809083, 0.9930814240864119, 0.8449961880807282
0.4, 0.9952373244306308, 0.7988394893095278, 0.9694131042380616, 0.9954542121729526, 0.7742964969360919, 0.8968501280104249, 0.9952459703769384, 0.9518710652839167, 0.9460003443303986, 0.9941452442826639, 0.8231563136568698, 0.8168695624975281, 0.8755771928682615, 0.9766605870752784, 0.8255071209380892, 0.902471235304143, 0.943986993412098, 0.901821237596583, 0.993578636767358, 0.8642972695245326
0.5, 0.9953724951905114, 0.8192987868604754, 0.9728707672028309, 0.9955562083425116, 0.7931829989503314, 0.9095827048914013, 0.9953790833384674, 0.9578727580527602, 0.9528222844027866, 0.9944285156889657, 0.842929018170193, 0.8356624395262571, 0.8913253766668248, 0.9794124360598813, 0.8431243663648971, 0.9148755813305193, 0.9513633461303403, 0.9133498468414866, 0.9939656573174956, 0.8801777251187397
0.6, 0.9954791182344839, 0.8359104038873326, 0.9756278237602236, 0.9956367569147092, 0.8096414923715385, 0.9198488412905187, 0.9954841451775988, 0.9626645112410994, 0.9582517580634997, 0.99465183417968, 0.8594927852631433, 0.85123972665126, 0.9040272327820343, 0.9816095558982673, 0.8580887280071787, 0.9250286638878534, 0.9571988107276963, 0.9229543426447389, 0.9942663526861392, 0.893130563785184
0.7, 0.9955608424571003, 0.849375162406239, 0.9778216943674342, 0.9956978444237198, 0.8237453893873982, 0.928111669318784, 0.9955646928327077, 0.9664943044374257, 0.9625800854732793, 0.9948260792200578, 0.8733269812571663, 0.8641036140336253, 0.9142669970975313, 0.9833680979642517, 0.8707254452332297, 0.9333090226125786, 0.9618300453309462, 0.9309151644512067, 0.9944982943490946, 0.903622677756235
0.8, 0.9956205028067809, 0.8602509259870369, 0.9795623120467648, 0.9957410699744889, 0.8356377462326317, 0.9347469706297407, 0.9956234735798973, 0.9695555488417843, 0.9660332025193904, 0.9949594502100684, 0.8848616471561095, 0.8746995896193323, 0.9225120626477792, 0.9847771318956563, 0.8813468738687443, 0.9400451766843121, 0.9655143483900087, 0.9374855408639934, 0.9946745120478107, 0.912066602743629
0.9, 0.9956603102784376, 0.8689751474800465, 0.9809362404104833, 0.9957677206184752, 0.845499191085041, 0.9400554240001415, 0.9956626310106151, 0.9719982852521719, 0.9687857410882084, 0.9950581640376498, 0.8944664521727413, 0.8834040544245032, 0.9291341407163191, 0.9859050593478884, 0.8902358795037342, 0.9455126333315873, 0.968447918590646, 0.9428860245845931, 0.9948047287755614, 0.9188116871366462
