flowtime, wh1, wh2, wh3
9.7, 1.4038610238291358e-27, 2.794488565625424e-13, 0.0019296764563097603
9.8, 1.0639258761210218e-27, 2.1207076357672984e-13, 0.001017793793995093
9.9, 8.378086570130381e-28, 1.6091787840129988e-13, 0.0005403094495875213
10.0, 6.536538062442879e-28, 1.2208829328627602e-13, 0.00028862844504247035
10.1, 4.885218957893235e-28, 9.261709167732978e-14, 0.00015507262313323807
10.2, 3.5795898401382285e-28, 7.025169179491924e-14, 8.374691018011438e-5
10.3, 2.8050844130769485e-28, 5.328096470409533e-14, 4.5432976286842976e-5
10.4, 2.238192798894066e-28, 4.040527834227473e-14, 2.474496353933827e-5
10.5, 1.69707806811957e-28, 3.063768299911503e-14, 1.3523305871892463e-5
10.6, 1.236091478792848e-28, 2.3228788593572156e-14, 7.412288269318825e-6
10.7, 9.549436109199841e-29, 1.760966291312469e-14, 4.07299317551952e-6
10.8, 7.031194456841795e-29, 1.3348434896972799e-14, 2.242897937340004e-6
10.9, 5.46110250814881e-29, 1.0117318862630771e-14, 1.2373822156144046e-6
11.0, 4.2881544026664276e-29, 7.667561180979215e-15, 6.837225894696707e-7
11.1, 3.2218606500462635e-29, 5.810408929891332e-15, 3.783010418248711e-7
11.2, 2.462042051903715e-29, 4.402655200795768e-15, 2.0955160907768344e-7
11.3, 1.8477179749373776e-29, 3.335662066783902e-15, 1.1618955463391036e-7
11.4, 1.42247433149961e-29, 2.5270257084696697e-15, 6.447677116926539e-8
11.5, 1.0762847927009342e-29, 1.914248615708559e-15, 3.5805211849089536e-8
11.6, 8.21325938639788e-30, 1.4499362068165634e-15, 1.9895300873374087e-8
11.7, 6.288735290839584e-30, 1.0981511066792022e-15, 1.1060565001924155e-8
11.8, 4.794762578761965e-30, 8.31646437798576e-16, 6.15167843985879e-9
11.9, 3.579602328938329e-30, 6.297664546125668e-16, 3.4227195817643735e-9
12.0, 2.721933982004741e-30, 4.768537531323178e-16, 1.904962506702768e-9
12.1, 2.0573737066322828e-30, 3.6104096683438137e-16, 1.0605192587270786e-9
12.2, 1.5724960427124202e-30, 2.7333424620689617e-16, 5.905413681443828e-10
12.3, 1.1892459896141384e-30, 2.0691814242446344e-16, 3.289023196886003e-10
12.4, 9.107457473626784e-31, 1.566284705379931e-16, 1.8321279262331493e-10
12.5, 6.856351255428323e-31, 1.1855260334074638e-16, 1.0207189423693134e-10
12.6, 5.1898769919561604e-31, 8.97264236972033e-17, 5.687336755400353e-11
12.7, 3.914848556648537e-31, 6.790458551126352e-17, 3.16924875552603e-11
12.8, 2.980335061593715e-31, 5.1386367798932655e-17, 1.7662074273365465e-11
12.9, 2.2647658433088886e-31, 3.8883682711111805e-17, 9.843724306945199e-12
13.0, 1.7252106514470003e-31, 2.942104366665956e-17, 5.4866181263126036e-12
13.1, 1.2980546604937728e-31, 2.225976228710687e-17, 3.0582535989535247e-12
13.2, 9.788097079129231e-32, 1.6840511149481387e-17, 1.7047560717409632e-12
13.3, 7.447422747706681e-32, 1.2739806700891648e-17, 9.503159560923114e-13
13.4, 5.607763951584456e-32, 9.63704174646498e-18, 5.297711418353732e-13
13.5, 4.2705842220243863e-32, 7.289512285301954e-18, 2.9533908460668076e-13
13.6, 3.257820588836972e-32, 5.513501793790856e-18, 1.6465088594627798e-13
13.7, 2.4628791917854825e-32, 4.16995490532972e-18, 9.179439849307745e-14
13.8, 1.8738078588982941e-32, 3.153627905787449e-18, 5.1177129380145787e-14
13.9, 1.413771198929252e-32, 2.384872944072881e-18, 2.853265369184323e-14
14.0, 1.0808178368625803e-32, 1.8034171271463182e-18, 1.590794010772749e-14
14.1, 8.100035729545055e-33, 1.363652492734869e-18, 8.869322508214139e-15
14.2, 6.1541489560015574e-33, 1.0310701881822265e-18, 4.9450531739440675e-15
14.3, 4.693056912939753e-33, 7.795610990331479e-19, 2.7571151731172582e-15
14.4, 3.535342704361775e-33, 5.89372543339434e-19, 1.537240320419831e-15
14.5, 2.6901534006540695e-33, 4.455616919809795e-19, 8.570992405945316e-16
14.6, 2.019063336635073e-33, 3.368250451784125e-19, 4.7788408777397015e-16
14.7, 1.5338112526340584e-33, 2.5461258807390003e-19, 2.6645006623637727e-16
14.8, 1.1414781586420348e-33, 1.9245743572634107e-19, 1.4856298984503426e-16
14.9, 8.878756321777911e-34, 1.4546858210245127e-19, 8.283363843254454e-17
15.0, 6.661354008930045e-34, 1.099470936805285e-19, 4.618532027126037e-17
15.1, 4.0571068443220235e-34, 8.30957250565468e-20, 2.5751476246757968e-17
15.2, 2.9381152337133375e-34, 6.279923078524e-20, 1.4358236777648202e-17
15.3, 2.0500871503624393e-34, 4.745817232841296e-20, 8.005727070899758e-18
15.4, 1.4223694450925122e-34, 3.586320151402621e-20, 4.463762059957636e-18
15.5, 9.728290483919179e-35, 2.709996813172232e-20, 2.4888675942196757e-18
15.6, 6.894604303784444e-35, 2.047719597676619e-20, 1.3877236053020596e-18
15.7, 5.068048685990804e-35, 1.5472285704396508e-20, 7.737568759432895e-19
15.8, 3.7703080749136325e-35, 1.1690175811273329e-20, 4.3142606142458552e-19
15.9, 2.786998008370578e-35, 8.832232101617537e-21, 2.4055173552936576e-19
16.0, 2.1300287342606585e-35, 6.672722279181218e-21, 1.3412534045706448e-19
16.1, 1.620746534098582e-35, 5.041027277977442e-21, 7.478480599372335e-20
16.2, 1.2431916756996619e-35, 3.808191123270835e-21, 4.1698080960555034e-20
16.3, 9.32096000577271e-36, 2.8767517146323084e-21, 2.324978300445265e-20
16.4, 7.087788524706541e-36, 2.17305260100158e-21, 1.2963487634276084e-20
16.5, 5.3703307776679205e-36, 1.6414307496181774e-21, 7.228112648861511e-21
16.6, 4.054248384826259e-36, 1.2398227664306043e-21, 4.030213493543733e-21
16.7, 3.082967668661214e-36, 9.364435613962346e-22, 2.247145877015769e-21
16.8, 2.3355996129977363e-36, 7.072758129930553e-22, 1.2529523125220449e-21
16.9, 1.768076300609454e-36, 5.341723895443785e-22, 6.986149432019809e-22
17.0, 1.3446669877993085e-36, 4.034221374825537e-22, 3.895302995832568e-22
17.1, 1.0146042428977289e-36, 3.046659365903184e-22, 2.1719241654266503e-22
17.2, 7.661266961044334e-37, 2.300775154393622e-22, 1.2110110411781634e-22
17.3, 5.807734631759414e-37, 1.7374438471414186e-22, 6.752297615059931e-23
17.4, 4.463365400157581e-37, 1.3120002185504733e-22, 3.764914111564854e-23
17.5, 3.3333806307381e-37, 9.907036796888121e-23, 2.099223070066991e-23
17.6, 2.5406047549596104e-37, 7.480671548866404e-23, 1.1704749544509e-23
17.7, 1.90563966384313e-37, 5.648388223097568e-23, 6.526279579207527e-24
17.8, 1.4485839007182542e-37, 4.2647720955360565e-23, 3.6388925892045185e-24
17.9, 1.0912764637476674e-37, 3.2199909111793067e-23, 2.0289568414654504e-24
18.0, 8.422778436087896e-38, 2.431090805576142e-23, 1.1312963628077637e-24
18.1, 6.342207006227917e-38, 1.8354206666969746e-23, 6.307830000125198e-25
18.2, 4.802249172409372e-38, 1.3856646481847412e-23, 3.5170907662973497e-25
18.3, 3.6316951210838555e-38, 1.0460896797383552e-23, 1.9610432777110718e-25
18.4, 2.762619219702272e-38, 7.8971090153127e-24, 1.0934294947313007e-25
18.5, 2.0605659353420952e-38, 5.9615055903635356e-24, 6.096693962766087e-26
18.6, 1.572990161975982e-38, 4.500207639637203e-24, 3.3993666489327234e-26
18.7, 1.20288851339512e-38, 3.3970198878941224e-24, 1.8954032732067633e-26
18.8, 9.17926527529906e-39, 2.5642049145903753e-24, 1.0568302745764891e-26
18.9, 6.904221828962903e-39, 1.9355153860632634e-24, 5.892625862705941e-27
19.0, 5.2351587688952193e-39, 1.460931808980909e-24, 3.285583365628134e-27
19.1, 3.980744476015083e-39, 1.1026884685939444e-24, 1.8319605457450396e-27
19.2, 2.96127843270545e-39, 8.322723033095408e-25, 1.0214561853940693e-27
19.3, 2.2514904658717888e-39, 6.281565910452985e-25, 5.695388712527163e-28
19.4, 1.7126796905572562e-39, 4.740895851005104e-25, 3.1756088144297037e-28
19.5, 1.29396003785735e-39, 3.5780224914430905e-25, 1.770641455816114e-28
19.6, 9.867535704424532e-40, 2.7003248667851116e-25, 9.87266175817534e-29
19.7, 7.557308176160117e-40, 2.0378837267584823e-25, 5.504753658917782e-29
19.8, 5.592378972604827e-40, 1.537918631564567e-25, 3.069315410889146e-29
19.9, 4.291876440174042e-40, 1.1605878508316357e-25, 1.7113748742708867e-29
20.0, 3.231992319277403e-40, 8.758172951272431e-26, 9.542205901632016e-30
20.1, 2.449073801989557e-40, 6.60906431777199e-26, 5.320499611394668e-30
20.2, 1.8722438637649464e-40, 4.98720855618927e-26, 2.966579889821536e-30
20.3, 1.3997303667945658e-40, 3.763277955215332e-26, 1.6540920759531513e-30
20.4, 1.0587937051343989e-40, 2.839660364865061e-26, 9.222811111016116e-31
20.5, 8.032729448496469e-41, 2.1426831778864605e-26, 5.142412932056413e-31
20.6, 6.100876189729106e-41, 1.616743394716247e-26, 2.8672831367857245e-31
20.7, 4.629723590507863e-41, 1.2198766591905474e-26, 1.5987266478588072e-31
20.8, 3.4993259169864146e-41, 9.20412595932555e-27, 8.914107094571947e-32
20.9, 2.6465299229350643e-41, 6.944501924866446e-27, 4.970287160465569e-32
21.0, 2.003638963114787e-41, 5.239522139339581e-27, 2.7713100369594683e-32
21.1, 1.522493008026678e-41, 3.953068986726093e-27, 1.5452144059525848e-32
21.2, 1.1597025971316312e-41, 2.982423759366916e-27, 8.615735983404277e-33
21.3, 8.785797834293013e-42, 2.250073246302915e-27, 4.80392276033848e-33
21.4, 6.642449351641311e-42, 1.6975259145751453e-27, 2.6785493350576485e-33
21.5, 5.057938947137271e-42, 1.2806448975553473e-27, 1.4934933176118517e-33
21.6, 3.7795400508868784e-42, 9.661258166911572e-28, 8.327351901656563e-34
21.7, 2.871428173896928e-42, 7.288386637283679e-28, 4.643126881128199e-34
21.8, 2.1811154869167626e-42, 5.4982181568045975e-28, 2.5888935029864053e-34
21.9, 1.653513276958249e-42, 4.1476822309266925e-28, 1.4435034281138122e-34
22.0, 1.2465951031850786e-42, 3.128830397756978e-28, 8.048620557951233e-35
22.1, 9.505642614833828e-43, 2.3602157195438943e-28, 4.4877131308533963e-35
22.2, 7.175730810361488e-43, 1.7803877425920908e-28, 2.502238613477914e-35
22.3, 5.425812285674007e-43, 1.3429838899392057e-28, 1.3951867903202562e-35
22.4, 4.123844507062711e-43, 1.013025572478584e-28, 7.779218854005149e-36
22.5, 3.1590821236751707e-43, 7.641233996700896e-29, 4.337501358193497e-36
22.6, 2.367891780565962e-43, 5.763683971150124e-29, 2.4184842187461924e-36
22.7, 1.8070659653517185e-43, 4.347408746867524e-29, 1.3484873970918989e-36
22.8, 1.3655043741324024e-43, 3.27909898271921e-29, 7.518834508126868e-37
22.9, 1.050838497431499e-43, 2.4732749350869555e-29, 4.1923174427346035e-37
23.0, 7.775246507764563e-44, 1.8654523678517138e-29, 2.3375332335957327e-37
23.1, 5.892220590225599e-44, 1.4069864324857452e-29, 1.3033511161519692e-37
23.2, 4.48749390433296e-44, 1.0611815966622493e-29, 7.267165692288958e-38
23.3, 3.392020061165264e-44, 8.003568038545315e-30, 4.0519930926548233e-38
23.4, 2.5476754991773634e-44, 6.036313395249433e-30, 2.2592918227098227e-38
23.5, 1.956234983607279e-44, 4.5525444913779985e-30, 1.2597256272385884e-38
23.6, 1.4803760541632313e-44, 3.4334519353450996e-30, 7.023920681615077e-39
23.7, 1.118102099952448e-44, 2.5894180530462937e-30, 3.9163656493100245e-39
23.8, 8.501125490114644e-45, 1.9528454218081696e-30, 2.1836692915955032e-39
23.9, 6.430196303000339e-45, 1.472746947173184e-30, 1.2175603614191682e-39
24.0, 4.89169668729196e-45, 1.1106648562883e-30, 6.788817517330486e-40
24.1, 3.7109231898719394e-45, 8.375922158176275e-31, 3.785277898958473e-40
24.2, 2.798028320565526e-45, 6.31650734248245e-31, 2.1105779826684322e-40
24.3, 2.1114160191066316e-45, 4.7633908071235654e-31, 1.1768064424779e-40
24.4, 1.6164229019401834e-45, 3.5921157614730647e-31, 6.561583672437377e-41
24.5, 1.2098907396062824e-45, 2.7088153311446593e-31, 3.658577889130165e-41
24.6, 9.17470435935683e-46, 2.042694884673708e-31, 2.0399331693336285e-41
24.7, 7.020028437573467e-46, 1.5403616367237163e-31, 1.1374166332359831e-41
24.8, 5.281313118450985e-46, 1.1615476683511372e-31, 6.341955761451406e-42
24.9, 3.9980746592421674e-46, 8.758839983558211e-32, 3.536118760931994e-42
25.0, 3.0489912175042572e-46, 6.604674481728044e-32, 1.9716529628137508e-42
25.1, 2.284316976279338e-46, 4.980254914215776e-32, 1.0993452575573517e-42
25.2, 1.7432215589846419e-46, 3.755321420671635e-32, 6.129679259069664e-43
25.3, 1.3196350119416448e-46, 2.831640401658575e-32, 3.417758598021497e-43
25.4, 9.989987140572157e-47, 2.1351312932850935e-32, 1.905658222996587e-43
25.5, 7.561817122539265e-47, 1.6099286406228212e-32, 1.062548249299451e-43
25.6, 5.743722655075665e-47, 1.2139038168988186e-32, 5.924508103119553e-44
25.7, 4.3649865741726195e-47, 9.15287625424342e-33, 3.303360027526881e-44
25.8, 3.285655468726521e-47, 6.90123189712904e-33, 1.8418727598160553e-44
25.9, 2.4914306930209014e-47, 5.203450405439417e-33, 1.0269825686257478e-44
26.0, 1.9201348028038478e-47, 3.923304697968077e-33, 5.726204143175468e-45
26.1, 1.4218486641996675e-47, 2.9580705504510108e-33, 3.192789540206493e-45
26.2, 1.0999124894319231e-47, 2.2302879505588978e-33, 1.7802223971126514e-45
26.3, 8.17080944237246e-48, 1.681548192349253e-33, 9.926080481065203e-46
26.4, 6.224243809607869e-48, 1.2678086710617045e-33, 5.534533988511015e-46
26.5, 4.717469855698272e-48, 9.558597707401534e-34, 3.0859192027071242e-46
26.6, 3.548122276082593e-48, 7.206605753239106e-34, 1.720632774853352e-46
26.7, 2.6939948406708618e-48, 5.4332977455917765e-34, 9.593871139467675e-47
26.8, 2.0462228604854273e-48, 4.096306578720603e-34, 5.349261876971634e-47
26.9, 1.5403541067285747e-48, 3.0882869984074186e-34, 2.9826568088197175e-47
27.0, 1.174628329454148e-48, 2.328301136784873e-34, 1.6630046732437866e-47
27.1, 8.889262228088163e-49, 1.755322778011044e-34, 9.272938150806248e-48
27.2, 6.743111332197875e-49, 1.32333930415675e-34, 5.170184960229521e-48
27.3, 5.14060686198579e-49, 9.976583972077038e-35, 2.882815557668162e-48
27.4, 3.862394593392457e-49, 7.521231966463878e-35, 1.6076232662717313e-48
27.5, 2.915921737728539e-49, 5.670124775636981e-35, 8.961006754955597e-49
27.6, 2.2155453649214402e-49, 4.2745736271733634e-35, 4.9977865931296754e-49
27.7, 1.6986411980406093e-49, 3.2224751856886627e-35, 2.7887480745560257e-49
27.8, 1.2826128934587222e-49, 2.429310323073319e-35, 1.552474850620562e-49
27.9, 9.78800522944285e-50, 1.8313572966283094e-35, 8.647868644548144e-50
28.0, 7.360045087365075e-50, 1.380574614050621e-35, 4.835814507664326e-50
28.1, 5.546479878416776e-50, 1.0407428473068962e-35, 2.7006012412483205e-50
28.2, 4.2220610487368473e-50, 7.845556883854788e-36, 1.495933850815375e-50
28.3, 3.1917224384267424e-50, 5.914267222477282e-36, 8.466583261952392e-51
28.4, 2.4207668129708863e-50, 4.458358369301786e-36, 4.739219809223206e-51
28.5, 1.8277402986589309e-50, 3.360825059259909e-36, 2.3827412679363485e-51
28.6, 1.3889472231387754e-50, 2.533458387303693e-36, 1.3827587143827006e-51
28.7, 1.04303272049873e-50, 1.909759222325299e-36, 8.466169894929453e-52
28.8, 7.878811057073571e-51, 1.4395954449798405e-36, 5.352824871169038e-52
28.9, 5.940843568276742e-51, 1.0851739345925504e-36, 3.9527232857645735e-52
29.0, 4.565648297842311e-51, 8.180037970380999e-37, 1.083448436614572e-52
29.1, 3.4654920814947664e-51, 6.166069215189928e-37, -1.7887479950884318e-53
29.2, 2.6096974862782626e-51, 4.647919680587331e-37, 2.3278613085754044e-53
29.3, 1.9749919768469868e-51, 3.5035313641772295e-37, -1.4736193317751106e-52
29.4, 1.502400832949616e-51, 2.640891832936707e-37, -1.8611040338533072e-53
29.5, 1.1410153835171832e-51, 1.9906387687041716e-37, -1.2175840990953314e-53
29.6, 8.62406110939746e-52, 1.5004847110327452e-37, 2.381593203088757e-53
29.7, 6.567879719469057e-52, 1.1310140364595936e-37, 1.9548884754350622e-53
29.8, 4.955331034570222e-52, 8.525144505838798e-38, 5.850363166002373e-53
29.9, 3.777158932688416e-52, 6.42588380860057e-38, -7.688548681385883e-53
30.0, 2.8399765789187975e-52, 4.843523179376323e-38, -7.3664854512279065e-53
30.1, 2.122957698733153e-52, 3.6507939391232686e-38, -8.666176480191493e-53
30.2, 1.6175073216912671e-52, 2.7517610110592395e-38, -4.499477562757606e-53
30.3, 1.2223039693344493e-52, 2.0741090556777292e-38, 3.566549135138249e-53
30.4, 9.211494281407554e-53, 1.563327521501691e-38, 2.406222230316588e-53
30.5, 7.113164478743478e-53, 1.1783271883302768e-38, 7.450146765986375e-53
30.6, 5.361112812084227e-53, 8.881358292572095e-39, -1.6887843087768543e-53
30.7, 4.0272395149200616e-53, 6.694073515074385e-39, -1.3012186859722244e-53
30.8, 3.052454165474502e-53, 5.0454416264840336e-39, -3.94666241736574e-54
30.9, 2.3355179292353977e-53, 3.802818016688533e-39, -4.5923646877527496e-54
31.0, 1.7667209671701953e-53, 2.8662203460347955e-39, 7.231084916184367e-54
31.1, 1.3547408936656497e-53, 2.1602862790412536e-39, -4.3131341457133105e-54
31.2, 9.98338874209611e-54, 1.6282113083155103e-39, -5.380318573071797e-53
31.3, 7.590846489747746e-54, 1.2271791794211761e-39, -2.4546093272111e-53
31.4, 5.790241504495933e-54, 9.24917437518768e-40, -9.563873212436476e-53
31.5, 4.3300262740579313e-54, 6.971010845413491e-40, -1.7329393476445474e-53
31.6, 3.324869274258726e-54, 5.253955331711116e-40, 7.863347173150687e-56
31.7, 2.506177678841594e-54, 3.959814528898932e-40, 1.5590827914458225e-53
31.8, 1.8801497837970737e-54, 2.9844285651349614e-40, -8.999535689277391e-55
31.9, 1.4382629321381736e-54, 2.2492898830647274e-40, -2.238661423785598e-54
32.0, 1.0839270113456481e-54, 1.6952259557634856e-40, -1.866712719648997e-53
32.1, 8.186915954171324e-55, 1.2776376502484112e-40, 2.57610116906224e-53
32.2, 6.1673045105871046e-55, 9.629101773455096e-41, 9.809655675456862e-55
32.3, 4.7262006927866e-55, 7.257078859752962e-41, -5.438952886922491e-54
32.4, 3.548524454584038e-55, 5.469352567941839e-41, -3.1254523606675555e-53
32.5, 2.675274941333508e-55, 4.1220004184918564e-41, 4.3433460545718525e-54
32.6, 2.0428550535487436e-55, 3.1065489325290745e-41, 1.0682075869326934e-53
32.7, 1.5347239134909493e-55, 2.341242736388906e-41, -2.2548282454453107e-54
32.8, 1.1521728328248207e-55, 1.7644639327234513e-41, -1.6720071295539682e-53
32.9, 8.761549644960952e-56, 1.329772192030766e-41, -8.535673864125428e-55
33.0, 6.580040001415497e-56, 1.002166422958752e-41, 2.828971188148646e-54
33.1, 4.951373164317929e-56, 7.552671729354248e-42, -1.41661418527877e-53
33.2, 3.7593310838456255e-56, 5.691929993498732e-42, 1.7309769207999397e-53
33.3, 2.8263584061029154e-56, 4.289598956447051e-42, 2.350545739368656e-53
33.4, 2.1399455493380586e-56, 3.23274948801185e-42, -2.368550140323998e-53
33.5, 1.6070777202034353e-56, 2.4362713115099672e-42, -4.9042777298166836e-54
33.6, 1.22089482548035e-56, 1.836020427607789e-42, 3.667351270807289e-54
33.7, 9.069446770011855e-57, 1.3836544481509491e-42, -1.0303743378513458e-53
33.8, 6.868163916600746e-57, 1.0427400971109022e-42, 6.541880441269484e-54
33.9, 5.220732706875567e-57, 7.858195310199249e-43, -1.8150251855241014e-54
34.0, 3.8734305754683555e-57, 5.921993083431755e-43, -6.138152353720963e-54
34.1, 2.9241147344693394e-57, 4.4628400662813506e-43, -3.1103646742708725e-54
34.2, 2.185645876221433e-57, 3.363203290851204e-43, 6.295491213289315e-54
34.3, 1.6295243487499053e-57, 2.534505868139879e-43, -4.008313946653047e-55
34.4, 1.2315380583417097e-57, 1.9099934862428165e-43, 5.839139214900632e-54
34.5, 9.165286307625995e-58, 1.4393582178370061e-43, 1.8155820730388315e-54
34.6, 6.778125193105356e-58, 1.0846867490521718e-43, 5.458421020072514e-54
