flowtime, wh1, wh2, wh3
0.0, 0.0017503791976756285, 0.9459472570601131, -1.8977790921974667
0.1, 0.0010209088559995493, 0.9556325606832459, -1.917694777419666
0.2, 0.0007064021931309962, 0.960304297085326, -1.9280372055124027
0.3, 0.0005366828798785555, 0.9628783337349625, -1.9343142599297907
0.4, 0.00042971653696550626, 0.964453797437418, -1.9386438153342964
0.5, 0.0003553466821173214, 0.9654876343796884, -1.9419048826107823
0.6, 0.000300479224725407, 0.9661892139298356, -1.9444954166725321
0.7, 0.00025848152439619993, 0.9666651226443084, -1.9466159510025833
0.8, 0.00022552948071889617, 0.9669759333481956, -1.9483804590654945
0.9, 0.00019919704458220473, 0.9671598329518442, -1.9498616317085289
1.0, 0.00017784201669411432, 0.9672430760192371, -1.951110353882565
1.1, 0.00016030382335278535, 0.9672449325913604, -1.952164657868073
1.2, 0.00014573754836653418, 0.9671802139104595, -1.95305420126229
1.3, 0.00013351453185082488, 0.9670606706390179, -1.95380273837937
1.4, 0.00012315897573414008, 0.9668958317125226, -1.9544296278971347
1.5, 0.00011430568568607413, 0.9666935455684942, -1.954950836499774
1.6, 0.00010667099331647171, 0.9664603511043072, -1.9553796528099132
1.7, 0.0001000322609235892, 0.9662017442060206, -1.9557272188993093
1.8, 9.421315389271868e-5, 0.9659223761656862, -1.9560029378699522
1.9, 8.907288348939809e-5, 0.9656262053628042, -1.95621479239558
2.0, 8.449823652740479e-5, 0.9653166155760466, -1.9563695968244157
2.1, 8.039759382404602e-5, 0.9649965097363491, -1.956473198482182
2.2, 7.669638881332257e-5, 0.9646683851859791, -1.9565306395231326
2.3, 7.33336229346249e-5, 0.9643343947626883, -1.9565462878260378
2.4, 7.025916597027137e-5, 0.9639963968667005, -1.9565239434283874
2.5, 6.743164603298928e-5, 0.9636559968646966, -1.9564669255245766
2.6, 6.481678715656723e-5, 0.9633145816139914, -1.9563781439504113
2.7, 6.238608998581715e-5, 0.9629733484723388, -1.95626015823302
2.8, 6.011577784615002e-5, 0.9626333298510986, -1.9561152266334958
2.9, 5.798594980228293e-5, 0.9622954141356886, -1.95594534710176
3.0, 5.597989641445885e-5, 0.9619603636221887, -1.9557522916680365
3.1, 5.4083544287989344e-5, 0.9616288299828304, -1.9555376354827805
3.2, 5.228500324333889e-5, 0.9613013676697518, -1.9553027814738881
3.3, 5.057419573757774e-5, 0.9609784455852232, -1.9550489813957657
3.4, 4.894255256767412e-5, 0.960660457284056, -1.954777353894247
3.5, 4.738276224767807e-5, 0.9603477299241644, -1.9544889000888352
3.6, 4.588856404023032e-5, 0.9600405321434157, -1.9541845170798624
3.7, 4.445457663468495e-5, 0.9597390810090076, -1.9538650097104235
3.8, 4.3076156034380985e-5, 0.9594435481622492, -1.953531100853887
3.9, 4.174927745357364e-5, 0.9591540652613846, -1.95318344044692
4.0, 4.047043700623977e-5, 0.9588707288099165, -1.9528226134516136
4.1, 3.9236569748568035e-5, 0.9585936044440425, -1.9524491468965643
4.2, 3.8044981264971144e-5, 0.9583227307436812, -1.952063516122876
4.3, 3.6893290491204226e-5, 0.9580581226216117, -1.951666150339926
4.4, 3.577938187708168e-5, 0.9577997743387466, -1.9512574375790661
