flowtime, wM2R1, wM2R2, wM2R3, wM2R4, wM2R5, wM2R6, wM2R7, wM2R8, wM2R9, wM2R10, wM2R11, wM2R12, wM2R13, wM2R14, wM2R15
0.0, 0.45912907268701547, 0.42541215902725377, 0.4442538490344006, 0.4387368933105972, 0.33536996347348, 0.40583856982020194, 0.47012750150777505, 0.4750738290678489, 0.4745084456492116, 0.3606866553722689, 0.3842072071076637, 0.4696670125276441, 0.47130593397727255, 0.47234554391194317, 0.45285871039405035
0.1, 0.4367600648107597, 0.3984395426273967, 0.41480107629717644, 0.40954033068710943, 0.30813578659513113, 0.38104514025720576, 0.44655459392797786, 0.45069381972725653, 0.45041168664811704, 0.3360607437175869, 0.3505463221107033, 0.44630010876774395, 0.44607139978862775, 0.44786267117167716, 0.4211557714643043
0.2, 0.40108353192742435, 0.3541363184830908, 0.3650574318943087, 0.36168535013100817, 0.2633624968329275, 0.33637068068410325, 0.4102233634865222, 0.4147605425948878, 0.414998142777036, 0.29927772433566263, 0.29927804086112897, 0.41078444832799144, 0.40928168749147825, 0.4107795524579348, 0.3745488645237736
0.3, 0.35126245266874134, 0.2927920828096277, 0.2960948809752785, 0.29519487270636835, 0.2065627311676571, 0.2716221887098499, 0.36011787560775893, 0.3672860886175971, 0.36848282314764996, 0.25218420499586, 0.23454131374929077, 0.3617143044037806, 0.360810166601993, 0.3604778333904638, 0.3128886490449737
0.4, 0.28846529739363524, 0.222407465135758, 0.22276118038306522, 0.22097236361290626, 0.15071054150068458, 0.20024712746525627, 0.29606988054608097, 0.3091283895896399, 0.31196203651350607, 0.198456929740183, 0.1682293380505173, 0.29794864644618035, 0.3011577030134699, 0.2976893066373891, 0.2412983061956168
0.5, 0.2193225123968858, 0.1574113935366377, 0.16077953261124997, 0.1556695760528604, 0.10566672837584191, 0.14004571454046258, 0.22347449673736886, 0.24305392907459766, 0.24800869089590133, 0.14559368792548588, 0.11321057552039611, 0.2246012800701139, 0.23339993439928503, 0.22765263500512317, 0.17303575225792375
0.6, 0.1560964448922544, 0.10672577170685763, 0.11399422340409422, 0.10705745005823523, 0.07310229686499327, 0.09609255865580914, 0.15598545927155946, 0.17617108635685347, 0.18236305518798693, 0.10205749180170924, 0.07428549390406679, 0.15702657545331092, 0.16672518166536648, 0.1614818668440668, 0.11922288197211153
0.7, 0.10718698671675825, 0.07089740636536067, 0.08009440082086344, 0.07355685720680201, 0.0505529336150382, 0.06549427752516992, 0.10422372538438054, 0.11872277327300973, 0.12395390531270264, 0.07065602567755844, 0.04908563903305377, 0.10635404006001883, 0.11233221587257133, 0.10887294586873361, 0.08108526861650853
0.8, 0.07262904845375798, 0.046870773670792905, 0.05597997817771056, 0.050962740432018504, 0.03510015443897026, 0.04451785681719196, 0.06886776731981434, 0.07651994578430237, 0.0795108587009209, 0.04928303859470899, 0.0332205267701136, 0.07201165940763825, 0.07390589407806923, 0.07183472473836953, 0.05507385476248933
0.9, 0.04898329394850507, 0.031200150773410904, 0.0390315873088554, 0.03569500410860924, 0.02449691925269767, 0.030240468905280163, 0.045856799462475485, 0.04842803148184093, 0.04952901375393217, 0.034852885638746334, 0.023081686133019374, 0.04928233257988741, 0.048496030741312264, 0.04726798540504257, 0.03752425010762342
1.0, 0.032954140486952964, 0.021077718100737382, 0.027212042423609667, 0.025274558956587895, 0.017190898604937957, 0.020555641654333687, 0.031013991281333968, 0.030561964978507588, 0.03066184537464126, 0.02497900188202552, 0.016349262122667265, 0.0341216663025911, 0.03197136823412555, 0.031243922495764683, 0.025710960621051594
1.1, 0.02214173368251428, 0.014494320285921543, 0.01899444557954016, 0.01807391476951594, 0.012133682831362127, 0.013990892759263086, 0.02133969345852082, 0.01938824773927976, 0.01914169606898337, 0.018096433179229345, 0.011676743077577347, 0.023840275465758416, 0.021190322249561397, 0.020751548726992208, 0.01774275313427621
1.2, 0.014888374409422573, 0.010129763185081683, 0.013268270101886371, 0.01303362578898231, 0.008616383440733576, 0.009535478908754048, 0.014918434661759683, 0.012421219383957561, 0.012138201133087716, 0.013218896975318015, 0.008313517099354862, 0.016749103256544433, 0.014084740390632134, 0.013818256300936397, 0.012336529987043864
1.3, 0.010044477092322193, 0.0071647295427064855, 0.009251775182651556, 0.009460287011008036, 0.006157569784261874, 0.006503300285060186, 0.01056892553685582, 0.008055489256122844, 0.007833617971091352, 0.009720269307771041, 0.005854315731072594, 0.011792843836038768, 0.009346488775405634, 0.00920760115462847, 0.008636632182716394
1.4, 0.0068111695476108965, 0.00510561716958647, 0.006414485884457088, 0.006895953956354788, 0.004429306106664195, 0.004431966064010506, 0.007562176315566105, 0.005291490491497683, 0.005139549091810108, 0.00719129401341059, 0.004079897691594993, 0.008301842428129107, 0.006162877612947581, 0.00613762665596184, 0.006079999028384397
1.5, 0.0046432465642206695, 0.0036545692482691187, 0.004406113189795214, 0.005035300323771218, 0.0032076832456452405, 0.0030113613701381573, 0.005442263206240314, 0.00351838118760134, 0.003420126129035311, 0.005353005039381699, 0.0028391949649877912, 0.005837202415623242, 0.004030379137509908, 0.004097904186320192, 0.004297947373115779
1.6, 0.003178667302600872, 0.0026243127571274694, 0.0029946241822858374, 0.00367282130092866, 0.002339314063541467, 0.0020339886356892305, 0.003920296221596415, 0.0023650709662195618, 0.002302864711500794, 0.0040077023623977664, 0.001992008561017673, 0.0040990335790795415, 0.002623581497637883, 0.002745924636109587, 0.0030476688344226927
1.7, 0.002181754115464462, 0.0018896006661643355, 0.0020190303881713213, 0.0026688660398361793, 0.0017186033701208309, 0.001360821038978873, 0.002811973507571215, 0.0016050225644909269, 0.0015657247880241762, 0.0030132975388217154, 0.0014144790204664477, 0.0028754153711581664, 0.0017134920330679033, 0.0018499749863134453, 0.0021667379674113
1.8, 0.0014996385053833252, 0.001363514018417465, 0.0013587817845184356, 0.0019274722925168622, 0.0012724038130130005, 0.0008981392457424544, 0.0019991308547493325, 0.0010982559794795847, 0.0010732352919237565, 0.0022693111330552656, 0.001015047597396613, 0.002014664093745217, 0.0011316709343086571, 0.0012545871496559104, 0.00154427412833469
1.9, 0.0010319095118570087, 0.0009854372663492146, 0.000919280636006751, 0.0013815376257715044, 0.0009497039511642352, 0.0005821128330506525, 0.0014044355969021337, 0.0007569198097374776, 0.0007407887077935651, 0.001706732737150896, 0.0007337386537798208, 0.0014088584359877177, 0.0007589607250620865, 0.0008568439709593, 0.001103267887442241
2.0, 0.0007111939302955378, 0.0007130690256915698, 0.0006283421326228121, 0.0009826960750990057, 0.0007146959450261232, 0.0003687154663499942, 0.0009744287441698061, 0.0005249850761812155, 0.0005144383765871704, 0.001278956843643415, 0.0005327406902044144, 0.0009822507617249254, 0.0005169706685462418, 0.000589318869611737, 0.0007897602225788708
2.1, 0.0004914201662652827, 0.0005166083669998014, 0.0004347083708839611, 0.0006946233707425645, 0.000542092401011142, 0.00022715651288382458, 0.0006690713981392105, 0.00036618049352194203, 0.0003591895865312116, 0.0009539980142458217, 0.0003877985993920919, 0.0006821787860789445, 0.00035691287671064936, 0.0004080299150616623, 0.0005659312964620421
2.2, 0.00034079255510249893, 0.00037480503239807503, 0.0003042808966655292, 0.0004890922687214516, 0.0004139459883815316, 0.00013556849104832334, 0.0004564432023164219, 0.0002567146337590495, 0.00025202203132077504, 0.0007087244403745686, 0.0002827400329832743, 0.00047193687593634494, 0.00024908801315863343, 0.0002842544293276362, 0.00040539586347023955
2.3, 0.00023738348667873537, 0.00027238508510001735, 0.0002151801018974276, 0.000343977224615596, 0.00031749203496915876, 7.818731888016267e-5, 0.00031081067879533294, 0.00018080461770197595, 0.00017761949880532488, 0.0005252964680318647, 0.00020638393996883563, 0.0003255613136566029, 0.00017531127328023225, 0.00019913959315966533, 0.0002898362781705985
2.4, 0.0001661619763462005, 0.00019833904767780036, 0.00015348611823621418, 0.00024223339826606228, 0.00024370409637687428, 4.357248706253755e-5, 0.00021211162766323155, 0.00012787832282394615, 0.00012569537708830906, 0.00038937064589123714, 0.0001508057776217522, 0.00022436830552764376, 0.00012420653418933588, 0.0001402202578058463, 0.0002065393824768927
