flowtime, wM1R1, wM1R2, wM1R3, wM1R4, wM1R5, wM1R6, wM1R7, wM1R8, wM1R9, wM1R10, wM1R11, wM1R12, wM1R13, wM1R14, wM1R15, wM1R16, wM1R17, wM1R18, wM1R19, wM1R20
0.0, 0.0016708770240222433, 0.0022596205116015124, 0.0018556654797632296, 0.003501047443212559, 0.00394630393046618, 0.0010666103945403168, 0.001229007945996342, 0.0037112255674313518, 0.0015175035305495638, 0.002399755842285956, 0.004641115612305136, 0.0016364880163078155, 0.0010406632088984565, 0.0010243708425030364, 0.0020109184332344015, 0.004997960053054182, 0.0011700069109272658, 0.0016479683407536257, 0.0017349231432768541, 0.0034681420543177265
0.1, 0.0007411555719897113, 0.0006857186159892304, 0.0007656927378599606, 0.0007817019404134329, 0.0008241944303449024, 0.0007955549410759615, 0.0008164834477351554, 0.0008642996276430664, 0.0008139261093068242, 0.0007747100194089363, 0.0007690273689583931, 0.0007990857019257667, 0.0007921545613288744, 0.0007994272434243519, 0.0008289682606039904, 0.0007700664665989662, 0.000805584698929955, 0.0008532872054864146, 0.0008619340407405374, 0.0007914986022015776
0.2, 0.0006485797349228989, 0.0005937143299217783, 0.0006706715727153764, 0.0006854130852991551, 0.0006937411911394539, 0.0007068925022851092, 0.0007239046516650825, 0.000730486828482442, 0.0007192379182964656, 0.0006820562944376933, 0.0006725975268327827, 0.0007097699429742025, 0.0007033179226939516, 0.0007091971300744868, 0.0007301416288302459, 0.0006544978035674089, 0.0007136884293817574, 0.0007464918015153623, 0.0007511532026326958, 0.0006955943066146353
0.3, 0.0005927477133338875, 0.000544375441986797, 0.0006149049569849451, 0.0006250074709536996, 0.0006267617095065573, 0.0006479109364508161, 0.0006639410737721215, 0.0006597002105518773, 0.0006579878236576239, 0.0006244111355259304, 0.0006153626876958735, 0.0006501105741032618, 0.0006445539651943314, 0.0006494468627877634, 0.0006655823810100854, 0.0005993430100183305, 0.0006539775983714404, 0.0006809276226459361, 0.0006821774773109065, 0.0006374988704594539
0.4, 0.0005513358421752215, 0.0005079900060699632, 0.0005735475355345558, 0.0005799725550862529, 0.000579900125637515, 0.0006027604297280767, 0.000618310911980497, 0.0006100291427382426, 0.0006113575287242611, 0.0005807006751093432, 0.0005724139996851598, 0.0006042182282221237, 0.0005996293129301875, 0.0006038188169088261, 0.0006164610153261493, 0.0005608539876995395, 0.0006085877330927904, 0.0006322171813791058, 0.0006307812325334975, 0.0005938265551553332
0.5, 0.0005179510608046786, 0.00047842700299945525, 0.0005400448927941454, 0.0005438246103759798, 0.0005429401531465376, 0.0005659949698884163, 0.0005811934391340825, 0.0005710037343025328, 0.0005734700559415069, 0.0005451306336067968, 0.0005375731319445596, 0.000566743593235739, 0.0005630738336175534, 0.0005667397550833596, 0.0005767111944022038, 0.0005300788678655535, 0.0005717163789326091, 0.0005930693251593903, 0.0005896232297012775, 0.0005583585557015227
0.6, 0.0004899574449080022, 0.0004534528903112539, 0.0005117976065284743, 0.0005136846614765262, 0.000512270934657517, 0.0005350860678162103, 0.000549965773347453, 0.00053873890848835, 0.0005416721936612006, 0.0005152054782759563, 0.0005083011135464462, 0.0005352046821195127, 0.000532353106219929, 0.0005356175057782631, 0.0005435091541224707, 0.0005040846053030238, 0.0005407366002768718, 0.0005603720988420221, 0.0005554570637629936, 0.000528500576680683
0.7, 0.0004659345090874694, 0.00043189120842066506, 0.00048743045367708815, 0.00048795162206486314, 0.00048613619766661194, 0.0005085606587586447, 0.0005231279003700985, 0.0005113102226298132, 0.0005144306178081424, 0.000489509251902179, 0.0004831801776371443, 0.0005081445137759654, 0.0005059936387512252, 0.0005089429814624339, 0.0005152025808408367, 0.000481514603303092, 0.0005141444915863968, 0.0005324149995774421, 0.000526442276980298, 0.0005028140418047838
0.8, 0.00044496677915373245, 0.0004129760379110112, 0.00046606038736649334, 0.0004655884284891123, 0.0004634591484340861, 0.0004854300154566602, 0.0004996834697844234, 0.00048754273214830974, 0.000490716838009186, 0.00046709598652624546, 0.0004612698522832704, 0.00048457402993094275, 0.0004830085160420785, 0.00048570580066694373, 0.0004906798344706132, 0.0004615615163508061, 0.0004909413909727739, 0.0005080904367880682, 0.000501367572610097, 0.00048035295738442263
0.9, 0.0004264049115367811, 0.00039615735212093995, 0.00044705966315407915, 0.0004458632192113088, 0.0004434912163422814, 0.00046497964394511324, 0.0004789165148508728, 0.0004666284016608757, 0.00046978692880907997, 0.00044728049596148416, 0.0004418927587523457, 0.0004637704931889869, 0.0004626857903311576, 0.0004651778887244017, 0.00046913683154697097, 0.0004436720430875133, 0.00047041010766280515, 0.0004866149296167949, 0.00047937162464193423, 0.00046043905751225704
