flowtime, wM2R1, wM2R2, wM2R3, wM2R4, wM2R5, wM2R6, wM2R7, wM2R8, wM2R9, wM2R10, wM2R11, wM2R12, wM2R13, wM2R14, wM2R15
0.0, 0.9272890292573283, 0.9247327993678118, 0.8447305819477797, 0.6568999116510931, 0.8375259709375465, 0.92664617494872, 0.8224126970513408, 0.8624678620582241, 0.927284155949986, 0.7557124133143935, 0.7281312421306323, 0.9090896337934334, 0.7029486684322369, 0.7067304465488636, 0.9165915338153762
0.1, 0.9282763919990279, 0.92770881058197, 0.9119225586513189, 0.8624959021166593, 0.9108633646338822, 0.9280387292530893, 0.9069651245801326, 0.9160742061060299, 0.9282734477149324, 0.8926684358954579, 0.8825851677154365, 0.9250505141316769, 0.8855345699291606, 0.8746018945814052, 0.9262314490024782
0.2, 0.9281775954996325, 0.9278614754276429, 0.9205050824889339, 0.8978997204804027, 0.9204589531035743, 0.9279934286283636, 0.9189541396333437, 0.9226463556367972, 0.9281739671047664, 0.9121633647708398, 0.9066264455861853, 0.9267835017237092, 0.9099950364692471, 0.9032124457179629, 0.9272340258508325
0.3, 0.9279177013771767, 0.9276800391678668, 0.9228089996702581, 0.908491999216557, 0.9229949560254709, 0.9277533019932452, 0.9220982635577912, 0.9243447168136416, 0.9279158074280562, 0.9176273719317095, 0.9136738282004127, 0.927044230300136, 0.9167094915855397, 0.9113942056865578, 0.927295420240516
0.4, 0.9275907846607814, 0.9273901926539311, 0.9236579552388069, 0.9130539823336393, 0.923897104783195, 0.9274379652080172, 0.9232685446710001, 0.9248870979114997, 0.927591442622276, 0.9198906294618323, 0.9166809763015215, 0.9269370617118006, 0.9194643688092945, 0.9148495530939924, 0.9271142537599936
0.5, 0.9272213541061257, 0.9270420294781414, 0.9239576754982216, 0.9154240148620111, 0.9242026591027497, 0.9270767924008123, 0.9237327530187325, 0.9249923697313835, 0.9272247807239661, 0.9209988032289012, 0.9182081152047004, 0.9266782281954689, 0.9207924708340889, 0.9165929621278458, 0.9268287556770569
0.6, 0.9268194250961125, 0.9266536474376927, 0.9239835073828578, 0.9167599512360903, 0.9242193461205672, 0.9266813778608601, 0.9238550488816191, 0.9248807719388318, 0.9268256737172909, 0.9215574085554472, 0.919028107311512, 0.9263354386698581, 0.9214466825835156, 0.9175209527425437, 0.926482345275783
0.7, 0.9263900561894032, 0.9262334980404557, 0.9238477629618831, 0.9175209231524549, 0.9240688424627438, 0.9262574792858438, 0.9237781940370375, 0.9246413613908022, 0.926399165838566, 0.9218056819341985, 0.9194485320565281, 0.9259366040273603, 0.9217261373754422, 0.9179913025244554, 0.9260931647449802
0.8, 0.9259360890194142, 0.9257861108859364, 0.9236053427376936, 0.9179263852021646, 0.9238091660266381, 0.9258083067905382, 0.923570697786689, 0.9243169832772511, 0.9259481249908548, 0.9218575572105354, 0.9196164300866818, 0.92549529918187, 0.9217730704879715, 0.9181761069105134, 0.9256702291644634
0.9, 0.9254592059829391, 0.9253141026060846, 0.9232864043927482, 0.9180953058352262, 0.923471585475251, 0.9253357589104905, 0.9232699495696323, 0.9239307402945608, 0.9254742641075376, 0.92177455713304, 0.9196114827858205, 0.9250188385616073, 0.921663530750066, 0.9181687953820525, 0.9252185149484405
1.0, 0.9249604170204614, 0.9248190382972448, 0.9229088788530145, 0.9180979521913138, 0.9230743861766972, 0.924840982309175, 0.922898137983286, 0.9234961026838434, 0.9249786178934425, 0.9215929691311243, 0.9194808445281202, 0.9245114138155068, 0.9214416055675115, 0.9180244411569374, 0.9247409456965134
1.1, 0.9244403097679051, 0.9243018523701371, 0.922484038251757, 0.9179783906373574, 0.9226288668491698, 0.9243246564076716, 0.9224691945959697, 0.9230213643951557, 0.924461791738647, 0.9213356143995404, 0.9192542414377652, 0.92397549711432, 0.9211343894375671, 0.9177774800541264, 0.9242392921378483
