flowtime, whM2R1, whM2R2, whM2R3, whM2R4, whM2R5, whM2R6, whM2R7, whM2R8, whM2R9, whM2R10, whM2R11, whM2R12, whM2R13, whM2R14, whM2R15, whM2R16, whM2R17, whM2R18, whM2R19, whM2R20
0.0, 0.8712059623445872, 0.9780091215174358, 0.8812611955457382, 0.7912697930407173, 0.6462380629287842, 0.9177661930780577, 0.929538846008855, 0.9949838609821343, 0.7719871324418631, 0.6772510007976493, 0.8800413208935862, 0.729130433664359, 0.7229367724664866, 0.8977008303547747, 0.9874615704518303, 0.8409090435715028, 0.960778524667175, 0.9896851278199568, 0.8741618991180445, 0.7873390556295802
0.1, 0.9107491157932146, 0.984025150030915, 0.9165196909496615, 0.8345573740023655, 0.7370793113313815, 0.9431977593717901, 0.9489941360242593, 0.9952654882741289, 0.8179329471086327, 0.7597664308286032, 0.9149584709370729, 0.7873932857406726, 0.7909143277650617, 0.9295298459888426, 0.9903706213290697, 0.8829088588684966, 0.9711278845799187, 0.9917872548532334, 0.9137979978705273, 0.8541979595265734
0.2, 0.9358417159863383, 0.9877320378765577, 0.9390867735890491, 0.8681290249971102, 0.8025458114840968, 0.9591031175552279, 0.962064822354138, 0.995492065592242, 0.8569901836591838, 0.8178625355954124, 0.937999773008093, 0.8356203064137454, 0.8424597979482641, 0.9496799757019497, 0.9921385094172942, 0.9130287018203656, 0.9780734443318215, 0.9931127506134704, 0.938627556165776, 0.8952076257951335
0.3, 0.951987902962421, 0.9900913593108607, 0.9536907493067123, 0.8937342194646967, 0.8488662856211928, 0.9691670169029809, 0.970810626461988, 0.9956740685465968, 0.8872007145405021, 0.8586404041972375, 0.9531597227831065, 0.8726610613972597, 0.8798733552128354, 0.9625490177067689, 0.9932583440371723, 0.9340126901247506, 0.9827285424372747, 0.9939794422204182, 0.9544429636788816, 0.9210254069205508
0.4, 0.9626243465597482, 0.991641626392795, 0.9633464744482076, 0.9129877596353627, 0.8816249588798083, 0.9756725552042055, 0.976717460921516, 0.9958191406560993, 0.9096172734799491, 0.8872334497400951, 0.963241014329684, 0.8999238990719863, 0.9065335366032252, 0.9709319969272654, 0.9939943977754118, 0.9485211615804255, 0.9858846560372905, 0.9945641450759567, 0.9647806766481322, 0.9378340614707175
0.5, 0.9698228283632212, 0.9926900956581034, 0.9698930196281198, 0.927392313572857, 0.9049810768735406, 0.9799846599321392, 0.9807691048147948, 0.9959330295460503, 0.925989854321062, 0.9073648660106752, 0.9700613599979044, 0.9196328456814784, 0.9254903570624091, 0.9765254344126765, 0.9944929444211456, 0.9586015240207979, 0.9880609051697478, 0.9949682600534014, 0.9717295302948372, 0.9491510545412978
0.6, 0.9748259951781543, 0.9934164218531092, 0.9744410990897053, 0.9381859770576244, 0.9218379440018041, 0.9829147442259715, 0.9835965891767177, 0.9960201499653386, 0.9379095875308608, 0.9216577439772669, 0.9747665555611825, 0.933838258180252, 0.939065749371498, 0.980349891781927, 0.9948377308893417, 0.9656853857015736, 0.9895884914495986, 0.9952517867453359, 0.9765263401542942, 0.9569982504957217
0.7, 0.9783877618483535, 0.9939285170244971, 0.9776675518220304, 0.9463137708813347, 0.9341720643226615, 0.9849497495085757, 0.9856019654430079, 0.9960839426371271, 0.9466066974771266, 0.9319119910963577, 0.9780752024394034, 0.9441256309993208, 0.9488991786260851, 0.9830243158336991, 0.9950783565521866, 0.97073284216999, 0.9906779047515242, 0.9954513504747192, 0.9799166961961452, 0.9625681809936147
0.8, 0.9809748186125025, 0.9942930083258393, 0.9799926261203187, 0.9524703371859888, 0.9433203127466999, 0.9863869817174905, 0.987042889220146, 0.996127114855319, 0.9529732152873944, 0.9393434812061966, 0.9804409860894654, 0.9516329570348242, 0.9561120955059424, 0.9849302437662144, 0.9952451765156342, 0.9743783006284367, 0.9914640121836247, 0.9955899924617441, 0.9823609204027408, 0.9665872766833261
0.9, 0.9828830487552085, 0.9945521573563846, 0.981683323169599, 0.9571581555064056, 0.9501897592606844, 0.98741179972646, 0.9880864987864717, 0.9961518086011756, 0.9576387563455454, 0.9447690033421218, 0.9821539800102357, 0.9571519128938307, 0.9614646649749281, 0.9863075857019099, 0.9953573498077083, 0.9770408436816844, 0.9920344717692775, 0.9956826243860782, 0.9841504458486998, 0.9695128189091465
1.0, 0.9843047268398111, 0.9947334658957835, 0.982913356941766, 0.960738895013102, 0.955400711334847, 0.9881423273762608, 0.988842847270363, 0.9961597218547701, 0.9610433062132288, 0.9487383151255899, 0.9834025486622161, 0.9612276679092441, 0.9654736196753508, 0.9873103849774729, 0.9954273111220215, 0.9789994257681603, 0.992447236868945, 0.9957391474430566, 0.9854743043784802, 0.9716414113244606
