flowtime, w1, w2, w3
0.0, 0.0024693749560417513, 0.7490244080133515, -1.513161250962397
0.1, 0.0017852535785185105, 0.7469856052540575, -1.514900652531998
0.2, 0.0012891463498874139, 0.7435156511381193, -1.5161250124811814
0.3, 0.0009304871745796318, 0.7385372260776477, -1.516873458293899
0.4, 0.0006717039704339613, 0.7319422520155974, -1.5171820392022528
0.5, 0.000485180029672726, 0.7235893194930195, -1.5170835040382633
0.6, 0.0003507808564774245, 0.7133025884188359, -1.5166072687515153
0.7, 0.00025391429813631923, 0.7008730537708485, -1.5157794985752426
0.8, 0.00018404916359475725, 0.6860632630399727, -1.5146232544998093
0.9, 0.0001336060242934646, 0.6686166120107051, -1.5131586709989193
1.0, 9.71386796228387e-5, 0.6482721526732472, -1.5114031439040276
1.1, 7.073653266539844e-5, 0.6247854019997106, -1.5093715154763727
1.2, 5.159160973453915e-5, 0.5979550494760673, -1.5070762491956393
1.3, 3.768656162306216e-5, 0.5676549830366105, -1.5045275903906437
1.4, 2.757065840783731e-5, 0.533870959402512, -1.5017337111548157
1.5, 2.0199320729480373e-5, 0.4967414031492254, -1.4987008394367858
1.6, 1.4819298431298809e-5, 0.4566011133410216, -1.49543337306172
1.7, 1.0886536746594526e-5, 0.4140229439023759, -1.4919339799260551
1.8, 8.007404286423249e-6, 0.3698443308300021, -1.4882036858576633
1.9, 5.896602669665481e-6, 0.32515579524051896, -1.4842419517396246
2.0, 4.346986593059657e-6, 0.2812270297793742, -1.480046741525585
2.1, 3.207892138516015e-6, 0.23936396876246774, -1.4756145827658085
2.2, 2.3695488873713544e-6, 0.20072546256477228, -1.470940621246679
2.3, 1.7518480011216556e-6, 0.16615826283591148, -1.466018671335817
2.4, 1.2962340399596467e-6, 0.1361073988188858, -1.4608412636258004
2.5, 9.598407660533686e-7, 0.11062357151452486, -1.4553996914873468
2.6, 7.112419313583577e-7, 0.0894463518463424, -1.4496840581704653
2.7, 5.273665848642758e-7, 0.0721197390462909, -1.4436833261260174
2.8, 3.9125570762713416e-7, 0.058100947579554724, -1.4373853702488493
2.9, 2.904278531994234e-7, 0.04684133040947015, -1.430777036755512
3.0, 2.156864620661234e-7, 0.03783550933915326, -1.4238442093943404
3.1, 1.6024808893189283e-7, 0.0306445023136129, -1.4165718846226465
3.2, 1.1910421844191517e-7, 0.0249014523966822, -1.408944257268357
3.3, 8.855340062330004e-8, 0.020307543720823353, -1.4009448180018782
3.4, 6.585777917966602e-8, 0.01662343927935811, -1.3925564636713894
3.5, 4.8990613055526495e-8, 0.013659463093607905, -1.383761621193941
3.6, 3.6450458925923246e-8, 0.011266219595321465, -1.374542385243118
3.7, 2.7124258006393462e-8, 0.009326387580456777, -1.3648806694418798
3.8, 2.0186348272598325e-8, 0.007747893207176208, -1.3547583701684518
3.9, 1.5023900853327342e-8, 0.006458402143482679, -1.3441575414436802
4.0, 1.1181815087792465e-8, 0.0054009610124653475, -1.333060578724567
4.1, 8.321958719523347e-9, 0.004530589684929739, -1.3214504088288692
4.2, 6.192994426969824e-9, 0.0038116360217407604, -1.3093106827154017
4.3, 4.608026356461489e-9, 0.0032157301126393926, -1.2966259675040386
4.4, 3.4280284153667267e-9, 0.00272020410450219, -1.2833819340032973
4.5, 2.549550933764842e-9, 0.002306870939310002, -1.2695655361776537
4.6, 1.8955957108563587e-9, 0.001961078661665316, -1.2551651794836656
4.7, 1.4088391343272321e-9, 0.0016709759945923903, -1.2401708758638754
4.8, 1.046596618810743e-9, 0.0014269399496351692, -1.2245743844243149
4.9, 7.77079219728765e-10, 0.0012211279328454782, -1.2083693384155993
5.0, 5.766096632301683e-10, 0.0010471257741244244, -1.1915513610427595
5.1, 4.2755111668590234e-10, 0.0008996699273147603, -1.174118174756202
5.2, 3.1676570081537365e-10, 0.0007744272531892219, -1.156069710900579
5.3, 2.344669090902342e-10, 0.0006678197013381028, -1.1374082287443077
5.4, 1.7336504870950438e-10, 0.0005768841578536459, -1.1181384547539448
5.5, 1.280307359779102e-10, 0.0004991599596588215, -1.0982677542356385
5.6, 9.442071535520481e-11, 0.000432598272017169, -1.0778063477888455
5.7, 6.95245477846633e-11, 0.0003754888173871196, -1.056767584005931
5.8, 5.1101327704917883e-11, 0.00032640043166703867, -1.0351682770481672
5.9, 3.7483470278263645e-11, 0.0002841326828381144, -1.013029112679356
6.0, 2.7430475260222476e-11, 0.000247676372842447, -0.9903751186504144
