flowtime, w1, w2, w3
0.0, 0.0004889823523403275, 0.9674233843879053, -1.9366055275257856
0.1, 0.00046246336268776793, 0.9674874973100133, -1.9367971391364593
0.2, 0.00044442715773364305, 0.9674869879251253, -1.9368479740268627
0.3, 0.0004295949106091174, 0.9674611836874277, -1.9368457120344178
0.4, 0.0004165858927919422, 0.9674207247773603, -1.936813749314299
0.5, 0.00040479613235725945, 0.967370305253649, -1.9367623188330543
0.6, 0.0003938983325591068, 0.9673124717593766, -1.9366969463308712
0.7, 0.00038369272357755436, 0.9672487750056147, -1.9366209931022091
0.8, 0.0003740481797308447, 0.9671802257456015, -1.9365366535972068
0.9, 0.00036487422596494506, 0.9671075111059153, -1.936445424335778
1.0, 0.00035610590453571234, 0.9670311118891579, -1.9363483567684623
1.1, 0.00034769489732327965, 0.9669513722443218, -1.936246207397124
1.2, 0.00033960405561066724, 0.966868543462617, -1.936139532459033
1.3, 0.0003318039255612695, 0.9667828124655249, -1.9360287498433608
1.4, 0.00032427049419248775, 0.9666943207376629, -1.9359141804614384
1.5, 0.0003169837012742411, 0.9666031770938583, -1.9357960762787505
1.6, 0.00030992643997608364, 0.9665094663908307, -1.9356746395062916
1.7, 0.00030308387331124027, 0.9664132555343505, -1.9355500358509132
1.8, 0.00029644295691407197, 0.9663145976666304, -1.9354224037442755
1.9, 0.0002899920981508684, 0.9662135351191101, -1.9352918608296508
2.0, 0.0002837209064815304, 0.9661101015201448, -1.9351585085648488
2.1, 0.0002776200057780399, 0.9660043233233722, -1.9350224355277545
2.2, 0.00027168088944914926, 0.9658962209301302, -1.9348837198227737
2.3, 0.000265895805721179, 0.9657858095305424, -1.9347424308557348
2.4, 0.0002602576646469265, 0.9656730997444696, -1.9345986306707161
2.5, 0.0002547599611429336, 0.9655580981178562, -1.934452374968184
2.6, 0.00024939671016048677, 0.9654408075174368, -1.9343037139054464
2.7, 0.00024416239127042337, 0.9653212274463074, -1.9341526927284323
2.8, 0.0002390519007307114, 0.9651993543041956, -1.9339993522895134
2.9, 0.000234060509634071, 0.9650751816039981, -1.933843729474095
3.0, 0.00022918382709686996, 0.9649487001537194, -1.9336858575627744
3.1, 0.00022441776768596295, 0.9648198982135103, -1.9335257665398222
3.2, 0.00021975852247476248, 0.9646887616298595, -1.9333634833643518
3.3, 0.00021520253322812323, 0.9645552739545488, -1.9331990322059758
3.4, 0.00021074646931230562, 0.9644194165475791, -1.9330324346595378
3.5, 0.00020638720700172152, 0.9642811686695064, -1.9328637099334405
3.6, 0.0002021218108966094, 0.9641405075633623, -1.932692875022264
3.7, 0.00019794751721230282, 0.9639974085283216, -1.9325199448642487
3.8, 0.0001938617187349582, 0.9638518449870265, -1.9323449324844642
3.9, 0.00018986195126338308, 0.9637037885444144, -1.9321678491264356
4.0, 0.00018594588137860372, 0.9635532090448149, -1.931988704373309
4.1, 0.0001821112954014792, 0.9634000746226888, -1.93180750626074
4.2, 0.00017835608941949623, 0.9632443517499393, -1.931624261379595
4.3, 0.00017467826026914098, 0.9630860052807413, -1.9314389749724539
4.4, 0.00017107589738226528, 0.9629249984947769, -1.931251651022797
4.5, 0.00016754717540435273, 0.9627612931376345, -1.9310622923382397
4.6, 0.00016409034751311533, 0.9625948494605802, -1.930870900627513
4.7, 0.00016070373936316585, 0.9624256262606946, -1.9306774765723294
4.8, 0.00015738574360106374, 0.9622535809194802, -1.9304820198939947
4.9, 0.00015413481488719198, 0.962078669442642, -1.930284529417285
5.0, 0.00015094946538335722, 0.9619008465011748, -1.930085003127734
5.1, 0.00014782826065329007, 0.9617200654730145, -1.9298834382267875
