flowtime, whM3R1, whM3R2, whM3R3, whM3R4, whM3R5, whM3R6, whM3R7, whM3R8, whM3R9, whM3R10, whM3R11, whM3R12, whM3R13, whM3R14, whM3R15
0.0, -1.320034053791824, -1.5948457511187868, -1.4882353244333864, -1.235687649138994, -1.3399243923615105, -1.608240029120326, -1.552527300132185, -1.5789921747456368, -1.5631759266686227, -1.2214805559615343, -1.2182234617085967, -1.604287935128553, -1.5409070346428149, -1.6021044040576995, -1.5866226561651318
0.1, -1.3816688264052148, -1.644629426298848, -1.5183684319997286, -1.3454931451007586, -1.346323155799764, -1.6645137985382925, -1.5484091469349954, -1.5840088073113223, -1.5928155846113554, -1.3056636479626889, -1.3832152519455572, -1.6609505277387995, -1.6064004212648875, -1.6496050914993954, -1.62227603050942
0.2, -0.9275235330266364, -1.2556073931040752, -1.0872397879570723, -0.8548466019666189, -0.8106332741174236, -1.3101618281909555, -1.132102689100304, -1.1852804661612937, -1.1487544437807207, -0.8585526106031013, -0.9330762908566643, -1.291839960746029, -1.163636386167125, -1.2539692651178826, -1.212901396861978
0.3, -0.5004712947089779, -0.7541893620939442, -0.5720479695712645, -0.3216880160695083, -0.3206710664811383, -0.7901522492448876, -0.6728454107177141, -0.7528901960829891, -0.5991404828532068, -0.39856351754855085, -0.48778075882667415, -0.7612582138047482, -0.5793344134183344, -0.7716006393681394, -0.7772073166803966
0.4, -0.20244248221714223, -0.33441153772628784, -0.19168956122133363, -0.08594095410670943, -0.11617960258319909, -0.3522725590719863, -0.3024835492366113, -0.3543596245433732, -0.15914437382010302, -0.13666547859232364, -0.2173883840874017, -0.3139831475741742, -0.18757571233024953, -0.35897480936440684, -0.3708894656358853
0.5, -0.05458947269356753, -0.10852569958284485, -0.04153291542024291, -0.023335703626567932, -0.05143045594305784, -0.10492848756417107, -0.10967437108880033, -0.12829274868562435, -0.025803585094665286, -0.028324125597104233, -0.11139198925758502, -0.08202432131269406, -0.06048938884995519, -0.11522186036079682, -0.10450556567727448
0.6, -0.013102474469937604, -0.03986308708076159, -0.007722934903401755, -0.008390279394399892, -0.02612804697083342, -0.0248798738472846, -0.0463203662572385, -0.05180981715288611, -0.004755253177780793, -0.003976793850497167, -0.06719615406109329, -0.016961135600296075, -0.013287884259406017, -0.03501209069551584, -0.02560474291055266
0.7, -0.0023132906410836683, -0.01878635575426331, -0.002473635643724163, -0.004439560178042586, -0.013205824058095193, -0.005704002234452717, -0.022986463184406676, -0.02414010190527311, -0.001009372936706298, -0.0006012662399605675, -0.04375368890367473, -0.004340317162448743, -0.0017662287931757947, -0.011928474792905768, -0.007278005929833979
0.8, -0.0005510501059537905, -0.009892635675406745, -0.0016483691824222342, -0.0030219554712527987, -0.006553416872071118, -0.001117101135260789, -0.012624973425546148, -0.007324392165774783, -0.00021910350585411755, -9.889609185770732e-5, -0.03052807515549544, -0.0017509605947492153, -0.0002298438315795618, -0.004528331956379267, -0.0026773502025300862
0.9, -0.00013200867944387386, -0.005123649431513141, -0.0011271635370858793, -0.002098176505494773, -0.0033587300621073816, -0.00026446045455766516, -0.009371894156199262, -0.003499339142447485, -4.695799654574689e-5, -1.690294136511504e-5, -0.02354605395819448, -0.000979036501147587, -2.954885622460604e-5, -0.001622727187981347, -0.0020817095566633085
1.0, 2.2993937241292827e-6, -0.0027372748528492388, -0.0006598075504597046, -0.0013227712259872729, -0.0018114199990180242, -0.000426512776542046, -0.008209580144559267, -0.001931950573789826, -1.0102495813931799e-5, -2.8985928862838872e-6, -0.0202324122043208, -0.0005347265749406468, -4.073167640162259e-6, -0.0005228730675583295, -0.0032912907017853417
