flowtime, whM2R1, whM2R2, whM2R3, whM2R4, whM2R5, whM2R6, whM2R7, whM2R8, whM2R9, whM2R10, whM2R11, whM2R12, whM2R13, whM2R14, whM2R15
0.0, 0.7624544221654177, 0.7073350195406514, 0.7395888604971942, 0.7253441659472697, 0.5502800502227961, 0.6759614334532622, 0.7794693521879651, 0.7882122245129, 0.7874008860517594, 0.5962010533941463, 0.6335582772721078, 0.7801285878432754, 0.7810667322438423, 0.7842037811215448, 0.7509191993655429
0.1, 0.7321877270326067, 0.6654468131110998, 0.6956720810440502, 0.6813451119219261, 0.5087095043212483, 0.6396672216840068, 0.7468770869978756, 0.7549045375962358, 0.7545818734827529, 0.556611385003909, 0.5787344923409982, 0.7481076276512395, 0.7463759935404786, 0.7503502263536571, 0.7046654244583856
0.2, 0.6799737800290746, 0.5942292159689515, 0.6162889422327836, 0.6050210892093896, 0.4373374326246006, 0.5681146727594797, 0.6934821401792913, 0.7027993205840963, 0.7033899539917365, 0.49705116931537624, 0.49374510946566563, 0.6961844449276902, 0.6926757303030819, 0.6958707506746938, 0.6327478187494476
0.3, 0.602228278479099, 0.4920655505014775, 0.5011801335941903, 0.49448800182832686, 0.3438274605208084, 0.4589833383181491, 0.6153800248769115, 0.6299268300532728, 0.6322470825801518, 0.4193714702781886, 0.3844268293352132, 0.6197083673115632, 0.6176946491102893, 0.6175180558588775, 0.5327434687943994
0.4, 0.49895313762621446, 0.37212678747176026, 0.37640789630025095, 0.3686513039000632, 0.2504264622515265, 0.3365859462624641, 0.5101605262288952, 0.5358178694047964, 0.5411545060567057, 0.32921716515921634, 0.2717684441440763, 0.5144258536537283, 0.520298003224823, 0.5145202555275946, 0.4124093203518457
0.5, 0.3810319281391779, 0.2605676894930309, 0.2707370674585722, 0.2578192711494224, 0.17488348969414116, 0.23396690960012823, 0.3864204747150947, 0.4240454602642732, 0.4333170535088895, 0.23971834775826142, 0.1790854631629848, 0.3885626487245626, 0.4048517453212502, 0.39524105931561243, 0.29568749873398836
0.6, 0.27122396682133176, 0.17394514508009126, 0.19128433423677763, 0.1759758757364838, 0.12046558607613206, 0.1599778580880485, 0.26936250762321423, 0.30744080002902335, 0.3189179812294706, 0.16607493059046713, 0.11481317632143041, 0.2709107248321597, 0.28852792806466526, 0.2802558944204832, 0.2033540248580857
0.7, 0.185842485593702, 0.11338302930692148, 0.1339348849156194, 0.12008396515817225, 0.08298452350815859, 0.10887992950028566, 0.1791708231592947, 0.2058318073935588, 0.2153114709567458, 0.11334587926035226, 0.07432382601130595, 0.1827468198477644, 0.1930281375057667, 0.18814290882582432, 0.13802887870547462
0.8, 0.12555043814083466, 0.07337278930828797, 0.09325445940476439, 0.08265493554908922, 0.057421423820443504, 0.07394219136904107, 0.1175884004520671, 0.13098859663777593, 0.13615113280651756, 0.07781584162687662, 0.04957540996278426, 0.1232938158264295, 0.12574767431041448, 0.1231864096788134, 0.09355753122231228
0.9, 0.08437591918445851, 0.047735515021707475, 0.06473670226311302, 0.05750013065351921, 0.039945434270652024, 0.050168063711714096, 0.07759555836644849, 0.08142076544754889, 0.08307985604944396, 0.05408702068976764, 0.03416532054496627, 0.08410800901378661, 0.0815036625520243, 0.08015758897493563, 0.06358204006711644
1.0, 0.05651068901974455, 0.031495898310247954, 0.0449085716875063, 0.040414450451404293, 0.02794092471003271, 0.03404306233655196, 0.05190987973619138, 0.050255557256091724, 0.05016241773223176, 0.03803066425545646, 0.02410480474272855, 0.05804276915490929, 0.05292398425301111, 0.05221598483794016, 0.043418464996993276
1.1, 0.03773644672067791, 0.02114871981885677, 0.031169404000775763, 0.028666567918379734, 0.01965774045489367, 0.023123628597147717, 0.03529025595697428, 0.031102101889173155, 0.03048145183845789, 0.02696686354881625, 0.017157617804124642, 0.04040313756591457, 0.03444182570666812, 0.03407561281058157, 0.02983510773331412
