flowtime, wM2R1, wM2R2, wM2R3, wM2R4, wM2R5, wM2R6, wM2R7, wM2R8, wM2R9, wM2R10, wM2R11, wM2R12, wM2R13, wM2R14, wM2R15, wM2R16, wM2R17, wM2R18, wM2R19, wM2R20
0.0, 0.6126315278938853, 0.9053731681283547, 0.8866295666445546, 0.9154030489431808, 0.8846738592974387, 0.8045147270275911, 0.6451894092144257, 0.8920725900998548, 0.9266621768129149, 0.7248507012575672, 0.7257259453440672, 0.9268311432379784, 0.9188456901429218, 0.8886805516806451, 0.8423226035552801, 0.8799206425755809, 0.926703425047198, 0.6138055604247984, 0.8599837484817483, 0.7901934461746087
0.1, 0.9196881975672063, 0.9299507214394762, 0.9297577738799946, 0.9303076383039861, 0.929025854804782, 0.9274319688812791, 0.9212845907612757, 0.9296054098881538, 0.9303452385355322, 0.9252064314797174, 0.9258993551777394, 0.9303384688385316, 0.9302414350158492, 0.9291159759663679, 0.928227676964045, 0.9290149426291531, 0.9303776375022933, 0.9213481802620933, 0.9291771406487116, 0.9266209073423564
0.2, 0.9259901998826437, 0.9308772669875034, 0.9309131843220463, 0.9310985207660858, 0.9303579394994035, 0.9297570502937593, 0.9269263924375127, 0.9307537158327114, 0.931049461501709, 0.9286234653190153, 0.9293387112559592, 0.9310332120054758, 0.9310373882669639, 0.9303751916729788, 0.9299713210298701, 0.9303565435088276, 0.9310706399725696, 0.9271374433170176, 0.930665633714774, 0.9291971456906675
0.3, 0.9280395338366784, 0.9313101063250792, 0.9313865339340671, 0.931475508341659, 0.930931414036485, 0.9305681982053388, 0.9286745200021849, 0.9312370351161209, 0.9314175541625118, 0.9297509736540452, 0.9304433908780385, 0.9314003760236383, 0.9314365715523222, 0.9309269759160724, 0.9306512168369329, 0.930916946905479, 0.9314363860880361, 0.9289691639623787, 0.9312407238806404, 0.9301116155167133
0.4, 0.929033975690377, 0.9315534234956923, 0.931635077964951, 0.9316840950315496, 0.9312505968794624, 0.9309746318710085, 0.9295058585767225, 0.9314968533987381, 0.9316302977844317, 0.9302992870138805, 0.9309628586540873, 0.9316142115183866, 0.9316666564066101, 0.9312392174960565, 0.9310080846823354, 0.9312226703187075, 0.9316492466545544, 0.9298680920169932, 0.9315349974219052, 0.9305782870805355
0.5, 0.9296030018658578, 0.9316901779316921, 0.9317670269031167, 0.9317948643779154, 0.9314370938350972, 0.9311982131481624, 0.929968911078527, 0.9316392647092367, 0.9317488095568707, 0.9306001819087547, 0.9312374507810374, 0.9317344471317696, 0.9317972191907684, 0.9314249324211045, 0.9312077360965294, 0.9313972562422866, 0.9317686803113833, 0.930387953481102, 0.9316908073382468, 0.93084223876083
0.6, 0.9299495081318816, 0.9317541720243094, 0.9318230846577574, 0.9318374116705379, 0.9315373112484575, 0.9313138951574631, 0.9302373351695321, 0.9317043812689453, 0.9318002447504108, 0.9307627990702145, 0.931377569128379, 0.9317878374533843, 0.9318580807616047, 0.9315272884943231, 0.9313098843187845, 0.931486850343572, 0.931821329736056, 0.9307054355567179, 0.9317599193430453, 0.9309868992261106
0.7, 0.9301582143985042, 0.9317629610870133, 0.9318231535898948, 0.931827492850488, 0.9315741738423259, 0.9313554068238974, 0.9303842437956786, 0.9317120787872227, 0.931799504460278, 0.9308347977034207, 0.9314304944544114, 0.9317891300831899, 0.9318652532840761, 0.9315676626175606, 0.9313427304758282, 0.9315140128329055, 0.9318219201449134, 0.9308957074979354, 0.9317669295253002, 0.9310500047966214
0.8, 0.9302717994284354, 0.9317274534451764, 0.9317789925200377, 0.9317751096453614, 0.93156128357259, 0.9313412762269502, 0.930446704612324, 0.9316742985241946, 0.9317562380176052, 0.930841438877203, 0.9314207919511917, 0.9317478977283157, 0.9318289248877116, 0.931558868003373, 0.9313224162982873, 0.9314921357081577, 0.9317800325911211, 0.9309973257974894, 0.9317259715403431, 0.9310523112654894
0.9, 0.9303149799237644, 0.9316552747308259, 0.9316985131850435, 0.9316873713056489, 0.9315077850385829, 0.931283190100487, 0.9304461696673457, 0.9315991818035775, 0.9316774023316517, 0.9307980581430405, 0.9313631393097929, 0.9316710528837242, 0.9317563404706014, 0.9315096466437749, 0.9312594714012767, 0.9314302639679911, 0.9317025933847073, 0.9310328257964694, 0.9316463044820978, 0.931006884318063
