flowtime, wM1R1, wM1R2, wM1R3, wM1R4, wM1R5, wM1R6, wM1R7, wM1R8, wM1R9, wM1R10, wM1R11, wM1R12, wM1R13, wM1R14, wM1R15, wM1R16, wM1R17, wM1R18, wM1R19, wM1R20
0.0, 0.00362211226308349, 0.00525632740361999, 0.002470078085886015, 0.00397132499269785, 0.005253837929425707, 0.0035043289413344385, 0.004402445842906057, 0.0026854274283486805, 0.0019523639179523016, 0.005044413505409505, 0.003553527781192992, 0.004865880181178201, 0.002433743615713974, 0.002461110028048007, 0.006110072646969279, 0.0056666207174420535, 0.004657417598414281, 0.003367046862126561, 0.005017322472402759, 0.005287992305793374
0.1, 0.0026006806865527983, 0.003767880973045901, 0.001799477650989802, 0.003017981004651793, 0.0038376230502655964, 0.0025831115093683126, 0.0032501693538474945, 0.002107654648892821, 0.0015148287811016885, 0.0037521425884500703, 0.0025869842629422128, 0.0034688674940660065, 0.0017630371276119673, 0.0018317873543400556, 0.004625760689980004, 0.004265898850131279, 0.003614353361777383, 0.0024631176257719767, 0.0036763131640980737, 0.0039640435414891725
0.2, 0.0018605510455362094, 0.0026876160334758344, 0.00130750611268376, 0.002268637710795366, 0.0027813052992887374, 0.0018911395848718135, 0.002378327576114818, 0.0016261654718196725, 0.0011568132791421088, 0.0027735536837919196, 0.0018757583130081907, 0.0024645614125864005, 0.0012753061184704263, 0.0013526068310607741, 0.003458533392234269, 0.0031672457138816764, 0.0027614472275169747, 0.0017919162741321347, 0.0026760108513864877, 0.0029311974050534487
0.3, 0.0013282394392567076, 0.0019100590188434834, 0.0009484291206318785, 0.001690709120470091, 0.002003555470657712, 0.001377682084151049, 0.00172880510501304, 0.00123890876205576, 0.0008731433886943503, 0.0020398537686731515, 0.001356419233825935, 0.0017475945493977598, 0.0009218993777509162, 0.0009929668428703083, 0.0025592251436260247, 0.0023262707958655567, 0.002084462279367134, 0.0012984020357383102, 0.0019392492575749033, 0.0021439603742069015
0.4, 0.0009473765271250286, 0.0013540694861315585, 0.000687326194870018, 0.0012516387485624414, 0.0014368959753618606, 0.0010001987313458687, 0.0012507000494239614, 0.0009352797211988175, 0.0006534774887508972, 0.001494512599060334, 0.0009794383375807555, 0.0012382840703301634, 0.0006664196592846871, 0.0007259229453649762, 0.0018777665008350283, 0.00169479297900174, 0.0015590205977390576, 0.0009382894879231171, 0.0014015493428097602, 0.0015548417212344057
0.5, 0.0006757838446974483, 0.0009585296011969614, 0.0004979530960258951, 0.000922004333745782, 0.0010274515369161992, 0.0007245760905781406, 0.0009019836444431427, 0.0007015856754735942, 0.00048615982940849106, 0.0010920933410585724, 0.0007069593362566418, 0.0008776453523865651, 0.00048197576708925425, 0.0005291939219205511, 0.0013684094889284358, 0.0012276450267037014, 0.0011581334555951937, 0.0006770129880781315, 0.0010116384335024375, 0.0011203464529300673
0.6, 0.00048246933749495605, 0.000678177263905419, 0.00036082544858160085, 0.0006768135493947484, 0.0007334726958662023, 0.0005243112384189167, 0.000649346725032026, 0.0005241140262773879, 0.0003602197937975006, 0.000796829561488236, 0.0005105583780713606, 0.0006227234495159566, 0.0003488844893371384, 0.0003850900306581152, 0.0009919722979234312, 0.0008859412811100767, 0.0008562588809648238, 0.00048821199123241744, 0.0007300900996503861, 0.0008035260706742071
0.7, 0.00034496047203214065, 0.000479953936046857, 0.00026161159901261867, 0.0004957192991974647, 0.0005233573266116681, 0.00037928241797112173, 0.00046717093378329075, 0.00039061829118559616, 0.0002662222570075559, 0.00058109954015855, 0.00036919973135011064, 0.0004426213857754445, 0.0002528364633850724, 0.0002799551257175977, 0.0007163326293366139, 0.0006380414735026016, 0.0006311720326736762, 0.0003521412131569465, 0.0005272931566127874, 0.0005745244203467963
0.8, 0.00024711700782427106, 0.0003399856596803072, 0.00018984324325270713, 0.0003626598180936527, 0.00037362621863053767, 0.0002744688382303032, 0.0003361915315770496, 0.00029085660226493837, 0.00019647660663857654, 0.00042392492538982884, 0.0002674912309561546, 0.0003153176259832698, 0.00018347895105784903, 0.00020345488037582386, 0.0005159895539088331, 0.00045920738321442796, 0.0004645392836435181, 0.0002542146412837535, 0.0003813793502226353, 0.00041006863332631476
0.9, 0.00017742361787461121, 0.0002411867257980954, 0.00013791281118516203, 0.0002652468219533264, 0.0002670919028533965, 0.0001987961846473735, 0.0002421651641938254, 0.000216616754217728, 0.00014492840778159013, 0.0003095943986334904, 0.00019426700131209144, 0.00022521823045501226, 0.00013334583066643716, 0.00014788030562927368, 0.00037120039127512436, 0.00033065036254891823, 0.00034178640745579145, 0.00018377123354977707, 0.00027639166052341625, 0.00029250006454748125
