flowtime, wh1, wh2, wh3
0.0, 0.00024931246711556635, 0.9950237390633161, -1.990364763776259
0.1, 0.00018908674272278568, 0.995395023721137, -1.991089220265919
0.2, 0.00014651348662340832, 0.9956780895345076, -1.9916865018989367
0.3, 0.00011561418290736382, 0.9958944940145321, -1.9921850006117054
0.4, 9.26600996424055e-5, 0.99605930199142, -1.9926057488013476
0.5, 7.525620215549678e-5, 0.9961832274279918, -1.9929645205912192
0.6, 6.182185454249649e-5, 0.9962740143767912, -1.9932732887598843
0.7, 5.128752730226902e-5, 0.9963373431611903, -1.9935412472397038
0.8, 4.2912709509299415e-5, 0.9963774350665241, -1.993775536541388
0.9, 3.6173756043214126e-5, 0.9963974623335977, -1.9939817636839205
1.0, 3.0693143399419955e-5, 0.9963998303745846, -1.9941643785281444
1.1, 2.6193839415817205e-5, 0.9963863748306443, -1.9943269488221345
1.2, 2.2469249871668927e-5, 0.9963585010293048, -1.994472363146055
1.3, 1.9363032157567574e-5, 0.996317283920873, -1.9946029820756537
1.4, 1.675528436090559e-5, 0.9962635405214441, -1.9947207518270211
1.5, 1.45529315591519e-5, 0.9961978829675577, -1.9948272904773114
1.6, 1.2682924660504142e-5, 0.9961207577121226, -1.9949239539633148
1.7, 1.1087355728520068e-5, 0.9960324746811999, -1.9950118870449953
1.8, 9.719900002499782e-6, 0.995933229055368, -1.9950920629877442
1.9, 8.543190109619705e-6, 0.9958231175553547, -1.9951653147185704
2.0, 7.5268545163666616e-6, 0.9957021505668597, -1.9952323594775592
2.1, 6.646035559588084e-6, 0.9955702610622366, -1.9952938184744002
2.2, 5.880258028518485e-6, 0.9954273110075653, -1.995350232674893
2.3, 5.212556961168807e-6, 0.9952730957492569, -1.9954020755691284
2.4, 4.628799194614059e-6, 0.9951073467371996, -1.9954497635685202
2.5, 4.117151208561434e-6, 0.9949297328342372, -1.9954936645259926
2.6, 3.667658470196107e-6, 0.9947398603836676, -1.9955341047619064
2.7, 3.2719105146575277e-6, 0.9945372721448901, -1.9955713748916803
2.8, 2.9227724901703745e-6, 0.9943214451575375, -1.9956057346864509
2.9, 2.614168626925933e-6, 0.9940917875508266, -1.9956374171507538
3.0, 2.3409065622250878e-6, 0.9938476342815906, -1.995666631958328
3.1, 2.0985340280218777e-6, 0.9935882417465979, -1.995693568364384
3.2, 1.8832213368530413e-6, 0.9933127811827744, -1.9957183976834119
3.3, 1.6916645547554134e-6, 0.9930203307367528, -1.9957412754081034
3.4, 1.5210053543910546e-6, 0.9927098660463887, -1.9957623430285885
3.5, 1.3687643893495699e-6, 0.9923802491397762, -1.9957817296011404
3.6, 1.232785682424437e-6, 0.9920302154124178, -1.995799553106353
3.7, 1.111190027910895e-6, 0.9916583583931025, -1.9958159216283475
3.8, 1.002335803852915e-6, 0.9912631119518661, -1.9958309343841776
3.9, 9.047859008581849e-7, 0.9908427295370259, -1.9958446826232819
4.0, 8.172797208929225e-7, 0.990395259948958, -1.9958572504182799
4.1, 7.387093933837469e-7, 0.989918519068344, -1.9958687153604342
4.2, 6.680995130695911e-7, 0.9894100568498714, -1.995879149174025
4.3, 6.045898284137553e-7, 0.9888671187648206, -1.9958886182614635
4.4, 5.474204101949702e-7, 0.988286600731023, -1.9958971841860638
4.5, 4.959189117240215e-7, 0.9876649963936663, -1.9959049041029677
4.6, 4.4948959829206433e-7, 0.9869983354180185, -1.9959118311439044
4.7, 4.076038772236453e-7, 0.9862821112184106, -1.9959180147604774
4.8, 3.6979210461651694e-7, 0.9855111962689241, -1.9959235010339211
4.9, 3.3563648095673806e-7, 0.9846797428200632, -1.9959283329514386
5.0, 3.047648778700866e-7, 0.983781066470487, -1.9959325506570782
5.1, 2.7684546304735846e-7, 0.982807509611376, -1.995936191676954
5.2, 2.5158201121336974e-7, 0.9817502812676592, -1.9959392911236669
5.3, 2.2870980563079753e-7, 0.980599269294317, -1.9959418818813284
5.4, 2.0799204972189126e-7, 0.9793428202575061, -1.9959439947733277
5.5, 1.8921671967835706e-7, 0.9779674816217533, -1.995945658715373
5.6, 1.7219379936792888e-7, 0.9764577000989448, -1.9959469008547708
5.7, 1.5675284735770466e-7, 0.9747954691947751, -1.9959477466971138
5.8, 1.4274085282092343e-7, 0.9729599181421065, -1.995948220222694
5.9, 1.3002034327913115e-7, 0.9709268335832018, -1.995948343992921
6.0, 1.1846771238115536e-7, 0.968668104617903, -1.9959481392472134
6.1, 1.0797173999918025e-7, 0.9661510812718973, -1.9959476259929911
6.2, 9.84322809346586e-8, 0.9633378362033934, -1.9959468230875042
6.3, 8.975910162239514e-8, 0.9601843197610095, -1.9959457483139917
6.4, 8.18708467792664e-8, 0.9566393995995863, -1.9959444184507167
6.5, 7.469412059834219e-8, 0.9526437783316258, -1.9959428493360807
6.6, 6.816266875547108e-8, 0.9481287865976625, -1.9959410559274349
6.7, 6.2216649509348e-8, 0.9430150550701996, -1.9959390523567453
6.8, 5.6801983486594944e-8, 0.9372110779340338, -1.9959368519808331
6.9, 5.186977310394243e-8, 0.9306116930381484, -1.9959344674291
7.0, 4.737578370459878e-8, 0.923096520854462, -1.9959319106470172
7.1, 4.3279979430556784e-8, 0.9145284259869096, -1.995929192937255
7.2, 3.9546107674092066e-8, 0.9047520910147094, -1.9959263249970023
7.3, 3.6141326768713016e-8, 0.8935928215120479, -1.9959233169536028
7.4, 3.303587209261067e-8, 0.8808557298925823, -1.995920178397158
7.5, 3.0202756474407964e-8, 0.8663254684862854, -1.9959169184112915
7.6, 2.761750108662177e-8, 0.8497666905678939, -1.995913545601627
7.7, 2.5257893636538215e-8, 0.8309254029026987, -1.99591006812247
7.8, 2.3103770887237934e-8, 0.8095313320326577, -1.9959064937020097
7.9, 2.1136822959265093e-8, 0.7853013798371793, -1.9959028296652515
8.0, 1.9340417095463935e-8, 0.7579442717446513, -1.995899082956324
8.1, 1.7699438892950563e-8, 0.7271668035946782, -1.9958952601588773
8.2, 1.620014915286923e-8, 0.6926830721148877, -1.9958913675148344
8.3, 1.4830054761436175e-8, 0.6542303741955624, -1.9958874109435918
8.4, 1.3577792154154748e-8, 0.6115997735234026, -1.9958833960576767
8.5, 1.2433022079685435e-8, 0.5646954890058755, -1.9958793281796323
8.6, 1.1386334527338484e-8, 0.5136418732460911, -1.9958752123564554
8.7, 1.0429162788330843e-8, 0.45894949228815207, -1.9958710533741908
8.8, 9.553705742575965e-9, 0.40171490833829804, -1.995866855771136
8.9, 8.75285755082948e-9, 0.3437535869384286, -1.9958626238500619
9.0, 8.020144003931822e-9, 0.28749642855078433, -1.9958583616902625
9.1, 7.3496648975441756e-9, 0.2355360080764603, -1.9958540731590173
9.2, 6.736041828415086e-9, 0.18995409899520033, -1.9958497619216795
9.3, 6.174370877292006e-9, 0.151802640806154, -1.9958454314519074
9.4, 5.660179714227322e-9, 0.12103287575532437, -1.995841085040994
9.5, 5.189388699489733e-9, 0.09682059404179709, -1.995836725807026
9.6, 4.7582755827171824e-9, 0.07800669103813648, -1.9958323567028624
9.7, 4.36344347486202e-9, 0.06342915572830153, -1.9958279805245838
9.8, 4.0017917584243405e-9, 0.052089469313113715, -1.9958235999189096
9.9, 3.6704896731036894e-9, 0.0431973573675797, -1.995819217390163
10.0, 3.366952320011193e-9, 0.03615416633875753, -1.9958148353075391
10.1, 3.0888188526091755e-9, 0.030515710967663763, -1.995810455911095
10.2, 2.8339326484894743e-9, 0.025954512008333486, -1.9958060813181042
10.3, 2.6003232798874903e-9, 0.02222851738182971, -1.995801713529306
10.4, 2.386190119237174e-9, 0.019157410212467616, -1.9957973544332095
10.5, 2.1898874176622712e-9, 0.0166054272506479, -1.9957930058127311
10.6, 2.009910723669311e-9, 0.014469142291625176, -1.9957886693496576
10.7, 1.8448845259376133e-9, 0.012668829518498891, -1.9957843466287768
10.8, 1.6935509946598416e-9, 0.011142339374513442, -1.9957800391437575
10.9, 1.5547597301020438e-9, 0.009840719552206983, -1.995775748299983
11.0, 1.4274584229661116e-9, 0.008725048022313867, -1.9957714754198184
11.1, 1.3106843452597522e-9, 0.007764113404521976, -1.9957672217457074
11.2, 1.2035565927557039e-9, 0.006932693999359602, -1.995762988444326
11.3, 1.1052690103545683e-9, 0.006210265150444623, -1.9957587766102047
11.4, 1.0150837477261768e-9, 0.005580017169305688, -1.995754587268658
11.5, 9.323253754458553e-10, 0.005028101396853446, -1.9957504213792603
11.6, 8.5637552011313e-10, 0.004543045929845054, -1.995746279839085
11.7, 7.866679705735103e-10, 0.004115298965197477, -1.99574216348551
11.8, 7.226842072256445e-10, 0.003736869128092549, -1.995738073098585
11.9, 6.639493267079767e-10, 0.0034010401917389976, -1.9957340094046518
12.0, 6.100283162736722e-10, 0.0031021433410234655, -1.9957299730776124
12.1, 5.605226550036894e-10, 0.002835374288727832, -1.9957259647427024
12.2, 5.150672091276563e-10, 0.002596645596428886, -1.9957219849777574
12.3, 4.733273959729843e-10, 0.0023824668049571562, -1.995718034315951
12.4, 4.3499659036555335e-10, 0.002189846663245388, -1.9957141132478797
12.5, 3.9979375797708563e-10, 0.0020162130144221473, -1.99571022222329
12.6, 3.6746129136560695e-10, 0.0018593468636242795, -1.995706361653442
12.7, 3.377630298652354e-10, 0.0017173278916278666, -1.9957025319124808
12.8, 3.1048245268842685e-10, 0.0015884892487663638, -1.9956987333396918
12.9, 2.8542102369443364e-10, 0.0014713799062275256, -1.9956949662406702
13.0, 2.6239667951978034e-10, 0.001364733187305557, -1.9956912308894859
13.1, 2.4124244681834127e-10, 0.0012674403723304027, -1.995687527529579
13.2, 2.218051740228037e-10, 0.0011785284848829108, -1.9956838563758863
13.3, 2.039443760731429e-10, 0.0010971415364427065, -1.9956802176155277
13.4, 1.8753117416991253e-10, 0.0010225246416180405, -1.9956766114102407
13.5, 1.7244732461957623e-10, 0.0009540105240722259, -1.995673037896292
13.6, 1.585843331138954e-10, 0.0008910080199684378, -1.9956694971867948
13.7, 1.4584264103184509e-10, 0.0008329922556604014, -1.9956659893722468
13.8, 1.341308812413952e-10, 0.0007794962329355396, -1.9956625145223414
13.9, 1.2336519748142906e-10, 0.0007301036010733421, -1.995659072685893
14.0, 1.1346862051169127e-10, 0.0006844424324447584, -1.9956556638932428
14.1, 1.0437049621312519e-10, 0.0006421798490170096, -1.9956522881560805
14.2, 9.600596267545393e-11, 0.0006030173722720582, -1.9956489454692068
14.3, 8.831547056987955e-11, 0.0005666868897421853, -1.995645635810978
14.4, 8.124434284718518e-11, 0.0005329471484559602, -1.995642359144147
14.5, 7.474237380691843e-11, 0.0005015806997384931, -1.995639115417034
14.6, 6.876345855145257e-11, 0.000472391231563581, -1.9956359045638965
14.7, 6.326525612642616e-11, 0.0004452012344428574, -1.9956327265060498
14.8, 5.820887842435358e-11, 0.000419849955010745, -1.995629581152376
14.9, 5.3558606819688777e-11, 0.00039619159830752343, -1.9956264684001215
15.0, 4.928163112173103e-11, 0.0003740937455066229, -1.9956233881353982
15.1, 4.534781077179057e-11, 0.00035343595866626983, -1.9956203402337436
15.2, 4.1729455941427273e-11, 0.0003341085481626341, -1.995617324561287
15.3, 3.840112626985978e-11, 0.0003160114819086434, -1.9956143409746714
15.4, 3.533944741340209e-11, 0.0002990534183842989, -1.99561138932163
15.5, 3.252294077571596e-11, 0.00028315084798484095, -1.9956084694423268
15.6, 2.9931869761553576e-11, 0.00026822732930571264, -1.9956055811685747
15.7, 2.7548096047076995e-11, 0.00025421280878389546, -1.9956027243255776
15.8, 2.535495007710386e-11, 0.0002410430136554046, -1.9955998987315113
15.9, 2.3337111345493047e-11, 0.00022865890950745906, -1.9955971041982152
16.0, 2.1480497649890842e-11, 0.00021700621483524007, -1.9955943405319199
16.1, 1.9772165121391187e-11, 0.0002060349659869293, -1.9955916075330393
16.2, 1.820021502089377e-11, 0.00019569912671824467, -1.9955889049974371
16.3, 1.675370869687009e-11, 0.00018595623730207424, -1.9955862327155693
16.4, 1.542258984867393e-11, 0.0001767670987636444, -1.9955835904739896
16.5, 1.4197612862611252e-11, 0.00016809548835408343, -1.995580978055046
16.6, 1.3070276984318234e-11, 0.00015990790284503795, -1.9955783952374335
16.7, 1.2032765829484459e-11, 0.00015217332663575, -1.9955758417963143
16.8, 1.107789218327307e-11, 0.00014486302201986863, -1.9955733175036263
16.9, 1.0199046362088469e-11, 0.00013795033926909529, -1.9955708221288524
17.0, 9.390150605203048e-12, 0.0001314105444620963, -1.9955683554383106
17.1, 8.645614904885024e-12, 0.00012522066322375478, -1.995565917196549
17.2, 7.960298674894108e-12, 0.00011935933874764935, -1.9955635071654967
17.3, 7.329473285793944e-12, 0.00011380670265667541, -1.9955611251054701
17.4, 6.748789928418333e-12, 0.00010854425741681712, -1.9955587707750524
17.5, 6.214248256572481e-12, 0.00010355476915984936, -1.9955564439313627
17.6, 5.722168477407034e-12, 9.882216989490915e-5, -1.9955541443302827
17.7, 5.269165545148461e-12, 9.433146819828792e-5, -1.9955518717265113
17.8, 4.852125493512457e-12, 9.006866756759444e-5, -1.995549625873879
17.9, 4.468183472249432e-12, 8.60206917119508e-5, -1.9955474065256524
18.0, 4.1147039896202175e-12, 8.217531612580719e-5, -1.9955452134343736
18.1, 3.789262165896951e-12, 7.852110536109019e-5, -1.9955430463520554
18.2, 3.4896268591757604e-12, 7.504735547221365e-5, -1.9955409050305841
18.3, 3.2137452463293632e-12, 7.17440411615762e-5, -1.995538789221698
18.4, 2.9597283448733395e-12, 6.86017672003804e-5, -1.9955366986771954
18.5, 2.72583802890887e-12, 6.56117237418396e-5, -1.9955346331487755
18.6, 2.5104748662140105e-12, 6.276564518137798e-5, -1.995532592388529
18.7, 2.312166937400472e-12, 6.00557722520487e-5, -1.9955305761488829
18.8, 2.1295597449395424e-12, 5.7474817073428535e-5, -1.995528584182546
18.9, 1.961406686030321e-12, 5.501593089913597e-5, -1.9955266162430372
19.0, 1.8065605494898734e-12, 5.267267433225773e-5, -1.995524672084465
19.1, 1.6639653863676731e-12, 5.0438989799550014e-5, -1.9955227514614946
19.2, 1.5326493201112813e-12, 4.8309176094754495e-5, -1.9955208541297096
19.3, 1.4117179193406471e-12, 4.627786481879695e-5, -1.9955189798456567
19.4, 1.3003478795615218e-12, 4.433999856036819e-5, -1.9955171283667448
19.5, 1.1977812695901381e-12, 4.249081067455363e-5, -1.9955152994515215
19.6, 1.103320607998319e-12, 4.07258065299162e-5, -1.9955134928595455
19.7, 1.0163236534053125e-12, 3.904074610599753e-5, -1.9955117083517013
