flowtime, wM1R1, wM1R2, wM1R3, wM1R4, wM1R5, wM1R6, wM1R7, wM1R8, wM1R9, wM1R10, wM1R11, wM1R12, wM1R13, wM1R14, wM1R15
1.1, 1.646169285910995e-17, -2.5752696244284843e-20, -7.236740209467207e-19, 8.790506568290496e-18, -9.050034883091267e-18, 9.336194805621978e-17, 2.9876218977679415e-17, 4.029407167897123e-18, 2.2373590683941035e-16, 8.483958178320984e-17, 1.1150736829816336e-19, 1.496780436888777e-16, 2.4111620908490364e-17, 4.484986030981224e-17, 8.492321116750969e-19
1.2, 1.4119128666378252e-18, 1.3098460152285623e-20, -5.506404600414841e-20, 7.764442223437831e-19, -7.54459785484688e-19, 8.080892177303196e-18, 2.5955051159878367e-18, 3.7339321352790544e-19, 1.937587031428564e-17, 7.316562653023778e-18, 2.826801382325858e-20, 1.3044626175564146e-17, 2.0970855841537496e-18, 3.8961320532512005e-18, 9.399899498583027e-20
1.3, 1.2152289553128656e-19, 2.106256782512521e-21, -4.212496540932171e-21, 6.814584873633249e-20, -6.351172172544504e-20, 7.00178756739189e-19, 2.2531383837424587e-19, 3.3827072895287146e-20, 1.6816282715867188e-18, 6.323356179816066e-19, 3.6068709847720005e-21, 1.1392463109631386e-18, 1.8229028830659226e-19, 3.3807832789342504e-19, 9.402716854998627e-21
1.4, 1.047982007981337e-20, 2.4142013424340283e-22, -3.275718657630413e-22, 5.950356864510829e-21, -5.3868991679262874e-21, 6.070732162667813e-20, 1.9542685296213293e-20, 3.0166882451642963e-21, 1.4615089409788518e-19, 5.472268691486461e-20, 3.815605024396156e-22, 9.962805778251746e-20, 1.5835997798915012e-20, 2.930838413014678e-20, 8.905895550241457e-22
1.5, 9.049047709637043e-22, 2.4257286176261488e-23, -2.612780838046994e-23, 5.174631810565382e-22, -4.592497047169274e-22, 5.265764808028415e-21, 1.6941891056479536e-21, 2.662016478948527e-22, 1.2713769672155742e-20, 4.7395499336905435e-21, 3.67326723867397e-23, 8.719605076129992e-21, 1.3748211747934596e-21, 2.538986633633342e-21, 8.218225324966794e-23
1.6, 7.824311960677412e-23, 2.2590684776804297e-24, -2.1757077152324423e-24, 4.48756315780323e-23, -3.9273252246295294e-23, 4.568802865603363e-22, 1.4673646756434804e-22, 2.3237231996203295e-23, 1.1066603443645783e-21, 4.1065506592762022e-22, 3.378075197551698e-24, 7.636272874872947e-22, 1.193232992488124e-22, 2.1986012324305107e-22, 7.595507743257274e-24
1.7, 6.805785242798095e-24, 2.344649329162685e-25, -1.421982372686033e-25, 3.863200459426842e-24, -3.361388721907041e-24, 3.964388946053001e-23, 1.2765573331989595e-23, 2.00200876765734e-24, 9.642203220077408e-23, 3.560537358317132e-23, 2.905605466254384e-25, 6.701343353808354e-23, 1.0356152649481523e-23, 1.9020689532276434e-23, 7.378675637302113e-25
1.8, 5.952946224944188e-25, 1.4073778699375668e-26, -6.4594871613399816e-27, 3.329084891834689e-25, -2.6894281331019566e-25, 3.4690170013563326e-24, 1.095740544871019e-24, 1.637417971022864e-25, 8.381455069275693e-24, 3.072069941671161e-24, 2.907344706511644e-26, 5.945349837349977e-24, 8.903656841105612e-25, 1.6425909319350834e-24, 8.758097777810479e-26
1.9, 5.14086169864791e-26, 1.6580330834839214e-27, -1.7072689290019551e-28, 2.637186982727627e-26, -2.577464541540817e-26, 3.018509014866322e-25, 9.553160768941952e-26, 8.387358255325335e-27, 7.13127510497247e-25, 2.6302683872924954e-25, 4.412043299667974e-27, 5.20190775282462e-25, 7.563265298135179e-26, 1.437715463322023e-25, 1.48180712212327e-26
2.0, 7.910985464274228e-27, -1.1623176388364435e-27, -1.749471082303127e-27, 1.0779133322340996e-27, 2.952871877951696e-27, 2.9078722334279086e-26, 7.464505865144785e-27, 1.533185046634621e-27, 5.572266816503489e-26, 2.2118244459128983e-26, 7.660330250727874e-28, 4.6573912727234237e-26, 5.433207524243301e-27, 1.49553880761028e-26, 2.364279724713382e-27
2.1, 3.791000248247319e-28, -2.4154338499269236e-28, -6.801500445384896e-28, -5.19454155879387e-28, -1.1437742684465345e-28, 2.6834335090534944e-27, 3.269467956031132e-28, 1.2558737381527726e-27, 6.427835546364103e-27, 2.6540598512160312e-27, -2.726355017240482e-28, -7.121613369572763e-28, -2.3675967500201973e-27, 2.2312789991581733e-27, 7.953267545896047e-28
2.2, 1.2869458728039668e-28, 2.8617336103349136e-28, -9.720282894581005e-29, -5.275269162646491e-28, 2.4326184388658476e-28, 2.558505543883548e-28, -1.0810305367393e-28, 2.1074100842367886e-28, 1.0376094765482739e-27, -4.021393632509872e-29, -1.4388096820316688e-28, 7.996029197441741e-28, -9.272684298962515e-29, 2.0566556006264774e-28, 1.5407182908555215e-28
2.3, -1.021583848258719e-29, 1.6969282025183583e-28, 1.7536773101771313e-28, 2.811478678728641e-29, -1.2410120660326274e-28, 2.2768581240066454e-28, -1.7599217102276125e-29, 9.172773898154816e-29, 5.028190741449052e-28, -1.5685932926808695e-28, -6.072554161091926e-29, -3.5464195870700727e-28, 2.999560008249134e-29, -1.3928259200599254e-28, 8.080253665322632e-29
2.4, 5.804794286927294e-29, -9.531452237054455e-30, 3.091602464993226e-29, -1.1146254090108885e-29, 1.3291829947454215e-29, -6.632427069618068e-29, 1.3176183658519303e-28, 1.1075192817534408e-28, 5.000640448426329e-29, 6.355675259380743e-29, 8.60478326956305e-30, -4.4497594759728806e-30, -1.3088387393809538e-28, -3.612010765200327e-29, -2.4064668914544325e-29
2.5, 2.8509745090479345e-29, -2.8939672033954974e-30, -4.1288909793789053e-29, -2.4612302798971523e-29, -2.640382117345457e-29, -9.094156901519259e-29, -2.614186859133689e-29, 2.0879088228791358e-29, -2.728428158057242e-29, -1.5204489682916597e-29, 5.57375148505949e-30, 1.1551203433382589e-29, 5.318480410995821e-29, -8.305676507145002e-30, -4.647394737570609e-30
2.6, -1.9360762356516863e-30, -3.74507893027608e-30, 5.133365171499306e-30, -1.0978357783751573e-29, 1.1329449176589876e-29, -1.6533610233661513e-29, 1.430069083061008e-29, -1.013723709695176e-29, -3.228510936100026e-30, -1.2166276838354984e-29, 6.318552301080632e-31, 3.7388111137254103e-29, 7.535039485914995e-30, -7.095980107365537e-30, 6.998567466578031e-30
2.7, -2.1947505077428685e-30, 1.9532093082901938e-30, -1.9021027966270372e-30, 9.991059594520027e-30, 1.0011919793438665e-30, 1.4226811772512822e-29, -2.9759639815583782e-30, -7.503817485662589e-31, 1.5826119707941998e-29, -4.734582173275453e-30, -4.374982785368368e-30, 1.15127223180715e-30, -8.824312958837778e-31, -7.505671291927575e-30, 1.0073388106435589e-30
2.8, 7.670172205757439e-31, 3.159715209918865e-30, 3.890953969580368e-30, -2.0219855207211965e-30, -1.6635764715737353e-30, -2.4939450820366265e-30, 3.57969014081404e-30, -1.1405786967207008e-31, 2.3616418559670567e-30, 1.0485850243520028e-29, -3.421443383909736e-31, -3.1132822414184907e-30, -2.1810420982570465e-30, 9.28112985003079e-31, 9.433629807513636e-31
2.9, 1.59690774415977e-31, -8.920735276804779e-31, -4.9671519260931e-31, -7.989905002092232e-32, 1.9853752862064812e-30, 2.5755808558215887e-30, 2.7476823753378972e-30, 1.7302208068000036e-30, 1.3933939653270177e-30, 9.35367221624224e-32, 4.928002464839107e-31, 3.643680606018853e-30, -2.023988119331136e-30, 3.1703014193794467e-31, 5.882907828808782e-32
3.0, 1.0937914316940243e-30, -7.19081693313222e-32, -1.2626615961451472e-32, 6.527416506284763e-31, -3.929983909114645e-31, 1.9096771807117076e-30, 1.0944433129102318e-30, -2.5882123502205795e-31, 1.7771538151481708e-32, 1.6138566557811638e-30, 1.0545230585250072e-31, 1.185684120405656e-30, -1.812481020590014e-30, 4.93527133677287e-31, 5.027046942983555e-32
3.1, 3.892993156471853e-33, 8.138880288452832e-32, 3.3356316675910144e-32, -1.5541482391265924e-31, -1.874251491812037e-31, 3.788952853384674e-31, -2.30883642843079e-31, -1.2033763839471218e-31, 1.1604491826235259e-31, 7.844411700525405e-31, -9.303348083999471e-32, -2.258408629390308e-31, 4.915931380952459e-31, 3.479880967585284e-32, -1.263149439899091e-32
3.2, 7.545197307579143e-32, 7.784957267525231e-32, 1.7432654438781157e-31, 1.7841551352731303e-31, -1.3233333517625847e-31, -4.13878942061713e-31, 2.253099517286841e-31, 4.255727855205065e-32, -3.0548089841684355e-32, -1.714556601214386e-31, 1.9425633379697543e-32, 7.858857973689068e-32, 2.01572465594402e-32, 1.4530963601602515e-31, 1.2181610987150823e-33
3.3, 5.239594368529963e-33, 5.531500252237453e-33, 6.335870754345638e-32, 9.986428432783369e-33, -4.2255234665331514e-32, 4.082160288982569e-32, 7.210102006530312e-33, -9.211879285774665e-32, 2.2867123330615043e-32, -8.462173963063483e-32, 1.8938628107205793e-33, 2.61672719876653e-32, 8.384179942901712e-32, -3.645907917657953e-32, -1.0669943267410622e-32
3.4, -7.21001625274544e-33, -1.8784461858400886e-33, -8.357373309750431e-33, 6.407727661970003e-33, 1.3709529049124447e-32, 4.443341891389749e-33, 6.896414661465095e-34, -2.887612447752083e-32, 6.553013153531488e-32, 2.240713526445743e-32, -2.9690104167633945e-33, 5.07720528457557e-32, 1.6271199459543054e-32, -4.5112607946487823e-32, 4.494513080463097e-33
3.5, 4.8662771763335135e-33, 3.264483419716642e-33, 5.820195133111368e-33, -3.080156850157045e-34, -7.642070023480694e-33, -1.2067359552129899e-32, -2.3165369039279183e-32, -1.0133560489179116e-32, -8.268332296457361e-34, -5.923127068529065e-33, -1.622614060969148e-33, -2.3111171456214695e-32, 2.334774232818334e-32, 1.8631362767807727e-32, 2.7937177702352044e-33
3.6, -2.934345044740903e-33, 2.6387207816393384e-33, -1.3303056108826707e-33, 2.1137277734736655e-33, -3.8837421691724875e-33, -5.018412132359245e-33, -2.590219274632556e-33, 1.02865267805082e-33, -1.246091821063073e-34, 4.558569966738394e-33, 8.928862734689086e-34, -1.4651537949028073e-32, 1.655531306356261e-33, 2.8545624626521355e-33, -8.106686411971866e-34
3.7, -1.2376120223151687e-33, 4.690962793602908e-34, -2.60854527531858e-33, 1.4187600444667142e-33, 3.1009580981126825e-34, 4.992221050595005e-33, 4.812467122960039e-33, 2.3125949691807797e-33, -4.2033472697844314e-33, -1.5506435593554467e-33, -2.584386826236406e-34, -8.586483006922735e-33, -1.2579822681749607e-33, 1.9707107077270284e-33, 4.380386703045112e-34
3.8, 1.3385191411509828e-33, 3.8022163734255994e-35, -1.3259075657483344e-33, -1.8447578263405634e-34, 1.5688724543015688e-33, -3.3007871207766922e-34, 1.5384675268306554e-33, -5.186219560278148e-34, 1.6576463430659788e-34, -9.557399269502071e-34, 2.1647515732292624e-34, 2.7993197181149835e-33, 1.3570612011777998e-33, -1.2788338369279715e-34, 1.469698164876488e-34
3.9, 2.9737840999506087e-34, 9.121044633811432e-35, 6.790651846219424e-34, -9.667485876930332e-35, 9.407375646843351e-34, 9.407643069128209e-34, 3.954442182311086e-34, -6.439843124356364e-35, -5.322312007896295e-34, 9.67097697529692e-34, -9.346404203335107e-35, -2.049058774895408e-34, -6.839746539400865e-34, 5.251770121908319e-34, 9.556326044507795e-35
4.0, -2.013969788852721e-34, -1.341541478213933e-35, 8.639800366838199e-35, 8.288085628695508e-35, 1.137207404282119e-34, 1.1713407557663306e-34, 1.5226883930846192e-34, -1.3006809535272419e-34, -2.1058461390118456e-34, 8.519530590505088e-35, 5.022190044383052e-35, 1.7718266794898753e-34, 1.2054688732548833e-34, 1.1240978037245494e-34, 1.8524336554406407e-35
4.1, -1.764933809615941e-35, 4.131343977769483e-36, 4.327968911126627e-35, -1.4961802288847112e-35, -6.494806592190047e-35, -3.858980103143862e-35, 1.1790544441016727e-34, 2.724158656491639e-35, 7.56943941498695e-37, 1.7476635663360145e-34, -6.761547759745994e-36, 1.8649956055857832e-34, 6.736735945170188e-35, 4.219096451117978e-35, 1.74530574434056e-35
4.2, 2.2367165244813458e-35, 1.4010165049166886e-35, 1.9332473916665786e-35, -1.7716589124823602e-35, 5.6350575547613385e-36, 1.138751043359551e-34, 3.043222944615707e-35, -1.6619416855743892e-35, -1.0861796860084387e-35, 1.194506094881112e-35, 1.9483740752866677e-36, 1.1849072056349742e-34, -5.596150618954275e-35, -3.4360112310684007e-35, 5.735473506139654e-37
4.3, 1.2931833492487837e-35, 1.2981678868588857e-35, 2.8009206549060017e-36, -3.5490416063061135e-38, -3.268476104099864e-35, 2.403867229007624e-35, -6.167113204428799e-36, 9.409899258559072e-36, -5.8883368564052314e-36, -4.3559502953540414e-35, 3.942452709164445e-37, 2.3373305680564684e-35, 9.032586181681832e-37, 7.834414298013471e-36, 1.0163960867726248e-36
4.4, 7.712074520013955e-36, 5.8097328186437175e-37, 1.2370389357015615e-36, -5.607832708259204e-37, -3.480526676731912e-36, -1.3037783576463456e-35, 5.521798940965712e-36, 3.015081600030691e-36, -7.757557687858138e-36, 2.1030219999887256e-37, -1.2349918073231294e-36, -1.2177761851495647e-35, 1.8378681724661842e-35, 1.8624935477549626e-36, 8.608886963667699e-38
4.5, -1.3382729169847093e-36, -1.2319092473972688e-36, 1.0436983982278684e-36, -3.763794356412162e-37, -4.716342556680555e-36, -9.162247810747248e-36, -6.309155341364296e-36, 3.372155578986582e-36, -1.580203304951146e-35, -8.223812997991489e-38, 6.80810885809194e-37, 6.45251015714157e-36, 4.334999930135142e-37, -3.118198670271039e-36, -1.1105319339570914e-37
4.6, -4.39045138810018e-37, -8.33476652738653e-37, -5.454429793014077e-37, -6.612466552898937e-38, 1.3578553506321403e-36, -5.141094825543475e-37, -1.8653459527172073e-36, 1.4624688120532065e-36, 1.2675422398646418e-37, -6.399073892003327e-37, -4.90738274397543e-38, 4.490661866529999e-36, 1.6093187806354765e-36, -3.299532217250607e-37, -5.961468238301435e-37
4.7, -6.425112543348706e-37, 1.0730716943138923e-37, -2.376979203301987e-37, -2.795227608977397e-37, 6.022119962866827e-37, -5.884173344617268e-37, 2.1060989999300482e-37, 7.720161707778827e-37, -1.4161904653295093e-37, 2.4006711379458085e-37, 8.584470453429119e-38, -1.801972356746884e-36, 2.4622749772075955e-37, -1.085440606293852e-36, -5.601227753307887e-38
4.8, 3.6943425166263494e-38, 3.9586478821031545e-38, 8.544763772740122e-38, -1.310474483963318e-38, 5.179643447777857e-37, 6.502985147254656e-38, 2.2871647493172834e-37, -2.9860289665401354e-37, 5.246099253832317e-37, -2.631618433433578e-37, -2.9379844827770996e-38, -7.876799613986577e-37, -2.544158260909783e-37, -2.0128166291136345e-39, 3.3821523238475085e-38
4.9, -4.6306384464927577e-39, -4.3650509267164587e-38, 9.525349111102532e-38, -1.0001680199090503e-37, -4.2418090207804105e-38, -2.306368954367948e-38, -1.0181164103060715e-37, 9.053905467464344e-38, 7.965173307871808e-38, -1.7632333608407058e-37, -2.7304069537688363e-38, -4.1453685120154284e-38, -8.30032392959641e-38, -9.550117646026073e-38, 2.613495536049951e-38
5.0, 3.8438611086160777e-38, 1.993548166202856e-38, 1.609073833358555e-38, 3.6450254076333353e-38, 3.7328532983811854e-38, 1.561747104589992e-37, -5.125880570321161e-38, 3.5771046769858267e-38, 9.333094312387742e-39, 2.825946840166133e-38, -6.635197483402238e-39, -1.4473210249836348e-38, -3.6679659148392993e-38, 7.18230835477361e-38, -9.244016218438978e-39
5.1, 9.022343745278435e-39, 9.410986975045365e-40, -1.3703754884235377e-38, 1.0784292675860706e-38, -4.0490279793258344e-38, -6.096497252890087e-38, -4.648486529288245e-38, -4.257936359529575e-38, -2.456318446934111e-39, -5.164619609070173e-38, 4.249252697659965e-39, -5.227291128109164e-40, 1.147934567205336e-38, 3.0906084862149397e-40, -6.129101168691953e-40
5.2, -2.2020196968170845e-39, 1.5340030616275052e-39, -7.648571919011753e-39, 4.752895073315576e-39, 1.5800693292517395e-38, 2.813645396006493e-38, -1.8784656316383936e-38, 1.3788354930467787e-38, 1.9103053952018605e-38, -9.705710370490006e-39, 6.718784722137812e-40, -1.2209514248672995e-39, 2.781134199819571e-38, 2.216252675110517e-39, 1.6554407285773803e-39
5.3, 4.797395900720557e-40, 7.971477951957575e-40, 3.3032315107366424e-39, -7.864192971812537e-40, -1.2328588991521128e-39, 2.2418227259058615e-39, -5.215977642514572e-39, -1.6153009164320445e-39, -4.273546871112232e-39, -1.7684285219295297e-40, 2.0103154080945622e-40, -1.2521694555011155e-38, -1.86656164033036e-39, 5.905198657531479e-39, 2.8486804363113607e-39
5.4, -9.055386261531182e-40, -2.7044411227271994e-41, -1.2593754642778595e-39, -9.504505966437138e-40, 5.996444715956745e-40, -1.090511245857027e-39, 3.7564332102147745e-39, 5.527524587550319e-40, -3.1931191842585346e-40, -2.979760240852069e-39, 5.598718040258997e-41, -1.2971912855405948e-39, 3.491431747481003e-39, 7.564814712118563e-40, 4.582230282074399e-40
5.5, -4.845011392034912e-40, -2.6545461874150258e-40, -4.1143124495630736e-40, 8.669210135140078e-40, 5.684750277392051e-40, 3.5569569673126577e-41, 9.643049355676382e-41, -3.403127803771953e-42, -1.5797280335980544e-39, -4.09617730665703e-40, -1.2417182857551777e-40, -7.193241425165823e-40, -6.596746969208548e-40, 4.723220097495893e-40, 1.656119116921764e-40
5.6, -1.8167575208646439e-40, -1.3970091300874176e-40, 8.925138677548776e-41, 1.869325273856598e-40, 6.821411311831499e-40, -3.8195623084409595e-40, -3.7709283761540034e-40, 1.4087612387368824e-40, 4.690569296160882e-40, -2.4533022033936064e-41, -5.246136792212156e-41, -1.3135540300591108e-39, -7.07543394936295e-40, 5.043039784558224e-40, 1.3856563327841997e-40
5.7, -1.197486729874383e-40, -1.5372718425624882e-41, 3.5250999659535866e-42, -5.999390285459746e-41, -5.042599345713999e-41, -1.107865821325822e-40, 4.352396445555472e-40, -1.0844240172254816e-40, -9.568427159218125e-41, -2.328041647119299e-40, 7.57566442717077e-42, -1.0726108692173054e-40, 3.1291387029446762e-40, 1.5096232300062754e-40, -3.7660318280228786e-41
5.8, 3.0970668736195116e-41, -2.52329592704189e-41, 4.1515442579887326e-41, -6.169010641301693e-42, -4.671597464036115e-41, -8.689043498668997e-41, 2.303780357605792e-41, 4.934626475293544e-41, -9.372175129654837e-41, -7.048072485806342e-41, -1.4053242815418977e-41, 9.558935044422015e-41, 1.2739305532480324e-40, 1.0642391229323209e-40, -1.4534053813248931e-41
5.9, -1.5366235920380444e-41, -1.2017097016222805e-41, 1.6909723853166468e-41, -1.0116345282881245e-41, -3.3087043830294866e-41, -8.191136713507609e-41, 1.1251502080596471e-41, -9.013072353897036e-42, 1.5602599094931418e-41, -1.5884785842155895e-41, 4.857865866485612e-42, -1.7250069894955836e-40, -2.811907564174042e-41, 2.0552372578531187e-41, -4.8511140034614895e-42
6.0, 3.718441130191898e-42, -4.732961829014776e-42, -5.6296458748763957e-42, -4.7946066164876364e-42, 2.7925433790252266e-43, 2.4838765104408885e-42, 1.6931497606431636e-41, 5.91221914800704e-42, 1.936413646070788e-41, 5.51824806023295e-43, 5.6851864976456284e-42, 2.2927258994778315e-41, -1.4807710722598597e-41, -6.835968993105519e-42, 1.1808868174370159e-42
6.1, -6.406668251938802e-42, -2.2743500595838775e-42, -2.9182469509472524e-42, -2.7376656788767205e-42, -7.04557590202561e-42, -1.3257239521080837e-43, 1.267385137518146e-41, 1.0365316585521072e-41, -1.9160327745868287e-41, -1.3126327507223067e-42, 1.122190904376374e-42, 2.4209329695811666e-41, 1.7572519242519398e-41, -2.1755027866723283e-42, -7.038503027482631e-43
6.2, 3.4607259027303536e-42, 1.0158197581631839e-42, -6.879258786975872e-43, 1.1581154160772628e-42, 2.0798794502118865e-42, -7.378774191145397e-42, -1.8378560332318943e-43, 2.874951444431118e-42, -3.326132543661858e-42, -1.2671078681173618e-42, 9.31868309895112e-43, -5.560666900590985e-45, -5.2348232970713906e-42, -3.1355080929047595e-42, -1.5446221925587402e-42
6.3, -7.62871571438448e-43, 1.4110883385789633e-43, -1.181781624976479e-42, 7.244068938886354e-44, -2.479988643943313e-43, 3.979545746940666e-43, 2.1575712856550608e-42, 6.146057899838762e-43, 1.5322982683266725e-42, 2.0345869376628337e-42, 3.598994697765877e-43, 1.0949255910438024e-42, -3.246721433580227e-42, -1.9033254172521788e-42, 2.1056950666809618e-43
6.4, 2.083131298937927e-43, -2.744529457896359e-43, -4.985054470712617e-43, 3.754114086323711e-43, -7.962072741435365e-44, 7.388159702268195e-43, 7.1596814691483344e-43, -2.351344623747844e-43, 7.044750132125856e-43, 5.557551202951042e-43, 1.290700621690061e-43, -6.150803630216439e-43, 5.4000288218045645e-43, 6.645262297358722e-43, 5.234112028204215e-44
6.5, 3.44239179388943e-43, 2.317385491112137e-43, -2.697905419369363e-44, -8.458656282642726e-44, 6.653151438705478e-44, 4.015929236603703e-43, 1.0303072016395428e-43, -6.355878401157503e-43, -7.380288792998518e-43, 9.074291448188723e-44, 2.0896366054240115e-44, 5.005599596098952e-43, 5.7033050831812465e-43, -1.874895420906614e-43, 1.027590729895973e-43
6.6, 4.0736405532127363e-44, 3.0044070084398937e-44, 2.0119175668763858e-44, -5.535369738834681e-45, 8.716108526784943e-44, 1.0262588855837286e-43, -1.06664478635884e-43, 9.504428565698896e-45, 1.85761847933673e-44, -1.309381346231148e-43, 3.75290306951154e-44, 3.78840746055072e-45, -3.2410132599784933e-44, -1.2722855556853802e-44, -1.434035470750502e-44
6.7, -1.8220846928160052e-44, 4.865972288563181e-45, -1.4670289109733448e-45, 1.768707252457213e-44, -3.3986866505334914e-45, 7.577589432165343e-44, 9.986011918644782e-44, -5.73341174467098e-45, 8.093622880306268e-44, -9.301281864159001e-45, 3.058629158743168e-44, 3.530989995609286e-44, 4.090061338039647e-45, -6.193873371673978e-44, -1.188988600341736e-44
6.8, 9.287620434501508e-45, -1.8937909959593154e-44, -1.1651502295015833e-44, 4.569129097752109e-45, 2.2489741548796055e-44, -4.658194073317391e-44, -1.3537795143213483e-44, -3.1541130295433595e-45, -4.875847883397551e-44, 1.6757027211522366e-44, 1.1756242975032814e-44, 7.997258755873728e-44, 1.5424174502908422e-46, -1.2475035957695003e-44, -3.558326014081865e-46
6.9, -6.775201834824617e-45, -2.0689202202162013e-45, 9.3045344164718e-45, 3.7894420703572106e-46, 6.311590035895899e-45, -2.3040181344175035e-44, 6.303771531029502e-45, -1.6598575432791636e-45, -1.9127488110841818e-44, 2.5187179162653127e-44, 8.877325973860297e-46, 4.572078110175619e-44, 1.0497068075445877e-44, 7.057711389296629e-45, 1.97062370439764e-45
7.0, -3.015514091504014e-45, -2.1129759212313846e-45, -2.4210158530095296e-45, 1.488055847949499e-45, 1.0032705696994325e-45, -3.997412126468424e-45, 7.634750187677129e-45, 1.1358931642969444e-45, 7.552547194324469e-45, 4.212415075129468e-45, 5.681317499814271e-46, -5.493487513319073e-45, 2.0623396199993648e-45, -5.1793922571140806e-45, 3.188965547286075e-46
7.1, 4.3065382197870075e-46, -4.817048693817648e-46, 4.0384379197783714e-46, 7.94209531508765e-46, 1.9088854775813838e-45, -2.5002078966235424e-45, 2.142201402667567e-45, 7.346490142767424e-46, -1.6150410027580936e-45, -1.3354972486661833e-45, 3.757360660862607e-46, -1.1943281423032013e-45, -2.124608516989842e-45, -2.8153052966129977e-45, -6.305011270573796e-46
