flowtime, w1, w2, w3
0.0, 0.0003372502952338766, 0.977271264930269, -1.9560087844853715
0.1, 0.000311768864113395, 0.9783629048874402, -1.9580819797776037
0.2, 0.00029053311768125584, 0.979164276886627, -1.9596165455772627
0.3, 0.00027246650919960307, 0.9797618773748988, -1.9607730381469597
0.4, 0.00025680425578432034, 0.9802147824140046, -1.9616610494079263
0.5, 0.00024299947812839824, 0.980563677736186, -1.962356096443893
0.6, 0.0002306576811408889, 0.9808368415127235, -1.9629107360119162
0.7, 0.00021949124962654658, 0.9810541210541793, -1.963361921416456
0.8, 0.00020928788968703073, 0.9812295891535932, -1.9637359062533886
0.9, 0.00019988872035116496, 0.9813733293951877, -1.9640515384903652
1.0, 0.00019117302363698654, 0.9814926445135481, -1.9643224916656719
1.1, 0.00018304758708208811, 0.9815928805635233, -1.9645587892391285
1.2, 0.00017543921814254702, 0.9816779936586618, -1.9647678552401853
1.3, 0.00016828945506993403, 0.9817509430162311, -1.9649552448957273
1.4, 0.00016155080433221303, 0.9818139659320004, -1.965125157265809
1.5, 0.00015518404368467504, 0.9818687718671592, -1.9652807981332567
1.6, 0.00014915627296741712, 0.9819166806689219, -1.9654246391606471
1.7, 0.0001434394925792636, 0.9819587218872597, -1.9655586045773712
1.8, 0.00013800955669299484, 0.9819957067721945, -1.965684206816282
1.9, 0.00013284539442463207, 0.9820282809241639, -1.9658026458879736
2.0, 0.000127928424011665, 0.9820569631296322, -1.9659148827869941
2.1, 0.00012324210710213445, 0.9820821742484642, -1.9660216941529032
2.2, 0.00011877160560053765, 0.982104258879384, -1.9661237132926896
2.3, 0.0001145035142341228, 0.9821235017397938, -1.9662214612038174
2.4, 0.00011042564953722587, 0.982140140146891, -1.9663153702098932
2.5, 0.00010652688127393943, 0.9821543736006826, -1.9664058021000692
2.6, 0.00010279699609588696, 0.9821663711959376, -1.9664930621479797
2.7, 9.922658594059948e-5, 0.9821762773967316, -1.9665774100208018
2.8, 9.580695561006386e-5, 0.9821842165667043, -1.966659068326264
2.9, 9.253004538389275e-5, 0.9821902965471374, -1.9667382293509599
3.0, 8.938836553957118e-5, 0.9821946115017911, -1.966815060407831
3.1, 8.63749404078161e-5, 0.9821972441933732, -1.9668897081056727
