flowtime, w1, w2, w3
0.0, 0.0010120655660063814, 0.9284839012162398, -1.8608647106515794
0.1, 0.000828284671379122, 0.9295383600316879, -1.863440215153928
0.2, 0.0006866369346078899, 0.9303485463319585, -1.8656766926192723
0.3, 0.0005753042335530447, 0.9309605653817026, -1.8676364941389862
0.4, 0.00048633929474971137, 0.9314084485374001, -1.8693675416468993
0.5, 0.0004142440118170159, 0.9317177960729089, -1.8709071819612402
0.6, 0.00035511678385102206, 0.9319081987342457, -1.8722849045657965
0.7, 0.00030612532427930813, 0.9319948801401893, -1.8735242850917824
0.8, 0.00026517147677846797, 0.9319898320378095, -1.874644392935645
0.9, 0.00023067256828836934, 0.931902613119961, -1.8756608230686767
1.0, 0.0002014153703336728, 0.9317409205947026, -1.876586461101529
1.1, 0.00017645640787488506, 0.9315110056142852, -1.8774320568773029
1.2, 0.00015505252495445914, 0.9312179796697059, -1.878206659134952
1.3, 0.00013661161959320698, 0.9308660436626038, -1.8789179483188534
1.4, 0.0001206570875488984, 0.9304586613301637, -1.8795724939516185
1.5, 0.00010680175416108931, 0.9299986920571992, -1.8801759555904276
1.6, 9.47284846939522e-5, 0.9294884936450439, -1.8807332411823126
1.7, 8.417556988425823e-5, 0.9289300025661994, -1.8812486329553655
1.8, 7.492557595024564e-5, 0.9283247971348567, -1.8817258883470929
1.9, 6.679674234612714e-5, 0.9276741475525792, -1.8821683215722802
2.0, 5.963627677559974e-5, 0.9269790557478702, -1.8825788700515023
2.1, 5.331507958841701e-5, 0.9262402871831652, -1.8829601489032437
2.2, 4.7723556732201956e-5, 0.925458396258259, -1.8833144959582024
2.3, 4.276827002399759e-5, 0.9246337465426573, -1.8836440091866162
2.4, 3.83692374761047e-5, 0.923766526771648, -1.8839505780147532
2.5, 3.445774265032553e-5, 0.9228567633174987, -1.884235909681795
2.6, 3.0974545798456336e-5, 0.9219043296763971, -1.8845015515506531
2.7, 2.786841450344715e-5, 0.9209089533790138, -1.8847489100921389
2.8, 2.5094910148689986e-5, 0.9198702206266117, -1.8849792671225312
2.9, 2.2615380554977524e-5, 0.9187875788708308, -1.885193793758284
3.0, 2.039611976954215e-5, 0.9176603374836403, -1.8853935624624762
3.1, 1.8407664139666488e-5, 0.9164876666050449, -1.8855795574924858
3.2, 1.6624200092831724e-5, 0.9152685942011843, -1.885752683993121
3.3, 1.5023063933976933e-5, 0.914002001318987, -1.885913775946954
3.4, 1.3584317794986186e-5, 0.9126866154736983, -1.8860636031475804
3.5, 1.2290388886339591e-5, 0.9113210020628852, -1.8862028773391286
3.6, 1.112576158748696e-5, 0.9099035536497514, -1.8863322576394737
3.7, 1.0076713816953025e-5, 0.9084324769098339, -1.886452355345251
3.8, 9.131090647260446e-6, 0.9069057769805373, -1.88656373820285
3.9, 8.278109359472396e-6, 0.9053212388906052, -1.88666693421482
4.0, 7.508191125267826e-6, 0.9036764056807318, -1.886762435042039
4.1, 6.812815313720593e-6, 0.9019685527469512, -1.886850699052363
4.2, 6.184393080471869e-6, 0.9001946578508121, -1.8869321540586275
4.3, 5.61615743757612e-6, 0.8983513661397787, -1.8870071997837594
4.4, 5.102067449135647e-6, 0.896434949400769, -1.8870762100859826
4.5, 4.6367245659769e-6, 0.8944412586386352, -1.8871395349701385
4.6, 4.215299418224045e-6, 0.8923656689125642, -1.8871975024104755
4.7, 3.833467639602178e-6, 0.8902030151865044, -1.8872504200061113
4.8, 3.4873535088202275e-6, 0.8879475177422469, -1.8872985764855974
4.9, 3.1734803728617113e-6, 0.8855926954710908, -1.8873422430790239
5.0, 2.8887269654797483e-6, 0.8831312650929791, -1.8873816747696315
5.1, 2.6302888606846473e-6, 0.8805550240514046, -1.8874171114382476
5.2, 2.395644408079712e-6, 0.8778547144989252, -1.887448778911462
5.3, 2.1825245865766743e-6, 0.8750198654177666, -1.8874768899220973
5.4, 1.988886290328378e-6, 0.8720386095226057, -1.887501644992173
5.5, 1.8128886260202387e-6, 0.8688974711692253, -1.887523233244261
5.6, 1.6528718563205303e-6, 0.865581121063878, -1.8875418331485816
5.7, 1.507338672564407e-6, 0.8620720931477334, -1.8875576132124006
5.8, 1.3749375204082927e-6, 0.8583504586637111, -1.8875707326157551
5.9, 1.2544477377292158e-6, 0.854393452138519, -1.8875813417996308
6.0, 1.1447662943362866e-6, 0.8501750439133681, -1.887589583009808
6.1, 1.044895949404918e-6, 0.8456654540280343, -1.8875955908009612
6.2, 9.5393466524949e-7, 0.8408306028496457, -1.8875994925039503
6.3, 8.710661357716555e-7, 0.8356314950244984, -1.8876014086598563
6.4, 7.955513049420063e-7, 0.8300235353620443, -1.8876014534232768
6.5, 7.267207657761975e-7, 0.8239557784533604, -1.8875997349371345
6.6, 6.63967942908621e-7, 0.8173701185520929, -1.88759635568223
6.7, 6.067429735708919e-7, 0.8102004329593899, -1.8875914128029363
6.8, 5.545472114134659e-7, 0.8023717013330622, -1.8875849984102173
6.9, 5.069282863410484e-7, 0.7937991354469712, -1.887577199866071
7.0, 4.634756612619369e-7, 0.7843873692892109, -1.887568100047632
7.1, 4.238166331699718e-7, 0.7740297780012182, -1.887557777595681
7.2, 3.876127319411849e-7, 0.7626080153979472, -1.8875463071462109
7.3, 3.5455647540114066e-7, 0.7499918819874964, -1.887533759547721
7.4, 3.243684437634363e-7, 0.736039655288491, -1.8875202020650668
7.5, 2.967946405672891e-7, 0.7205990265932266, -1.8875056985705116
7.6, 2.716041108194475e-7, 0.7035087860139893, -1.8874903097231477
7.7, 2.4858679018191714e-7, 0.6846013732723432, -1.887474093137691
7.8, 2.27551561857999e-7, 0.6637063626121631, -1.8874571035425172
7.9, 2.0832450030615338e-7, 0.6406548903576185, -1.8874393929293463
8.0, 1.907472830681155e-7, 0.6152850162404148, -1.8874210106932074
8.1, 1.74675754045657e-7, 0.5874481639724574, -1.8874020037649597
8.2, 1.5997862317013211e-7, 0.5570173612677517, -1.8873824167359416
8.3, 1.4653628910634734e-7, 0.5238993715166647, -1.8873622919754989
8.4, 1.3423977287118465e-7, 0.4880553357110598, -1.887341669742085
8.5, 1.2298975159017845e-7, 0.4495379882348586, -1.887320588288007
8.6, 1.1269568263476099e-7, 0.4085556814853379, -1.8872990839583117
8.7, 1.0327500942617985e-7, 0.36556822672636824, -1.8872771912847035
8.8, 9.465244103434064e-8, 0.3213970754288175, -1.8872549430740055
8.9, 8.675929848830684e-8, 0.27728909424274967, -1.8872323704917313
9.0, 7.953292143474381e-8, 0.2348364097196429, -1.887209503141838
9.1, 7.291612939869728e-8, 0.19569162664553777, -1.887186369141461
9.2, 6.685673247886557e-8, 0.16116143384373616, -1.887162995192623
9.3, 6.130708680278326e-8, 0.1318978872122055, -1.887139406649047
9.4, 5.622369052145746e-8, 0.10785869110574671, -1.887115627581207
9.5, 5.156681656842261e-8, 0.08850574254852393, -1.8870916808362497
9.6, 4.730017871455712e-8, 0.0730766072286604, -1.887067588096253
9.7, 4.3390627853881677e-8, 0.0607941644625885, -1.887043369932542
9.8, 3.9807875671835946e-8, 0.05097674968674276, -1.8870190458583604
9.9, 3.652424319537671e-8, 0.043072402944172423, -1.8869946343779265
10.0, 3.3514431920163754e-8, 0.03665278765864934, -1.8869701530337781
10.1, 3.075531542660654e-8, 0.03139208509218852, -1.8869456184509794
10.2, 2.8225749617474237e-8, 0.027043932360839688, -1.8869210463804411
10.3, 2.5906399865770344e-8, 0.023421538742471475, -1.8868964517391007
10.4, 2.3779583543488736e-8, 0.02038217277024817, -1.8868718486485292
10.5, 2.1829126513538944e-8, 0.017815633445345713, -1.8868472504715064
10.6, 2.0040232330643997e-8, 0.01563587389171024, -1.886822669847033
10.7, 1.839936300004923e-8, 0.01377495964190729, -1.8867981187242633
10.8, 1.6894130246166436e-8, 0.012178700589242334, -1.8867736083932705
10.9, 1.5513196345526088e-8, 0.010803466497426004, -1.8867491495162865
11.0, 1.4246183672156528e-8, 0.009613837979552238, -1.8867247521560455
11.1, 1.308359216413535e-8, 0.008580850725761738, -1.886700425803537
11.2, 1.2016724011363522e-8, 0.007680665511238521, -1.8866761794039864
11.3, 1.1037614912126415e-8, 0.006893547874484723, -1.8866520213824776
11.4, 1.0138971328326845e-8, 0.006203076246138684, -1.886627959667383
11.5, 9.314113187403462e-9, 0.00559552099592369, -1.8866040017133943
11.6, 8.556921564206495e-9, 0.005059353052144408, -1.886580154523533
11.7, 7.861790896402414e-9, 0.004584851934149394, -1.8865564246693205
11.8, 7.223585329035411e-9, 0.004163790876826393, -1.8865328183114358
11.9, 6.637598833768816e-9, 0.003789182303117584, -1.8865093412182659
12.0, 6.099518762812569e-9, 0.003455070929442456, -1.886485998784151
12.1, 5.605392542738906e-9, 0.003156364742487418, -1.8864627960464713
12.2, 5.151597227968118e-9, 0.0028886962807594583, -1.8864397377027322
12.3, 4.734811667954641e-9, 0.002648308305706605, -1.8864168281259837
12.4, 4.351991055595297e-9, 0.0024319592034845964, -1.8863940713797887
12.5, 4.000343656210575e-9, 0.0022368444235316507, -1.8863714712332778
12.6, 3.677309521366178e-9, 0.0020605310079439515, -1.8863490311743885
12.7, 3.380541017060527e-9, 0.0019009028495801143, -1.886326754423294
12.8, 3.1078850128332235e-9, 0.0017561147758857877, -1.886304643945057
12.9, 2.8573665814418264e-9, 0.0016245539185148683, -1.886282702461467
13.0, 2.6271740857837723e-9, 0.0015048071175631195, -1.8862609324630908
13.1, 2.4156455280141914e-9, 0.0013956333399790949, -1.8862393362198993
13.2, 2.221256054129481e-9, 0.0012959402769515726, -1.886217915791609
13.3, 2.0426065164995483e-9, 0.0012047644343884123, -1.8861966730384454
13.4, 1.8784130024693356e-9, 0.0011212541514240648, -1.8861756096300664
13.5, 1.72749724297287e-9, 0.0010446550800125133, -1.8861547270554495
13.6, 1.5887778328048164e-9, 0.0009742977386140102, -1.8861340266312954
13.7, 1.4612621865052269e-9, 0.0009095868183405582, -1.886113509510287
13.8, 1.3440391706563197e-9, 0.000849991973516088, -1.8860931766900368
13.9, 1.2362723553401075e-9, 0.0007950398726767164, -1.886073029019805
14.0, 1.1371938301984865e-9, 0.0007443073223813029, -1.8860530672084026
14.1, 1.0460985384364612e-9, 0.0006974153062555366, -1.886033291831103
14.2, 9.623390841917734e-10, 0.0006540238066110636, -1.8860137033364657
14.3, 8.853209741341117e-10, 0.0006138272966927519, -1.8859943020530452
14.4, 8.144982542774567e-10, 0.0005765508088664985, -1.8859750881948896
14.5, 7.493695137229254e-10, 0.0005419464984769978, -1.8859560618680842
14.6, 6.894742169170314e-10, 0.0005097906351748257, -1.8859372230761018
14.7, 6.343893441177019e-10, 0.00047988096364340516, -1.8859185717253517
14.8, 5.837263086135737e-10, 0.00045203438417575705, -1.8859001076302673
14.9, 5.371281312683606e-10, 0.00042608491073398966, -1.885881830518243
15.0, 4.942668482907293e-10, 0.00040188187019181795, -1.8858637400342793
15.1, 4.5484113352356496e-10, 0.000379288311597051, -1.8858458357456256
15.2, 4.1857411852503216e-10, 0.00035817959864874676, -1.8858281171462081
15.3, 3.852113909459216e-10, 0.00033844216228763916, -1.8858105836604224
15.4, 3.545191606488673e-10, 0.0003199723934537485, -1.8857932346472737
15.5, 3.2628257407418366e-10, 0.0003026756587573458, -1.8857760694042769
15.6, 3.003041701630683e-10, 0.0002864654241120327, -1.885759087170571
15.7, 2.764024610934737e-10, 0.00027126247335059237, -1.8857422871312635
15.8, 2.5441063158144264e-10, 0.0002569942105371457, -1.8857256684194785
15.9, 2.3417534453641315e-10, 0.00024359403614442494, -1.8857092301206824
16.0, 2.1555564373582875e-10, 0.00023100078851841528, -1.8856929712750432
16.1, 1.984219482171611e-10, 0.00021915824313426219, -1.8856768908802841
16.2, 1.8265512744534621e-10, 0.00020801466308195798, -1.8856609878946309
16.3, 1.681456531601148e-10, 0.00019752239502977324, -1.885645261239467
16.4, 1.5479282038278407e-10, 0.00018763750561495826, -1.8856297098015862
16.5, 1.4250403229815865e-10, 0.00017831945382104015, -1.885614332435835
16.6, 1.311941432026742e-10, 0.00016953079543097888, -1.8855991279670508
16.7, 1.2078485518969936e-10, 0.00016123691610773897, -1.8855840951926948
16.8, 1.1120416428245349e-10, 0.00015340579005682187, -1.885569232884338
16.9, 1.0238585099093809e-10, 0.0001460077615777486, -1.8855545397903073
17.0, 9.426901370028695e-11, 0.00013901534711970853, -1.8855400146370216
17.1, 8.679763831687275e-11, 0.0001324030557270599, -1.8855256561309197
