flowtime, whM3R1, whM3R2, whM3R3, whM3R4, whM3R5, whM3R6, whM3R7, whM3R8, whM3R9, whM3R10, whM3R11, whM3R12, whM3R13, whM3R14, whM3R15
1.0, -1.6729156507581235, -1.5078926889173083, -1.6055686300804082, -1.5100919412664886, -1.6887188216238187, -1.6009358867734083, -1.420799680934104, -1.5244668515843625, -1.5666818976755665, -1.5881367588366224, -1.685281377923183, -1.5556610605947738, -1.7001495656794456, -1.5606353065448333, -1.6365815399157744
1.1, -1.6579378607814315, -1.4800968811807884, -1.5869005235640246, -1.481397013716806, -1.6737212180585914, -1.5818462122891213, -1.3879640478668227, -1.497154716109883, -1.5437438587523227, -1.5676531922932875, -1.6710653455697584, -1.5308860336514676, -1.6874377767046853, -1.5384343510447722, -1.6213469578688091
1.2, -1.6410112702493476, -1.4495868466144957, -1.566275790519178, -1.4495364851551449, -1.6566020283371996, -1.5605205868188337, -1.3527595239997097, -1.4669412107376203, -1.5178363985380632, -1.5451752600572493, -1.6548291298992124, -1.503277233261389, -1.6727812953551737, -1.5134572361204106, -1.6043304976217134
1.3, -1.622012130670941, -1.416199332422943, -1.543543593412602, -1.414386637656552, -1.63723901993689, -1.5366873203616869, -1.315191059357763, -1.4337192720242158, -1.4887390229234683, -1.5205702386161022, -1.636441992295789, -1.4726201870433322, -1.6560513916335107, -1.4855411477211808, -1.5854458030838086
1.4, -1.600810582723314, -1.3797668246274855, -1.5185371537977697, -1.3758511174749282, -1.61551888047905, -1.510046047744389, -1.2752663451331878, -1.397405362700481, -1.456238323432604, -1.4936901171717374, -1.615763775742126, -1.4387060095474133, -1.637120270310526, -1.4545372106978003, -1.5645996652729763
1.5, -1.5772733313257186, -1.3401356078206486, -1.491080734824374, -1.3338778611286908, -1.59134089211632, -1.480279870849369, -1.2330122303588915, -1.3579579500754022, -1.4201505724706487, -1.4643823356033385, -1.5926447042201628, -1.4013479860901326, -1.615864826465214, -1.4203204635310889, -1.5416925479143413
1.6, -1.5512657386546005, -1.2971829434331925, -1.4609968413975798, -1.288473984310602, -1.5646193135299564, -1.4470730678232062, -1.1884886909419157, -1.3153944937381807, -1.3803424127664639, -1.432501451980618, -1.5669250132680306, -1.3604001300514748, -1.592169794378972, -1.3827973112038583, -1.5166192488030277
1.7, -1.522653913220379, -1.2508347705149432, -1.4281142296764053, -1.239718390797535, -1.5352848040193463, -1.4101366015933223, -1.1418002602891635, -1.2698058219155997, -1.336748241823538, -1.3979219444975772, -1.5384356899977474, -1.3157774898951808, -1.5659307189988767, -1.3419123043029741, -1.489271134828587
1.8, -1.4913072621303445, -1.2010849926811993, -1.3922769047789911, -1.1877714056618198, -1.5032851827757114, -1.3692415897128574, -1.093104154014665, -1.2213658197677641, -1.2893830018799604, -1.3605514661304676, -1.5070015335009557, -1.2674767006008485, -1.537056938593566, -1.2976556729012787, -1.4595406217725735
1.9, -1.457101975536102, -1.1480165360290184, -1.3533539626255888, -1.1328806980333286, -1.4685858729081334, -1.3242572710919385, -1.0426141136669924, -1.1703343041581002, -1.2383502997919709, -1.3203433968185843, -1.472447611490636, -1.2155941768794445, -1.5054746356546609, -1.2500722777188287, -1.4273279615270662
2.0, -1.4199259419194483, -1.0918226430204119, -1.3112498865424356, -1.0753829911629105, -1.431170446273177, -1.2751858634669961, -0.9905992994573607, -1.1170519225316238, -1.1838471838808329, -1.2773075542687062, -1.4346098566895789, -1.1603388112890556, -1.4711299608444484, -1.1992718674880083, -1.3925500156888881
2.1, -1.379685589813104, -1.0328245659248223, -1.2659148284200512, -1.0157013830872998, -1.3910417132111954, -1.2221849468451846, -0.9373783438081543, -1.0619275399997246, -1.1261674233777386, -1.2315183809263057, -1.3933499608284174, -1.1020364375795577, -1.4339922547280763, -1.1454399459455114, -1.3551504954676443
2.2, -1.3363150618482984, -0.9714800280884428, -1.2173545595529909, -0.9543383074848992, -1.3482237662614103, -1.165571197436761, -0.8833096135812967, -1.005420115718497, -1.0657042637813128, -1.1831205038043742, -1.3485739151277893, -1.0411246464318575, -1.3940574652339406, -1.088848023335582, -1.315111024666915
2.3, -1.2897878990623515, -0.9083772210464424, -1.1656401031628985, -0.8918641472326142, -1.3027652808889754, -1.1058061411416238, -0.8287793344864554, -0.948017868049668, -1.0029517923580615, -1.1323317835707707, -1.3002526442471316, -0.9781382937039496, -1.351351941772595, -1.0298613603287374, -1.2724622400343306
2.4, -1.2401310024377246, -0.8442125600798667, -1.1109173140739574, -0.8289014143046768, -1.2547442028140812, -1.0434700985817515, -0.7741892205967902, -0.8902174722519445, -0.9385022876227156, -1.0794435260188995, -1.2484423990812248, -0.9136875275585467, -1.3059368172152976, -0.9689416140862863, -1.2272939529001528
2.5, -1.18744002825235, -0.779755330374051, -1.0534165329259642, -0.7661045450048518, -1.204273721335771, -0.9792311440477433, -0.7199447483134948, -0.8325054496729754, -0.873036257194114, -1.024816625364451, -1.1933021405752022, -0.8484310242658415, -1.2579131052012182, -0.9066415800029445, -1.1797632017688993
2.6, -1.1318946191335248, -0.7158054413666716, -0.9934617413229425, -0.7041359262295656, -1.151509156033845, -0.9138131340523703, -0.6664445957972116, -0.775343146568845, -0.8073027426315272, -0.9688717448163152, -1.1351052120990885, -0.7830475023875697, -1.207427409919184, -0.8435900925269476, -1.130098919613537
2.7, -1.0737711446502973, -0.6531501178055957, -0.9314775363793691, -0.6436396063906188, -1.0966550900436085, -0.8479642761915819, -0.6140713528261166, -0.7191559198375681, -0.742089610315858, -0.9120719976082058, -1.0742431715414775, -0.7182087240734386, -1.1546777880885721, -0.7804672035922731, -1.078602025759512
2.8, -1.0134502036650777, -0.5925231964720925, -0.8679912097146095, -0.5852148397953009, -1.0399717952410026, -0.7824269506869617, -0.56318346407055, -0.6643264067291097, -0.6781861355424915, -0.8548982875412698, -1.0112206053378823, -0.6545570109313534, -1.0999188972568064, -0.7179722329372545, -1.0256401057081432
2.9, -0.951416311204265, -0.5345694554009824, -0.8036268553206165, -0.5293918532143833, -0.981779757171912, -0.7179098704893705, -0.5141083586074476, -0.6111911708563464, -0.616342274943407, -0.7978201016430652, -0.9466408578884229, -0.5926894269675479, -1.0434652336864723, -0.6567889770963232, -0.9716364709723476
3.0, -0.8882480792369182, -0.4798166172235976, -0.7390891360095241, -0.4766120045701335, -0.9224609844730123, -0.6550640163637023, -0.46713665590014036, -0.5600397295833678, -0.5572299429950152, -0.7412672917228899, -0.8811836653915524, -0.5331489291857895, -0.9856911385308281, -0.5975525876424659, -0.9170542077361857
3.1, -0.8245986540612232, -0.4286578152083738, -0.6751360418393869, -0.42721400092378464, -0.8624558579293506, -0.5944636231242482, -0.4225171917552109, -0.5111150158872572, -0.5014111894187933, -0.6856105206913473, -0.8155765511505038, -0.47642021363311393, -0.9270264280658194, -0.5408216770772999, -0.8623766480243176
3.2, -0.7611678173760018, -0.381346147782723, -0.6125421677895868, -0.3814271833488761, -0.8022546107184856, -0.5365929298391036, -0.38045255682063955, -0.46461459338782063, -0.44931670606659047, -0.631158880724868, -0.7505624761509289, -0.42292581645333677, -0.8679470023104809, -0.4870578484433611, -0.8080863068141012
3.3, -0.6986685623086464, -0.3380007929268197, -0.5520560975678133, -0.33937210916931093, -0.7423831618107845, -0.4818387383452656, -0.34109509336983973, -0.4206922378032853, -0.4012361260345856, -0.5781806974398043, -0.6868666030264603, -0.37301802792274324, -0.8089605307930379, -0.4366135874481717, -0.7546445430435402
3.4, -0.6377917959127506, -0.2986221720605073, -0.49435697653094773, -0.3010678287201177, -0.6833838911645691, -0.43048829563140795, -0.3045438046004704, -0.3794596923677156, -0.3573196801832597, -0.5269437698755115, -0.6251650336896819, -0.3269653686570118, -0.7505881438879798, -0.38972842165422866, -0.7024739654708022
3.5, -0.5791729569377924, -0.2631126635479357, -0.44001602589262984, -0.26644450872501596, -0.6257928856238875, -0.3827317404800947, -0.27084304214959243, -0.34098849350704513, -0.31758934228832597, -0.47775398646892914, -0.5660579657127102, -0.284937293065022, -0.6933437716478315, -0.3465324391036765, -0.6519450073196241
3.6, -0.5233638223166379, -0.2312994318219632, -0.3894683112002608, -0.23535956653283135, -0.5701159589299682, -0.3386683019723401, -0.23998380596417107, -0.30531182512465543, -0.28195678316129147, -0.4309607796561778, -0.5100489775049685, -0.24699383505810094, -0.6377131933624567, -0.307055712079716, -0.6033673274387307
3.7, -0.47081180572113046, -0.20295666332911685, -0.3429983516646587, -0.20761534499888998, -0.5168061212896816, -0.2983154666496096, -0.21190799868170002, -0.27242646006851096, -0.25024523238527935, -0.38691590009883786, -0.4575313299049176, -0.21308565712246058, -0.5841348998014491, -0.27124191605948766, -0.5569859636411673
3.8, -0.42184789252612986, -0.1778254399982113, -0.300740450597794, -0.1829765561165737, -0.4662450092055667, -0.2616203020061907, -0.18651531167592994, -0.24229496923730592, -0.22221257553239532, -0.3459100100532165, -0.4087814754543634, -0.18306561802334595, -0.5329845455467382, -0.2389644135889917, -0.5129816103009317
3.9, -0.37668324890082455, -0.15563034169709805, -0.262691817794149, -0.16118614256346986, -0.41873011883028227, -0.22847201536577494, -0.16367190174036764, -0.21484844410622475, -0.197573527683796, -0.3081270007318307, -0.3639594623970291, -0.15670884946481758, -0.4845641880614796, -0.21004319785043638, -0.47147407727353496
4.0, -0.3354136447405677, -0.1360925231233895, -0.22873461280963378, -0.14197871185784355, -0.37446870869835186, -0.1987147474349343, -0.1432198009541076, -0.18998992655454242, -0.17601936552446984, -0.2736337125130568, -0.3231155394139119, -0.13373656979408421, -0.4390968185453405, -0.18426130806056235, -0.4325279010941326
4.1, -0.2980302059745886, -0.11893943842965658, -0.19866243168308328, -0.12509117313305698, -0.3335782194391805, -0.17215967398454726, -0.12498606943995225, -0.16759858463127258, -0.15723434397238145, -0.24239539806565938, -0.286201919281839, -0.11383934536294996, -0.3967260241603779, -0.16137962869480074, -0.39615917112133264
4.2, -0.2644346659631639, -0.10391162299425805, -0.17220729411791152, -0.11027058345754276, -0.29609223721420636, -0.14859574325043973, -0.10879094488924626, -0.1475344886479116, -0.14090848015663895, -0.21430009437557032, -0.25308833172769635, -0.09669703404694951, -0.3575200839788956, -0.14114935597456008, -0.36234283344195606
4.3, -0.23445719396429932, -0.09076703822648788, -0.14906431445410476, -0.0972794654842414, -0.2619705363677202, -0.12779872465880385, -0.09445454758625339, -0.12964370600143002, -0.12674680914321027, -0.18918175460931846, -0.22357975997842075, -0.08199419593593087, -0.32147945138948886, -0.12332181376383788, -0.3310199710650391
4.4, -0.2078750024528052, -0.07928349224163384, -0.12891244623775922, -0.08589899808370743, -0.23111158705400545, -0.10953856162834509, -0.08180198083134918, -0.1137633823971187, -0.11447549078219366, -0.16683914294768115, -0.19743470513611713, -0.06943088354928934, -0.28854643152754533, -0.1076556585204401, -0.30210476672822195
4.5, -0.1844302229358982, -0.0692596061078791, -0.11143068681019061, -0.07593052958854608, -0.20336603236044903, -0.09358522208493948, -0.07066688114603341, -0.0997265048217714, -0.1038452909133442, -0.14705069980709534, -0.17438249896960836, -0.05872937163164206, -0.2586159045313521, -0.0939217701181121, -0.27549099428875456
4.6, -0.16384592857383787, -0.06051472925244562, -0.0963098259108673, -0.06719584742208724, -0.17854992085472274, -0.07971330879610261, -0.060893610186450564, -0.08736611781625564, -0.09463300241341303, -0.1295861890047688, -0.15413854993451973, -0.049637658632233926, -0.2315461265090395, -0.08190625861406223, -0.25105794893103267
4.7, -0.14583960396913398, -0.05288813517061156, -0.08326024131377542, -0.059536584460288096, -0.15645682661565247, -0.06770566464446755, -0.052338349461464026, -0.07651885740609583, -0.08664134483195932, -0.11421573187771586, -0.1364168629130794, -0.04193060131885549, -0.2071688968722983, -0.0714120410580295, -0.22867573869109678
4.8, -0.1301337579093106, -0.04623775903891249, -0.07201644444994017, -0.05281307248099348, -0.1368683285650743, -0.05735614089826056, -0.04486937567027282, -0.06702775330254025, -0.07969781463353244, -0.100716606003339, -0.12093961433299877, -0.03540944252460483, -0.18529864998789264, -0.06225939432171866, -0.2082098581407464
4.9, -0.11646370056024316, -0.04043867673861461, -0.06233912421208437, -0.0469028811288814, -0.1195626119142272, -0.04847163428131046, -0.03836677537152422, -0.05874431729761685, -0.07365287375470567, -0.08887809031885797, -0.1074439143092805, -0.02990033855425101, -0.16574026185179036, -0.054285809301780744, -0.18952498071837898
5.0, -0.10458274049145151, -0.035381471957647806, -0.05401538478075278, -0.0416992156862659, -0.1043211773424386, -0.0408734629457809, -0.03272181739207065, -0.0515299805101297, -0.068377777733648, -0.07850462740684848, -0.09568611349345561, -0.025252335259391846, -0.14829553210131424, -0.04734538804819738, -0.17248794882894672
5.1, -0.09426519630223798, -0.030970594740363674, -0.046857769165099684, -0.03710929264870969, -0.09093379485774515, -0.03439814313904265, -0.02783615182629964, -0.04525696632198335, -0.06376226545598601, -0.06941758743740292, -0.08544411916225067, -0.021335104568264148, -0.1327684045359214, -0.04130795414613739, -0.15696999835354813
5.2, -0.08530767425310189, -0.027122780542886124, -0.04070253769335816, -0.0330527695626577, -0.07920192637693683, -0.028897636889710036, -0.023620954822653414, -0.039808694269925934, -0.059712265288561134, -0.06145592392463314, -0.07651819929364004, -0.018036644987714137, -0.11896903843369787, -0.036057993038053265, -0.1428483048744879
5.3, -0.0775290570275913, -0.023765572540352768, -0.03540755170292149, -0.029460273885140966, -0.06894087704944173, -0.024239154003467125, -0.019996094819331116, -0.03507980818026011, -0.056147718488022524, -0.054475998838598085, -0.06873070826547373, -0.015261070014376979, -0.10671685826613324, -0.031493501718494826, -0.1300069664761698
5.4, -0.07076960161481657, -0.020835970439835812, -0.030850009162821455, -0.026272053068115777, -0.05998093539668381, -0.02030460035738063, -0.01688936169621514, -0.030975914021706814, -0.05300057968789817, -0.04835082541327044, -0.06192509346000754, -0.012926553119130556, -0.09584270907018845, -0.02752480266620392, -0.11833753989786543
5.5, -0.06488947624705947, -0.01827921515873916, -0.0269241956694953, -0.02343675278640828, -0.05216774056406848, -0.016989765326116804, -0.014235776014027403, -0.02741310255262482, -0.05021302432414333, -0.04296893741041134, -0.05596446075965372, -0.010963461454369933, -0.08619024031379688, -0.024073360988824666, -0.10773923223475906
5.6, -0.0597669927378303, -0.016047709274048222, -0.023539351273735014, -0.020910320524553345, -0.04536208257269957, -0.0142033345280335, -0.011976979819329452, -0.02431732082239179, -0.047735871992048165, -0.038233050328481295, -0.05072990240618775, -0.009312687481148425, -0.07761663720601189, -0.02107063323442368, -0.09811883178826687
5.7, -0.055296721609392134, -0.01410006709641904, -0.020617708468862468, -0.018655026210642373, -0.03943930604647925, -0.011865802315190603, -0.01006070129493275, -0.021623645967779062, -0.04552722089541654, -0.03405863842719946, -0.046118729461981235, -0.00792417408410051, -0.06999281504602473, -0.018456968844859367, -0.08939044727227588
5.8, -0.05138761856152343, -0.0124002846909969, -0.018092725939997677, -0.016638589113773104, -0.03428845392880637, -0.009908344319498047, -0.008440280800177568, -0.019275504956135118, -0.04355127995720063, -0.03037251488939612, -0.042042704542420394, -0.006755621255982098, -0.06320318763892796, -0.016180579374069727, -0.08147511585276132
5.9, -0.04796124406662911, -0.010917018430866626, -0.015907522831486963, -0.014833399903117588, -0.029811257329850006, -0.008271696163915623, -0.007074244102573249, -0.01722387510877346, -0.04177738034582935, -0.02711147256775323, -0.03842633699369139, -0.0057713588387352825, -0.05714511358821517, -0.014196585646719318, -0.07430033440375657
6.0, -0.04495012284848404, -0.009622960158782154, -0.014013506262406312, -0.013215827846150732, -0.025921051600008273, -0.006905071592050504, -0.005925908962333319, -0.015426492414393657, -0.0401791459999968, -0.02422101979164767, -0.03520527943042164, -0.004941368578323006, -0.05172811404457699, -0.012466148712554245, -0.06779956122961646
6.1, -0.04229626516166024, -0.008494297313909835, -0.012369178155107916, -0.011765604949645816, -0.02254167704133254, -0.0057651424498501285, -0.004963013142988724, -0.013847087803653646, -0.03873380235881138, -0.021654228996472593, -0.03232484859466926, -0.00424043888909228, -0.04687294286744602, -0.01095568671806731, -0.06191172561276648
6.2, -0.039949855128665786, -0.0075102471332831565, -0.010939104302283127, -0.010465280863875038, -0.019606405079298592, -0.004815094321543137, -0.004157354903022052, -0.012454665683742837, -0.03742160330260975, -0.019370704418067812, -0.029738682446530478, -0.003647436600021361, -0.04251057627852569, -0.009636176714344923, -0.05658077055490515
6.3, -0.0378681009186144, -0.006652655036164169, -0.009693027675786982, -0.009299744140329788, -0.017056916836011037, -0.004023765019552704, -0.0034844405344924448, -0.011222834099882431, -0.03622535783174471, -0.01733566759796973, -0.027407537555286323, -0.003144681185818746, -0.03858117516084096, -0.008482537990474241, -0.05175524197845381
6.4, -0.03601423552622363, -0.005905648389952487, -0.008605108381067898, -0.008255806667479212, -0.014842350427880513, -0.003364868257138388, -0.0029231369828658037, -0.010129191859362322, -0.03513003993111577, -0.015519154890858929, -0.025298225177705705, -0.0027174083468808, -0.03503306016889782, -0.007473091766472621, -0.04738792744522567
6.5, -0.03435665393609041, -0.0052553379400157845, -0.007653273794183151, -0.007321848684207887, -0.012918425473236817, -0.002816301364630023, -0.0024553305122228027, -0.009154774765065063, -0.034122467154243524, -0.013895318656235016, -0.02338268029322589, -0.0023533111717062402, -0.03182172841689511, -0.006589090951392883, -0.043435540318661196
6.6, -0.03286817147681662, -0.00468956020423568, -0.006818663907308155, -0.0064875217155202685, -0.011246647738802304, -0.002359533541549151, -0.002065594449115149, -0.008283560682602586, -0.03319103554858101, -0.01244182266093316, -0.0216371549869876, -0.002042148433303889, -0.028908931021659433, -0.005814313087048067, -0.03985844144882661
6.7, -0.03152538841897939, -0.0041976550557383235, -0.0060851585210723496, -0.005743506230457785, -0.009793593092161245, -0.001979069609600568, -0.001740870133443349, -0.0075020314152531515, -0.03232550052280427, -0.011139321917820164, -0.02004152572643084, -0.0017754108115606787, -0.02626182324381995, -0.005134709451229221, -0.03662038937237898
6.8, -0.030308146821142863, -0.003770273532683819, -0.005438974520767383, -0.005081319985485826, -0.008530267517949618, -0.0016619833357802345, -0.001470165397806676, -0.006798788180130526, -0.031516795057705445, -0.009971017396700041, -0.01857870309906483, -0.0015460369866902707, -0.02385219325408463, -0.004538103477202573, -0.033688310827819506
6.9, -0.029199066926869476, -0.0033992116225659546, -0.004868322982189044, -0.004493172091664972, -0.00743153852271171, -0.0013975139643361628, -0.001244274384322747, -0.006164216759658995, -0.030756878247818694, -0.008922276543523799, -0.017234132305065753, -0.001348172609824377, -0.021655771398516772, -0.004013932056575565, -0.031032085204699827
7.0, -0.028183151838293032, -0.003077266377599005, -0.004363117233545406, -0.003971857005665976, -0.006475632497977568, -0.0011767195009767294, -0.001055521541673088, -0.005590198039499931, -0.030038608518203395, -0.007980311195232372, -0.015995372963783807, -0.001176966119980423, -0.01965161894567941, -0.0035530238424577934, -0.028624338659342663
7.1, -0.027247450602162437, -0.0027981112382103675, -0.003914724237824916, -0.00351068202259889, -0.0056436923084504514, -0.0009921804321194572, -0.0008975314730742703, -0.00506985954157297, -0.02935563699462286, -0.007133905197530251, -0.01485174744010406, -0.0010283962350543395, -0.01782159336560396, -0.0031474092887458487, -0.026440245563684347
7.2, -0.026380771165829896, -0.0025561878852740304, -0.003515752754442258, -0.0031034215236327486, -0.00491938936209505, -0.0008377478595821276, -0.0007650251327035491, -0.004597363636282966, -0.028702317432127502, -0.006373184773582187, -0.013794047784334162, -0.000899126691843317, -0.01614988594137715, -0.0027901577964588825, -0.02445733646005086
7.3, -0.025573435855710182, -0.0023466123200017266, -0.003159872696861737, -0.0027442912398714563, -0.004288584592029673, -0.0007083304295242984, -0.0006536418364471648, -0.004167728305263113, -0.028073629849998328, -0.005689425424951077, -0.01281429239209384, -0.0007863844440539753, -0.014622626722663193, -0.0024752379524592572, -0.022655312700522998
7.4, -0.024817073085816946, -0.002165093193715048, -0.002841660935259719, -0.002427936133754986, -0.0037390330641900163, -0.0005997148912028802, -0.0005597857417476316, -0.0037766765754328963, -0.027465115606254382, -0.005074889854850872, -0.011905524540184198, -0.0006878580518947777, -0.013227551327629736, -0.002197397416139474, -0.021015868495414033
7.5, -0.024104439920179535, -0.0020078606869391867, -0.002556469512800794, -0.002149426135937878, -0.0032601272728371394, -0.0005084156052432989, -0.0004804948861542972, -0.0034205110231315568, -0.026872822098654374, -0.0045226920766148196, -0.011061645978392851, -0.0006016134234407457, -0.011953723774305177, -0.001952059522817573, -0.019522521279078678
7.6, -0.023429270899454152, -0.0018716044757666323, -0.002300312863720844, -0.0019042548491783249, -0.0028426745676925474, -0.0004315488102928859, -0.0004133305418233654, -0.003096010032807398, -0.026293255625685092, -0.004026683499229361, -0.010277279715853831, -0.0005260244134884764, -0.010791309315357708, -0.0017352341235467971, -0.0181604512369699
7.7, -0.022786149212043277, -0.0017534195292299272, -0.002069771153457085, -0.0016883373634681152, -0.0024787045516712117, -0.00036672793511132313, -0.0003562845078240403, -0.0028003427773947227, -0.025723341201918288, -0.003581357361312798, -0.009547657011785081, -0.0004597160699451579, -0.009731391144131468, -0.0015434405701020963, -0.016916350630529917
7.8, -0.022170396858174908, -0.0016507586593207239, -0.001861907316806012, -0.0014980044317466378, -0.0021613026831212813, -0.00031197669909194725, -0.0003077019783009327, -0.0025310001627829957, -0.025160388315582278, -0.003181768411562559, -0.008868524354917685, -0.0004015185602759225, -0.008765824843843941, -0.0013736410847937908, -0.015778283289361747
7.9, -0.021577980936211955, -0.0015613908991714302, -0.001674195759509489, -0.0013299913466415336, -0.0018844667014640592, -0.00026565717017748065, -0.00026621774678038977, -0.0022857392459293686, -0.024602061757363243, -0.0028234652059428217, -0.00823606689317408, -0.0003504300272492252, -0.007887124586317809, -0.0012231830331611076, -0.014735554371206142
8.0, -0.021005433587622385, -0.0014833649179345698, -0.0015044610203796477, -0.0011814208581884542, -0.0016429828632193264, -0.0002264103402322328, -0.00023070369510497235, -0.002062538895688022, -0.024046356750692298, -0.0025024328100154754, -0.007646845359993088, -0.00030558682529642695, -0.007088375367587079, -0.0010897488500476809, -0.01377859025449341
8.1, -0.020449783482812425, -0.0014149767956602045, -0.0013508249724113654, -0.001049780318458121, -0.0014323193216668805, -0.00019310713146907093, -0.0002002257375183457, -0.0018595647175910772, -0.023491577685265816, -0.002215044060644333, -0.007097744043921457, -0.00026623978220454694, -0.006363165996492576, -0.0009713125627001113, -0.012898828242298611
8.2, -0.019908497025180532, -0.0013547415802041493, -0.001211661378462888, -0.0009328938897017635, -0.0012485343045413975, -0.00016480806266544706, -0.00017400862258540252, -0.0016751415079497775, -0.022936319805759615, -0.0019580178578429332, -0.006585927772716746, -0.00023173531710080306, -0.005705538110790286, -0.0008661020146271825, -0.012088615624109235
8.3, -0.019379427704475875, -0.0013013681328190843, -0.0010855568152088593, -0.0008288910884261348, -0.001088197038241117, -0.0001407300812293567, -0.00015140722175045407, -0.0015077317370075698, -0.022379453243917838, -0.0017283832286383361, -0.006108806241431843, -0.0002015004232910448, -0.00510994714735217, -0.0007725660266774241, -0.01134111755860937
8.4, -0.018860772250556237, -0.001253736841308449, -0.0009712771426431567, -0.0007361731608744142, -0.0009483196332705462, -0.00012021930842623951, -0.00013188314342066733, -0.0013559187829782816, -0.02182010881073279, -0.0015234481348430475, -0.005664004314536351, -0.0001750306905142033, -0.0045712318915292205, -0.0006893458420338871, -0.010650233198313484
8.5, -0.018351032431232376, -0.0012108798409923517, -0.0008677388293793269, -0.000653378816981994, -0.0008262983841885864, -0.00010272865275171026, -0.00011498570018806674, -0.0012183938458494052, -0.021257664991940116, -0.0013407721900990169, -0.0052493371830717875, -0.0001518806924068893, -0.00408458992599669, -0.0006152502937537184, -0.010010519465607102
8.6, -0.017848981508078798, -0.0011719634356601295, -0.0007739845500273606, -0.0005793507258931856, -0.000719863149101564, -8.779942356503593e-5, -0.00010033642214168291, -0.0010939456592259156, -0.020691735619395073, -0.001178142612984096, -0.004862789466295131, -0.000131656198980143, -0.003645556947645717, -0.0005492342105296615, -0.009417121900293337
8.7, -0.01735363451578663, -0.0011362724544429516, -0.0006891625535874014, -0.0005131039413706173, -0.0006270336601954544, -7.504622694224207e-5, -8.761645130851735e-5, -0.0009814522882254555, -0.02012215772721622, -0.0010335528766404055, -0.0045024975195418265, -0.00011400778934964753, -0.0032499884901665476, -0.0004903796413309442, -0.008865712023169738
8.8, -0.016864221666685577, -0.0011031963173091502, -0.0006125093646761182, -0.0004537971273478307, -0.000546081779774458, -6.414455157914701e-5, -7.655627255546456e-5, -0.0008798744503180232, -0.019548979148035484, -0.0009051836252380136, -0.004166734351652336, -9.862553670827563e-5, -0.002894043061745027, -0.00043787953473927853, -0.008352430692281098
