flowtime, wM1R1, wM1R2, wM1R3, wM1R4, wM1R5, wM1R6, wM1R7, wM1R8, wM1R9, wM1R10, wM1R11, wM1R12, wM1R13, wM1R14, wM1R15
0.0, 0.0031931100094064082, 0.001623529116579982, 0.0010804852250185604, 0.00616093703856637, 0.00242730765045893, 0.0010484748173872004, 0.0013065510483096503, 0.0010230997508088213, 0.0014526942690159979, 0.0014532928381202576, 0.0011433342624751503, 0.0011739837204391007, 0.0098610599228455, 0.003322631847329511, 0.00331754749297552
0.1, 0.0012997572181274234, 0.001071357639416335, 0.0009400727183372275, 0.0016395724215303906, 0.0011488918000832089, 0.0009498389328709592, 0.0010731006120298417, 0.0009447696370151507, 0.0012817022300998034, 0.0010471506730848285, 0.0009675372838735589, 0.0009550824262577975, 0.002498388380014171, 0.0012347183087979155, 0.0016900254312841824
0.2, 0.000981502074247894, 0.0009425879477596731, 0.0008698173163301988, 0.0009590860839426965, 0.0008909972484227881, 0.0008878892992558475, 0.0009626223827545521, 0.0008868075009615678, 0.0011033656837852429, 0.0009518974892978111, 0.0008939638231834826, 0.0008795376258584498, 0.0013156056476319544, 0.0009630724970870347, 0.001292470506605322
0.3, 0.0008704902944518632, 0.000872506773659207, 0.000818350509609514, 0.0007813840716216418, 0.0008014625418462388, 0.0008373913006373107, 0.0008946269974537253, 0.0008381114235357219, 0.0009982306599292346, 0.0008892822123867276, 0.0008397514115466967, 0.000827850046861716, 0.0010128410024123446, 0.00086559294582592, 0.0011029495606052586
0.4, 0.0008031371797345104, 0.0008193404686271676, 0.0007750145166296662, 0.0006969302828203138, 0.0007473576023297546, 0.0007933767466282123, 0.0008418087728472702, 0.0007951250107438618, 0.0009228532855673167, 0.0008379657289126559, 0.0007940299562089451, 0.0007843970455979963, 0.0008825589000575218, 0.000806141679046925, 0.0009821397537112474
0.5, 0.0007517404168124021, 0.0007743494613708113, 0.0007365064966045474, 0.0006416188565879522, 0.0007055284046879473, 0.000753788814286657, 0.000796627486040915, 0.0007561759297888496, 0.0008621908405813115, 0.0007931700544050508, 0.0007534828898534184, 0.0007456015636239903, 0.0008062824152421041, 0.0007602338684434085, 0.0008958149091982924
0.6, 0.0007086973089610851, 0.000734510447641214, 0.0007013956870881625, 0.0005993379227798635, 0.0006698423668275302, 0.0007175349990918888, 0.0007562899358444669, 0.0007203320955032053, 0.0008104828476701553, 0.000752902307000463, 0.0007166224957527499, 0.000710100034663221, 0.0007521329226430493, 0.0007210786741640184, 0.000829323011660243
0.7, 0.0006709932011048788, 0.0006983812542179315, 0.0006689137205802841, 0.0005643321908495918, 0.0006379782936947522, 0.0006839537304438989, 0.0007194815166181957, 0.0006870138069014253, 0.0007649852254835762, 0.0007160861051518049, 0.0006826315978374481, 0.000677182652815655, 0.0007088941717938716, 0.000686093520861866, 0.0007751957538635526
0.8, 0.0006371090679929204, 0.0006651359423190734, 0.0006385883261474212, 0.0005340070825025759, 0.0006088191825954042, 0.0006526068350233659, 0.0006854622875566988, 0.000655829833236137, 0.0007241489778887358, 0.0006820544361682023, 0.0006509993344284919, 0.0006464108056779455, 0.0006718940903793427, 0.0006540586327785271, 0.0007293135500171271
0.9, 0.0006061568495701731, 0.0006342463967211413, 0.000610101310468199, 0.0005069885695834932, 0.0005817372887682195, 0.0006231837952081566, 0.0006537589477867948, 0.0006264988205086296, 0.0006869944315545736, 0.0006503550364212857, 0.0006213759888337027, 0.0006174843672084959, 0.0006389234762480731, 0.0006243060831155749, 0.0006892518985831558
