flowtime, whM3R1, whM3R2, whM3R3, whM3R4, whM3R5, whM3R6, whM3R7, whM3R8, whM3R9, whM3R10, whM3R11, whM3R12, whM3R13, whM3R14, whM3R15, whM3R16, whM3R17, whM3R18, whM3R19, whM3R20
0.0, -1.6432659515583223, -1.610716780841952, -1.7788298672382983, -1.8128324472091053, -1.7761205296793106, -1.7180122532664497, -1.8971851897969123, -1.8561136369650897, -1.823964342110784, -1.556643691877275, -1.4704803911566735, -1.829723544939402, -1.5425588074658425, -1.8076592109202736, -1.8978117222964028, -1.8624179641236982, -1.683034530277067, -1.473580609729007, -1.7392389099360483, -1.8947007240025546
0.1, -1.6483947049886263, -1.6240090657635333, -1.7853709533520965, -1.8156586306465547, -1.78242143074795, -1.725321256813734, -1.8974428127063563, -1.85813643090833, -1.8258985140264785, -1.5711551089768647, -1.4794177366154924, -1.8336813443942785, -1.5546703466208873, -1.8125524919837637, -1.898008590757915, -1.8644803407397639, -1.6882571582985941, -1.4763116365668072, -1.7447043563536988, -1.8950835695039143
0.2, -1.6493083731399134, -1.63231251867668, -1.7894508284886081, -1.8170283298063907, -1.7863548290995601, -1.7297242167412492, -1.8973972038099756, -1.8591197151409486, -1.8261944904106304, -1.5796030441255713, -1.482827525399822, -1.8359822437609097, -1.560726005214852, -1.8155699597815318, -1.8979177732401773, -1.8656151395049017, -1.6895045994858724, -1.4723057410821745, -1.7475208020316793, -1.8951163052209992
0.3, -1.6461353608076954, -1.635976667936896, -1.7913399108677786, -1.817025516301744, -1.788151159999093, -1.7313666130051466, -1.8970643139169863, -1.8591471052643738, -1.8249264567462191, -1.5824648169222526, -1.4807019891710287, -1.836783964704978, -1.5612317668424958, -1.8168812592173325, -1.897553145536676, -1.8659113538178913, -1.6870425365785937, -1.4618809942319262, -1.747866152646126, -1.8948197773988218
0.4, -1.6389391497273231, -1.63523451226203, -1.7912213666672354, -1.8156998506869388, -1.7879626120095649, -1.7303327122226857, -1.8964590214388666, -1.8582708880661118, -1.8221197721333096, -1.580077816865157, -1.4730334252900728, -1.8361893280443062, -1.5565312541658236, -1.816589022832391, -1.8969280803536845, -1.8654279980698798, -1.6810391721395386, -1.4453197475263477, -1.745860629816144, -1.8942114483570551
0.5, -1.6277201849885232, -1.630207590739458, -1.789202236394559, -1.8130662031117513, -1.7858724800747108, -1.7266407296278632, -1.8955946406225663, -1.856515154084893, -1.8177538928386763, -1.5726529879800804, -1.4598107197345622, -1.834252368214008, -1.5468329488795893, -1.8147363845198594, -1.8960548824901575, -1.864198344669052, -1.6715778359364963, -1.4229003134433427, -1.7415684676871572, -1.8933051675794357
0.6, -1.6124239579641635, -1.620917173532369, -1.7853219494311765, -1.80910419127682, -1.7819021664036765, -1.7202410665293768, -1.8944826326614772, -1.8538776175692824, -1.8117639849625913, -1.5603002200447964, -1.4410340700574595, -1.8309823467889328, -1.5322418830776134, -1.8113119880450683, -1.894944451604183, -1.8622326210924354, -1.6586714473689201, -1.3949290681101039, -1.735001518039561, -1.892110989698445
0.7, -1.5929548133069389, -1.6073014049735894, -1.779558347366887, -1.8037574921060433, -1.7760162712305516, -1.711016624623656, -1.8931324425704497, -1.8503302781553228, -1.8040416076949486, -1.5430610174878316, -1.4167443083682518, -1.8263459145689562, -1.5127940328534644, -1.8062530393030993, -1.8936060939417911, -1.8595194253925693, -1.6422786723182905, -1.361767212403721, -1.7261241575966078, -1.890634979236565
0.8, -1.5691953364270976, -1.5892391978824092, -1.7718316616278145, -1.7969329750246383, -1.768126391674044, -1.698785230155855, -1.891551408621095, -1.8458190429456285, -1.7944349285242434, -1.5209454611227653, -1.3870606085079373, -1.820267718507149, -1.4884923438324, -1.7994470701408272, -1.8920474292558533, -1.856026049478942, -1.62232193060148, -1.3238456285427072, -1.7148592979188386, -1.8888789539270758
0.9, -1.54103109050012, -1.566581824356373, -1.7620071115332872, -1.7885000179911532, -1.7580944099704887, -1.6833051189215378, -1.889744707409696, -1.840262407699405, -1.7827490599963842, -1.4939706212215773, -1.3522167810452286, -1.8126298127690337, -1.4593429176722725, -1.790733241233784, -1.890274356508218, -1.8516978470720484, -1.5987073949888808, -1.281664179391193, -1.701095467711053, -1.8868401241822277
1.0, -1.5083798242282482, -1.5391920986847851, -1.7498970048165678, -1.7782907352614965, -1.7457362359613824, -1.6642852295352528, -1.8877153084134943, -1.8335492981915285, -1.7687472744823365, -1.4621967974545764, -1.3125833424802873, -1.8032703442541242, -1.4253893097404373, -1.7799042312828122, -1.8882910539904407, -1.8464567510865335, -1.571346776057306, -1.2357772400615208, -1.6846948644643749, -1.884510587043482
1.1, -1.471223078987386, -1.5069886496192766, -1.7352634827338826, -1.7661022544823723, -1.7308271575967156, -1.6414026109488766, -1.8854639186937545, -1.8255362073074957, -1.7521540334868109, -1.425757238418577, -1.2686634171254687, -1.7919821686511914, -1.386742891283338, -1.7667100193185616, -1.886099997772363, -1.8401990374999853, -1.5401800605662028, -1.1867719788514823, -1.6655020160619105, -1.8818766295990732
1.2, -1.4296366160370686, -1.4699895150341558, -1.7178233546471668, -1.7517025117151122, -1.7131100717370176, -1.6143292790873032, -1.882988902265743, -1.8160438443363667, -1.7326609087932214, -1.3848773091492053, -1.2210581680040138, -1.7785123319584089, -1.3436078086129297, -1.7508650873838723, -1.8837019880049093, -1.8327924556116706, -1.5051975698203448, -1.1352468437366312, -1.6433524210090815, -1.8789177900198162
1.3, -1.3838147304845243, -1.4283465651197074, -1.6972567446349143, -1.7348409998089604, -1.6923077661896857, -1.5827698798812484, -1.8802861602712206, -1.8048536592104087, -1.7099364904517063, -1.339880751092504, -1.170410362389479, -1.7625637221836576, -1.2962992779700384, -1.7320605946362755, -1.8810961763526428, -1.824072906608584, -1.4664588737935988, -1.0817945643723945, -1.618080524241853, -1.875605614623584
1.4, -1.3340829731346795, -1.38236200216477, -1.6732213681897499, -1.7152650709302717, -1.6681398979277091, -1.5465090100826546, -1.8773489578936093, -1.791704837999845, -1.6836411714901407, -1.2911830721145323, -1.117345568400146, -1.74380060850868, -1.245252948402628, -1.7099826701395615, -1.87828009027153, -1.8138409641487778, -1.4241054248212601, -1.0269894624320715, -1.5895268948773698, -1.871902037528136
1.5, -1.2808947585154529, -1.3324816240904553, -1.6453739183556155, -1.6927404342459391, -1.6403442079177, -1.5054628510299997, -1.8741676821904973, -1.7762927044023762, -1.6534472007268886, -1.2392741787616277, -1.0624313095837727, -1.7218601086923484, -1.1910217037823807, -1.6843369138388513, -1.8752496513651948, -1.8018587026498123, -1.3783635762667508, -0.9713762985349605, -1.5575455057843464, -1.8677572969125866
1.6, -1.2248102488215749, -1.2792659451023818, -1.6133989791502343, -1.667071780740215, -1.6086999499025605, -1.459724740915181, -1.870729511782789, -1.7582699014406875, -1.6190636258966968, -1.1846936885950492, -1.006164289605323, -1.696371610872096, -1.1342569602525534, -1.65487744353008, -1.8719991859178986, -1.78784753641375, -1.3295354829184673, -0.9154586083142514, -1.5220131128592904, -1.8631072913596192
1.7, -1.1664604535237326, -1.2233469251041698, -1.5770439503277638, -1.6381175643498667, -1.5730501052871713, -1.409590831302592, -1.8670179746323088, -1.7372522104436816, -1.5802648525581482, -1.1280032806852152, -0.9489819334231604, -1.6669854781287226, -1.0756754659040846, -1.6214367541587926, -1.868521426090156, -1.7714880672816093, -1.2779778778318303, -0.8596872106599132, -1.4828430345321413, -1.8578702761419066
1.8, -1.106504065557055, -1.1653817754133526, -1.5361559379162981, -1.605793955645479, -1.5333187070178202, -1.3555533990677369, -1.8630123639113323, -1.7128312317856205, -1.5369207002198455, -1.0697611041949873, -0.8912857032943642, -1.6334106988166397, -1.016017622584146, -1.583951111826483, -1.8648075002847857, -1.7524232561751543, -1.2240728705523474, -0.8044518026011398, -1.4400043030986245, -1.8519428113774337
1.9, -1.0455866742703348, -1.1060144102764387, -1.490714364844244, -1.5700673575363955, -1.4895211566332165, -1.2982577199445082, -1.8586869741937844, -1.684596101096707, -1.489025092652857, -1.010502914291752, -0.8334631530512662, -1.5954586077375161, -0.956005628519547, -1.542476161346223, -1.860846910906514, -1.7302665021073393, -1.1681991907918632, -0.7500786067220604, -1.3935440592589377, -1.8451949163782642
2.0, -0.9843100958797281, -1.0458505003764587, -1.440852544403138, -1.5309400545190883, -1.4417681932068498, -1.2384313482532643, -1.8540101109937972, -1.6521655190960738, -1.4367197438467425, -0.9507323997484206, -0.7759009141487172, -1.5530871272638787, -0.8963079979258183, -1.4971893176735898, -1.8566274971607235, -1.7046163131668683, -1.1107139626572748, -0.6968351079845144, -1.3436073945431308, -1.8374644805727114
2.1, -0.9232146797920765, -0.9854464764665185, -1.3868635005758192, -1.488435840640953, -1.3902663483150455, -1.176805380030137, -1.848942816504089, -1.6152292557754653, -1.380308389379758, -0.8909195944352173, -0.7189871735347715, -1.506438223886273, -0.8375134676163826, -1.448378794755547, -1.8521353796469109, -1.6750790343677158, -1.0519520962905806, -0.6449404610251455, -1.2904471593333413, -1.8285511656308249
2.2, -0.862772541681722, -0.9253087883714094, -1.3291891269350373, -1.4425909779168644, -1.335317679341416, -1.114049125578552, -1.8434372443816913, -1.5735949914778897, -1.3202568210474839, -0.8315032076672096, -0.6631062639123186, -1.4558607876164344, -0.7801146815513875, -1.3964225038636386, -1.8473548822381822, -1.6413004034807288, -0.9922433073652012, -0.594578490683093, -1.234418847276049, -1.8182103519577637
2.3, -0.8033872110077012, -0.8658981803335549, -1.2683949949104998, -1.3934535684666547, -1.2773193484410246, -1.050731789975649, -1.8374346089488405, -1.527232725251618, -1.2571752222989343, -0.7728919265847846, -0.6086287393134753, -1.401911069515562, -0.7245010375140464, -1.3417621644440052, -1.8422684250014354, -1.603005437197554, -0.9319386871219193, -0.5459098126986239, -1.1759618066859083, -1.8061481862945807
2.4, -0.745395618355838, -0.8076341625070462, -1.2051340423632426, -1.341094564926059, -1.2167608354047141, -0.9873128802797425, -1.8308626336061724, -1.476306633118709, -1.1917826163522138, -0.7154614717142522, -0.555899033559973, -1.3453230630319866, -0.6709597754556174, -1.2848780655586787, -1.8368563795604231, -1.5600442968575419, -0.8714334170321598, -0.499080288704898, -1.1155732725562977, -1.7920195075216958
