flowtime, whM1R1, whM1R2, whM1R3, whM1R4, whM1R5, whM1R6, whM1R7, whM1R8, whM1R9, whM1R10, whM1R11, whM1R12, whM1R13, whM1R14, whM1R15
1.1, 3.0089279753364936e-17, 3.719935580893266e-19, -9.84732880269337e-19, 1.6559587972275704e-17, -1.58480612649362e-17, 1.6973625922052341e-16, 5.484472514998506e-17, 8.094978160558381e-18, 4.058517067218352e-16, 1.5392791360327705e-16, 6.90006452015725e-19, 2.714733151778475e-16, 4.3747860187282746e-17, 8.202961156102008e-17, 2.0811370420411822e-18
1.2, 2.576309775550177e-18, 4.91774866002855e-20, -7.939513620641558e-20, 1.4455985989663688e-18, -1.3348530300141824e-18, 1.4684171367557734e-17, 4.748694373449185e-18, 7.240265506237124e-19, 3.515678462306335e-17, 1.3278069517875974e-17, 8.064673703793156e-20, 2.3665570786382604e-17, 3.806028610721594e-18, 7.108712014531431e-18, 2.0294955406205628e-19
1.3, 2.2140854879167294e-19, 5.333015785977753e-21, -6.4024457283172634e-21, 1.2583564499081803e-19, -1.1324036857061374e-19, 1.2718482622026168e-18, 4.1121200798004474e-19, 6.41060655462141e-20, 3.0516251553411253e-18, 1.147653143921319e-18, 8.2818754617341e-21, 2.0670812202403817e-18, 3.3086438687294906e-19, 6.157820540134033e-19, 1.8971941124186737e-20
1.4, 1.9071208937104327e-20, 5.2670218899630625e-22, -5.213942732709485e-22, 1.0926197687847963e-20, -9.65842625980928e-21, 1.102412737432725e-19, 3.5604689386515765e-20, 5.632709881198419e-21, 2.652319185702534e-19, 9.931885311233709e-20, 7.9407277003723865e-22, 1.8077520755402917e-19, 2.874320470847745e-20, 5.331933806659876e-20, 1.7275014904530157e-21
1.5, 1.6452830610059965e-21, 4.913496958311281e-23, -4.3054585643730384e-23, 9.46597347331149e-22, -8.26797168865446e-22, 9.56036584793993e-21, 3.0827871503672246e-21, 4.919425926040032e-22, 2.3072797756400467e-20, 8.601876926198538e-21, 7.272798875100133e-23, 1.582215410124002e-20, 2.4958472549116575e-21, 4.615601769519525e-21, 1.5541736353638624e-22
1.6, 1.4214777883949267e-22, 4.4358401987173136e-24, -3.613588790034844e-24, 8.183857937483328e-23, -7.091244700057239e-23, 8.296033818664104e-22, 2.668501594326599e-22, 4.2700967406954214e-23, 2.0083769651668238e-21, 7.453052916896599e-22, 6.497269598222704e-24, 1.3857209321007604e-21, 2.166099538201833e-22, 3.9950919589309203e-22, 1.4102251085469526e-23
1.7, 1.232487031244989e-23, 3.9924771646665048e-25, -2.955685354838441e-25, 7.060885749825506e-24, -6.054121411497792e-24, 7.202317698298411e-23, 2.3105847741004834e-23, 3.633119435041374e-24, 1.7492499941739542e-22, 6.458616518128847e-23, 5.617336797949445e-25, 1.214659409375068e-22, 1.879069035449131e-23, 3.459118678127512e-23, 1.3477679678262266e-24
1.8, 1.0786614613153477e-24, 3.6726104197062287e-26, -2.708355159430967e-26, 5.971144304988906e-25, -5.039423068349456e-25, 6.263666612316284e-24, 2.0025049626719113e-24, 3.0909368619030456e-25, 1.524333848348922e-23, 5.593614072381664e-24, 4.982156025172897e-26, 1.0668108408977526e-23, 1.6288701166996811e-24, 2.9951047237279965e-24, 1.5171546226458274e-25
1.9, 9.704513036917518e-26, 2.5813650435883496e-27, -1.869043849989781e-27, 4.7400051849432936e-26, -3.8305487813030386e-26, 5.456648902122407e-25, 1.7481282865162717e-25, 2.4373661811122296e-26, 1.327408625991237e-24, 4.851425263924039e-25, 4.509236137573703e-27, 9.4385115858071e-25, 1.431701656476606e-25, 2.6355692335177487e-25, 2.4999020991857842e-26
2.0, 9.287351145801085e-27, -5.6621222345739e-28, -4.592681304328293e-28, 3.481357934064099e-27, -2.4796962197264353e-27, 4.731277012328733e-26, 1.4956187359309263e-26, 1.1989248096923843e-27, 1.1512811363216217e-25, 4.1996577660470007e-26, 9.178968343004893e-28, 8.305511654983669e-26, 1.2639704770342284e-26, 2.4577479028770002e-26, 4.818079168550462e-27
2.1, 1.105808316139609e-27, -2.4537994438370798e-28, -7.353405499446624e-30, 8.232617026554372e-30, 5.512656274965583e-28, 4.403091327755604e-27, 1.6667452704343525e-27, -2.521738516386315e-28, 9.872106739648385e-27, 3.4441113366429894e-27, 1.0310753363354504e-29, 7.805719865983237e-27, 9.444330367550141e-28, 2.1128252279605656e-27, 9.816796341761242e-28
2.2, 1.1551640541386122e-28, -4.27416694655335e-29, -1.9422581917016624e-29, 1.534623756406252e-29, 3.1481767294505857e-28, 3.5861839265915368e-28, 9.92110280020448e-29, -1.6653065606627218e-28, 9.37059649175406e-28, 2.85623853829049e-28, -3.8605378872094775e-29, 7.972050701247894e-28, 5.533037996730353e-29, 2.6290422868537834e-28, 2.8478460646226436e-28
2.3, 5.562511564968625e-29, 2.3478944189809194e-31, 1.0790323287231458e-30, -1.3722693550937414e-29, 1.007346616143622e-28, 2.593674004967858e-29, 2.6576166614847854e-29, -3.0272851444732703e-30, 7.121113817568724e-29, -7.768033662798573e-30, -2.449803027804772e-29, 8.5418397170542e-29, 1.7029727817672241e-29, 4.943566631964931e-29, 1.080331163933646e-28
2.4, 9.527705597024167e-30, -2.4852712200915048e-30, -1.3305567627565273e-29, -2.0877527128778737e-29, 1.991464064099454e-29, -4.625851557396449e-30, 2.949105255841246e-29, 7.468302460375477e-31, 6.171965009895587e-30, 5.155376681677252e-30, -5.06670620096042e-30, -1.4054895633623013e-29, -5.746096926452771e-30, 2.1939075137360537e-29, 2.717687789970414e-29
2.5, 5.1897208819548985e-30, -1.4299676115601876e-30, -3.197757265851406e-30, -5.1822276018943215e-30, 3.340754027007425e-30, -4.2805362346048405e-30, 1.4255965315248506e-30, -4.382944395432732e-30, -1.121119585063389e-29, 6.181956049976357e-32, -2.773762502423735e-30, 1.616113177065031e-29, 6.988732536498523e-30, 4.447261715952688e-30, 8.672222790108246e-30
2.6, 6.1560417897668595e-30, -5.037669740725682e-31, -1.5642222126455326e-31, -3.874650231323565e-31, 1.898609835348799e-30, 9.558615377274047e-31, 4.7371579882962764e-30, 1.9637077058750652e-30, -4.146281633519495e-30, 4.603527827215979e-30, -1.1150937390146745e-30, 7.153584697831226e-30, -1.7955772345158597e-30, 2.0865662768682823e-30, 2.2860748584811555e-30
2.7, 1.602352080453783e-30, 1.1958026096671436e-31, 2.303403068621241e-31, 3.204157775903149e-32, 1.5749157477319816e-30, -5.786607471780268e-31, 7.5514310360475075e-31, -6.197567050102559e-31, -5.336620393142468e-31, -1.2708915202741798e-30, -4.785552088687505e-31, 2.838392042946215e-30, -2.1142367745919768e-30, 7.264969183731684e-31, 8.682838270194064e-31
2.8, 7.079393419731447e-31, 5.179924979375706e-32, 1.2795165978439069e-31, -2.3556023502932317e-31, -5.23670999233477e-31, 3.657462192067767e-31, 2.5464468268360625e-31, -2.1890524926968045e-31, 2.918476473593636e-31, 1.4428076591639893e-30, 5.361402855842815e-32, 2.0114773662612465e-31, 4.929173289848572e-31, 5.354182768284446e-31, 2.905792535991096e-31
2.9, -3.0753670248619755e-32, 2.8543738043254153e-32, -6.781028179819394e-33, -2.1249010390531894e-31, -2.667529646564924e-32, 1.038741313084924e-31, 1.6069573254910132e-31, -1.1075760667664e-31, 5.6155206672721626e-31, -1.021203330130643e-31, 1.1147229777616773e-32, -2.7700744036439195e-31, 3.1188339033383717e-31, -2.5692047379575427e-31, 1.1934121752728188e-31
3.0, 1.481093636973502e-32, 2.3215264640802545e-32, 1.014227164449246e-32, -5.571053709100182e-32, 8.92497951746409e-32, -2.4571470276766425e-32, -4.561095177497944e-32, -7.080442283802426e-32, -1.2045594050504357e-31, 6.056336283335818e-32, 1.723308060806619e-33, 1.568283511897115e-31, -8.566536319253853e-33, 3.702368209618297e-32, 2.566180106683091e-32
3.1, 2.8669662712240904e-32, 8.43634301742009e-33, 1.8035278680957598e-32, 8.261633973038951e-33, 2.1305661246458623e-32, -6.788040933782337e-33, -1.9198481131767443e-32, -1.364255057903952e-32, -2.5541669542422238e-33, 1.6536988551657573e-32, -5.3141429921795056e-33, 2.163891951087151e-32, -5.210110311650982e-32, 1.1208210246859753e-33, 1.2501301097157147e-32
3.2, -2.708660973069314e-32, -1.1051261764145632e-32, 9.890346080932398e-33, 9.512495848385582e-33, 7.754505145697018e-33, 3.5198841554086793e-32, 4.655630149941874e-33, 2.5649833649741974e-32, 5.403540360089714e-32, 3.3608623367402974e-33, 5.502725093313422e-34, 4.923867989024433e-33, -1.2624252968268306e-32, -1.383692582475152e-32, 6.207887994521934e-33
3.3, 2.445697944576273e-34, 4.256512978746569e-33, -3.107621881812184e-33, -2.5621325280370882e-33, -1.071929933470416e-32, 9.156198400436832e-33, 4.796266357133497e-33, -4.603720525498787e-33, -1.5562978006674073e-33, 1.2990745588418617e-32, -3.0185332275275176e-34, 1.7242875595938345e-32, -8.917555145333757e-33, -4.657974086728401e-33, 8.599770674991277e-34
3.4, 3.709270436480737e-33, -8.249323540810526e-34, -2.3883381906945946e-34, -5.849551512132872e-34, -1.9350817966495063e-34, 3.0029165104823233e-33, -9.435203103620105e-34, 1.4342606365948933e-33, -1.1844026920701013e-33, 2.26618668824225e-33, -4.851186892245456e-34, -4.8157705790929316e-33, 6.686032042576813e-34, 2.563847603734547e-34, 5.72930564934437e-35
3.5, -4.147243600421804e-34, 9.550589585265807e-35, 1.839380572731304e-33, 9.040378385767607e-34, -3.306832688171185e-34, -2.8979324393516254e-33, -7.136692002579916e-34, -2.4650401871642806e-33, 1.7926971650663073e-33, -9.541537796862551e-34, -1.3038862989930656e-34, -2.1975002886086044e-33, -1.0616318567270076e-34, -3.451518379648475e-34, 3.924117016281571e-34
3.6, -1.77565717339718e-34, 9.930050083328569e-35, -4.073417928819731e-34, -1.1484992497785067e-34, -8.528112668506825e-34, 4.150673751816721e-34, 3.620882104772533e-34, 5.941427164425908e-35, -1.212685957755903e-33, 1.4506562838526837e-33, 1.013752660172949e-34, -2.904849911331376e-34, -6.229327631764959e-34, 2.369359210667507e-34, 9.128847707161523e-35
3.7, -2.202204836528717e-34, -2.3461848458179898e-35, -2.831637617496103e-34, 8.362616796387974e-35, 2.935849309050549e-34, -5.664239965072026e-34, -1.057641923680836e-34, 1.8433877756369294e-34, -6.744535180256797e-35, 3.5979742317197562e-34, -4.481245659815984e-35, -9.397245143565929e-35, -3.570460070292034e-34, 3.354565984188481e-35, 4.156736067997322e-35
3.8, -6.071293529954843e-35, -1.3864719579248672e-35, 1.1266499000077554e-35, 1.5299755572981792e-35, -8.119044782948087e-35, -9.240014983488997e-35, -1.10882770280786e-34, -1.3849050159356524e-34, -1.6074584193957446e-34, 5.190136170860692e-35, -3.3859643752122713e-35, -4.0631289634159653e-35, 1.1924153113441668e-34, 1.0040160325155006e-34, -2.620373640263294e-35
3.9, 3.982911582839834e-35, 8.811071127358277e-36, -7.769034233791884e-35, 6.98508124633984e-36, -8.01204609338527e-35, -1.2531877234441608e-34, 8.849704993980722e-36, -6.473604955197616e-35, -1.774554731076027e-34, 1.954747104711775e-35, -8.406941528334668e-36, -8.141123404990895e-35, 1.1218026152104778e-34, 1.88437987134338e-35, 3.275597318665513e-36
4.0, -2.088410792246639e-36, -4.280054588646147e-36, 1.2180159239590508e-35, -1.685936531583372e-35, 2.8218931737384704e-35, 6.444757962590943e-35, -9.727443739732607e-36, -1.6104129983140067e-35, -2.3145277790976425e-35, -7.358928109592073e-35, -6.079967540182551e-36, 3.825761444740974e-35, -3.6843221332554723e-35, -3.159571033390486e-35, -7.62772751686307e-36
4.1, 1.3464511987638686e-36, -3.239208254625598e-36, -2.7907211239491675e-36, -9.914132223109153e-36, -1.2403070462256035e-35, -1.7267649544300227e-36, 1.3984280323636546e-35, 1.506621119735798e-35, -2.4048014099994497e-35, -5.120516817316424e-36, 1.3513548711410431e-36, 2.3949347466276348e-35, 1.9567763829841792e-35, 4.603715575302004e-36, -2.846479461256892e-38
4.2, 3.488365057744385e-37, -1.175575197827476e-36, 3.803777267242053e-37, -3.233940528772604e-37, 6.720731316933852e-36, 8.769113091937452e-36, 8.234587214402216e-38, -1.3673080899089097e-36, 3.1575265183751636e-36, -1.3403280053982057e-36, -1.0230129477010456e-36, -5.729282852385501e-37, 8.573953677364759e-38, -5.720729921924032e-36, -6.08043162113096e-37
4.3, 1.9566016256846844e-36, 3.71419888543025e-37, 7.652571258812396e-37, -2.3877283197048864e-36, 1.9683135633037445e-36, -8.605481231770305e-37, -1.6084061389896743e-36, -1.1555736288063356e-36, -4.7458095433334e-36, 2.064282072259807e-37, 1.3315255878103367e-37, 4.74499347617694e-36, -2.2472413337294946e-36, 8.39049631397488e-37, -2.3883957995401454e-37
4.4, 3.635664234458407e-38, 5.13495210464887e-37, 5.7612000486900875e-37, -2.641746632458041e-38, 1.1944424073311588e-36, 1.1153940978409167e-36, 6.890329932151973e-37, 8.511564085640552e-37, -2.416002945808521e-37, 6.048702339809399e-37, 7.825728554912161e-38, 3.6356032438701055e-36, 3.833682646465308e-37, -1.7825698888379868e-37, -1.2293583560234802e-37
4.5, -5.184381741566941e-40, -2.7277986096947623e-38, 3.923290196898752e-37, -3.338137660368849e-37, 6.484365963038742e-37, -2.2251481110196305e-37, 2.2162098821485746e-37, -6.881977620017161e-37, -1.7090069885340739e-37, -2.5985073766901824e-37, -6.013203127725856e-38, -4.764227101723928e-37, -3.227198851586599e-37, 3.3295615403988367e-37, -1.448392896223902e-38
4.6, -3.3846859645031834e-38, 7.049242127601824e-38, -6.096806440066498e-38, -3.816736858576268e-38, 1.9462942934995554e-37, 3.377131314215444e-37, 2.07108117800929e-38, 2.0503548959555703e-37, -1.1922213394650535e-37, 2.555471619763952e-37, -1.963429881882211e-40, 2.2992469506706844e-37, 1.2321110197472731e-37, -1.423645410725989e-37, 4.808579490249072e-38
4.7, -1.0987296145015386e-37, -4.0188767695604936e-38, 8.528598060904363e-38, -1.9807731717505782e-39, 9.996993271266843e-38, -3.917257403543177e-38, -5.6812773893208943e-39, 8.960167127512509e-38, -7.394158238869288e-38, 3.494363275833498e-38, 1.3747214541176562e-38, 3.943339398915106e-37, 1.8514129358735442e-37, -1.0085700638054568e-38, -1.9062137223079587e-39
4.8, -1.6652673341578252e-38, 6.044951207360818e-39, 4.10011546988673e-38, -5.773003220032955e-39, 1.6295026626286642e-38, -4.303489708796816e-38, 2.059917421926001e-38, 6.660058004408067e-38, -2.328328657087538e-38, 8.20711063974212e-38, 1.312703887262831e-38, -6.334584403728744e-38, -3.8556446535400837e-38, 2.871483319402404e-38, -8.748786170113254e-40
4.9, -6.788715563873567e-39, 1.4910543196661295e-39, 5.991585720428192e-39, 8.317251079610827e-39, -1.651418819708374e-38, -5.363943472542371e-39, -6.519630414855849e-39, 9.859747182672787e-39, 6.384525147478745e-38, 2.8483237192025714e-38, 2.45316357100405e-39, 1.497722808373343e-38, 2.9176689935646203e-38, -2.1674404238235538e-39, -1.6855415423308676e-39
5.0, -2.5388381976558632e-39, 1.9660781865703843e-39, -2.0695193491045277e-39, 1.8650521600674428e-40, -7.876510920734276e-39, 1.1992514674704287e-38, -5.011161388768174e-39, -3.63493674043969e-39, -2.2158146390904433e-38, -1.642911965276071e-39, 1.2016507708209423e-39, 8.373491828210263e-40, 8.726588595608813e-39, 2.992220009322829e-39, -2.0532046066822028e-41
5.1, -1.474398795696626e-39, -2.4682454372584797e-40, 2.4251062186179336e-40, -1.1895119178962848e-39, 6.294210906469753e-39, -1.5345243900423475e-39, 9.089675711756353e-40, 2.126925674774034e-39, -4.7467375719098535e-39, 2.468855033622435e-39, 6.661904416918746e-40, -1.750015764074873e-39, -1.6893938477565133e-39, -3.937290414021312e-40, 9.996955401326194e-40
5.2, 1.309708894165076e-39, -4.923384898771148e-41, -1.0689760435499242e-39, -2.033514030057683e-40, -2.0717222675823936e-39, -1.9281080537684627e-39, -9.966365259284336e-40, 2.9188006979090484e-39, 6.476317238163586e-40, 5.202136226793305e-40, 3.049834097884924e-40, 3.560464804670957e-41, 2.9256406032041587e-39, 6.980264045955843e-40, 2.322563832695628e-40
5.3, -2.6847504684567007e-40, 1.8803802971832135e-41, 1.2336616013435543e-40, -4.538070925601969e-40, -7.21157078562339e-40, -1.6047086510610534e-39, -3.496872437152245e-40, 5.004236719576068e-40, -4.481682180438561e-40, 2.504610548915887e-40, -8.496052434604592e-42, 8.846707888184679e-40, -9.033260139907143e-40, -3.1559113391932074e-41, -1.4846163010853427e-40
5.4, -2.8981657720290632e-40, 4.829083274732398e-41, -7.607571721199749e-41, 2.7898670889626636e-40, 2.1250668075709907e-40, 8.117042499660696e-41, 8.75688244392187e-41, 1.4321826965143066e-40, -1.675577269320138e-41, -1.9525972875084348e-40, -3.4925738919651356e-41, -4.3161213333871765e-40, -3.6433886999411845e-40, 3.9823538858212624e-41, 7.795964590269775e-41
5.5, 4.209608789308208e-41, 7.478983858151681e-41, -6.313789353981149e-41, 1.4655394535320188e-41, 3.987427932704084e-41, -4.5353755521985336e-41, -1.6974610141673436e-40, -1.476923884812386e-40, -9.640140466922532e-41, -3.8421165746736606e-41, -1.346539170404833e-41, -8.024257183739503e-41, -4.9150144681023894e-42, -4.4549430494916055e-41, -1.3070680102140543e-42
5.6, -5.725794572851386e-41, 2.715170944328341e-42, 1.1163670814831817e-41, -2.049684306104346e-41, 1.899013411830972e-41, 1.1903769079348548e-40, 3.323324878235182e-41, 2.4984172522284836e-41, -2.8771428087736933e-41, -9.75145994393045e-41, -1.3620826475515305e-41, 9.13011079859634e-41, -6.826147230059876e-41, 1.6141652272405045e-41, -2.3733096674156202e-42
5.7, 1.7888639787033876e-41, -3.578174745023016e-42, 4.410815097698042e-41, 4.3154798531577395e-43, 1.0365992279245997e-41, 4.371434647249104e-41, 4.375545023905095e-41, -1.1304542216322115e-41, -1.3024432980128971e-40, 5.209151028685906e-41, -8.090368927224424e-42, -1.1660637023785296e-41, -1.862916731162695e-42, 3.4524586471115974e-42, 5.053678436001133e-42
5.8, 2.066588644724924e-42, -3.760954389544622e-42, -3.306505698665507e-42, -3.682613702013277e-43, -9.944449703026786e-42, 2.4838091281406515e-42, 4.04867387694886e-42, 1.4916564158704554e-41, 1.4374459096704127e-41, 6.33144072838023e-42, 3.3258039449325815e-42, -1.2265428241188844e-41, 1.4317776979467195e-42, 5.033532786995057e-42, 1.1636527009177253e-42
5.9, -2.3916585166456585e-42, -1.956549038195211e-42, -3.187745580466313e-42, 1.3422841972858335e-42, -1.0451223614135797e-42, 1.0984052042201869e-41, 2.0276850275714773e-42, -3.9762384269206886e-42, 7.446314258582129e-42, 7.636893479082154e-42, -3.988435118909337e-43, 1.2262721150630189e-41, 7.841847587410778e-43, 1.3768051552264558e-42, 1.223262061820039e-42
6.0, 3.131377236989745e-43, 7.576769534564004e-43, -1.7371478313044494e-42, 1.7462809559874047e-42, 3.253697437686386e-42, -6.4096374678163236e-43, -1.7706066396685423e-42, 6.462892710147502e-43, -2.4588944080933206e-42, -4.110790889247448e-42, 1.6689862252225268e-43, -5.426558772471172e-43, -3.6153691231905156e-42, -1.362306508963279e-42, -2.418523155060286e-43
6.1, 3.981571671474666e-43, -3.476748721477939e-43, -8.652501158718235e-43, 3.615807868739287e-43, -2.1345880076214825e-43, -1.0034598460589137e-42, 6.1568696813313114e-43, -8.319172889348865e-43, -2.0478543650735026e-43, 4.034155578849072e-43, 7.808717264434483e-44, 8.801459820335038e-43, -2.612362059895122e-43, -2.93260579462228e-43, 1.4809133169747779e-43
6.2, -3.55648660791181e-43, 3.271146169329117e-44, 2.698655975334954e-43, 3.0249967880840834e-43, -3.5834172091374223e-43, 5.924363600770304e-43, -2.112680105961799e-43, 5.1319630238758554e-43, -8.450059158197135e-44, -2.8983874246798565e-43, -8.778599026577423e-44, 1.0119784194680788e-42, -4.815021018830646e-43, 6.224289127581243e-44, -6.695123956706616e-45
6.3, 1.2174118900466762e-43, -7.511326539605827e-44, 3.1001742241620383e-44, -1.236741876971525e-43, -5.161745755846598e-44, 1.2869137727665416e-43, 1.4855881752837086e-43, -7.190180760858586e-44, 2.2435395687845242e-43, 2.7530070997755794e-43, 4.2838880462656455e-44, 1.1182266422906456e-44, 1.5705250746248369e-43, -8.318703629562619e-44, -4.132508302471861e-44
6.4, 1.231353037144467e-43, -4.485334563833446e-44, 3.1080516082953426e-44, 6.944806417791787e-44, 7.267657219912533e-44, -9.42222167619531e-44, 3.7621811471049967e-44, 7.891793906434705e-44, 1.9248357870302128e-44, 1.7783695992660923e-43, 1.1686514221303939e-44, 1.3578234864784408e-43, -5.515767756689156e-45, -1.0270780679169169e-44, -8.603260753068724e-45
6.5, 2.483208826650832e-44, 3.814841253330004e-46, 1.0646610878237128e-44, -1.3309758691846642e-44, 2.1538392856681647e-44, 6.265020954948151e-44, -3.6854733488458446e-45, 2.7330379741295953e-44, -3.20499353072646e-44, 4.614705940976571e-44, 7.527145101964511e-45, -5.289103721733022e-44, 2.47385888252278e-44, -6.398342763644584e-45, 4.636656171617419e-45
6.6, -4.15882118673422e-45, -1.0004372782067046e-44, -9.856203469661528e-45, -4.0965370156930535e-45, -6.5602492614051564e-46, 1.9731297942538585e-44, 1.4522663499687033e-44, 6.392114029822418e-45, -3.9875961751318473e-44, -5.270654317559956e-45, -7.094360250349514e-47, 1.8061453195809117e-44, -1.692851691009395e-45, -1.64350671261171e-44, 3.58221775787483e-45
6.7, 2.1576273135426228e-45, -1.1237338719539131e-45, 3.4639839723452567e-45, -7.279212005725183e-46, 2.8022496556698362e-45, -7.50684681852001e-45, -5.003850089280066e-45, -2.4487635575383064e-45, 1.0636117505337198e-44, -2.973386903453842e-45, 2.71458998399776e-45, 3.113641025498997e-46, -8.611730397418528e-45, 2.3992584649767738e-45, 5.2590767876175195e-46
6.8, 3.3727600779017778e-46, 5.6430737162771994e-46, 1.6397525943435524e-45, -8.03285518502991e-46, -7.934164224464306e-46, 4.223481148347702e-46, 2.6290619438123885e-45, 1.798279621594208e-45, 2.88320984270778e-46, 1.6424824866980964e-45, 2.7779067527049862e-46, 1.2892838512537337e-46, -6.665415244257671e-45, -1.1112893469631749e-45, 6.679946310801183e-46
6.9, -4.972207396239196e-46, -2.232170787110308e-47, 1.2525300030584055e-46, 7.690032109787648e-47, 2.5046298430093766e-45, 1.0123615965549047e-45, 1.797364002870456e-45, -9.893267621062272e-47, 1.5860638506520562e-45, -2.048338645507776e-45, 1.7399579148872819e-46, -1.7272076538228857e-45, -8.487734586792256e-46, 9.375110527758035e-46, 9.232807180435006e-47
7.0, 4.386315948787341e-47, -3.3664406792167812e-46, 2.158011257417588e-46, -1.2439829163142062e-46, 1.2066199387260016e-45, -2.2630774649162897e-46, 1.4896859163055137e-46, 8.763518239521549e-47, -1.0867294325349034e-45, 2.913645336310741e-46, 2.288929783862848e-46, -3.1840984452372126e-46, -8.530558278339117e-47, -5.187274301265359e-46, -2.4763616533478997e-47
7.1, 1.3515620168883312e-46, -1.3094683461159802e-46, 3.5159085104842717e-47, 2.172214296955829e-46, -3.769560662305863e-47, 2.5687192945543124e-46, 1.4517247113961978e-46, 2.2862548238388553e-46, 2.6403207368710283e-46, -5.870784847866701e-47, 5.687306496484917e-47, -5.009528796657372e-46, -4.251687299805153e-46, -1.6871416882055213e-46, -2.772590075120456e-48
