flowtime, whM2R1, whM2R2, whM2R3, whM2R4, whM2R5, whM2R6, whM2R7, whM2R8, whM2R9, whM2R10, whM2R11, whM2R12, whM2R13, whM2R14, whM2R15, whM2R16, whM2R17, whM2R18, whM2R19, whM2R20
0.0, 0.8302258250077973, 0.802489518891106, 0.8210312338703503, 0.85339777036082, 0.8292142083159415, 0.9329944009042176, 0.9089398543337811, 0.9025456694287542, 0.9460536950540444, 0.9382711654009507, 0.8062133792792617, 0.7152589954321067, 0.8822675761222352, 0.9419802230976907, 0.7320535304868826, 0.9452025290561605, 0.8967674485570467, 0.6978563906689877, 0.7820431447590301, 0.9176232389465717
0.1, 0.9688246360064581, 0.9667444589936355, 0.9667544724444331, 0.9689628237154154, 0.9682713625526309, 0.9715182761444314, 0.9704197964164463, 0.9705573059277903, 0.9717907527269941, 0.9713667717442652, 0.9692356705852605, 0.9647505343118594, 0.9694068624266438, 0.9715911787110542, 0.963455537145122, 0.9717042408922374, 0.9705236541689308, 0.9641202020900298, 0.9679177059874035, 0.9712765510568105
0.2, 0.9746941938943723, 0.9736159043026293, 0.9735190554994689, 0.9747288044199786, 0.9747113356142617, 0.9759991142410336, 0.9753797278562126, 0.97565041717518, 0.976052126956137, 0.9757422503833365, 0.975205334002158, 0.9737444830481417, 0.9747568573482196, 0.9759479567673148, 0.9715198503286626, 0.9759975988536159, 0.9755756706321009, 0.9726120173230443, 0.9748248328679473, 0.9759289103648415
0.3, 0.9773230285403891, 0.9766386001074017, 0.9765615235751763, 0.9773557039357771, 0.9774611256497348, 0.9782245459842698, 0.9777830656737879, 0.9780253476605658, 0.9782412065090527, 0.9780140650435402, 0.9777398818062696, 0.9769876966485554, 0.977346415059334, 0.9781724412063615, 0.9751426889293989, 0.9782017103738925, 0.9779774996343494, 0.9761197749378175, 0.9775308494146554, 0.9781925496203765
0.4, 0.9789997638339352, 0.978528802064254, 0.9784731353884037, 0.9790405025252672, 0.9791567610728866, 0.9796881854334173, 0.9793632729076716, 0.9795447616126283, 0.979695790674539, 0.9795295655878098, 0.9793313583449572, 0.9788223680971602, 0.979032859475562, 0.9796469383505403, 0.9774138722998676, 0.9796660278703379, 0.9795219127056998, 0.9782416306752526, 0.9791508844625885, 0.9796637403213616
0.5, 0.9801880961993786, 0.9798483656667608, 0.9798091537671846, 0.980238301408166, 0.9803378884045475, 0.9807409402383068, 0.9804993310654246, 0.9806255254453549, 0.9807459189857493, 0.9806227611573857, 0.9804503226005592, 0.980059759286006, 0.9802349967807722, 0.9807096813557443, 0.9789917830233771, 0.9807229671455329, 0.9806180910557449, 0.9796854996025541, 0.9802734668933514, 0.9807161922935832
0.6, 0.98106472722046, 0.980812072020223, 0.9807839979418406, 0.9811215373720006, 0.9812015581921311, 0.9815237049611252, 0.9813416262830668, 0.9814253780003734, 0.9815280144611508, 0.9814352513478907, 0.9812717427965035, 0.9809538599531542, 0.9811222052411501, 0.9815001278897414, 0.980137183265325, 0.9815099822602463, 0.9814268000945645, 0.9807190042647644, 0.9810965179952169, 0.9814974503326582
0.7, 0.9817257340522955, 0.981534125292315, 0.9815127838064495, 0.9817858980367289, 0.9818496314273957, 0.982116416659093, 0.981976947616718, 0.9820298407449944, 0.9821207197017775, 0.98204967665484, 0.9818893937907799, 0.9816217885643729, 0.9817902340525779, 0.98209854611118, 0.9809902286618375, 0.9821063166581049, 0.9820363134967119, 0.9814811609366094, 0.9817174863192071, 0.9820890947210688
0.8, 0.9822320774965475, 0.9820849486119146, 0.982067224842129, 0.9822932039416323, 0.9823445299509936, 0.9825713574788472, 0.9824627107208561, 0.9824934911465426, 0.982575866785834, 0.9825205899310198, 0.9823619231130589, 0.9821313690290122, 0.9823008982158079, 0.9825577330986305, 0.9816373711776489, 0.9825641886004723, 0.982502856434376, 0.982055329975626, 0.9821949164806993, 0.9825436009742426
0.9, 0.9826249272654152, 0.9825110591334609, 0.9824949818814531, 0.9826855317065055, 0.9827276090724066, 0.9829245223320429, 0.9828385107482911, 0.9828534325107702, 0.9829292801765854, 0.9828856207160033, 0.9827284443230193, 0.9825263030707958, 0.9826961858472615, 0.9829140987401447, 0.9821355538878324, 0.9829196800135723, 0.9828644596298731, 0.9824951203510454, 0.9825673051237566, 0.9828968225155484
