flowtime, whM1R1, whM1R2, whM1R3, whM1R4, whM1R5, whM1R6, whM1R7, whM1R8, whM1R9, whM1R10, whM1R11, whM1R12, whM1R13, whM1R14, whM1R15
0.0, 0.0024706650583955535, 0.0008562944266342331, 0.00031332087338315076, 0.007063938821625685, 0.0015500303725262525, 0.00028573169262014896, 0.0002723298551612202, 0.0002562285128688324, -0.0003303588000449297, 0.0006742778858975673, 0.0003782655676413533, 0.00032135764751188144, 0.014553962475218648, 0.004150042098799402, 0.0012512770840595047
0.1, 0.0006851357994618321, 0.0003629066062107322, 0.00023648867618662232, 0.0015853966258151195, 0.0005920584521697516, 0.000227062534180673, 0.00032440680048007823, 0.0002204682104620872, 0.0004525157411698686, 0.0002974074157102295, 0.0002508822045975881, 0.00023432924426058555, 0.0026455157712133746, 0.0005551723395982337, 0.0009002789390547725
0.2, 0.0003432902190105099, 0.0002576090064050059, 0.00020098499372582968, 0.0005389875211238721, 0.00030971442871682305, 0.00020216739188581623, 0.0002522624757584423, 0.000199229161242237, 0.00034263895559916467, 0.000239795307147533, 0.00021309281579344976, 0.00019947087321494728, 0.0007908403305752003, 0.0002705406891451184, 0.0006230131998112517
0.3, 0.00025332124620389645, 0.0002162719180867725, 0.00018112775863563928, 0.0003164749389324634, 0.00023188860148775804, 0.00018520893305815428, 0.0002171862804247318, 0.00018369450938589374, 0.0002787592100505188, 0.00021204848409048257, 0.00019173374749136015, 0.00018197750695471375, 0.00040893916414497104, 0.00020379552957476086, 0.00046554508134566565
0.4, 0.00021116274249036315, 0.000192074577120423, 0.00016708396618662693, 0.00023598525264660361, 0.00019579189833432602, 0.0001719379429558356, 0.0001957660158031678, 0.00017118173168101343, 0.00024101812034761332, 0.00019279833913578512, 0.00017641329544238713, 0.0001692531973859606, 0.0002768873787877666, 0.00017733538405568554, 0.00036594924508755
0.5, 0.00018479575132452765, 0.0001749496519393015, 0.00015590748398312481, 0.00019432683685836555, 0.00017320256597880027, 0.0001608515306985828, 0.00018019096203803273, 0.00016055797938572123, 0.00021505674111529322, 0.00017782735556614587, 0.00016418474296899682, 0.0001587026942523842, 0.00021673211675834873, 0.0001621022482780938, 0.00030030776781718037
0.6, 0.00016599202316553216, 0.0001616120437709848, 0.0001464533410736574, 0.00016801044291573963, 0.00015697786166774007, 0.00015123592037796806, 0.0001676992633724488, 0.00015124545950093052, 0.00019538857259170436, 0.0001654780455460621, 0.00015385143928768448, 0.00014950092114465039, 0.00018392231335262593, 0.00015113100362615018, 0.0002550785213474167
0.7, 0.0001515693857275304, 0.0001506251182048462, 0.0001381687615195158, 0.0001494076948908176, 0.00014443581848260078, 0.00014269534663417295, 0.0001571204955784543, 0.0001429114831262637, 0.00017959866982323455, 0.00015491233708857957, 0.00014482066024466592, 0.00014127136626048583, 0.0001633744699020579, 0.00014221374967454686, 0.00022248509127678853
0.8, 0.0001399585821849151, 0.00014123646444770974, 0.00013074495344481303, 0.00013532331692953458, 0.00013426934065301544, 0.00013498668371756685, 0.00014786875335029556, 0.00013534655587374845, 0.0001664352427026372, 0.0001456481442271246, 0.00013675704481049558, 0.0001337988270863741, 0.00014902090359852677, 0.00013448642897556957, 0.00019803574416192945
0.9, 0.00013027486425062462, 0.0001330053214334686, 0.00012399144859336265, 0.00012415422744530442, 0.00012573605784017784, 0.00012794877047870621, 0.00013960876602479597, 0.00012840922275271304, 0.0001551658579150509, 0.0001373822235498241, 0.00012945117976685778, 0.00012694326869732773, 0.00013810911362697139, 0.000127552691487315, 0.00017904538146762227
1.0, 0.00012197724541462779, 0.00012565320351001937, 0.00011778187276744356, 0.00011498746620906039, 0.00011837497870645692, 0.00012146825275694005, 0.00013212823466108174, 0.00012199851631976759, 0.00014532466754751274, 0.00012991056150433644, 0.00012276205406165104, 0.00012060599621077278, 0.00012926906255884282, 0.00012120624733661944, 0.0001638398138663566
1.1, 0.00011471570606915514, 0.00011899402220792565, 0.00011202743858430923, 0.00010725623221800245, 0.00011188393818897539, 0.00011546157635538852, 0.00012528235313221617, 0.0001160391079873822, 0.00013659736454056014, 0.00012308870208335175, 0.00011658905079982838, 0.0001147135831575672, 0.00012176626987676953, 0.0001153275397786657, 0.000151334104810994
1.2, 0.00010825372780010708, 0.00011289780057892995, 0.00010666282291656608, 0.00010058772067872278, 0.00010605777434691731, 0.00010986483341885238, 0.00011896686458389895, 0.00011047279648475332, 0.0001287623429703837, 0.00011681027946231443, 0.0001108571114716872, 0.00010920922738866807, 0.00011518225889064018, 0.00010984038825135482, 0.00014080238397791046
1.3, 0.00010242576677942504, 0.0001072703904367485, 0.00010163814430079022, 9.472693437306441e-5, 0.00010075361250226091, 0.000104627704927549, 0.00011310366664548302, 0.00010525336205635493, 0.00012165788902645672, 0.00011099456089622702, 0.00010550829948440863, 0.00010404769452586205, 0.00010926596244650002, 0.00010469208871300277, 0.00013174637964975632
1.4, 9.711251900344635e-5, 0.00010204148443003025, 9.69141588169774e-5, 8.94945474739433e-5, 9.586991977398404e-5, 9.970966099650145e-5, 0.00010763247560416891, 0.00010034330149810896, 0.00011516267252250414, 0.00010557877698805938, 0.00010049669994766087, 9.91921653433231e-5, 0.00010385972653168671, 9.98436215664451e-5, 0.0001238168316348763
1.5, 9.222585217918471e-5, 9.715720294473031e-5, 9.245924515656809e-5, 8.476177107547909e-5, 9.133324959792791e-5, 9.507746544974603e-5, 0.00010250566638903145, 9.571166171853967e-5, 0.00010918355501588781, 0.0001005131592955204, 9.578516665578862e-5, 9.46121620021909e-5, 9.886033535222003e-5, 9.526453993788652e-5, 0.000116764598932152
1.6, 8.769926013433982e-5, 9.257532996221013e-5, 8.824742884861852e-5, 8.043450799289816e-5, 8.708957442240476e-5, 9.07034667291103e-5, 9.768490069645039e-5, 9.13325418543574e-5, 0.00010364765564101676, 9.57575946344169e-5, 9.134314743287612e-5, 9.028211830658188e-5, 9.419751198874252e-5, 9.093014713613194e-5, 0.0001104092203934619
1.7, 8.348160844780217e-5, 8.82621462718904e-5, 8.42570347112237e-5, 7.64429586979032e-5, 8.309848413767903e-5, 8.656438264736535e-5, 9.313882580964915e-5, 8.71840188883356e-5, 9.849700794956051e-5, 9.127929130082482e-5, 8.714516992177086e-5, 8.618035287622541e-5, 8.982159055550396e-5, 8.681984521134595e-5, 0.00010461815069092283
1.8, 7.95329156630904e-5, 8.419026069481314e-5, 8.046973405624922e-5, 7.273460488712255e-5, 7.932923337323218e-5, 8.264040785567978e-5, 8.884144875474941e-5, 8.324735231661783e-5, 9.36848535850582e-5, 8.705110477644584e-5, 8.316975009169164e-5, 8.228830596915146e-5, 8.569620756169793e-5, 8.291610811886437e-5, 9.929274735432069e-5
1.9, 7.582143565255723e-5, 8.033708506400167e-5, 7.686984948771369e-5, 6.926937249592296e-5, 7.575801045297017e-5, 7.891454039234612e-5, 8.477095533352108e-5, 7.950637980249481e-5, 8.917300424929488e-5, 8.305030834192168e-5, 7.939858248885843e-5, 7.858995638317306e-5, 8.179383872354853e-5, 7.920380284477576e-5, 9.435864590594004e-5
2.0, 7.232159628032754e-5, 7.668373668575211e-5, 7.344383401322373e-5, 6.60162439407434e-5, 7.236602854178538e-5, 7.537206233367294e-5, 8.090883295944867e-5, 7.594704824636968e-5, 8.492992146293606e-5, 7.925767282539207e-5, 7.581592527974244e-5, 7.507136630490585e-5, 7.809299874240257e-5, 7.56697140447784e-5, 8.97590521407349e-5
