flowtime, wM2R1, wM2R2, wM2R3, wM2R4, wM2R5, wM2R6, wM2R7, wM2R8, wM2R9, wM2R10, wM2R11, wM2R12, wM2R13, wM2R14, wM2R15, wM2R16, wM2R17, wM2R18, wM2R19, wM2R20
0.0, 0.7295596394882594, 0.6868666021931636, 0.6446671045133533, 0.7482466100365117, 0.7332232373428894, 0.7330973747401943, 0.5955408765893344, 0.5620289914759736, 0.7478186712066868, 0.5852372089331602, 0.6417233435621575, 0.721601673992927, 0.730384361647283, 0.6706175526515028, 0.5460340261226737, 0.6949620854745273, 0.5675533425534707, 0.592488555490283, 0.6846530145907725, 0.6955884883258245
0.1, 0.7280428481930449, 0.6876803488873113, 0.6463500842128626, 0.7462761780346908, 0.7318428717068003, 0.7320681437693377, 0.6031604731063104, 0.5633259031725463, 0.7458516579469461, 0.5853767094913258, 0.6454764902634536, 0.7201329455802464, 0.7290706737698857, 0.672611001401756, 0.5454599507132389, 0.6938308746452936, 0.5735423709562373, 0.5957474600220662, 0.6862234270755846, 0.6958133864535718
0.2, 0.7245512727726263, 0.6856941107230384, 0.6441843932022042, 0.7428465252133749, 0.7285305170103173, 0.7292202423863687, 0.606069962929106, 0.5599690671878658, 0.7424232666888294, 0.5805801758228734, 0.6455514546274362, 0.7164729995447358, 0.7258171958648115, 0.6710495915669479, 0.5395705092023731, 0.6897425098886824, 0.5744024654761529, 0.5948626787933262, 0.6844926072357016, 0.69317894134867
0.3, 0.7189851783850364, 0.6807936113624178, 0.6381062124556469, 0.7378840878028156, 0.7231668281826635, 0.7244841939157597, 0.6041974530183091, 0.5517008013356426, 0.7374594419230688, 0.570745239271674, 0.6418862158663533, 0.7104205525940538, 0.7205192721399195, 0.6658342140570259, 0.5277877128301736, 0.6825679280755501, 0.5698021555126189, 0.5898957423209047, 0.6793685252073831, 0.6875788585350907
0.4, 0.7111738303778287, 0.6727489400091672, 0.6279204470093237, 0.7312844854075551, 0.7155643055426162, 0.7177336153122198, 0.5973510124398163, 0.5382756782022767, 0.7308526502498484, 0.5557358090028042, 0.6342788964981507, 0.7016563206314305, 0.71298996258764, 0.6567596618718001, 0.5098006931551653, 0.6720980456131053, 0.5592497151377498, 0.5808415892967702, 0.6706260348971806, 0.678806506341381
0.5, 0.7008628143628859, 0.6611922494505383, 0.6132798128985157, 0.7229102830248894, 0.7054559351541536, 0.7087753329836955, 0.585268537085602, 0.5195153921733991, 0.7224578262591765, 0.5354628326031489, 0.6223730599653813, 0.6897068814343893, 0.702937213642309, 0.6435244653867451, 0.48583366686501817, 0.658046087461047, 0.5422102884103254, 0.5676521713600905, 0.6579021250856127, 0.6665475339407249
0.6, 0.6876973683621113, 0.6456018453066558, 0.5936894880512462, 0.7125901413373382, 0.6924826831622753, 0.6973366859260894, 0.5677265608195643, 0.4954239120312051, 0.7120887228654393, 0.5100057075153126, 0.6056659094085449, 0.673907124344026, 0.6899319831684767, 0.6257629590206651, 0.45685020585277064, 0.6400582773565303, 0.5184571731373481, 0.5502714030573895, 0.6407059991468552, 0.6503858045164153
0.7, 0.6712036170980559, 0.6253103768811519, 0.5685838605593478, 0.7001201000653734, 0.6761823286097594, 0.6830490060598294, 0.5446971942422997, 0.46633943141646994, 0.6995148566924471, 0.4797482941580998, 0.5835704357862551, 0.653387573272139, 0.6733689888435919, 0.6031113063531248, 0.4244385445336049, 0.6177388398849722, 0.48858090366798945, 0.5286782569237803, 0.6184598164948546, 0.6298372741211958
0.8, 0.6507767695993747, 0.5995753285948419, 0.5375526578316682, 0.6852677832301748, 0.6559868132389528, 0.665426761754316, 0.5165023991562583, 0.4330533171589865, 0.6844589314869797, 0.44547767936856714, 0.5555748001583092, 0.6271565733038541, 0.6524349734547382, 0.5753204612580509, 0.39036925531705513, 0.5907027362344517, 0.45422527517715217, 0.5029367740488785, 0.5905961943219274, 0.6044342534060134
0.9, 0.6257025348081662, 0.5677707730672227, 0.5007485433629187, 0.6677800841813684, 0.6312451726850156, 0.6438449687177138, 0.48388714936336635, 0.39680773824108995, 0.6665938404345084, 0.4083875871734823, 0.5215218722130579, 0.5943961348114702, 0.6261341925119596, 0.5424195169300537, 0.3561584297247629, 0.5586822627271314, 0.4176302918973336, 0.473259363072164, 0.5567445033716928, 0.5738809805011981
