flowtime, wh1, wh2, wh3
36.3, 2.349609739311851e-9, 0.9884734066064965, -1.9735956653801887
36.4, 2.284093508634132e-9, 0.988468443776956, -1.973596732018557
36.5, 2.2204201671429804e-9, 0.988463515854486, -1.9735978665070382
36.6, 2.1585374546643146e-9, 0.9884586225868748, -1.9735990667493588
36.7, 2.0983946037983568e-9, 0.988453763723507, -1.9736003306877792
36.8, 2.039942297178418e-9, 0.9884489390153471, -1.9736016563027465
36.9, 1.983132625136461e-9, 0.9884441482144656, -1.9736030416129984
37.0, 1.927919046859352e-9, 0.9884393910750293, -1.973604484675346
37.1, 1.874256349459888e-9, 0.9884346673522937, -1.9736059835844484
37.2, 1.8221006099955762e-9, 0.9884299768031457, -1.9736075364724395
37.3, 1.7714091601161456e-9, 0.9884253191859886, -1.9736091415087673
37.4, 1.7221405478853597e-9, 0.9884206942606208, -1.9736107969000911
37.5, 1.674254504308981e-9, 0.9884161017885252, -1.9736125008897152
37.6, 1.6277119081480388e-9, 0.9884115415324539, -1.973614251757677
37.7, 1.5824747540497426e-9, 0.9884070132567209, -1.9736160478196851
37.8, 1.5385061200415292e-9, 0.988402516727152, -1.9736178874277053
37.9, 1.4957701361401045e-9, 0.9883980517111156, -1.97361976896883
38.0, 1.4542319549455793e-9, 0.9883936179773449, -1.973621690865156
38.1, 1.4138577213258627e-9, 0.9883892152959596, -1.9736236515737473
38.2, 1.3746145445514338e-9, 0.9883848434387683, -1.9736256495855418
