flowtime, whM2R1, whM2R2, whM2R3, whM2R4, whM2R5, whM2R6, whM2R7, whM2R8, whM2R9, whM2R10, whM2R11, whM2R12, whM2R13, whM2R14, whM2R15
0.0, 0.6733155468403257, 0.6217244354350996, 0.7029206142376903, 0.7875833215563564, 0.5745174103293871, 0.5835085790872002, 0.5755191747261077, 0.7390668796507889, 0.6071617778290181, 0.6679392877585327, 0.573888691274707, 0.6580314305204824, 0.690896641971764, 0.7295072477660894, 0.7729652550746592
0.1, 0.4504415248402566, 0.4284341404497396, 0.45428000072096925, 0.5727632678055701, 0.39828584078116464, 0.3255415100329156, 0.37283786251863327, 0.4342778868011789, 0.322806805963442, 0.38611799970288463, 0.37188895091518537, 0.39087665385568215, 0.41638560834726923, 0.386438668786153, 0.4720993392768982
0.2, 0.14395138585012815, 0.09847847600187837, 0.1266236293908681, 0.18912017659236996, 0.1395832631469426, 0.08898338434776268, 0.09788233110792852, 0.1324616253332148, 0.05277659638711095, 0.10008731701457001, 0.07587370457477859, 0.10706613745786753, 0.12157804214466178, 0.08767375621111329, 0.1182874928452877
0.3, 0.02842333046208885, 0.012012954669646357, 0.01944950055452994, 0.04308059300553758, 0.03858781093414025, 0.011516323170746292, 0.01485508255326059, 0.022107393342820327, 0.0060957508354617706, 0.014445926001702681, 0.010766467223063743, 0.014547574098082475, 0.018765285602441353, 0.010537675422498846, 0.01684277447585106
0.4, 0.0029544990527466406, 0.0015360884518534474, 0.002416461203587026, 0.005030205976249155, 0.0049517849595346435, 0.0013993880146641981, 0.0017201851020115476, 0.0023501378234557987, 0.0007108174895503726, 0.0018646004478840275, 0.0017472419487201774, 0.001663051363448031, 0.002156772496397858, 0.0011920811995668203, 0.001829723109839972
0.5, 0.0003367899966922995, 0.00022397441916645924, 0.0003305534393993548, 0.0005638988705738334, 0.00047603822290074314, 0.00020415136920410361, 0.00022465644516684615, 0.00028685262146748775, 8.799045434906249e-5, 0.0002702716325402224, 0.0002981796426672693, 0.00020890108349841442, 0.00029412166743382826, 0.00014534526971057938, 0.00021319821406193357
0.6, 4.282809848215876e-5, 3.4534769759622815e-5, 4.687749849547753e-5, 7.574926074114785e-5, 5.9519154909185764e-5, 3.137017616974128e-5, 3.2144918206957126e-5, 3.7080141442338674e-5, 1.0732605458108484e-5, 4.029531851907869e-5, 5.126961444177254e-5, 2.711964047964216e-5, 4.234892616971184e-5, 1.867634534736472e-5, 2.5590119252978214e-5
0.7, 5.608016304326268e-6, 5.507477623877972e-6, 6.740765602131412e-6, 1.0680686311787191e-5, 8.381216687282924e-6, 4.934056301931153e-6, 4.820965258030486e-6, 5.028671741451682e-6, 1.093211970264497e-6, 6.120575064279168e-6, 8.878050145651981e-6, 3.7164497941184268e-6, 6.2491193723952505e-6, 2.6321662456497275e-6, 3.2198412682722362e-6
0.8, 7.62619897339841e-7, 9.061108810982666e-7, 9.876383747488342e-7, 1.5445476106077278e-6, 1.2581101173862259e-6, 7.897173549988386e-7, 7.319505596746535e-7, 7.528383120068417e-7, 1.5291171940832184e-8, 9.64542912614353e-7, 1.557474643917192e-6, 5.564128516321284e-7, 9.624893651466605e-7, 4.226345438596857e-7, 4.460163905708274e-7
0.9, 1.1137179120654574e-7, 1.5463728628629345e-7, 1.493008304568502e-7, 2.314286559621496e-7, 2.021541924921159e-7, 1.285214941691728e-7, 1.0778558427168011e-7, 1.2900487824336725e-7, -4.7099417835919016e-8, 1.6157830281347986e-7, 2.7845306639394927e-7, 9.283223119814127e-8, 1.587749540145117e-7, 7.864529238190254e-8, 7.144783232123222e-8
1.0, 1.813408762369791e-8, 2.7617009239600013e-8, 2.3656329270900184e-8, 3.6582045093594183e-8, 3.521547601721829e-8, 2.1296659393582944e-8, 1.395298360852068e-8, 2.5469897464321266e-8, -2.446771269362241e-8, 2.9484261131213174e-8, 5.0907277495321296e-8, 1.728775599159595e-8, 2.8611434083470074e-8, 1.678305388423106e-8, 1.35085456851125e-8
1.1, 3.368158594699831e-9, 5.197592776693583e-9, 3.987569658633027e-9, 6.216045808925568e-9, 6.701127155182146e-9, 3.6026973471316974e-9, 9.944601122998495e-10, 5.6818918351540604e-9, -9.97901484602611e-9, 5.970686065279725e-9, 9.50572746044403e-9, 3.545727128794366e-9, 5.6731273625270025e-9, 3.988760633195053e-9, 2.9451614404629184e-9
1.2, 7.101915415325148e-10, 1.0315374557909328e-9, 7.210156195016261e-10, 1.1504642632569977e-9, 1.3902049791442675e-9, 6.243236169908831e-10, -2.922597033581191e-10, 1.3891637061129424e-9, -3.822434200217553e-9, 1.350032714980368e-9, 1.798089824624344e-9, 7.852316560411545e-10, 1.230604426383769e-9, 1.0230512069977102e-9, 7.082889158696075e-10
1.3, 1.657552316108553e-10, 2.1443245500336412e-10, 1.3959676584410488e-10, 2.323924538662047e-10, 3.115022938252742e-10, 1.1123907881381099e-10, -2.0546586978460896e-10, 3.621038972172889e-10, -1.440230429029499e-9, 3.380343512167085e-10, 3.3774613876105743e-10, 1.8433298399689692e-10, 2.8797259186449974e-10, 2.763881452174388e-10, 1.8096807430808669e-10
1.4, 4.1622276732740914e-11, 4.613761300644656e-11, 2.864615096843061e-11, 5.073852223870279e-11, 7.449739141455661e-11, 2.044707176766938e-11, -8.724164522141826e-11, 9.867898591588038e-11, -5.419224975203865e-10, 9.209935954919801e-11, 6.019013575320738e-11, 4.523228252438687e-11, 7.155577615542445e-11, 7.739368895262948e-11, 4.801270230489599e-11
1.5, 1.1002536600194e-11, 1.0133837707509062e-11, 6.1466660778300965e-12, 1.1777208347661993e-11, 1.8811902709949416e-11, 3.886795828943549e-12, -3.2298460883486206e-11, 2.7764745444862007e-11, -2.0474294071248375e-10, 2.678126882878248e-11, 8.928937545222062e-12, 1.1489140874446097e-11, 1.8624939288301095e-11, 2.2230608209078197e-11, 1.3067160156268472e-11
1.6, 3.0175535197975354e-12, 2.240766202648078e-12, 1.3621102825065777e-12, 2.8578441682834997e-12, 4.972732720527644e-12, 7.648827060246998e-13, -1.1311850823296303e-11, 8.002741425605575e-12, -7.784912067089667e-11, 8.17605181493789e-12, 4.2752400142420536e-13, 3.0001288564117477e-12, 5.026730311479457e-12, 6.504452731835415e-12, 3.6242064429142016e-12
1.7, 8.502193989230006e-13, 4.917421301252938e-13, 3.0885688704290287e-13, 7.16092134473162e-13, 1.366756075827554e-12, 1.557418622115632e-13, -3.866936594799561e-12, 2.3509426820954842e-12, -2.98330734105018e-11, 2.588372851144569e-12, -4.967233097090373e-13, 8.013149249939256e-13, 1.396710259891523e-12, 1.928420357932624e-12, 1.0201067522931209e-12
